#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 4.491254442172e-02, 2.538607103698e-03, 2.008867801611e-02, 1.697803169718e-03, 2.482386640562e-02, 1.887323613967e-03, 5.690909090909e-04, 3.216692002355e-05, 2.545454545455e-04, 2.151301739309e-05, 3.145454545455e-04, 2.391444806903e-05
 8.250000000000e-02, 3.808649362646e-02, 8.835845981374e-04, 1.922773467256e-02, 6.278077916702e-04, 1.885875895390e-02, 6.217548703339e-04, 3.378181818182e-03, 7.837186204455e-05, 1.705454545455e-03, 5.568506484041e-05, 1.672727272727e-03, 5.514818504765e-05
 1.375000000000e-01, 3.887083674771e-02, 5.418097367551e-04, 1.901627490397e-02, 3.789636757305e-04, 1.985456184374e-02, 3.872264496641e-04, 9.358181818182e-03, 1.304410826123e-04, 4.578181818182e-03, 9.123577665669e-05, 4.780000000000e-03, 9.322504540578e-05
 1.925000000000e-01, 3.954134383248e-02, 3.915944351690e-04, 2.010419050878e-02, 2.792248681775e-04, 1.943715332369e-02, 2.745535915748e-04, 1.853818181818e-02, 1.835913536198e-04, 9.425454545455e-03, 1.309090909091e-04, 9.112727272727e-03, 1.287190546940e-04
 2.475000000000e-01, 3.882242880302e-02, 3.021955707830e-04, 1.916422245869e-02, 2.123207039167e-04, 1.965820634433e-02, 2.150397211893e-04, 3.000727272727e-02, 2.335779905855e-04, 1.481272727273e-02, 1.641104244250e-04, 1.519454545455e-02, 1.662120521532e-04
 3.025000000000e-01, 3.764813785813e-02, 2.436479238164e-04, 1.877045707251e-02, 1.720395860822e-04, 1.887768078562e-02, 1.725302628547e-04, 4.341090909091e-02, 2.809429223523e-04, 2.164363636364e-02, 1.983735519562e-04, 2.176727272727e-02, 1.989393362413e-04
 3.575000000000e-01, 3.770638084542e-02, 2.064035798934e-04, 1.878935407243e-02, 1.457020713424e-04, 1.891702677299e-02, 1.461962523438e-04, 6.067818181818e-02, 3.321505185035e-04, 3.023636363636e-02, 2.344679223509e-04, 3.044181818182e-02, 2.352631724911e-04
 4.125000000000e-01, 3.809971464991e-02, 1.798577558685e-04, 1.925150825601e-02, 1.278499871616e-04, 1.884820639390e-02, 1.265037277270e-04, 8.158727272727e-02, 3.851499654262e-04, 4.122545454545e-02, 2.737797872394e-04, 4.036181818182e-02, 2.708968880717e-04
 4.675000000000e-01, 3.785836347782e-02, 1.582204853746e-04, 1.899629828989e-02, 1.120769450028e-04, 1.886206518793e-02, 1.116802596300e-04, 1.040963636364e-01, 4.350472568612e-04, 5.223272727273e-02, 3.081697503671e-04, 5.186363636364e-02, 3.070790137101e-04
 5.225000000000e-01, 3.741714837544e-02, 1.407545227970e-04, 1.880467579710e-02, 9.978377747860e-05, 1.861247257834e-02, 9.927252107155e-05, 1.284854545455e-01, 4.833320984120e-04, 6.457272727273e-02, 3.426440699584e-04, 6.391272727273e-02, 3.408884842257e-04
