#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.872465273761e-02, 4.152838889045e-04, 8.620892750811e-03, 2.817826946216e-04, 1.010375998679e-02, 3.050560954897e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.823611111111e-04, 6.262333509775e-06, 1.300000000000e-04, 4.249182927994e-06, 1.523611111111e-04, 4.600137544911e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.695231718581e-02, 1.493494788747e-04, 8.161690740733e-03, 1.036285076799e-04, 8.790626445081e-03, 1.075471953897e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.789444444444e-03, 1.576495958185e-05, 8.615277777778e-04, 1.093876756323e-05, 9.279166666667e-04, 1.135241449273e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.772363252109e-02, 9.269104207098e-05, 8.880236971553e-03, 6.561054931982e-05, 8.843395549541e-03, 6.547430868788e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.078055555556e-03, 2.655721171033e-05, 2.544305555556e-03, 1.879829172039e-05, 2.533750000000e-03, 1.875925697415e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.721266086395e-02, 6.545779034214e-05, 8.569613474227e-03, 4.618680829009e-05, 8.643047389724e-03, 4.638427596126e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.603750000000e-03, 3.652196827482e-05, 4.781388888889e-03, 2.576978444076e-05, 4.822361111111e-03, 2.587996090691e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.739790857687e-02, 5.125329625573e-05, 8.541321318842e-03, 3.591168717291e-05, 8.856587258027e-03, 3.656844406687e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.600361111111e-02, 4.714577144805e-05, 7.856805555556e-03, 3.303366455341e-05, 8.146805555556e-03, 3.363778785243e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.740251126578e-02, 4.196850145428e-05, 8.696701061490e-03, 2.966844412334e-05, 8.705810204295e-03, 2.968397779304e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.388055555556e-02, 5.759117837968e-05, 1.193402777778e-02, 4.071245335306e-05, 1.194652777778e-02, 4.073376939513e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.681636860886e-02, 3.492226836861e-05, 8.464896887134e-03, 2.477691165969e-05, 8.351471721727e-03, 2.461035303723e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.220527777778e-02, 6.688015585294e-05, 1.621125000000e-02, 4.745063224026e-05, 1.599402777778e-02, 4.713165334373e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.688666907288e-02, 3.033659549406e-05, 8.547427903367e-03, 2.158303761248e-05, 8.339241169512e-03, 2.131857203447e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.303500000000e-02, 7.731159895729e-05, 2.178277777778e-02, 5.500350718335e-05, 2.125222222222e-02, 5.432952724683e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.688665626432e-02, 2.677195962863e-05, 8.427390397179e-03, 1.891275890513e-05, 8.459265867145e-03, 1.894849263010e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.525791666667e-02, 8.760542590587e-05, 2.757680555556e-02, 6.188789770800e-05, 2.768111111111e-02, 6.200482856546e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.653353975134e-02, 2.370480970338e-05, 8.294859760625e-03, 1.679028528236e-05, 8.238679990712e-03, 1.673332971079e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.756569444444e-02, 9.687168950935e-05, 3.389763888889e-02, 6.861490655269e-05, 3.366805555556e-02, 6.838215284093e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 1.644983405760e-02, 2.139463888263e-05, 8.194489464624e-03, 1.510028521917e-05, 8.255344592977e-03, 1.515625148966e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.210708333333e-02, 1.067883962520e-04, 4.090166666667e-02, 7.537099599340e-05, 4.120541666667e-02, 7.565034393205e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 1.635650097860e-02, 1.947996379401e-05, 8.171742920740e-03, 1.376893314120e-05, 8.184758057861e-03, 1.377989367046e-05, 2.938652469472e-07, 6.741731128745e-08, 4.291979264624e-07, 7.055970446397e-08, 9.792013888889e-02, 1.166191206026e-04, 4.892111111111e-02, 8.242935621144e-05, 4.899902777778e-02, 8.249497272374e-05, 1.759259259259e-06, 4.036017540315e-07, 2.569444444444e-06, 4.224140646040e-07
 7.500000000000e-01, 1.629600571266e-02, 1.788925931720e-05, 8.186827745091e-03, 1.267971820177e-05, 8.109177967566e-03, 1.261944314309e-05, 7.658931015291e-06, 3.166578252395e-07, 8.179345558637e-06, 2.833975267789e-07, 1.152511111111e-01, 1.265191636292e-04, 5.790013888889e-02, 8.967544790404e-05, 5.735097222222e-02, 8.924916138901e-05, 5.416666666667e-05, 2.239516041194e-06, 5.784722222222e-05, 2.004287456897e-06
 8.100000000000e-01, 1.604167786338e-02, 1.643498942770e-05, 8.022455374335e-03, 1.162246343576e-05, 8.019222489040e-03, 1.162012139236e-05, 7.048363461713e-05, 8.894940546909e-07, 7.637691510351e-05, 8.018822351992e-07, 1.323208333333e-01, 1.355650896010e-04, 6.617375000000e-02, 9.586865291174e-05, 6.614708333333e-02, 9.584933441296e-05, 5.813888888889e-04, 7.337050124318e-06, 6.300000000000e-04, 6.614378277661e-06
 8.700000000000e-01, 1.592289470577e-02, 1.524524923413e-05, 7.959235991776e-03, 1.077852188842e-05, 7.963658713991e-03, 1.078151613233e-05, 3.091818546190e-04, 1.734542264861e-06, 3.239753495514e-04, 1.537674820586e-06, 1.515104166667e-01, 1.450624466426e-04, 7.573416666667e-02, 1.025603932289e-04, 7.577625000000e-02, 1.025888842257e-04, 2.941944444444e-03, 1.650461339670e-05, 3.082708333333e-03, 1.463136929999e-05
 9.300000000000e-01, 1.577534616741e-02, 1.419580461870e-05, 7.857978948661e-03, 1.001903733339e-05, 7.917367218749e-03, 1.005682652155e-05, 8.044221449350e-04, 2.617380989631e-06, 8.530053863180e-04, 2.334164466031e-06, 1.715162500000e-01, 1.543428047850e-04, 8.543527777778e-02, 1.089312205131e-04, 8.608097222222e-02, 1.093420805839e-04, 8.746018518519e-03, 2.845727551071e-05, 9.274236111111e-03, 2.537802542324e-05
 9.900000000000e-01, 1.554970678776e-02, 1.324000870303e-05, 7.826243119169e-03, 9.392989480655e-06, 7.723463668593e-03, 9.331108137437e-06, 1.588427454847e-03, 3.455136674712e-06, 1.639680020618e-03, 3.040126976374e-06, 1.915734722222e-01, 1.631178307161e-04, 9.641986111111e-02, 1.157222855657e-04, 9.515361111111e-02, 1.149599031010e-04, 1.956953703704e-02, 4.256752482933e-05, 2.020097222222e-02, 3.745457639875e-05
