#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 1.419315783013e-02, 3.615577814482e-04, 6.576193829144e-03, 2.461078686736e-04, 7.616964000984e-03, 2.648677902325e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.140277777778e-04, 5.452162896220e-06, 9.916666666667e-05, 3.711219226635e-06, 1.148611111111e-04, 3.994112179041e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.488261872778e-02, 1.399358063534e-04, 7.219602949283e-03, 9.746435960568e-05, 7.663015778499e-03, 1.004127905520e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.570972222222e-03, 1.477127572080e-05, 7.620833333333e-04, 1.028809542177e-05, 8.088888888889e-04, 1.059932446019e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.283099472679e-02, 7.886631690161e-05, 6.599946851231e-03, 5.656289317433e-05, 6.231047875558e-03, 5.495939462344e-05, 0.000000000000e+00, 0.000000000000e+00, 2.678274429163e-04, 8.057010616324e-06, 0.000000000000e+00, 0.000000000000e+00, 3.345443536179e-02, 1.023100347245e-03, 3.676250000000e-03, 2.259624477159e-05, 1.890972222222e-03, 1.620601835320e-05, 1.785277777778e-03, 1.574659477200e-05, 0.000000000000e+00, 0.000000000000e+00, 7.673611111111e-05, 2.308440297027e-06, 0.000000000000e+00, 0.000000000000e+00, 3.345443536179e-02, 1.023100347245e-03
 2.100000000000e-01, 1.342147939609e-02, 5.780128975795e-05, 6.651370244331e-03, 4.069048780947e-05, 6.770109151762e-03, 4.105208033108e-05, 0.000000000000e+00, 0.000000000000e+00, 2.294125305829e-03, 1.689782875670e-05, 0.000000000000e+00, 0.000000000000e+00, 2.866384672804e-01, 2.394840024496e-03, 7.488472222222e-03, 3.225004785143e-05, 3.711111111111e-03, 2.270312971300e-05, 3.777361111111e-03, 2.290487912333e-05, 0.000000000000e+00, 0.000000000000e+00, 1.280000000000e-03, 9.428090415821e-06, 0.000000000000e+00, 0.000000000000e+00, 2.866384672804e-01, 2.394840024496e-03
 2.700000000000e-01, 1.284301030705e-02, 4.403588154248e-05, 6.424600436931e-03, 3.114557411099e-05, 6.418409870117e-03, 3.113056498878e-05, 0.000000000000e+00, 0.000000000000e+00, 4.102684913567e-03, 1.759917718148e-05, 0.000000000000e+00, 0.000000000000e+00, 5.287049918764e-01, 2.804138447026e-03, 1.181375000000e-02, 4.050677241044e-05, 5.909722222222e-03, 2.864951575658e-05, 5.904027777778e-03, 2.863570949051e-05, 0.000000000000e+00, 0.000000000000e+00, 3.773888888889e-03, 1.618874971343e-05, 0.000000000000e+00, 0.000000000000e+00, 5.287049918764e-01, 2.804138447026e-03
 3.300000000000e-01, 1.283447857439e-02, 3.604181185543e-05, 6.403423753940e-03, 2.545796129933e-05, 6.431054820449e-03, 2.551282830859e-05, 0.000000000000e+00, 0.000000000000e+00, 4.705175896963e-03, 1.543087078426e-05, 0.000000000000e+00, 0.000000000000e+00, 5.964396830997e-01, 2.471481472114e-03, 1.761208333333e-02, 4.945829238040e-05, 8.787083333333e-03, 3.493462810366e-05, 8.825000000000e-03, 3.500991922933e-05, 0.000000000000e+00, 0.000000000000e+00, 6.456666666667e-03, 2.117497649655e-05, 0.000000000000e+00, 0.000000000000e+00, 5.964396830997e-01, 2.471481472114e-03
 3.900000000000e-01, 1.293627065515e-02, 3.062956880488e-05, 6.433324535121e-03, 2.160001568144e-05, 6.502946120026e-03, 2.171657909835e-05, 0.000000000000e+00, 0.000000000000e+00, 4.901359577283e-03, 1.333151853452e-05, 0.000000000000e+00, 0.000000000000e+00, 6.390378123848e-01, 2.225277101341e-03, 2.477444444444e-02, 5.865914303609e-05, 1.232055555556e-02, 4.136651147492e-05, 1.245388888889e-02, 4.158974380930e-05, 0.000000000000e+00, 0.000000000000e+00, 9.386666666667e-03, 2.553138954017e-05, 0.000000000000e+00, 0.000000000000e+00, 6.390378123848e-01, 2.225277101341e-03
 4.500000000000e-01, 1.264380163726e-02, 2.625026435354e-05, 6.353183327853e-03, 1.860760756576e-05, 6.290618309406e-03, 1.851575867497e-05, 0.000000000000e+00, 0.000000000000e+00, 4.902061843825e-03, 1.155764204255e-05, 0.000000000000e+00, 0.000000000000e+00, 6.326934710128e-01, 1.906058099731e-03, 3.222222222222e-02, 6.689774765996e-05, 1.619083333333e-02, 4.742074284374e-05, 1.603138888889e-02, 4.718666962314e-05, 0.000000000000e+00, 0.000000000000e+00, 1.249270833333e-02, 2.945418798431e-05, 0.000000000000e+00, 0.000000000000e+00, 6.326934710128e-01, 1.906058099731e-03
 5.100000000000e-01, 1.262875560372e-02, 2.315200508589e-05, 6.320001636443e-03, 1.637822847496e-05, 6.308753967281e-03, 1.636364786712e-05, 0.000000000000e+00, 0.000000000000e+00, 4.865487015557e-03, 1.016146886817e-05, 0.000000000000e+00, 0.000000000000e+00, 6.342267676195e-01, 1.693288272122e-03, 4.132486111111e-02, 7.575991052800e-05, 2.068083333333e-02, 5.359419710158e-05, 2.064402777778e-02, 5.354648522776e-05, 0.000000000000e+00, 0.000000000000e+00, 1.592125000000e-02, 3.325120089728e-05, 0.000000000000e+00, 0.000000000000e+00, 6.342267676195e-01, 1.693288272122e-03
 5.700000000000e-01, 1.253369647166e-02, 2.063921323041e-05, 6.269329254101e-03, 1.459701622390e-05, 6.264367217557e-03, 1.459123847140e-05, 0.000000000000e+00, 0.000000000000e+00, 4.954950348030e-03, 9.176101460684e-06, 0.000000000000e+00, 0.000000000000e+00, 6.449610036851e-01, 1.531899096677e-03, 5.122000000000e-02, 8.434387285920e-05, 2.562013888889e-02, 5.965192891648e-05, 2.559986111111e-02, 5.962831764717e-05, 0.000000000000e+00, 0.000000000000e+00, 2.024881944444e-02, 3.749890687707e-05, 0.000000000000e+00, 0.000000000000e+00, 6.449610036851e-01, 1.531899096677e-03
