#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 3.278886559069e-03, 2.457629380645e-04, 1.418394747462e-03, 1.616410830681e-04, 1.860491811607e-03, 1.851258544630e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.944444444444e-05, 3.706017795591e-06, 2.138888888889e-05, 2.437490107609e-06, 2.805555555556e-05, 2.791632116978e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 2.673634626015e-03, 8.387937834556e-05, 1.528919013499e-03, 6.343024886693e-05, 1.144715612516e-03, 5.488491268388e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.822222222222e-04, 8.854098583616e-06, 1.613888888889e-04, 6.695539329552e-06, 1.208333333333e-04, 5.793514892948e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 2.430564341687e-03, 4.854337361670e-05, 1.186681593229e-03, 3.391903570891e-05, 1.243882748458e-03, 3.472690799177e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.963888888889e-04, 1.390831974124e-05, 3.400000000000e-04, 9.718253158076e-06, 3.563888888889e-04, 9.949719271429e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 2.471860274184e-03, 3.508038019378e-05, 1.249621206083e-03, 2.494258872986e-05, 1.222239068101e-03, 2.466779969906e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.379166666667e-03, 1.957298781106e-05, 6.972222222222e-04, 1.391663894431e-05, 6.819444444444e-04, 1.376332126871e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 2.347583727224e-03, 2.662556438303e-05, 1.142688040110e-03, 1.857599639094e-05, 1.204895687114e-03, 1.907493215712e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.159444444444e-03, 2.449174716129e-05, 1.051111111111e-03, 1.708728499914e-05, 1.108333333333e-03, 1.754623521928e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 2.390036646680e-03, 2.199554759198e-05, 1.206050507404e-03, 1.562482803617e-05, 1.183986139276e-03, 1.548124228579e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.279722222222e-03, 3.018333895740e-05, 1.655000000000e-03, 2.144113388378e-05, 1.624722222222e-03, 2.124409867222e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 2.468665364742e-03, 1.892267132813e-05, 1.231866917906e-03, 1.336697790703e-05, 1.236798446836e-03, 1.339370717261e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.727777777778e-03, 3.623908946067e-05, 2.359166666667e-03, 2.559929831214e-05, 2.368611111111e-03, 2.565048792644e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 2.426301934874e-03, 1.626231108630e-05, 1.224050796435e-03, 1.155073346829e-05, 1.202251138439e-03, 1.144741535073e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.183333333333e-03, 4.144384867013e-05, 3.119444444444e-03, 2.943658175942e-05, 3.063888888889e-03, 2.917327967359e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 2.450039451868e-03, 1.442148114500e-05, 1.219671777577e-03, 1.017524359403e-05, 1.230367674291e-03, 1.021976204311e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.017222222222e-03, 4.719116625852e-05, 3.991111111111e-03, 3.329627569727e-05, 4.026111111111e-03, 3.344195265727e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 2.543145688482e-03, 1.314783269973e-05, 1.244791441524e-03, 9.198496469284e-06, 1.298354246958e-03, 9.394315696451e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.039277777778e-02, 5.372971911381e-05, 5.086944444444e-03, 3.759042595471e-05, 5.305833333333e-03, 3.839065762126e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
