# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.319796866e-01, 9.379402922e-03, 1.297142857e-02, 1.925129203e-04
1.050000000e-01, 5.903978891e-01, 3.426470611e-03, 8.482571429e-02, 4.922998920e-04
1.750000000e-01, 5.731995680e-01, 2.049272725e-03, 2.235342857e-01, 7.991679346e-04
2.450000000e-01, 5.412045593e-01, 1.426932713e-03, 4.110057143e-01, 1.083652177e-03
3.150000000e-01, 5.122243966e-01, 1.081157201e-03, 6.413200000e-01, 1.353640594e-03
3.850000000e-01, 4.765821932e-01, 8.538308508e-04, 8.901514286e-01, 1.594769512e-03
4.550000000e-01, 4.341673483e-01, 6.898431437e-04, 1.131737143e+00, 1.798203185e-03
5.250000000e-01, 3.908758861e-01, 5.674135729e-04, 1.355845714e+00, 1.968208550e-03
5.950000000e-01, 3.472276707e-01, 4.719553676e-04, 1.546531429e+00, 2.102061185e-03
6.650000000e-01, 3.035124642e-01, 3.948455548e-04, 1.688225714e+00, 2.196247263e-03
7.350000000e-01, 2.635146783e-01, 3.328986561e-04, 1.790265714e+00, 2.261646502e-03
8.050000000e-01, 2.250228896e-01, 2.808935251e-04, 1.833588571e+00, 2.288847852e-03
8.750000000e-01, 1.905235061e-01, 2.377998051e-04, 1.834028571e+00, 2.289122459e-03
9.450000000e-01, 1.591909949e-01, 2.012747142e-04, 1.787271429e+00, 2.259754366e-03
1.015000000e+00, 1.315892302e-01, 1.703802012e-04, 1.704254286e+00, 2.206648581e-03
1.085000000e+00, 1.080462965e-01, 1.444311746e-04, 1.598931429e+00, 2.137375847e-03
1.155000000e+00, 8.799919888e-02, 1.224480756e-04, 1.475657143e+00, 2.053329799e-03
1.225000000e+00, 7.081775700e-02, 1.035707118e-04, 1.335802857e+00, 1.953606816e-03
1.295000000e+00, 5.636579246e-02, 8.740700109e-05, 1.188148571e+00, 1.842473936e-03
1.365000000e+00, 4.463888611e-02, 7.379679239e-05, 1.045402857e+00, 1.728254989e-03
1.435000000e+00, 3.501767150e-02, 6.217413073e-05, 9.063314286e-01, 1.609198051e-03
1.505000000e+00, 2.714199290e-02, 5.219227995e-05, 7.726857143e-01, 1.485824172e-03
1.575000000e+00, 2.094755892e-02, 4.381385399e-05, 6.530942857e-01, 1.366010129e-03
1.645000000e+00, 1.614472631e-02, 3.682796506e-05, 5.490828571e-01, 1.252520724e-03
1.715000000e+00, 1.216758802e-02, 3.066683984e-05, 4.497828571e-01, 1.133619812e-03
1.785000000e+00, 9.134642726e-03, 2.552941019e-05, 3.657914286e-01, 1.022310309e-03
1.855000000e+00, 6.810950058e-03, 2.121266401e-05, 2.945485714e-01, 9.173697984e-04
1.925000000e+00, 5.135832654e-03, 1.775055013e-05, 2.391828571e-01, 8.266677639e-04
1.995000000e+00, 3.743104096e-03, 1.462216974e-05, 1.872285714e-01, 7.313950885e-04
2.065000000e+00, 2.707919244e-03, 1.201539497e-05, 1.451200000e-01, 6.439165873e-04
2.135000000e+00, 1.956566743e-03, 9.878501010e-06, 1.120828571e-01, 5.658946321e-04
2.205000000e+00, 1.386180823e-03, 8.050894934e-06, 8.470000000e-02, 4.919349550e-04
2.275000000e+00, 9.866734680e-04, 6.583384772e-06, 6.417714286e-02, 4.282093709e-04
2.345000000e+00, 6.800957364e-04, 5.302578433e-06, 4.700000000e-02, 3.664501525e-04
2.415000000e+00, 4.775611133e-04, 4.314626297e-06, 3.500285714e-02, 3.162406730e-04
2.485000000e+00, 3.341819004e-04, 3.507613692e-06, 2.593428571e-02, 2.722094032e-04
2.555000000e+00, 2.213589095e-04, 2.776547211e-06, 1.816000000e-02, 2.277843592e-04
2.625000000e+00, 1.563595636e-04, 2.271334488e-06, 1.354000000e-02, 1.966868432e-04
2.695000000e+00, 9.575459282e-05, 1.731290219e-06, 8.740000000e-03, 1.580235064e-04
2.765000000e+00, 6.670185298e-05, 1.408391068e-06, 6.408571429e-03, 1.353152027e-04
2.835000000e+00, 4.076222502e-05, 1.073806162e-06, 4.117142857e-03, 1.084585880e-04
2.905000000e+00, 2.906901055e-05, 8.849516169e-07, 3.082857143e-03, 9.385181546e-05
2.975000000e+00, 1.775031901e-05, 6.752539588e-07, 1.974285714e-03, 7.510536816e-05
3.045000000e+00, 1.294679569e-05, 5.634369615e-07, 1.508571429e-03, 6.565214453e-05
3.115000000e+00, 7.802467124e-06, 4.275725646e-07, 9.514285714e-04, 5.213796455e-05
3.185000000e+00, 5.042759488e-06, 3.361839659e-07, 6.428571429e-04, 4.285714286e-05
3.255000000e+00, 2.703795952e-06, 2.408732880e-07, 3.600000000e-04, 3.207134903e-05
3.325000000e+00, 2.118165923e-06, 2.087090900e-07, 2.942857143e-04, 2.899683304e-05
3.395000000e+00, 1.124351244e-06, 1.489239603e-07, 1.628571429e-04, 2.157095553e-05
3.465000000e+00, 5.870330293e-07, 1.054342445e-07, 8.857142857e-05, 1.590789818e-05
