# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.080368438e-01, 9.200015969e-03, 1.248000000e-02, 1.888309902e-04
1.050000000e-01, 5.901990282e-01, 3.425893501e-03, 8.479714286e-02, 4.922169756e-04
1.750000000e-01, 5.755220531e-01, 2.053420141e-03, 2.244400000e-01, 8.007853288e-04
2.450000000e-01, 5.370171954e-01, 1.421401820e-03, 4.078257143e-01, 1.079451864e-03
3.150000000e-01, 5.090524036e-01, 1.077804424e-03, 6.373485714e-01, 1.349442818e-03
3.850000000e-01, 4.701742857e-01, 8.480713145e-04, 8.781828571e-01, 1.584011956e-03
4.550000000e-01, 4.289697215e-01, 6.857014884e-04, 1.118188571e+00, 1.787407198e-03
5.250000000e-01, 3.873826428e-01, 5.648724056e-04, 1.343728571e+00, 1.959393909e-03
5.950000000e-01, 3.447021383e-01, 4.702358706e-04, 1.535282857e+00, 2.094402647e-03
6.650000000e-01, 3.006482814e-01, 3.929781018e-04, 1.672294286e+00, 2.185859939e-03
7.350000000e-01, 2.601271353e-01, 3.307519897e-04, 1.767251429e+00, 2.247062482e-03
8.050000000e-01, 2.228198423e-01, 2.795151236e-04, 1.815637143e+00, 2.277616011e-03
8.750000000e-01, 1.887299002e-01, 2.366778236e-04, 1.816762857e+00, 2.278321975e-03
9.450000000e-01, 1.584224542e-01, 2.007882703e-04, 1.778642857e+00, 2.254292957e-03
1.015000000e+00, 1.317749807e-01, 1.705004125e-04, 1.706660000e+00, 2.208205477e-03
1.085000000e+00, 1.077734903e-01, 1.442487222e-04, 1.594894286e+00, 2.134675811e-03
1.155000000e+00, 8.777105660e-02, 1.222892462e-04, 1.471831429e+00, 2.050666392e-03
1.225000000e+00, 7.093863149e-02, 1.036590634e-04, 1.338082857e+00, 1.955273351e-03
1.295000000e+00, 5.680861117e-02, 8.774967110e-05, 1.197482857e+00, 1.849697162e-03
1.365000000e+00, 4.514274819e-02, 7.421211487e-05, 1.057202857e+00, 1.737981471e-03
1.435000000e+00, 3.526759586e-02, 6.239560752e-05, 9.128000000e-01, 1.614930339e-03
1.505000000e+00, 2.752798648e-02, 5.256209003e-05, 7.836742857e-01, 1.496352027e-03
1.575000000e+00, 2.140741311e-02, 4.429215808e-05, 6.674314286e-01, 1.380922496e-03
1.645000000e+00, 1.635197601e-02, 3.706359141e-05, 5.561314286e-01, 1.260534386e-03
1.715000000e+00, 1.255953486e-02, 3.115685080e-05, 4.642714286e-01, 1.151733388e-03
1.785000000e+00, 9.459567648e-03, 2.597949125e-05, 3.788028571e-01, 1.040333541e-03
1.855000000e+00, 7.085060870e-03, 2.163531179e-05, 3.064028571e-01, 9.356477621e-04
1.925000000e+00, 5.235096543e-03, 1.792126793e-05, 2.438057143e-01, 8.346183290e-04
1.995000000e+00, 3.851690101e-03, 1.483274523e-05, 1.926600000e-01, 7.419279903e-04
2.065000000e+00, 2.805750237e-03, 1.223051378e-05, 1.503628571e-01, 6.554450116e-04
2.135000000e+00, 2.043250396e-03, 1.009495787e-05, 1.170485714e-01, 5.782944663e-04
2.205000000e+00, 1.435558693e-03, 8.193032781e-06, 8.771714286e-02, 5.006200237e-04
2.275000000e+00, 1.041581394e-03, 6.764085994e-06, 6.774857143e-02, 4.399628927e-04
2.345000000e+00, 7.305344476e-04, 5.495692500e-06, 5.048571429e-02, 3.797958635e-04
2.415000000e+00, 5.135019628e-04, 4.474038964e-06, 3.763714286e-02, 3.279248296e-04
2.485000000e+00, 3.453372508e-04, 3.565677070e-06, 2.680000000e-02, 2.767154289e-04
2.555000000e+00, 2.451107623e-04, 2.921714321e-06, 2.010857143e-02, 2.396936821e-04
2.625000000e+00, 1.682704736e-04, 2.356257929e-06, 1.457142857e-02, 2.040408122e-04
2.695000000e+00, 1.143483255e-04, 1.891929604e-06, 1.043714286e-02, 1.726858656e-04
2.765000000e+00, 7.716955349e-05, 1.514876771e-06, 7.414285714e-03, 1.455461215e-04
2.835000000e+00, 4.712690276e-05, 1.154599592e-06, 4.760000000e-03, 1.166190379e-04
2.905000000e+00, 3.324481836e-05, 9.463818107e-07, 3.525714286e-03, 1.003666747e-04
2.975000000e+00, 2.507136231e-05, 8.025147514e-07, 2.788571429e-03, 8.925999630e-05
3.045000000e+00, 1.684554667e-05, 6.426976925e-07, 1.962857143e-03, 7.488767098e-05
3.115000000e+00, 8.880285406e-06, 4.561496216e-07, 1.082857143e-03, 5.562263524e-05
3.185000000e+00, 5.580653833e-06, 3.536595668e-07, 7.114285714e-04, 4.508495382e-05
3.255000000e+00, 4.162987418e-06, 2.988850781e-07, 5.542857143e-04, 3.979539508e-05
3.325000000e+00, 1.398400804e-06, 1.695810065e-07, 1.942857143e-04, 2.356060357e-05
3.395000000e+00, 1.400507689e-06, 1.662096838e-07, 2.028571429e-04, 2.407471364e-05
3.465000000e+00, 7.574619732e-07, 1.197652538e-07, 1.142857143e-04, 1.807015806e-05
