#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 3.094679449009e-03, 1.949464811795e-04, 1.854351574605e-03, 1.509049909917e-04, 1.240327874404e-03, 1.234172363087e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.666666666667e-05, 2.939723678961e-06, 2.796296296296e-05, 2.275593653230e-06, 1.870370370370e-05, 1.861088077985e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 4.010451939022e-03, 8.387937834556e-05, 2.021015150373e-03, 5.954472990457e-05, 1.989436788649e-03, 5.907770520450e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.233333333333e-04, 8.854098583616e-06, 2.133333333333e-04, 6.285393610547e-06, 2.100000000000e-04, 6.236095644623e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 3.235581729687e-03, 4.573060550616e-05, 1.562205561457e-03, 3.177604591544e-05, 1.673376168230e-03, 3.288724959525e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.270370370370e-04, 1.310242440838e-05, 4.475925925926e-04, 9.104258187616e-06, 4.794444444444e-04, 9.422632765340e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 3.547729368346e-03, 3.431483733976e-05, 1.767724447171e-03, 2.422222238544e-05, 1.780004921175e-03, 2.430621328724e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.979444444444e-03, 1.914585558308e-05, 9.862962962963e-04, 1.351471280779e-05, 9.931481481481e-04, 1.356157526732e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 3.462489711391e-03, 2.640200405020e-05, 1.723896703218e-03, 1.862937423579e-05, 1.738593008173e-03, 1.870861388370e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.185000000000e-03, 2.428610332710e-05, 1.585740740741e-03, 1.713638505432e-05, 1.599259259259e-03, 1.720927430443e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 3.392649631436e-03, 2.139717183827e-05, 1.664746453993e-03, 1.498859476714e-05, 1.727903177443e-03, 1.527026488253e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.655555555556e-03, 2.936221922293e-05, 2.284444444444e-03, 2.056806426210e-05, 2.371111111111e-03, 2.095458542195e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 3.575551868079e-03, 1.859418920450e-05, 1.826019457414e-03, 1.328796284298e-05, 1.749532410665e-03, 1.300668734368e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.847592592593e-03, 3.561000845734e-05, 3.497037037037e-03, 2.544797538711e-05, 3.350555555556e-03, 2.490930049256e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 3.390791470112e-03, 1.569693116310e-05, 1.689037501474e-03, 1.107857389639e-05, 1.701753968638e-03, 1.112020001445e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.641296296296e-03, 4.000300057333e-05, 4.304444444444e-03, 2.823330199541e-05, 4.336851851852e-03, 2.833938449060e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 3.394051372885e-03, 1.385915985061e-05, 1.702232154684e-03, 9.814927435961e-06, 1.691819218201e-03, 9.784861327157e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.110629629630e-02, 4.535109189811e-05, 5.570185185185e-03, 3.211721929175e-05, 5.536111111111e-03, 3.201883447780e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 3.378625759375e-03, 1.237351143640e-05, 1.691170811179e-03, 8.754203878490e-06, 1.687454948196e-03, 8.744581163239e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.380703703704e-02, 5.056539044210e-05, 6.911111111111e-03, 3.577478708457e-05, 6.895925925926e-03, 3.573546305305e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 3.391265881601e-03, 1.121694236731e-05, 1.688212714816e-03, 7.914202377212e-06, 1.703053166785e-03, 7.948911674188e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.692703703704e-02, 5.598782446515e-05, 8.426481481481e-03, 3.950265223511e-05, 8.500555555556e-03, 3.967589891524e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 3.424334389716e-03, 1.029201464122e-05, 1.731577767748e-03, 7.318689329940e-06, 1.692756621968e-03, 7.236183515290e-06, 6.186636777836e-08, 4.374612818346e-08, 1.855991033351e-07, 6.186636777836e-08, 2.050018518519e-02, 6.161436999474e-05, 1.036629629630e-02, 4.381420430995e-05, 1.013388888889e-02, 4.332027343560e-05, 3.703703703704e-07, 2.618914004395e-07, 1.111111111111e-06, 3.703703703704e-07
 7.500000000000e-01, 3.318503525312e-03, 9.321639116046e-06, 1.666033516957e-03, 6.604850788129e-06, 1.652470008355e-03, 6.577910145049e-06, 2.068565983617e-06, 2.327318560435e-07, 5.725650992627e-06, 3.161461884439e-07, 2.346962962963e-02, 6.592592592593e-05, 1.178277777778e-02, 4.671183880746e-05, 1.168685185185e-02, 4.652130505926e-05, 1.462962962963e-05, 1.645961929133e-06, 4.049382716049e-05, 2.235897564972e-06
 8.100000000000e-01, 3.364288612289e-03, 8.690815388204e-06, 1.663723595138e-03, 6.111593915070e-06, 1.700565017150e-03, 6.178890833243e-06, 1.477248975253e-05, 5.758916088289e-07, 3.660943255795e-05, 7.402267426301e-07, 2.775055555556e-02, 7.168676146645e-05, 1.372333333333e-02, 5.041188376456e-05, 1.402722222222e-02, 5.096698681358e-05, 1.218518518519e-04, 4.750279754956e-06, 3.019753086420e-04, 6.105808898211e-06
 8.700000000000e-01, 3.324991856875e-03, 8.044298515618e-06, 1.656248650854e-03, 5.677480538323e-06, 1.668743206021e-03, 5.698855441694e-06, 5.476585395764e-05, 1.032399575769e-06, 9.972289825122e-05, 1.137482442503e-06, 3.163814814815e-02, 7.654355834250e-05, 1.575962962963e-02, 5.402267978741e-05, 1.587851851852e-02, 5.422606746131e-05, 5.211111111111e-04, 9.823546081389e-06, 9.488888888889e-04, 1.082343644163e-05
 9.300000000000e-01, 3.327139794649e-03, 7.527928006929e-06, 1.661236436938e-03, 5.319314358110e-06, 1.665903357711e-03, 5.326780907556e-06, 1.286639398422e-04, 1.480363455993e-06, 2.005981079563e-04, 1.509237958065e-06, 3.617407407407e-02, 8.184682404535e-05, 1.806166666667e-02, 5.783384032225e-05, 1.811240740741e-02, 5.791501981257e-05, 1.398888888889e-03, 1.609513895381e-05, 2.180987654321e-03, 1.640907477896e-05
 9.900000000000e-01, 3.291527781391e-03, 7.033885578505e-06, 1.641825721554e-03, 4.967753801949e-06, 1.649702059838e-03, 4.979655459439e-06, 2.318559504428e-04, 1.866833819408e-06, 3.291627989258e-04, 1.816169092237e-06, 4.055185185185e-02, 8.665796094294e-05, 2.022740740741e-02, 6.120307334241e-05, 2.032444444444e-02, 6.134970259284e-05, 2.856481481481e-03, 2.299952286736e-05, 4.055308641975e-03, 2.237532989473e-05
 1.050000000000e+00, 3.219101095855e-03, 6.558690197730e-06, 1.608100676949e-03, 4.635605043903e-06, 1.611000418906e-03, 4.639782644343e-06, 3.628819935286e-04, 2.202077090514e-06, 4.573218229928e-04, 2.018436740677e-06, 4.461092592593e-02, 9.089159795534e-05, 2.228537037037e-02, 6.424111175063e-05, 2.232555555556e-02, 6.429900574595e-05, 5.028888888889e-03, 3.051681045202e-05, 6.337654320988e-03, 2.797188694710e-05
 1.110000000000e+00, 3.212366328413e-03, 6.197761727100e-06, 1.595493053437e-03, 4.367870985811e-06, 1.616873274975e-03, 4.397039171672e-06, 4.815930774209e-04, 2.399730443272e-06, 5.955292505480e-04, 2.178854664004e-06, 4.974925925926e-02, 9.598346622597e-05, 2.470907407407e-02, 6.764432317765e-05, 2.504018518519e-02, 6.809604489682e-05, 7.458333333333e-03, 3.716413377850e-05, 9.222839506173e-03, 3.374347583246e-05
 1.170000000000e+00, 3.194806749324e-03, 5.863906535198e-06, 1.593803183116e-03, 4.141732899291e-06, 1.601003566208e-03, 4.151077985833e-06, 6.123446871024e-04, 2.567217827143e-06, 7.011817006248e-04, 2.243026476621e-06, 5.496944444444e-02, 1.008936407757e-04, 2.742277777778e-02, 7.126213707903e-05, 2.754666666667e-02, 7.142292746661e-05, 1.053592592593e-02, 4.417122812069e-05, 1.206444444444e-02, 3.859323238255e-05
