# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.776906827e-01, 8.967498541e-03, 1.185714286e-02, 1.840585532e-04
1.050000000e-01, 5.841138871e-01, 3.408186713e-03, 8.392285714e-02, 4.896729437e-04
1.750000000e-01, 5.775221743e-01, 2.056985189e-03, 2.252200000e-01, 8.021756131e-04
2.450000000e-01, 5.493422665e-01, 1.437620572e-03, 4.171857143e-01, 1.091768833e-03
3.150000000e-01, 5.147985033e-01, 1.083870393e-03, 6.445428571e-01, 1.357037590e-03
3.850000000e-01, 4.764261639e-01, 8.536910706e-04, 8.898600000e-01, 1.594508433e-03
4.550000000e-01, 4.337124738e-01, 6.894816767e-04, 1.130551429e+00, 1.797260955e-03
5.250000000e-01, 3.916625042e-01, 5.679842316e-04, 1.358574286e+00, 1.970188015e-03
5.950000000e-01, 3.468408543e-01, 4.716924120e-04, 1.544808571e+00, 2.100889996e-03
6.650000000e-01, 3.054279122e-01, 3.960895179e-04, 1.698880000e+00, 2.203166552e-03
7.350000000e-01, 2.647973607e-01, 3.337078802e-04, 1.798980000e+00, 2.267144207e-03
8.050000000e-01, 2.254580291e-01, 2.811649838e-04, 1.837134286e+00, 2.291059821e-03
8.750000000e-01, 1.899545267e-01, 2.374444569e-04, 1.828551429e+00, 2.285701786e-03
9.450000000e-01, 1.601236776e-01, 2.018634764e-04, 1.797742857e+00, 2.266364526e-03
1.015000000e+00, 1.320200743e-01, 1.706588992e-04, 1.709834286e+00, 2.210258088e-03
1.085000000e+00, 1.081715981e-01, 1.445148990e-04, 1.600785714e+00, 2.138614848e-03
1.155000000e+00, 8.768092421e-02, 1.222264405e-04, 1.470320000e+00, 2.049613204e-03
1.225000000e+00, 7.085017197e-02, 1.035944125e-04, 1.336414286e+00, 1.954053871e-03
1.295000000e+00, 5.616071603e-02, 8.724784916e-05, 1.183825714e+00, 1.839119133e-03
1.365000000e+00, 4.445295734e-02, 7.364294375e-05, 1.041048571e+00, 1.724651991e-03
1.435000000e+00, 3.499217126e-02, 6.215148868e-05, 9.056714286e-01, 1.608612027e-03
1.505000000e+00, 2.712402804e-02, 5.217500447e-05, 7.721742857e-01, 1.485332368e-03
1.575000000e+00, 2.085820901e-02, 4.372031213e-05, 6.503085714e-01, 1.363093720e-03
1.645000000e+00, 1.589480014e-02, 3.654179818e-05, 5.405828571e-01, 1.242788175e-03
1.715000000e+00, 1.212608231e-02, 3.061449026e-05, 4.482485714e-01, 1.131684675e-03
1.785000000e+00, 9.057300035e-03, 2.542110215e-05, 3.626942857e-01, 1.017973176e-03
1.855000000e+00, 6.855809359e-03, 2.128240638e-05, 2.964885714e-01, 9.203858995e-04
1.925000000e+00, 5.029268144e-03, 1.756542981e-05, 2.342200000e-01, 8.180464534e-04
1.995000000e+00, 3.663192565e-03, 1.446524331e-05, 1.832314286e-01, 7.235456913e-04
2.065000000e+00, 2.672092308e-03, 1.193564589e-05, 1.432000000e-01, 6.396427574e-04
2.135000000e+00, 1.912825913e-03, 9.767455430e-06, 1.095771429e-01, 5.595333333e-04
2.205000000e+00, 1.392446575e-03, 8.069070065e-06, 8.508285714e-02, 4.930455127e-04
2.275000000e+00, 9.590437996e-04, 6.490553507e-06, 6.238000000e-02, 4.221712584e-04
2.345000000e+00, 6.773257416e-04, 5.291768851e-06, 4.680857143e-02, 3.657031248e-04
2.415000000e+00, 4.673090055e-04, 4.268062626e-06, 3.425142857e-02, 3.128277873e-04
2.485000000e+00, 3.286594497e-04, 3.478510802e-06, 2.550571429e-02, 2.699508648e-04
2.555000000e+00, 2.250505464e-04, 2.799603933e-06, 1.846285714e-02, 2.296759030e-04
2.625000000e+00, 1.523012757e-04, 2.241664638e-06, 1.318857143e-02, 1.941175743e-04
2.695000000e+00, 9.653715733e-05, 1.738350399e-06, 8.811428571e-03, 1.586679243e-04
2.765000000e+00, 7.181675209e-05, 1.461393572e-06, 6.900000000e-03, 1.404075700e-04
2.835000000e+00, 4.644800381e-05, 1.146252980e-06, 4.691428571e-03, 1.157759977e-04
2.905000000e+00, 2.898818846e-05, 8.837205220e-07, 3.074285714e-03, 9.372125410e-05
2.975000000e+00, 1.965122148e-05, 7.104914121e-07, 2.185714286e-03, 7.902466678e-05
3.045000000e+00, 1.098515998e-05, 5.190000254e-07, 1.280000000e-03, 6.047431568e-05
3.115000000e+00, 6.513771353e-06, 3.906700444e-07, 7.942857143e-04, 4.763809143e-05
3.185000000e+00, 4.796224580e-06, 3.278631626e-07, 6.114285714e-04, 4.179639668e-05
3.255000000e+00, 2.489208972e-06, 2.311172509e-07, 3.314285714e-04, 3.077237033e-05
3.325000000e+00, 1.521789110e-06, 1.769043907e-07, 2.114285714e-04, 2.457807219e-05
3.395000000e+00, 1.459684071e-06, 1.696848265e-07, 2.114285714e-04, 2.457807219e-05
3.465000000e+00, 6.249061279e-07, 1.087821939e-07, 9.428571429e-05, 1.641303613e-05
