# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.825812255e+00, 1.402427075e-01, 5.800000000e-02, 2.878491669e-03
1.050000000e-01, 1.897132225e+00, 4.343185871e-02, 2.725714286e-01, 6.240094191e-03
1.750000000e-01, 1.685816437e+00, 2.485060560e-02, 6.574285714e-01, 9.691148918e-03
2.450000000e-01, 1.629234452e+00, 1.750650958e-02, 1.237285714e+00, 1.329492768e-02
3.150000000e-01, 1.551195898e+00, 1.330384087e-02, 1.942142857e+00, 1.665679980e-02
3.850000000e-01, 1.518914242e+00, 1.077840669e-02, 2.837000000e+00, 2.013170917e-02
4.550000000e-01, 1.498291013e+00, 9.061599472e-03, 3.905571429e+00, 2.362072767e-02
5.250000000e-01, 1.398738765e+00, 7.589856915e-03, 4.851857143e+00, 2.632721879e-02
5.950000000e-01, 1.257249424e+00, 6.350230523e-03, 5.599714286e+00, 2.828354970e-02
6.650000000e-01, 1.173616389e+00, 5.490186185e-03, 6.528000000e+00, 3.053803249e-02
7.350000000e-01, 1.031024262e+00, 4.656172710e-03, 7.004571429e+00, 3.163310072e-02
8.050000000e-01, 9.378291307e-01, 4.054854184e-03, 7.641857143e+00, 3.304079112e-02
8.750000000e-01, 8.123464505e-01, 3.472105059e-03, 7.819857143e+00, 3.342338177e-02
9.450000000e-01, 7.392750966e-01, 3.067029905e-03, 8.300000000e+00, 3.443420227e-02
1.015000000e+00, 6.304155879e-01, 2.636983591e-03, 8.164714286e+00, 3.415241946e-02
1.085000000e+00, 5.511147682e-01, 2.306545507e-03, 8.155714286e+00, 3.413359109e-02
1.155000000e+00, 4.698214664e-01, 2.000617370e-03, 7.878428571e+00, 3.354832031e-02
1.225000000e+00, 3.932359115e-01, 1.725748345e-03, 7.417428571e+00, 3.255199922e-02
1.295000000e+00, 3.320936971e-01, 1.500215783e-03, 7.000285714e+00, 3.162342196e-02
1.365000000e+00, 2.897755952e-01, 1.329525638e-03, 6.786285714e+00, 3.113630337e-02
1.435000000e+00, 2.309868567e-01, 1.129132028e-03, 5.978428571e+00, 2.922432590e-02
1.505000000e+00, 1.908691099e-01, 9.786744015e-04, 5.433714286e+00, 2.786117187e-02
1.575000000e+00, 1.546028326e-01, 8.416634573e-04, 4.820142857e+00, 2.624103345e-02
1.645000000e+00, 1.239549778e-01, 7.215714925e-04, 4.215714286e+00, 2.454067843e-02
1.715000000e+00, 9.110387237e-02, 5.933626388e-04, 3.367714286e+00, 2.193403841e-02
1.785000000e+00, 7.183452160e-02, 5.062285126e-04, 2.876571429e+00, 2.027162489e-02
1.855000000e+00, 5.587922981e-02, 4.296368990e-04, 2.416571429e+00, 1.858021770e-02
1.925000000e+00, 4.372396412e-02, 3.662276684e-04, 2.036285714e+00, 1.705573098e-02
1.995000000e+00, 3.536042409e-02, 3.177895436e-04, 1.768714286e+00, 1.589570600e-02
2.065000000e+00, 2.615579581e-02, 2.640518220e-04, 1.401714286e+00, 1.415079143e-02
2.135000000e+00, 1.795019937e-02, 2.115745156e-04, 1.028285714e+00, 1.212014683e-02
2.205000000e+00, 1.403481781e-02, 1.811434386e-04, 8.575714286e-01, 1.106843277e-02
2.275000000e+00, 9.591316523e-03, 1.451398358e-04, 6.238571429e-01, 9.440468684e-03
2.345000000e+00, 6.449540114e-03, 1.154652902e-04, 4.457142857e-01, 7.979565739e-03
2.415000000e+00, 5.669844415e-03, 1.051233715e-04, 4.155714286e-01, 7.705020892e-03
2.485000000e+00, 4.681197382e-03, 9.282902166e-05, 3.632857143e-01, 7.204023819e-03
2.555000000e+00, 2.382150631e-03, 6.440597678e-05, 1.954285714e-01, 5.283783431e-03
2.625000000e+00, 1.836127815e-03, 5.503707280e-05, 1.590000000e-01, 4.765950662e-03
2.695000000e+00, 1.425832528e-03, 4.723993917e-05, 1.301428571e-01, 4.311825221e-03
2.765000000e+00, 8.163022132e-04, 3.483892949e-05, 7.842857143e-02, 3.347249861e-03
2.835000000e+00, 5.798928612e-04, 2.863886709e-05, 5.857142857e-02, 2.892636676e-03
2.905000000e+00, 3.812108427e-04, 2.266063246e-05, 4.042857143e-02, 2.403229120e-03
2.975000000e+00, 2.838509770e-04, 1.909388298e-05, 3.157142857e-02, 2.123724107e-03
3.045000000e+00, 1.176981427e-04, 1.201251638e-05, 1.371428571e-02, 1.399708424e-03
3.115000000e+00, 1.897897409e-04, 1.491129031e-05, 2.314285714e-02, 1.818274580e-03
3.185000000e+00, 5.827188742e-05, 8.080856846e-06, 7.428571429e-03, 1.030157507e-03
3.255000000e+00, 1.072934902e-06, 1.072934902e-06, 1.428571429e-04, 1.428571429e-04
3.325000000e+00, 4.421414306e-05, 6.742593605e-06, 6.142857143e-03, 9.367769320e-04
3.395000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.465000000e+00, 2.935165146e-05, 5.271712226e-06, 4.428571429e-03, 7.953949090e-04
