# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 3.594412871e-02, 8.037351519e-03, 6.222222222e-04, 1.391331186e-04
9.642857143e-02, 4.210597935e-02, 3.287924596e-03, 5.102222222e-03, 3.984166192e-04
1.607142857e-01, 4.360590352e-02, 2.030929401e-03, 1.434222222e-02, 6.679838839e-04
2.250000000e-01, 4.687308677e-02, 1.508898051e-03, 3.002222222e-02, 9.664495286e-04
2.892857143e-01, 4.386951447e-02, 1.136882232e-03, 4.632444444e-02, 1.200501953e-03
3.535714286e-01, 4.121725089e-02, 9.022311085e-04, 6.492888889e-02, 1.421270515e-03
4.178571429e-01, 3.877437507e-02, 7.407463591e-04, 8.524444444e-02, 1.628511401e-03
4.821428571e-01, 4.030421533e-02, 6.546827009e-04, 1.179111111e-01, 1.915292583e-03
5.464285714e-01, 3.944743895e-02, 5.715819714e-04, 1.481822222e-01, 2.147117505e-03
6.107142857e-01, 3.922684895e-02, 5.100421276e-04, 1.840222222e-01, 2.392725601e-03
6.750000000e-01, 3.891413451e-02, 4.596620753e-04, 2.229733333e-01, 2.633808677e-03
7.392857143e-01, 3.593960174e-02, 4.033577068e-04, 2.469911111e-01, 2.772033171e-03
8.035714286e-01, 3.608974458e-02, 3.718814070e-04, 2.930044444e-01, 3.019220732e-03
8.678571429e-01, 3.597041327e-02, 3.437779624e-04, 3.406044444e-01, 3.255239272e-03
9.321428571e-01, 3.446022292e-02, 3.132876999e-04, 3.764133333e-01, 3.422080805e-03
9.964285714e-01, 3.355616232e-02, 2.892127889e-04, 4.188177778e-01, 3.609693397e-03
1.060714286e+00, 3.225512603e-02, 2.663712360e-04, 4.561822222e-01, 3.767271666e-03
1.125000000e+00, 3.092016426e-02, 2.459020351e-04, 4.918977778e-01, 3.911967078e-03
1.189285714e+00, 3.026726632e-02, 2.301443724e-04, 5.380977778e-01, 4.091554687e-03
1.253571429e+00, 2.901047163e-02, 2.137635016e-04, 5.730044444e-01, 4.222180117e-03
1.317857143e+00, 2.771489004e-02, 1.987458272e-04, 6.049866667e-01, 4.338410701e-03
1.382142857e+00, 2.746214362e-02, 1.886374726e-04, 6.593688889e-01, 4.529205092e-03
1.446428571e+00, 2.574063411e-02, 1.745137763e-04, 6.768533333e-01, 4.588862523e-03
1.510714286e+00, 2.443745214e-02, 1.628042322e-04, 7.009644444e-01, 4.669880375e-03
1.575000000e+00, 2.368201173e-02, 1.537274496e-04, 7.383288889e-01, 4.792727000e-03
1.639285714e+00, 2.244527525e-02, 1.437913680e-04, 7.580533333e-01, 4.856323865e-03
1.703571429e+00, 2.109734408e-02, 1.341468897e-04, 7.695022222e-01, 4.892858994e-03
1.767857143e+00, 2.049718296e-02, 1.274174248e-04, 8.050933333e-01, 5.004732575e-03
1.832142857e+00, 1.904876579e-02, 1.185235467e-04, 8.036000000e-01, 5.000088888e-03
1.896428571e+00, 1.784472495e-02, 1.108282500e-04, 8.065555556e-01, 5.009275347e-03
1.960714286e+00, 1.721544753e-02, 1.052878416e-04, 8.317555556e-01, 5.086928298e-03
2.025000000e+00, 1.616036919e-02, 9.877230852e-05, 8.328133333e-01, 5.090161898e-03
2.089285714e+00, 1.485913721e-02, 9.179830440e-05, 8.151422222e-01, 5.035869364e-03
2.153571429e+00, 1.403123421e-02, 8.654168788e-05, 8.178177778e-01, 5.044127254e-03
2.217857143e+00, 1.292871356e-02, 8.066436406e-05, 7.992133333e-01, 4.986423048e-03
2.282142857e+00, 1.239079010e-02, 7.674412589e-05, 8.110044444e-01, 5.023071708e-03
2.346428571e+00, 1.133719366e-02, 7.139777717e-05, 7.844355556e-01, 4.940107461e-03
2.410714286e+00, 1.051827952e-02, 6.693705082e-05, 7.681955556e-01, 4.888703027e-03
2.475000000e+00, 9.881604353e-03, 6.319448056e-05, 7.606977778e-01, 4.864787055e-03
2.539285714e+00, 8.920379048e-03, 5.852229061e-05, 7.228355556e-01, 4.742174320e-03
2.603571429e+00, 8.435658250e-03, 5.550495930e-05, 7.186044444e-01, 4.728274814e-03
2.667857143e+00, 7.774909126e-03, 5.200288196e-05, 6.954266667e-01, 4.651397241e-03
2.732142857e+00, 7.095300698e-03, 4.850927789e-05, 6.655911111e-01, 4.550525136e-03
2.796428571e+00, 6.622153289e-03, 4.578667961e-05, 6.507822222e-01, 4.499617542e-03
2.860714286e+00, 5.953681175e-03, 4.243869232e-05, 6.122977778e-01, 4.364546276e-03
2.925000000e+00, 5.370785486e-03, 3.942186090e-05, 5.774533333e-01, 4.238539231e-03
2.989285714e+00, 4.924794450e-03, 3.693780531e-05, 5.530311111e-01, 4.147940736e-03
3.053571429e+00, 4.519964893e-03, 3.464210361e-05, 5.296355556e-01, 4.059254934e-03
3.117857143e+00, 4.116995783e-03, 3.238017077e-05, 5.029422222e-01, 3.955640449e-03
3.182142857e+00, 3.778754274e-03, 3.039485647e-05, 4.808533333e-01, 3.867800600e-03
3.246428571e+00, 3.358809936e-03, 2.808876186e-05, 4.448577778e-01, 3.720217702e-03
3.310714286e+00, 3.062952931e-03, 2.630234470e-05, 4.218977778e-01, 3.622941987e-03
3.375000000e+00, 2.795461262e-03, 2.464899551e-05, 4.001511111e-01, 3.528334689e-03
3.439285714e+00, 2.452714827e-03, 2.265696738e-05, 3.645911111e-01, 3.367912494e-03
3.503571429e+00, 2.144506344e-03, 2.079693950e-05, 3.308044444e-01, 3.208066992e-03
3.567857143e+00, 1.928676141e-03, 1.936730319e-05, 3.085288889e-01, 3.098173098e-03
3.632142857e+00, 1.760613008e-03, 1.817674824e-05, 2.918844444e-01, 3.013444770e-03
3.696428571e+00, 1.577968631e-03, 1.690885579e-05, 2.709466667e-01, 2.903351831e-03
3.760714286e+00, 1.379019412e-03, 1.553682919e-05, 2.450933333e-01, 2.761363056e-03
3.825000000e+00, 1.206147017e-03, 1.428618934e-05, 2.217600000e-01, 2.626632826e-03
3.889285714e+00, 1.051548251e-03, 1.311875555e-05, 1.998888889e-01, 2.493745262e-03
3.953571429e+00, 9.517417354e-04, 1.227772812e-05, 1.869466667e-01, 2.411663019e-03
4.017857143e+00, 8.193936330e-04, 1.120985507e-05, 1.662266667e-01, 2.274092412e-03
4.082142857e+00, 7.281233976e-04, 1.040070158e-05, 1.524755556e-01, 2.177999989e-03
4.146428571e+00, 6.019007212e-04, 9.309722218e-06, 1.300444444e-01, 2.011424162e-03
4.210714286e+00, 5.331158551e-04, 8.627870875e-06, 1.187822222e-01, 1.922354523e-03
4.275000000e+00, 4.840143660e-04, 8.097328230e-06, 1.111600000e-01, 1.859653492e-03
4.339285714e+00, 3.974654367e-04, 7.229034463e-06, 9.404888889e-02, 1.710545361e-03
4.403571429e+00, 3.690931168e-04, 6.864547275e-06, 8.994222222e-02, 1.672782852e-03
4.467857143e+00, 3.203494737e-04, 6.303210511e-06, 8.036000000e-02, 1.581166939e-03
