#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 2.763106650901e-05, 1.595280368697e-05, 9.210355503003e-06, 9.210355503003e-06, 1.842071100601e-05, 1.302540966662e-05, 0.000000000000e+00, 0.000000000000e+00, 1.722336479062e-03, 8.905989913521e-05, 0.000000000000e+00, 0.000000000000e+00, 2.159353348730e-01, 1.231241238277e-02, 4.166666666667e-07, 2.405626121623e-07, 1.388888888889e-07, 1.388888888889e-07, 2.777777777778e-07, 1.964185503296e-07, 0.000000000000e+00, 0.000000000000e+00, 2.597222222222e-05, 1.342991639293e-06, 0.000000000000e+00, 0.000000000000e+00, 2.159353348730e-01, 1.231241238277e-02
 9.000000000000e-02, 4.973591971622e-04, 2.558139675219e-05, 1.328922722576e-04, 1.322327531878e-05, 3.644669249046e-04, 2.189869515831e-05, 0.000000000000e+00, 0.000000000000e+00, 1.364448379516e-03, 2.996075366309e-05, 0.000000000000e+00, 0.000000000000e+00, 1.687413554633e-01, 4.005681025005e-03, 5.250000000000e-05, 2.700308624337e-06, 1.402777777778e-05, 1.395816058489e-06, 3.847222222222e-05, 2.311571802374e-06, 0.000000000000e+00, 0.000000000000e+00, 1.440277777778e-04, 3.162582649093e-06, 0.000000000000e+00, 0.000000000000e+00, 1.687413554633e-01, 4.005681025005e-03
 1.500000000000e-01, 4.076794198961e-04, 1.405791103090e-05, 2.341369319974e-04, 1.065359929314e-05, 1.735424878987e-04, 9.172005487014e-06, 0.000000000000e+00, 0.000000000000e+00, 1.416213347475e-03, 1.852724054093e-05, 0.000000000000e+00, 0.000000000000e+00, 1.808194590580e-01, 2.570508079224e-03, 1.168055555556e-04, 4.027777777778e-06, 6.708333333333e-05, 3.052397357755e-06, 4.972222222222e-05, 2.627901101170e-06, 0.000000000000e+00, 0.000000000000e+00, 4.057638888889e-04, 5.308299901052e-06, 0.000000000000e+00, 0.000000000000e+00, 1.808194590580e-01, 2.570508079224e-03
 2.100000000000e-01, 4.620113463128e-04, 1.072416914940e-05, 2.317524587377e-04, 7.595380056803e-06, 2.302588875751e-04, 7.570865587080e-06, 0.000000000000e+00, 0.000000000000e+00, 1.415780997928e-03, 1.327456738508e-05, 0.000000000000e+00, 0.000000000000e+00, 1.786275125628e-01, 1.818280726155e-03, 2.577777777778e-04, 5.983516452372e-06, 1.293055555556e-04, 4.237818417331e-06, 1.284722222222e-04, 4.224140646040e-06, 0.000000000000e+00, 0.000000000000e+00, 7.899305555556e-04, 7.406503127674e-06, 0.000000000000e+00, 0.000000000000e+00, 1.786275125628e-01, 1.818280726155e-03
 2.700000000000e-01, 4.727479193427e-04, 8.448665041946e-06, 2.329766973956e-04, 5.931021816325e-06, 2.397712219470e-04, 6.016886338072e-06, 0.000000000000e+00, 0.000000000000e+00, 1.412506159518e-03, 1.032650730447e-05, 0.000000000000e+00, 0.000000000000e+00, 1.808410898793e-01, 1.436666451721e-03, 4.348611111111e-04, 7.771574907521e-06, 2.143055555556e-04, 5.455699817056e-06, 2.205555555556e-04, 5.534683012548e-06, 0.000000000000e+00, 0.000000000000e+00, 1.299305555556e-03, 9.498923753202e-06, 0.000000000000e+00, 0.000000000000e+00, 1.808410898793e-01, 1.436666451721e-03
 3.300000000000e-01, 4.771166575951e-04, 6.949119663477e-06, 2.290443352011e-04, 4.814789205102e-06, 2.480723223941e-04, 5.010795247039e-06, 0.000000000000e+00, 0.000000000000e+00, 1.437372128307e-03, 8.528783937322e-06, 0.000000000000e+00, 0.000000000000e+00, 1.812768456055e-01, 1.169058043201e-03, 6.547222222222e-04, 9.535913274318e-06, 3.143055555556e-04, 6.607083273481e-06, 3.404166666667e-04, 6.876052108048e-06, 0.000000000000e+00, 0.000000000000e+00, 1.972430555556e-03, 1.170360389520e-05, 0.000000000000e+00, 0.000000000000e+00, 1.812768456055e-01, 1.169058043201e-03
 3.900000000000e-01, 4.931528930742e-04, 5.980357258011e-06, 2.681881468512e-04, 4.410178076101e-06, 2.249647462230e-04, 4.039183366786e-06, 0.000000000000e+00, 0.000000000000e+00, 1.403382593217e-03, 7.133610307877e-06, 0.000000000000e+00, 0.000000000000e+00, 1.794725541752e-01, 9.907755005137e-04, 9.444444444444e-04, 1.145307118227e-05, 5.136111111111e-04, 8.445997664173e-06, 4.308333333333e-04, 7.735500175358e-06, 0.000000000000e+00, 0.000000000000e+00, 2.687638888889e-03, 1.366168326035e-05, 0.000000000000e+00, 0.000000000000e+00, 1.794725541752e-01, 9.907755005137e-04
 4.500000000000e-01, 4.894568211389e-04, 5.164782498877e-06, 2.702067608514e-04, 3.837451945814e-06, 2.192500602875e-04, 3.456724001750e-06, 0.000000000000e+00, 0.000000000000e+00, 1.399647041587e-03, 6.175741536516e-06, 0.000000000000e+00, 0.000000000000e+00, 1.804873763550e-01, 8.652629080980e-04, 1.247361111111e-03, 1.316224140355e-05, 6.886111111111e-04, 9.779592634602e-06, 5.587500000000e-04, 8.809322713277e-06, 0.000000000000e+00, 0.000000000000e+00, 3.566944444444e-03, 1.573863003278e-05, 0.000000000000e+00, 0.000000000000e+00, 1.804873763550e-01, 8.652629080980e-04
 5.100000000000e-01, 5.084370901865e-04, 4.645440930162e-06, 2.547066514909e-04, 3.287974744828e-06, 2.537304386956e-04, 3.281667794429e-06, 0.000000000000e+00, 0.000000000000e+00, 1.374762279918e-03, 5.401409896624e-06, 0.000000000000e+00, 0.000000000000e+00, 1.792176174404e-01, 7.646403413046e-04, 1.663750000000e-03, 1.520119695580e-05, 8.334722222222e-04, 1.075918355937e-05, 8.302777777778e-04, 1.073854543338e-05, 0.000000000000e+00, 0.000000000000e+00, 4.498611111111e-03, 1.767494128371e-05, 0.000000000000e+00, 0.000000000000e+00, 1.792176174404e-01, 7.646403413046e-04
 5.700000000000e-01, 5.237327612593e-04, 4.218989280936e-06, 2.817824999092e-04, 3.094643031646e-06, 2.419502613501e-04, 2.867586975025e-06, 0.000000000000e+00, 0.000000000000e+00, 1.364033258064e-03, 4.814498250439e-06, 0.000000000000e+00, 0.000000000000e+00, 1.787338175632e-01, 6.849213074279e-04, 2.140277777778e-03, 1.724125292631e-05, 1.151527777778e-03, 1.264651784406e-05, 9.887500000000e-04, 1.171863425869e-05, 0.000000000000e+00, 0.000000000000e+00, 5.574236111111e-03, 1.967485018846e-05, 0.000000000000e+00, 0.000000000000e+00, 1.787338175632e-01, 6.849213074279e-04
