#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 1.839307993950e-02, 4.115905793843e-04, 8.040640354122e-03, 2.721344449592e-04, 1.035243958538e-02, 3.087873846268e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.773611111111e-04, 6.206639714307e-06, 1.212500000000e-04, 4.103690750748e-06, 1.561111111111e-04, 4.656404059511e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.721020713990e-02, 1.504811929582e-04, 9.352458130764e-03, 1.109307790673e-04, 7.857749009134e-03, 1.016806357653e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.816666666667e-03, 1.588442050611e-05, 9.872222222222e-04, 1.170957717131e-05, 8.294444444444e-04, 1.073315504798e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.763686127715e-02, 9.246386557935e-05, 8.817703505244e-03, 6.537913074536e-05, 8.819157771902e-03, 6.538452187527e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.053194444444e-03, 2.649212263539e-05, 2.526388888889e-03, 1.873198723251e-05, 2.526805555556e-03, 1.873353186266e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.737570904921e-02, 6.576708645728e-05, 8.720215233127e-03, 4.659088252060e-05, 8.655493816079e-03, 4.641766180055e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.694722222222e-03, 3.669453906961e-05, 4.865416666667e-03, 2.599523638698e-05, 4.829305555556e-03, 2.589858843096e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.741995303430e-02, 5.128575686522e-05, 8.569405353655e-03, 3.597067789380e-05, 8.850547680648e-03, 3.655597337097e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.602388888889e-02, 4.717563061006e-05, 7.882638888889e-03, 3.308792765935e-05, 8.141250000000e-03, 3.362631657893e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.742457563391e-02, 4.199509862522e-05, 8.691842851993e-03, 2.966015617305e-05, 8.732732781919e-03, 2.972984097388e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.391083333333e-02, 5.762767628557e-05, 1.192736111111e-02, 4.070108023258e-05, 1.198347222222e-02, 4.079670503822e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.715613644769e-02, 3.527329919015e-05, 8.558378369365e-03, 2.491334703963e-05, 8.597758078327e-03, 2.497059821152e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.285597222222e-02, 6.755242020319e-05, 1.639027777778e-02, 4.771192166677e-05, 1.646569444444e-02, 4.782156423804e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.697708315441e-02, 3.041770070714e-05, 8.464044211535e-03, 2.147750387431e-05, 8.513038942879e-03, 2.153957621770e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.326541666667e-02, 7.751829234541e-05, 2.157027777778e-02, 5.473455867713e-05, 2.169513888889e-02, 5.489274755893e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.686530691493e-02, 2.675503073878e-05, 8.363427237073e-03, 1.884084910041e-05, 8.501879677860e-03, 1.899615948050e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.518805555556e-02, 8.755002978897e-05, 2.736750000000e-02, 6.165258848310e-05, 2.782055555556e-02, 6.216080798528e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.659502142331e-02, 2.374884319487e-05, 8.227872267281e-03, 1.672235049146e-05, 8.367149156031e-03, 1.686328992621e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.781694444444e-02, 9.705163605900e-05, 3.362388888889e-02, 6.833728534191e-05, 3.419305555556e-02, 6.891324614199e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
