# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 5.391619307e-02, 9.843705053e-03, 9.333333333e-04, 1.704025734e-04
9.642857143e-02, 4.364644201e-02, 3.347529291e-03, 5.288888889e-03, 4.056392608e-04
1.607142857e-01, 4.190328689e-02, 1.990885242e-03, 1.378222222e-02, 6.548131389e-04
2.250000000e-01, 4.206434522e-02, 1.429404638e-03, 2.694222222e-02, 9.155339803e-04
2.892857143e-01, 4.018671440e-02, 1.088116298e-03, 4.243555556e-02, 1.149007086e-03
3.535714286e-01, 3.934104637e-02, 8.814572208e-04, 6.197333333e-02, 1.388545735e-03
4.178571429e-01, 3.822247703e-02, 7.354557305e-04, 8.403111111e-02, 1.616880093e-03
4.821428571e-01, 3.651838402e-02, 6.231769852e-04, 1.068355556e-01, 1.823121729e-03
5.464285714e-01, 3.644933421e-02, 5.494319564e-04, 1.369200000e-01, 2.063912143e-03
6.107142857e-01, 3.789386558e-02, 5.013012554e-04, 1.777688889e-01, 2.351720148e-03
6.750000000e-01, 3.798566835e-02, 4.541453499e-04, 2.176533333e-01, 2.602198501e-03
7.392857143e-01, 3.601656021e-02, 4.037893364e-04, 2.475200000e-01, 2.774999499e-03
8.035714286e-01, 3.513174542e-02, 3.669124300e-04, 2.852266667e-01, 2.978878735e-03
8.678571429e-01, 3.348323727e-02, 3.316798127e-04, 3.170533333e-01, 3.140681691e-03
9.321428571e-01, 3.361146299e-02, 3.094054869e-04, 3.671422222e-01, 3.379674906e-03
9.964285714e-01, 3.259150367e-02, 2.850253904e-04, 4.067777778e-01, 3.557430061e-03
1.060714286e+00, 3.195815801e-02, 2.651421809e-04, 4.519822222e-01, 3.749889216e-03
1.125000000e+00, 3.016138722e-02, 2.428660911e-04, 4.798266667e-01, 3.863669336e-03
1.189285714e+00, 2.926979050e-02, 2.263203300e-04, 5.203644444e-01, 4.023570063e-03
1.253571429e+00, 2.842767901e-02, 2.116054563e-04, 5.614933333e-01, 4.179555177e-03
1.317857143e+00, 2.767070813e-02, 1.985873479e-04, 6.040222222e-01, 4.334951265e-03
1.382142857e+00, 2.638796616e-02, 1.849114104e-04, 6.335777778e-01, 4.439741957e-03
1.446428571e+00, 2.550518705e-02, 1.737138126e-04, 6.706622222e-01, 4.567827373e-03
1.510714286e+00, 2.465437507e-02, 1.635252146e-04, 7.071866667e-01, 4.690561050e-03
1.575000000e+00, 2.368600331e-02, 1.537404043e-04, 7.384533333e-01, 4.793130887e-03
1.639285714e+00, 2.230065126e-02, 1.433273664e-04, 7.531688889e-01, 4.840652951e-03
1.703571429e+00, 2.141038383e-02, 1.351384525e-04, 7.809200000e-01, 4.929025146e-03
1.767857143e+00, 2.046787638e-02, 1.273263024e-04, 8.039422222e-01, 5.001153447e-03
1.832142857e+00, 1.939611262e-02, 1.195992804e-04, 8.182533333e-01, 5.045470282e-03
1.896428571e+00, 1.827423733e-02, 1.121541058e-04, 8.259688889e-01, 5.069202095e-03
1.960714286e+00, 1.719355394e-02, 1.052208709e-04, 8.306977778e-01, 5.083692641e-03
2.025000000e+00, 1.607041831e-02, 9.849703469e-05, 8.281777778e-01, 5.075975853e-03
2.089285714e+00, 1.522776586e-02, 9.293000450e-05, 8.353644444e-01, 5.097952143e-03
2.153571429e+00, 1.424527631e-02, 8.719927281e-05, 8.302933333e-01, 5.082454933e-03
2.217857143e+00, 1.335851314e-02, 8.199419726e-05, 8.257822222e-01, 5.068629250e-03
