#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.228279170128e-01, 4.198171775784e-03, 5.725273234590e-02, 2.866221636380e-03, 6.557518466686e-02, 3.067477757073e-03, 1.556363636364e-03, 5.319541395756e-05, 7.254545454545e-04, 3.631815337352e-05, 8.309090909091e-04, 3.886828786624e-05
 8.250000000000e-02, 1.308633882192e-01, 1.637840935074e-03, 6.582116847931e-02, 1.161570128531e-03, 6.504221973991e-02, 1.154676476382e-03, 1.160727272727e-02, 1.452726134941e-04, 5.838181818182e-03, 1.030285204837e-04, 5.769090909091e-03, 1.024170698582e-04
 1.375000000000e-01, 1.381511981010e-01, 1.021438418201e-03, 6.978927576949e-02, 7.259876057660e-04, 6.836192233150e-02, 7.185251828927e-04, 3.326000000000e-02, 2.459120315737e-04, 1.680181818182e-02, 1.747820366359e-04, 1.645818181818e-02, 1.729854529784e-04
 1.925000000000e-01, 1.325038343198e-01, 7.168446065043e-04, 6.490426935860e-02, 5.017038476783e-04, 6.759956496115e-02, 5.120150770233e-04, 6.212181818182e-02, 3.360785032259e-04, 3.042909090909e-02, 2.352139873279e-04, 3.169272727273e-02, 2.400482045254e-04
 2.475000000000e-01, 1.305999301469e-01, 5.542659708742e-04, 6.569985679038e-02, 3.931234541551e-04, 6.490007335649e-02, 3.907233244411e-04, 1.009454545455e-01, 4.284124065461e-04, 5.078181818182e-02, 3.038594716516e-04, 5.016363636364e-02, 3.020043237608e-04
 3.025000000000e-01, 1.335029837450e-01, 4.588137778904e-04, 6.707000937324e-02, 3.252034531442e-04, 6.643297437179e-02, 3.236553673974e-04, 1.539381818182e-01, 5.290440466594e-04, 7.733636363636e-02, 3.749820932364e-04, 7.660181818182e-02, 3.731970432062e-04
 3.575000000000e-01, 1.301210788010e-01, 3.834278269627e-04, 6.474361734291e-02, 2.704632615310e-04, 6.537746145804e-02, 2.717839631975e-04, 2.093945454545e-01, 6.170229779934e-04, 1.041872727273e-01, 4.352371824174e-04, 1.052072727273e-01, 4.373624931487e-04
 4.125000000000e-01, 1.302308410881e-01, 3.325257116001e-04, 6.527546770407e-02, 2.354199726603e-04, 6.495537338403e-02, 2.348420433989e-04, 2.788781818182e-01, 7.120753047743e-04, 1.397818181818e-01, 5.041316894727e-04, 1.390963636364e-01, 5.028941035038e-04
 4.675000000000e-01, 1.286548238817e-01, 2.916720617050e-04, 6.437766669823e-02, 2.063238391159e-04, 6.427715718347e-02, 2.061627148438e-04, 3.537527272727e-01, 8.019892623094e-04, 1.770145454545e-01, 5.673135183469e-04, 1.767381818182e-01, 5.668704867607e-04
 5.225000000000e-01, 1.255960669513e-01, 2.578784406860e-04, 6.289651776957e-02, 1.824905232775e-04, 6.269954918174e-02, 1.822045528644e-04, 4.312800000000e-01, 8.855198781199e-04, 2.159781818182e-01, 6.266479101583e-04, 2.153018181818e-01, 6.256659262255e-04
 5.775000000000e-01, 1.242173044327e-01, 2.320538159932e-04, 6.243226460608e-02, 1.645137524366e-04, 6.178503982666e-02, 1.636587876535e-04, 5.209836363636e-01, 9.732640829737e-04, 2.618490909091e-01, 6.899922145926e-04, 2.591345454545e-01, 6.864063803668e-04
 6.325000000000e-01, 1.221751614803e-01, 2.101395841959e-04, 6.117577141008e-02, 1.486983450122e-04, 6.099939007018e-02, 1.484838275257e-04, 6.145927272727e-01, 1.057090971636e-03, 3.077400000000e-01, 7.480155564741e-04, 3.068527272727e-01, 7.469364428027e-04
 6.875000000000e-01, 1.191436669264e-01, 1.909240863273e-04, 5.977161882331e-02, 1.352299068401e-04, 5.937204810310e-02, 1.347771458221e-04, 7.080400000000e-01, 1.134612468883e-03, 3.552072727273e-01, 8.036363636364e-04, 3.528327272727e-01, 8.009457219979e-04
 7.425000000000e-01, 1.165004293864e-01, 1.748162343241e-04, 5.833140359169e-02, 1.236998609081e-04, 5.816902579472e-02, 1.235275685609e-04, 8.074745454545e-01, 1.211666429835e-03, 4.043000000000e-01, 8.573744275933e-04, 4.031745454545e-01, 8.561802544436e-04
 7.975000000000e-01, 1.155312743650e-01, 1.620864697489e-04, 5.770412498641e-02, 1.145514026611e-04, 5.782714937860e-02, 1.146734486446e-04, 9.237254545455e-01, 1.295955564997e-03, 4.613709090909e-01, 9.158909314690e-04, 4.623545454545e-01, 9.168667450067e-04
