#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 7.891980649185e-03, 1.064154453649e-03, 5.165660061285e-03, 8.609433435474e-04, 2.726320587900e-03, 6.254608384396e-04, 1.000000000000e-04, 1.348399724926e-05, 6.545454545455e-05, 1.090909090909e-05, 3.454545454545e-05, 7.925270806438e-06
 8.250000000000e-02, 4.940174899879e-03, 3.182246397336e-04, 2.869811145158e-03, 2.425433099598e-04, 2.070363754721e-03, 2.060088933210e-04, 4.381818181818e-04, 2.822577217502e-05, 2.545454545455e-04, 2.151301739309e-05, 1.836363636364e-04, 1.827250112931e-05
 1.375000000000e-01, 7.869324245407e-03, 2.437830918122e-04, 3.632576739003e-03, 1.656312423748e-04, 4.236747506405e-03, 1.788756199232e-04, 1.894545454545e-03, 5.869095415116e-05, 8.745454545455e-04, 3.987584036266e-05, 1.020000000000e-03, 4.306443375392e-05
 1.925000000000e-01, 8.361233552650e-03, 1.800719121992e-04, 4.021613726391e-03, 1.248852007630e-04, 4.339619826259e-03, 1.297288718576e-04, 3.920000000000e-03, 8.442317648177e-05, 1.885454545455e-03, 5.854997159311e-05, 2.034545454545e-03, 6.082083157701e-05
 2.475000000000e-01, 8.976392893380e-03, 1.453107252051e-04, 4.636391612383e-03, 1.044327704462e-04, 4.340001280997e-03, 1.010396126109e-04, 6.938181818182e-03, 1.123159651744e-04, 3.583636363636e-03, 8.071990138336e-05, 3.354545454545e-03, 7.809720579969e-05
 3.025000000000e-01, 8.253072271295e-03, 1.140771832075e-04, 4.003544229427e-03, 7.945354524190e-05, 4.249528041869e-03, 8.185803489605e-05, 9.516363636364e-03, 1.315388890741e-04, 4.616363636364e-03, 9.161543772614e-05, 4.900000000000e-03, 9.438798074485e-05
 3.575000000000e-01, 8.294206148270e-03, 9.680487160853e-05, 4.287769014124e-03, 6.960260455518e-05, 4.006437134146e-03, 6.728046229240e-05, 1.334727272727e-02, 1.557811560974e-04, 6.900000000000e-03, 1.120064933183e-04, 6.447272727273e-03, 1.082696358615e-04
 4.125000000000e-01, 8.499905140289e-03, 8.495234045762e-05, 4.376886524642e-03, 6.096084136828e-05, 4.123018615647e-03, 5.916651053509e-05, 1.820181818182e-02, 1.819181543333e-04, 9.372727272727e-03, 1.305424157661e-04, 8.829090909091e-03, 1.267000101104e-04
 4.675000000000e-01, 8.877238392569e-03, 7.661622248419e-05, 4.524911904681e-03, 5.469994105868e-05, 4.352326487887e-03, 5.364664011775e-05, 2.440909090909e-02, 2.106660041138e-04, 1.244181818182e-02, 1.504044135101e-04, 1.196727272727e-02, 1.475082292143e-04
 5.225000000000e-01, 9.138389401159e-03, 6.956036396347e-05, 4.683298815300e-03, 4.979697366331e-05, 4.455090585860e-03, 4.856856646749e-05, 3.138000000000e-02, 2.388609332950e-04, 1.608181818182e-02, 1.709961093753e-04, 1.529818181818e-02, 1.667779242977e-04
 5.775000000000e-01, 9.107098570617e-03, 6.283298364344e-05, 4.489823871662e-03, 4.411764447340e-05, 4.617274698955e-03, 4.473943763231e-05, 3.819636363636e-02, 2.635297590108e-04, 1.883090909091e-02, 1.850351764636e-04, 1.936545454545e-02, 1.876430583725e-04
 6.325000000000e-01, 9.884222340887e-03, 5.977060623467e-05, 4.859522776656e-03, 4.190957133335e-05, 5.024699564230e-03, 4.261587967313e-05, 4.972181818182e-02, 3.006714249561e-04, 2.444545454545e-02, 2.108228663872e-04, 2.527636363636e-02, 2.143758960177e-04
 6.875000000000e-01, 9.887386650115e-03, 5.500041907670e-05, 4.698168437638e-03, 3.791312050202e-05, 5.189218212476e-03, 3.984521793656e-05, 5.875818181818e-02, 3.268532665452e-04, 2.792000000000e-02, 2.253078701769e-04, 3.083818181818e-02, 2.367898255576e-04
 7.425000000000e-01, 1.014795650370e-02, 5.159496194643e-05, 5.248816380573e-03, 3.710638856068e-05, 4.899140123124e-03, 3.584907287835e-05, 7.033636363636e-02, 3.576091407118e-04, 3.638000000000e-02, 2.571875862973e-04, 3.395636363636e-02, 2.484730226306e-04
 7.975000000000e-01, 1.070539613951e-02, 4.933990997040e-05, 5.308013609373e-03, 3.474265432723e-05, 5.397382530137e-03, 3.503390766366e-05, 8.559454545455e-02, 3.944951790339e-04, 4.244000000000e-02, 2.777834342858e-04, 4.315454545455e-02, 2.801121381114e-04
 8.525000000000e-01, 1.130271736248e-02, 4.742807113788e-05, 5.739025242228e-03, 3.379582839370e-05, 5.563692120252e-03, 3.327557535256e-05, 1.032600000000e-01, 4.332960356909e-04, 5.243090909091e-02, 3.087538268910e-04, 5.082909090909e-02, 3.040008699422e-04
 9.075000000000e-01, 1.202580836789e-02, 4.595764566251e-05, 6.079292715943e-03, 3.267587005946e-05, 5.946515651944e-03, 3.231706531692e-05, 1.244945454545e-01, 4.757664542696e-04, 6.293454545455e-02, 3.382697832810e-04, 6.156000000000e-02, 3.345553358225e-04
 9.625000000000e-01, 1.211659872071e-02, 4.349549402581e-05, 5.986319875156e-03, 3.057270495312e-05, 6.130278845549e-03, 3.093812716372e-05, 1.410945454545e-01, 5.064933732934e-04, 6.970909090909e-02, 3.560109572090e-04, 7.138545454545e-02, 3.602662009365e-04
 1.017500000000e+00, 1.275934242445e-02, 4.222217347022e-05, 6.460428312608e-03, 3.004395447162e-05, 6.298914111839e-03, 2.966601982499e-05, 1.660400000000e-01, 5.494460019792e-04, 8.407090909091e-02, 3.909682830449e-04, 8.196909090909e-02, 3.860501401940e-04
 1.072500000000e+00, 1.315271420853e-02, 4.067022084381e-05, 6.439846149047e-03, 2.845814480546e-05, 6.712868059483e-03, 2.905513479088e-05, 1.901581818182e-01, 5.879984258145e-04, 9.310545454545e-02, 4.114397217432e-04, 9.705272727273e-02, 4.200708322798e-04
 1.127500000000e+00, 1.382516157384e-02, 3.966333477688e-05, 6.912466995834e-03, 2.804598214362e-05, 6.912694578002e-03, 2.804644382488e-05, 2.209018181818e-01, 6.337504788333e-04, 1.104490909091e-01, 4.481255727200e-04, 1.104527272727e-01, 4.481329495762e-04
 1.182500000000e+00, 1.448571832575e-02, 3.871180742064e-05, 7.261325683760e-03, 2.740825515176e-05, 7.224392641986e-03, 2.733846344088e-05, 2.545836363636e-01, 6.803523637373e-04, 1.276163636364e-01, 4.816946668442e-04, 1.269672727273e-01, 4.804680913202e-04
 1.237500000000e+00, 1.481457347837e-02, 3.740910778926e-05, 7.450834564659e-03, 2.652987687801e-05, 7.363738913710e-03, 2.637436214255e-05, 2.851418181818e-01, 7.200275476824e-04, 1.434090909091e-01, 5.106307879994e-04, 1.417327272727e-01, 5.076375358153e-04
 1.292500000000e+00, 1.530187805621e-02, 3.640179296003e-05, 7.557804390610e-03, 2.558280912851e-05, 7.744073665602e-03, 2.589614658206e-05, 3.212781818182e-01, 7.642919264001e-04, 1.586836363636e-01, 5.371365771192e-04, 1.625945454545e-01, 5.437154092731e-04
 1.347500000000e+00, 1.587399146478e-02, 3.556295792294e-05, 7.934525878266e-03, 2.514289577861e-05, 7.939465586512e-03, 2.515072102534e-05, 3.622545454545e-01, 8.115692380193e-04, 1.810709090909e-01, 5.737768161147e-04, 1.811836363636e-01, 5.739553932044e-04
 1.402500000000e+00, 1.641786448289e-02, 3.474892387874e-05, 8.156676966751e-03, 2.449286890154e-05, 8.261187516143e-03, 2.464928160621e-05, 4.058709090909e-01, 8.590384784385e-04, 2.016436363636e-01, 6.054954941108e-04, 2.042272727273e-01, 6.093622190861e-04
 1.457500000000e+00, 1.687107082163e-02, 3.389617690251e-05, 8.498767960608e-03, 2.405788138434e-05, 8.372302861022e-03, 2.387821500664e-05, 4.504236363636e-01, 9.049597041392e-04, 2.269000000000e-01, 6.422970142741e-04, 2.235236363636e-01, 6.375002835844e-04
 1.512500000000e+00, 1.797021606036e-02, 3.371095551978e-05, 8.967053136353e-03, 2.381328363585e-05, 9.003162924010e-03, 2.386118279832e-05, 5.166563636364e-01, 9.692137053362e-04, 2.578090909091e-01, 6.846486702338e-04, 2.588472727273e-01, 6.860258048781e-04
 1.567500000000e+00, 1.850945756629e-02, 3.301267696925e-05, 9.247398223283e-03, 2.333424087006e-05, 9.262059343003e-03, 2.335273096866e-05, 5.715618181818e-01, 1.019413216407e-03, 2.855545454545e-01, 7.205484596088e-04, 2.860072727273e-01, 7.211194236328e-04
 1.622500000000e+00, 1.891816657258e-02, 3.224391352372e-05, 9.367773611500e-03, 2.268957799835e-05, 9.550392961085e-03, 2.290967065634e-05, 6.258927272727e-01, 1.066764630488e-03, 3.099254545455e-01, 7.506669211083e-04, 3.159672727273e-01, 7.579485143552e-04
 1.677500000000e+00, 1.936798628137e-02, 3.155542089363e-05, 9.739106676115e-03, 2.237645602772e-05, 9.628879605258e-03, 2.224946748607e-05, 6.849490909091e-01, 1.115957877104e-03, 3.444236363636e-01, 7.913436632642e-04, 3.405254545455e-01, 7.868527118099e-04
 1.732500000000e+00, 1.999936394066e-02, 3.104776449977e-05, 9.990740922843e-03, 2.194426768563e-05, 1.000862301782e-02, 2.196389756337e-05, 7.544127272727e-01, 1.171178681556e-03, 3.768690909091e-01, 8.277780674345e-04, 3.775436363636e-01, 8.285185424640e-04
 1.787500000000e+00, 2.032576118361e-02, 3.033709215267e-05, 1.015119849531e-02, 2.143923089360e-05, 1.017456268829e-02, 2.146388918558e-05, 8.161745454545e-01, 1.218176390761e-03, 4.076181818182e-01, 8.608855713404e-04, 4.085563636364e-01, 8.618757172969e-04
 1.842500000000e+00, 2.094940827596e-02, 2.987968283491e-05, 1.056328302817e-02, 2.121727283426e-05, 1.038612524779e-02, 2.103860213491e-05, 8.937763636364e-01, 1.274773679476e-03, 4.506672727273e-01, 9.052044196326e-04, 4.431090909091e-01, 8.975816913028e-04
 1.897500000000e+00, 2.164754560749e-02, 2.949314375510e-05, 1.078296780209e-02, 2.081545412534e-05, 1.086457780539e-02, 2.089407567027e-05, 9.795181818182e-01, 1.334519444879e-03, 4.879127272727e-01, 9.418673205854e-04, 4.916054545455e-01, 9.454248247077e-04
 1.952500000000e+00, 2.167033788250e-02, 2.867749177391e-05, 1.084748385419e-02, 2.028956932521e-05, 1.082285402831e-02, 2.026652192756e-05, 1.038212727273e+00, 1.373921214674e-03, 5.196963636364e-01, 9.720609442514e-04, 5.185163636364e-01, 9.709567574271e-04
 2.007500000000e+00, 2.231610236327e-02, 2.830438737619e-05, 1.107038444638e-02, 1.993544518687e-05, 1.124571791689e-02, 2.009269444207e-05, 1.130229090909e+00, 1.433513858835e-03, 5.606745454545e-01, 1.009657498592e-03, 5.695545454545e-01, 1.017621599126e-03
 2.062500000000e+00, 2.261814547639e-02, 2.773546139097e-05, 1.123967418828e-02, 1.955166554704e-05, 1.137847128811e-02, 1.967201547648e-05, 1.209150909091e+00, 1.482719190659e-03, 6.008654545455e-01, 1.045218945785e-03, 6.082854545455e-01, 1.051652772411e-03
 2.117500000000e+00, 2.298610956086e-02, 2.723396234048e-05, 1.152887095281e-02, 1.928730220738e-05, 1.145723860806e-02, 1.922728993707e-05, 1.295229090909e+00, 1.534588538818e-03, 6.496327272727e-01, 1.086807440729e-03, 6.455963636364e-01, 1.083425848985e-03
 2.172500000000e+00, 2.316040590996e-02, 2.664498154870e-05, 1.168260205913e-02, 1.892396483661e-05, 1.147780385083e-02, 1.875736113085e-05, 1.373721818182e+00, 1.580403756341e-03, 6.929345454545e-01, 1.122444204286e-03, 6.807872727273e-01, 1.112562376374e-03
 2.227500000000e+00, 2.324395401710e-02, 2.603394496317e-05, 1.152983513476e-02, 1.833565915872e-05, 1.171411888234e-02, 1.848160960417e-05, 1.449363636364e+00, 1.623331947437e-03, 7.189363636364e-01, 1.143309680180e-03, 7.304272727273e-01, 1.152410337847e-03
