# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.969716424e+00, 1.170874879e-01, 4.042857143e-02, 2.403229120e-03
1.050000000e-01, 1.722134703e+00, 4.138025613e-02, 2.474285714e-01, 5.945329156e-03
1.750000000e-01, 1.789119400e+00, 2.560067978e-02, 6.977142857e-01, 9.983660120e-03
2.450000000e-01, 1.960122733e+00, 1.920213002e-02, 1.488571429e+00, 1.458262875e-02
3.150000000e-01, 1.741401382e+00, 1.409591137e-02, 2.180285714e+00, 1.764849534e-02
3.850000000e-01, 1.772308817e+00, 1.164280539e-02, 3.310285714e+00, 2.174621712e-02
4.550000000e-01, 1.628560509e+00, 9.447322143e-03, 4.245142857e+00, 2.462618484e-02
5.250000000e-01, 1.464386369e+00, 7.765923747e-03, 5.079571429e+00, 2.693794835e-02
5.950000000e-01, 1.378586599e+00, 6.649604181e-03, 6.140142857e+00, 2.961694220e-02
6.650000000e-01, 1.244964129e+00, 5.654606773e-03, 6.924857143e+00, 3.145258823e-02
7.350000000e-01, 1.127309547e+00, 4.868736053e-03, 7.658714286e+00, 3.307721332e-02
8.050000000e-01, 9.600945299e-01, 4.102705840e-03, 7.823285714e+00, 3.343070811e-02
8.750000000e-01, 8.701199708e-01, 3.593451456e-03, 8.376000000e+00, 3.459149359e-02
9.450000000e-01, 7.621659038e-01, 3.114151454e-03, 8.557000000e+00, 3.496324601e-02
1.015000000e+00, 6.515386410e-01, 2.680797714e-03, 8.438285714e+00, 3.471987022e-02
1.085000000e+00, 5.471085915e-01, 2.298146818e-03, 8.096428571e+00, 3.400930245e-02
1.155000000e+00, 4.611404736e-01, 1.982048273e-03, 7.732857143e+00, 3.323693544e-02
1.225000000e+00, 4.022560566e-01, 1.745428952e-03, 7.587571429e+00, 3.292322547e-02
1.295000000e+00, 3.302232048e-01, 1.495984892e-03, 6.960857143e+00, 3.153423795e-02
1.365000000e+00, 2.653327943e-01, 1.272217246e-03, 6.213857143e+00, 2.979419201e-02
1.435000000e+00, 2.142019626e-01, 1.087333616e-03, 5.544000000e+00, 2.814249456e-02
1.505000000e+00, 1.708568581e-01, 9.259480314e-04, 4.864000000e+00, 2.636014307e-02
1.575000000e+00, 1.358072776e-01, 7.888442608e-04, 4.234142857e+00, 2.459425850e-02
1.645000000e+00, 1.146972085e-01, 6.941028141e-04, 3.900857143e+00, 2.360646746e-02
1.715000000e+00, 8.102115399e-02, 5.595655786e-04, 2.995000000e+00, 2.068470795e-02
1.785000000e+00, 6.576982718e-02, 4.843879726e-04, 2.633714286e+00, 1.939703323e-02
1.855000000e+00, 5.152873645e-02, 4.125732955e-04, 2.228428571e+00, 1.784227953e-02
1.925000000e+00, 3.919635285e-02, 3.467482011e-04, 1.825428571e+00, 1.614854514e-02
1.995000000e+00, 3.009391719e-02, 2.931704756e-04, 1.505285714e+00, 1.466427006e-02
2.065000000e+00, 1.996072147e-02, 2.306711691e-04, 1.069714286e+00, 1.236189009e-02
2.135000000e+00, 1.706241512e-02, 2.062761272e-04, 9.774285714e-01, 1.181662613e-02
2.205000000e+00, 1.289622773e-02, 1.736403149e-04, 7.880000000e-01, 1.060996836e-02
2.275000000e+00, 9.255280016e-03, 1.425746444e-04, 6.020000000e-01, 9.273618495e-03
2.345000000e+00, 6.439204313e-03, 1.153727328e-04, 4.450000000e-01, 7.973169293e-03
2.415000000e+00, 5.042243899e-03, 9.913468588e-05, 3.695714286e-01, 7.266079986e-03
2.485000000e+00, 4.055319635e-03, 8.640081555e-05, 3.147142857e-01, 6.705160973e-03
2.555000000e+00, 2.214982165e-03, 6.210501601e-05, 1.817142857e-01, 5.095015571e-03
2.625000000e+00, 1.687653867e-03, 5.276495379e-05, 1.461428571e-01, 4.569195883e-03
2.695000000e+00, 1.303752465e-03, 4.517234558e-05, 1.190000000e-01, 4.123105626e-03
2.765000000e+00, 7.850775384e-04, 3.416611441e-05, 7.542857143e-02, 3.282607227e-03
2.835000000e+00, 7.623469565e-04, 3.283660798e-05, 7.700000000e-02, 3.316624790e-03
2.905000000e+00, 4.229689208e-04, 2.386951711e-05, 4.485714286e-02, 2.531435021e-03
2.975000000e+00, 2.825665834e-04, 1.905063517e-05, 3.142857143e-02, 2.118913853e-03
3.045000000e+00, 1.226022319e-04, 1.226022319e-05, 1.428571429e-02, 1.428571429e-03
3.115000000e+00, 1.429280765e-04, 1.294010003e-05, 1.742857143e-02, 1.577908717e-03
3.185000000e+00, 6.499556673e-05, 8.534336020e-06, 8.285714286e-03, 1.087967587e-03
3.255000000e+00, 1.019288157e-04, 1.045767583e-05, 1.357142857e-02, 1.392399192e-03
3.325000000e+00, 6.580709665e-05, 8.225887081e-06, 9.142857143e-03, 1.142857143e-03
3.395000000e+00, 3.156073666e-05, 5.579202728e-06, 4.571428571e-03, 8.081220356e-04
3.465000000e+00, 9.278909172e-05, 9.373113711e-06, 1.400000000e-02, 1.414213562e-03
