#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.327287654636e-01, 4.364094925700e-03, 7.217575030073e-02, 3.218157645480e-03, 6.055301516284e-02, 2.947674657991e-03, 1.681818181818e-03, 5.529784118453e-05, 9.145454545455e-04, 4.077756634910e-05, 7.672727272727e-04, 3.735025197123e-05
 8.250000000000e-02, 1.256567308559e-01, 1.604927872599e-03, 5.710924178865e-02, 1.081971542326e-03, 6.854748906721e-02, 1.185382241237e-03, 1.114545454545e-02, 1.423533027714e-04, 5.065454545455e-03, 9.596831433016e-05, 6.080000000000e-03, 1.051405985076e-04
 1.375000000000e-01, 1.186062737755e-01, 9.464304216742e-04, 5.869519005308e-02, 6.657882360139e-04, 5.991108372247e-02, 6.726489187206e-04, 2.855454545455e-02, 2.278538026277e-04, 1.413090909091e-02, 1.602889952039e-04, 1.442363636364e-02, 1.619407094848e-04
 1.925000000000e-01, 1.265198902698e-01, 7.004710685042e-04, 6.015356847642e-02, 4.829937345498e-04, 6.636632179337e-02, 5.073231417913e-04, 5.931636363636e-02, 3.284020917782e-04, 2.820181818182e-02, 2.264421185598e-04, 3.111454545455e-02, 2.378484829181e-04
 2.475000000000e-01, 1.199604581718e-01, 5.312094612034e-04, 5.942155683429e-02, 3.738683976246e-04, 6.053890133753e-02, 3.773670798170e-04, 9.272181818182e-02, 4.105911883698e-04, 4.592909090909e-02, 2.889765354082e-04, 4.679272727273e-02, 2.916807946204e-04
 3.025000000000e-01, 1.189741706178e-01, 4.331290450710e-04, 5.871917430469e-02, 3.042852739483e-04, 6.025499631315e-02, 3.082389361231e-04, 1.371854545455e-01, 4.994277717284e-04, 6.770727272727e-02, 3.508619845914e-04, 6.947818181818e-02, 3.554208307657e-04
 3.575000000000e-01, 1.196824232222e-01, 3.677265502582e-04, 6.082417842065e-02, 2.621488315678e-04, 5.885824480152e-02, 2.578775016794e-04, 1.925963636364e-01, 5.917560363964e-04, 9.788000000000e-02, 4.218573649513e-04, 9.471636363636e-02, 4.149838192604e-04
 4.125000000000e-01, 1.194758417462e-01, 3.184992091341e-04, 5.927093976959e-02, 2.243309602886e-04, 6.020490197659e-02, 2.260915002273e-04, 2.558472727273e-01, 6.820387522012e-04, 1.269236363636e-01, 4.803855201126e-04, 1.289236363636e-01, 4.841555654645e-04
 4.675000000000e-01, 1.179525443000e-01, 2.792771801838e-04, 5.930590368363e-02, 1.980298954325e-04, 5.864664061641e-02, 1.969261381494e-04, 3.243254545455e-01, 7.679079662486e-04, 1.630690909091e-01, 5.445082700918e-04, 1.612563636364e-01, 5.414733496948e-04
 5.225000000000e-01, 1.188678953237e-01, 2.508761072344e-04, 5.896244086762e-02, 1.766911276858e-04, 5.990545445610e-02, 1.780984743848e-04, 4.081763636364e-01, 8.614748069301e-04, 2.024690909091e-01, 6.067335657723e-04, 2.057072727273e-01, 6.115662050347e-04
 5.775000000000e-01, 1.183450292406e-01, 2.265023305031e-04, 5.934049827870e-02, 1.603885121250e-04, 5.900453096185e-02, 1.599338328862e-04, 4.963545454545e-01, 9.499804260706e-04, 2.488818181818e-01, 6.726904166808e-04, 2.474727272727e-01, 6.707834324304e-04
 6.325000000000e-01, 1.170966077774e-01, 2.057257075773e-04, 5.822138396669e-02, 1.450633391558e-04, 5.887522381072e-02, 1.458756127361e-04, 5.890454545455e-01, 1.034887305718e-03, 2.928781818182e-01, 7.297299398572e-04, 2.961672727273e-01, 7.338160194580e-04
 6.875000000000e-01, 1.168031493080e-01, 1.890394808984e-04, 5.853864026095e-02, 1.338278666562e-04, 5.826450904708e-02, 1.335141469831e-04, 6.941309090909e-01, 1.123412746210e-03, 3.478800000000e-01, 7.953044014144e-04, 3.462509090909e-01, 7.934400465303e-04
 7.425000000000e-01, 1.145324839375e-01, 1.733334326506e-04, 5.733116685527e-02, 1.226347043603e-04, 5.720131708224e-02, 1.224957475217e-04, 7.938345454545e-01, 1.201389003275e-03, 3.973672727273e-01, 8.499917354970e-04, 3.964672727273e-01, 8.490286136385e-04
 7.975000000000e-01, 1.130730605394e-01, 1.603528027300e-04, 5.712220369319e-02, 1.139723382330e-04, 5.595085684622e-02, 1.127977280846e-04, 9.040709090909e-01, 1.282094103120e-03, 4.567181818182e-01, 9.112610461415e-04, 4.473527272727e-01, 9.018695000061e-04
 8.525000000000e-01, 1.114589273125e-01, 1.489366078715e-04, 5.570996008535e-02, 1.052956554607e-04, 5.574896722712e-02, 1.053325121004e-04, 1.018272727273e+00, 1.360663425935e-03, 5.089581818182e-01, 9.619659621820e-04, 5.093145454545e-01, 9.623026791405e-04
 9.075000000000e-01, 1.106394743046e-01, 1.393977245480e-04, 5.532641113170e-02, 9.857502200104e-05, 5.531306317289e-02, 9.856313026004e-05, 1.145370909091e+00, 1.443084391844e-03, 5.727545454545e-01, 1.020476310762e-03, 5.726163636364e-01, 1.020353204120e-03
 9.625000000000e-01, 1.097843286964e-01, 1.309254516423e-04, 5.453937118809e-02, 9.228029381763e-05, 5.524495750828e-02, 9.287529951858e-05, 1.278409090909e+00, 1.524591802841e-03, 6.350963636364e-01, 1.074579294960e-03, 6.433127272727e-01, 1.081507976916e-03
 1.017500000000e+00, 1.083371870659e-01, 1.230311877871e-04, 5.446856843697e-02, 8.723673840653e-05, 5.386861862892e-02, 8.675496896711e-05, 1.409814545455e+00, 1.601030659779e-03, 7.088109090909e-01, 1.135229979977e-03, 7.010036363636e-01, 1.128960613182e-03
 1.072500000000e+00, 1.070718741226e-01, 1.160396849691e-04, 5.347217745345e-02, 8.200357263647e-05, 5.359969666911e-02, 8.210129452439e-05, 1.548014545455e+00, 1.677668590880e-03, 7.730854545455e-01, 1.185584209306e-03, 7.749290909091e-01, 1.186997044424e-03
 1.127500000000e+00, 1.048640599131e-01, 1.092364182767e-04, 5.242491801380e-02, 7.723657335281e-05, 5.243914189934e-02, 7.724705052389e-05, 1.675543636364e+00, 1.745406249332e-03, 8.376581818182e-01, 1.234104888586e-03, 8.378854545455e-01, 1.234272295393e-03
 1.182500000000e+00, 1.024094279682e-01, 1.029303384299e-04, 5.119592040270e-02, 7.277649039610e-05, 5.121350756545e-02, 7.278898965450e-05, 1.799825454545e+00, 1.808980352949e-03, 8.997581818182e-01, 1.279032433890e-03, 9.000672727273e-01, 1.279252105886e-03
 1.237500000000e+00, 1.013900121176e-01, 9.786566729039e-05, 5.063223484398e-02, 6.915862063223e-05, 5.075777727360e-02, 6.924430681608e-05, 1.951492727273e+00, 1.883658301031e-03, 9.745381818182e-01, 1.331122685295e-03, 9.769545454545e-01, 1.332771920373e-03
 1.292500000000e+00, 9.898285191595e-02, 9.258281644052e-05, 4.948337247468e-02, 6.546061064336e-05, 4.949947944127e-02, 6.547126357615e-05, 2.078243636364e+00, 1.943868512371e-03, 1.038952727273e+00, 1.374410767812e-03, 1.039290909091e+00, 1.374634436754e-03
 1.347500000000e+00, 9.715234929838e-02, 8.797949366009e-05, 4.838611539081e-02, 6.208907404267e-05, 4.876623390757e-02, 6.233248101279e-05, 2.217078181818e+00, 2.007747802805e-03, 1.104201818182e+00, 1.416912018942e-03, 1.112876363636e+00, 1.422466720260e-03
 1.402500000000e+00, 9.537591551076e-02, 8.375338840617e-05, 4.776779322432e-02, 5.927214108444e-05, 4.760812228644e-02, 5.917299519866e-05, 2.357816363636e+00, 2.070492415580e-03, 1.180881818182e+00, 1.465284221999e-03, 1.176934545455e+00, 1.462833207080e-03
 1.457500000000e+00, 9.342685846483e-02, 7.976553200981e-05, 4.649475425408e-02, 5.627057740999e-05, 4.693210421075e-02, 5.653461076857e-05, 2.494309090909e+00, 2.129579169230e-03, 1.241316363636e+00, 1.502311167161e-03, 1.252992727273e+00, 1.509360326443e-03
 1.512500000000e+00, 9.029925904985e-02, 7.556775262137e-05, 4.493821968230e-02, 5.330922202681e-05, 4.536103936755e-02, 5.355942571706e-05, 2.596167272727e+00, 2.172626091216e-03, 1.292005454545e+00, 1.532677665540e-03, 1.304161818182e+00, 1.539871197791e-03
 1.567500000000e+00, 8.822708567399e-02, 7.207503524253e-05, 4.416447403602e-02, 5.099415830806e-05, 4.406261163797e-02, 5.093531705668e-05, 2.724403636364e+00, 2.225637247402e-03, 1.363774545455e+00, 1.574671420533e-03, 1.360629090909e+00, 1.572854435216e-03
 1.622500000000e+00, 8.590336166747e-02, 6.870894891810e-05, 4.290103872400e-02, 4.855591348511e-05, 4.300232294347e-02, 4.861319704623e-05, 2.842045454545e+00, 2.273181772736e-03, 1.419347272727e+00, 1.606434376176e-03, 1.422698181818e+00, 1.608329557940e-03
 1.677500000000e+00, 8.351978163679e-02, 6.552792531784e-05, 4.167292762327e-02, 4.628696962291e-05, 4.184685401352e-02, 4.638346084100e-05, 2.953678181818e+00, 2.317395945224e-03, 1.473763636364e+00, 1.636939292684e-03, 1.479914545455e+00, 1.640351705888e-03
 1.732500000000e+00, 8.105264396537e-02, 6.250371584471e-05, 4.077295993414e-02, 4.433108533116e-05, 4.027968403123e-02, 4.406210807210e-05, 3.057454545455e+00, 2.357754920356e-03, 1.538030909091e+00, 1.672249931891e-03, 1.519423636364e+00, 1.662103615829e-03
 1.787500000000e+00, 7.824822178208e-02, 5.952340679992e-05, 3.910482184800e-02, 4.207902780953e-05, 3.914339993408e-02, 4.209977880790e-05, 3.142032727273e+00, 2.390143672849e-03, 1.570241818182e+00, 1.689670122825e-03, 1.571790909091e+00, 1.690503372636e-03
 1.842500000000e+00, 7.565839014008e-02, 5.678304147681e-05, 3.778975327891e-02, 4.013073658924e-05, 3.786863686117e-02, 4.017259986810e-05, 3.227856363636e+00, 2.422566769372e-03, 1.612245454545e+00, 1.712120139447e-03, 1.615610909091e+00, 1.713906176010e-03
 1.897500000000e+00, 7.335766888129e-02, 5.429245712661e-05, 3.673426575505e-02, 3.841956274294e-05, 3.662340312624e-02, 3.836154453989e-05, 3.319321818182e+00, 2.456650275988e-03, 1.662169090909e+00, 1.738426190505e-03, 1.657152727273e+00, 1.735800955950e-03
 1.952500000000e+00, 6.996813612293e-02, 5.152980213899e-05, 3.486163999013e-02, 3.637326019058e-05, 3.510649613280e-02, 3.650077330128e-05, 3.352130909091e+00, 2.468761525760e-03, 1.670200000000e+00, 1.742620805777e-03, 1.681930909091e+00, 1.748729881470e-03
 2.007500000000e+00, 6.748899042304e-02, 4.922220362947e-05, 3.380791179130e-02, 3.483804375441e-05, 3.368107863173e-02, 3.477263345660e-05, 3.418070909091e+00, 2.492924864525e-03, 1.712247272727e+00, 1.764419694830e-03, 1.705823636364e+00, 1.761106902110e-03
 2.062500000000e+00, 6.445807377715e-02, 4.682152556501e-05, 3.225782682854e-02, 3.312260240575e-05, 3.220024694861e-02, 3.309302745452e-05, 3.445885454545e+00, 2.503047398870e-03, 1.724481818182e+00, 1.770712141372e-03, 1.721403636364e+00, 1.769131084286e-03
 2.117500000000e+00, 6.180067636758e-02, 4.465547470787e-05, 3.090780795307e-02, 3.158000532628e-05, 3.089286841451e-02, 3.157237217849e-05, 3.482365454545e+00, 2.516261821377e-03, 1.741603636364e+00, 1.779480841739e-03, 1.740761818182e+00, 1.779050726540e-03
 2.172500000000e+00, 5.894709189768e-02, 4.250828001611e-05, 2.947503265938e-02, 3.005865113955e-05, 2.947205923830e-02, 3.005713495326e-05, 3.496350909091e+00, 2.521309511522e-03, 1.748263636364e+00, 1.782880017563e-03, 1.748087272727e+00, 1.782790087438e-03
 2.227500000000e+00, 5.625433432101e-02, 4.050074141106e-05, 2.820978867930e-02, 2.868037959102e-05, 2.804454564171e-02, 2.859625642213e-05, 3.507707272727e+00, 2.525400876450e-03, 1.759005454545e+00, 1.788348885295e-03, 1.748701818182e+00, 1.783103432569e-03
 2.282500000000e+00, 5.317117996301e-02, 3.842647787966e-05, 2.655905519779e-02, 2.715805985221e-05, 2.661212476522e-02, 2.718517955247e-05, 3.481198181818e+00, 2.515840066393e-03, 1.738861818182e+00, 1.778079565753e-03, 1.742336363636e+00, 1.779855133858e-03
 2.337500000000e+00, 5.056343505355e-02, 3.659067075536e-05, 2.531100347553e-02, 2.588849281879e-05, 2.525243157801e-02, 2.585852134015e-05, 3.471920000000e+00, 2.512485187654e-03, 1.737970909091e+00, 1.777624006205e-03, 1.733949090909e+00, 1.775566025453e-03
 2.392500000000e+00, 4.782299900815e-02, 3.476727219719e-05, 2.385638568338e-02, 2.455582545252e-05, 2.396661332477e-02, 2.461248976392e-05, 3.440089090909e+00, 2.500941310390e-03, 1.716080000000e+00, 1.766393346496e-03, 1.724009090909e+00, 1.770469424608e-03
 2.447500000000e+00, 4.549227912057e-02, 3.314749642781e-05, 2.279514517225e-02, 2.346405489967e-05, 2.269713394832e-02, 2.341355690827e-05, 3.424610909091e+00, 2.495308656110e-03, 1.715994545455e+00, 1.766349365965e-03, 1.708616363636e+00, 1.762547930302e-03
 2.502500000000e+00, 4.254281323187e-02, 3.135046588412e-05, 2.125046406399e-02, 2.215721162814e-05, 2.129234916789e-02, 2.217903703990e-05, 3.348125454545e+00, 2.467286125776e-03, 1.672414545455e+00, 1.743775707770e-03, 1.675710909091e+00, 1.745493370780e-03
 2.557500000000e+00, 4.007595928264e-02, 2.977362235205e-05, 2.008239601853e-02, 2.107645063463e-05, 1.999356326411e-02, 2.102978403618e-05, 3.294138181818e+00, 2.447313251049e-03, 1.650720000000e+00, 1.732428668347e-03, 1.643418181818e+00, 1.728592797003e-03
 2.612500000000e+00, 3.737752011671e-02, 2.814846041396e-05, 1.873195137323e-02, 1.992695384638e-05, 1.864556874347e-02, 1.988095405358e-05, 3.205892727273e+00, 2.414310640280e-03, 1.606650909091e+00, 1.709147001014e-03, 1.599241818182e+00, 1.705201570693e-03
 2.667500000000e+00, 3.508158077259e-02, 2.670798844031e-05, 1.750279802322e-02, 1.886493629576e-05, 1.757878274937e-02, 1.890584103088e-05, 3.136990909091e+00, 2.388225247901e-03, 1.565098181818e+00, 1.686900429145e-03, 1.571892727273e+00, 1.690558125845e-03
 2.722500000000e+00, 3.288750478307e-02, 2.533692534960e-05, 1.637767763486e-02, 1.787988038240e-05, 1.650982714821e-02, 1.795187075718e-05, 3.063312727273e+00, 2.360012606774e-03, 1.525501818182e+00, 1.665424771469e-03, 1.537810909091e+00, 1.672130328267e-03
 2.777500000000e+00, 3.058149300060e-02, 2.394869770720e-05, 1.535500873980e-02, 1.696983400271e-05, 1.522648426079e-02, 1.689866431974e-05, 2.964769090909e+00, 2.321742719639e-03, 1.488614545455e+00, 1.645166222856e-03, 1.476154545455e+00, 1.638266570303e-03
