# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.090112618e-01, 9.207384825e-03, 1.250000000e-02, 1.889822365e-04
1.050000000e-01, 5.887672303e-01, 3.421735442e-03, 8.459142857e-02, 4.916195642e-04
1.750000000e-01, 5.696096069e-01, 2.042845326e-03, 2.221342857e-01, 7.966614009e-04
2.450000000e-01, 5.396056108e-01, 1.424823271e-03, 4.097914286e-01, 1.082050208e-03
3.150000000e-01, 5.102322024e-01, 1.079052681e-03, 6.388257143e-01, 1.351005672e-03
3.850000000e-01, 4.710309169e-01, 8.488435321e-04, 8.797828571e-01, 1.585454290e-03
4.550000000e-01, 4.318151536e-01, 6.879719193e-04, 1.125605714e+00, 1.793325494e-03
5.250000000e-01, 3.874996059e-01, 5.649576756e-04, 1.344134286e+00, 1.959689688e-03
5.950000000e-01, 3.425518755e-01, 4.687669031e-04, 1.525705714e+00, 2.087859953e-03
6.650000000e-01, 3.027907682e-01, 3.943758409e-04, 1.684211429e+00, 2.193634576e-03
7.350000000e-01, 2.627618910e-01, 3.324228171e-04, 1.785151429e+00, 2.258413747e-03
8.050000000e-01, 2.233191483e-01, 2.798281242e-04, 1.819705714e+00, 2.280166482e-03
8.750000000e-01, 1.893463688e-01, 2.370640514e-04, 1.822697143e+00, 2.282039904e-03
9.450000000e-01, 1.585909224e-01, 2.008950022e-04, 1.780534286e+00, 2.255491258e-03
1.015000000e+00, 1.314771622e-01, 1.703076335e-04, 1.702802857e+00, 2.205708734e-03
1.085000000e+00, 1.080225490e-01, 1.444153015e-04, 1.598580000e+00, 2.137140947e-03
1.155000000e+00, 8.780479235e-02, 1.223127456e-04, 1.472397143e+00, 2.051060452e-03
1.225000000e+00, 7.101739682e-02, 1.037165953e-04, 1.339568571e+00, 1.956358550e-03
1.295000000e+00, 5.649333835e-02, 8.750583855e-05, 1.190837143e+00, 1.844557355e-03
1.365000000e+00, 4.497109348e-02, 7.407088519e-05, 1.053182857e+00, 1.734673997e-03
1.435000000e+00, 3.514539345e-02, 6.228741315e-05, 9.096371429e-01, 1.612130040e-03
1.505000000e+00, 2.747328900e-02, 5.250984423e-05, 7.821171429e-01, 1.494864679e-03
1.575000000e+00, 2.136241742e-02, 4.424558531e-05, 6.660285714e-01, 1.379470469e-03
1.645000000e+00, 1.626989941e-02, 3.697045648e-05, 5.533400000e-01, 1.257366863e-03
1.715000000e+00, 1.236367738e-02, 3.091296120e-05, 4.570314286e-01, 1.142717849e-03
1.785000000e+00, 9.309377275e-03, 2.577242675e-05, 3.727885714e-01, 1.032041765e-03
1.855000000e+00, 7.005846875e-03, 2.151402583e-05, 3.029771429e-01, 9.304025901e-04
1.925000000e+00, 5.177795880e-03, 1.782291960e-05, 2.411371429e-01, 8.300381108e-04
1.995000000e+00, 3.778233183e-03, 1.469062414e-05, 1.889857143e-01, 7.348191503e-04
2.065000000e+00, 2.803031228e-03, 1.222458615e-05, 1.502171429e-01, 6.551273439e-04
2.135000000e+00, 2.024397449e-03, 1.004827716e-05, 1.159685714e-01, 5.756203397e-04
2.205000000e+00, 1.445798990e-03, 8.222202608e-06, 8.834285714e-02, 5.024023918e-04
2.275000000e+00, 1.050103104e-03, 6.791699852e-06, 6.830285714e-02, 4.417590072e-04
2.345000000e+00, 7.330563831e-04, 5.505170384e-06, 5.066000000e-02, 3.804508604e-04
2.415000000e+00, 4.958433892e-04, 4.396438190e-06, 3.634285714e-02, 3.222370784e-04
2.485000000e+00, 3.548726824e-04, 3.614569495e-06, 2.754000000e-02, 2.805097401e-04
2.555000000e+00, 2.396429604e-04, 2.888942493e-06, 1.966000000e-02, 2.370051235e-04
2.625000000e+00, 1.645751220e-04, 2.330241666e-06, 1.425142857e-02, 2.017879267e-04
2.695000000e+00, 1.212348931e-04, 1.948066981e-06, 1.106571429e-02, 1.778098044e-04
2.765000000e+00, 7.300626351e-05, 1.473446507e-06, 7.014285714e-03, 1.415655902e-04
2.835000000e+00, 4.780580172e-05, 1.162886299e-06, 4.828571429e-03, 1.174560274e-04
2.905000000e+00, 3.418774271e-05, 9.597091066e-07, 3.625714286e-03, 1.017800750e-04
2.975000000e+00, 1.990810019e-05, 7.151200696e-07, 2.214285714e-03, 7.953949090e-05
3.045000000e+00, 1.407473623e-05, 5.874681396e-07, 1.640000000e-03, 6.845227743e-05
3.115000000e+00, 8.435099594e-06, 4.445687835e-07, 1.028571429e-03, 5.421047417e-05
3.185000000e+00, 4.997934959e-06, 3.346864797e-07, 6.371428571e-04, 4.266624149e-05
3.255000000e+00, 3.562143873e-06, 2.764759840e-07, 4.742857143e-04, 3.681171065e-05
3.325000000e+00, 1.789130440e-06, 1.918149171e-07, 2.485714286e-04, 2.664965444e-05
3.395000000e+00, 1.380782229e-06, 1.650350423e-07, 2.000000000e-04, 2.390457219e-05
3.465000000e+00, 9.278909172e-07, 1.325558453e-07, 1.400000000e-04, 2.000000000e-05
