# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.937174314e+00, 1.429794085e-01, 6.028571429e-02, 2.934662655e-03
1.050000000e-01, 1.662476457e+00, 4.065719074e-02, 2.388571429e-01, 5.841442372e-03
1.750000000e-01, 2.044079904e+00, 2.736407482e-02, 7.971428571e-01, 1.067134251e-02
2.450000000e-01, 1.784238400e+00, 1.832036889e-02, 1.355000000e+00, 1.391299495e-02
3.150000000e-01, 1.790806886e+00, 1.429447125e-02, 2.242142857e+00, 1.789709816e-02
3.850000000e-01, 1.721446338e+00, 1.147452414e-02, 3.215285714e+00, 2.143190450e-02
4.550000000e-01, 1.732524006e+00, 9.744204848e-03, 4.516142857e+00, 2.540006428e-02
5.250000000e-01, 1.516607927e+00, 7.903181281e-03, 5.260714286e+00, 2.741405866e-02
5.950000000e-01, 1.364505970e+00, 6.615558108e-03, 6.077428571e+00, 2.946530301e-02
6.650000000e-01, 1.251461961e+00, 5.669344093e-03, 6.961000000e+00, 3.153456154e-02
7.350000000e-01, 1.111665028e+00, 4.834834474e-03, 7.552428571e+00, 3.284689281e-02
8.050000000e-01, 9.935802876e-01, 4.173638840e-03, 8.096142857e+00, 3.400870237e-02
8.750000000e-01, 8.793209939e-01, 3.612400844e-03, 8.464571429e+00, 3.477390530e-02
9.450000000e-01, 7.559310536e-01, 3.101387738e-03, 8.487000000e+00, 3.481994502e-02
1.015000000e+00, 6.359969273e-01, 2.648631040e-03, 8.237000000e+00, 3.430326932e-02
1.085000000e+00, 5.551692121e-01, 2.315014362e-03, 8.215714286e+00, 3.425891810e-02
1.155000000e+00, 4.703326142e-01, 2.001705371e-03, 7.887000000e+00, 3.356656500e-02
1.225000000e+00, 3.906684647e-01, 1.720105393e-03, 7.369000000e+00, 3.244555880e-02
1.295000000e+00, 3.206606521e-01, 1.474165521e-03, 6.759285714e+00, 3.107430200e-02
1.365000000e+00, 2.709997177e-01, 1.285731347e-03, 6.346571429e+00, 3.011068019e-02
1.435000000e+00, 2.092675018e-01, 1.074736471e-03, 5.416285714e+00, 2.781645380e-02
1.505000000e+00, 1.728741413e-01, 9.313982609e-04, 4.921428571e+00, 2.651530170e-02
1.575000000e+00, 1.389459795e-01, 7.979078555e-04, 4.332000000e+00, 2.487683949e-02
1.645000000e+00, 1.119837244e-01, 6.858431964e-04, 3.808571429e+00, 2.332555750e-02
1.715000000e+00, 8.481231793e-02, 5.725075855e-04, 3.135142857e+00, 2.116311771e-02
1.785000000e+00, 6.451407869e-02, 4.797414577e-04, 2.583428571e+00, 1.921096626e-02
1.855000000e+00, 5.072272249e-02, 4.093338360e-04, 2.193571429e+00, 1.770218481e-02
1.925000000e+00, 3.727303831e-02, 3.381339557e-04, 1.735857143e+00, 1.574736777e-02
1.995000000e+00, 3.099070849e-02, 2.975066127e-04, 1.550142857e+00, 1.488116190e-02
2.065000000e+00, 2.062714513e-02, 2.344902348e-04, 1.105428571e+00, 1.256655750e-02
2.135000000e+00, 1.622949395e-02, 2.011783335e-04, 9.297142857e-01, 1.152459659e-02
2.205000000e+00, 1.155657245e-02, 1.643742337e-04, 7.061428571e-01, 1.004378171e-02
2.275000000e+00, 9.540801231e-03, 1.447571219e-04, 6.205714286e-01, 9.415575459e-03
2.345000000e+00, 6.528092205e-03, 1.161663161e-04, 4.511428571e-01, 8.028012182e-03
2.415000000e+00, 3.929324971e-03, 8.751302264e-05, 2.880000000e-01, 6.414269806e-03
2.485000000e+00, 3.110980564e-03, 7.567526416e-05, 2.414285714e-01, 5.872801369e-03
2.555000000e+00, 2.427425423e-03, 6.501514108e-05, 1.991428571e-01, 5.333758486e-03
2.625000000e+00, 1.676105894e-03, 5.258411865e-05, 1.451428571e-01, 4.553536414e-03
2.695000000e+00, 1.186367789e-03, 4.309081855e-05, 1.082857143e-01, 3.933114257e-03
2.765000000e+00, 6.393623892e-04, 3.083279230e-05, 6.142857143e-02, 2.962348765e-03
2.835000000e+00, 4.059250028e-04, 2.396099530e-05, 4.100000000e-02, 2.420153478e-03
2.905000000e+00, 4.404803730e-04, 2.435862028e-05, 4.671428571e-02, 2.583305903e-03
2.975000000e+00, 1.759619178e-04, 1.503344120e-05, 1.957142857e-02, 1.672099987e-03
3.045000000e+00, 1.691910801e-04, 1.440250118e-05, 1.971428571e-02, 1.678191446e-03
3.115000000e+00, 1.347272852e-04, 1.256338412e-05, 1.642857143e-02, 1.531972185e-03
3.185000000e+00, 1.075788691e-04, 1.097972235e-05, 1.371428571e-02, 1.399708424e-03
3.255000000e+00, 5.793848469e-05, 7.884429108e-06, 7.714285714e-03, 1.049781318e-03
3.325000000e+00, 3.907296364e-05, 6.338471689e-06, 5.428571429e-03, 8.806305719e-04
3.395000000e+00, 9.862730206e-06, 3.118869140e-06, 1.428571429e-03, 4.517539515e-04
3.465000000e+00, 5.870330293e-05, 7.455326927e-06, 8.857142857e-03, 1.124858268e-03
