# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.129089339e-01, 9.236801465e-03, 1.258000000e-02, 1.895860152e-04
1.050000000e-01, 5.815485826e-01, 3.400694460e-03, 8.355428571e-02, 4.885964906e-04
1.750000000e-01, 5.653968974e-01, 2.035277086e-03, 2.204914286e-01, 7.937099660e-04
2.450000000e-01, 5.397861979e-01, 1.425061670e-03, 4.099285714e-01, 1.082231255e-03
3.150000000e-01, 5.039566765e-01, 1.072396326e-03, 6.309685714e-01, 1.342671720e-03
3.850000000e-01, 4.714974750e-01, 8.492638196e-04, 8.806542857e-01, 1.586239295e-03
4.550000000e-01, 4.305458892e-01, 6.869600732e-04, 1.122297143e+00, 1.790687931e-03
5.250000000e-01, 3.881190161e-01, 5.654090320e-04, 1.346282857e+00, 1.961255325e-03
5.950000000e-01, 3.428540156e-01, 4.689735901e-04, 1.527051429e+00, 2.088780525e-03
6.650000000e-01, 3.007453636e-01, 3.930415449e-04, 1.672834286e+00, 2.186212828e-03
7.350000000e-01, 2.624805420e-01, 3.322448007e-04, 1.783240000e+00, 2.257204339e-03
8.050000000e-01, 2.242444772e-01, 2.804072626e-04, 1.827245714e+00, 2.284885564e-03
8.750000000e-01, 1.890943795e-01, 2.369062520e-04, 1.820271429e+00, 2.280520886e-03
9.450000000e-01, 1.588067246e-01, 2.010316394e-04, 1.782957143e+00, 2.257025313e-03
1.015000000e+00, 1.312614092e-01, 1.701678394e-04, 1.700008571e+00, 2.203898216e-03
1.085000000e+00, 1.084027014e-01, 1.446691911e-04, 1.604205714e+00, 2.140898152e-03
1.155000000e+00, 8.821456247e-02, 1.225978198e-04, 1.479268571e+00, 2.055840858e-03
1.225000000e+00, 7.092545345e-02, 1.036494347e-04, 1.337834286e+00, 1.955091730e-03
1.295000000e+00, 5.679031287e-02, 8.773553769e-05, 1.197097143e+00, 1.849399241e-03
1.365000000e+00, 4.476088661e-02, 7.389756890e-05, 1.048260000e+00, 1.730615085e-03
1.435000000e+00, 3.513026993e-02, 6.227401017e-05, 9.092457143e-01, 1.611783142e-03
1.505000000e+00, 2.746184769e-02, 5.249890918e-05, 7.817914286e-01, 1.494553377e-03
1.575000000e+00, 2.130560004e-02, 4.418670640e-05, 6.642571429e-01, 1.377634767e-03
1.645000000e+00, 1.635105191e-02, 3.706254411e-05, 5.561000000e-01, 1.260498767e-03
1.715000000e+00, 1.240641976e-02, 3.096634958e-05, 4.586114286e-01, 1.144691385e-03
1.785000000e+00, 9.438448241e-03, 2.595047417e-05, 3.779571429e-01, 1.039171570e-03
1.855000000e+00, 7.050243710e-03, 2.158208657e-05, 3.048971429e-01, 9.333459669e-04
1.925000000e+00, 5.218225363e-03, 1.789236713e-05, 2.430200000e-01, 8.332723787e-04
1.995000000e+00, 3.808221427e-03, 1.474880945e-05, 1.904857143e-01, 7.377295561e-04
2.065000000e+00, 2.765444934e-03, 1.214234882e-05, 1.482028571e-01, 6.507201662e-04
2.135000000e+00, 2.012028321e-03, 1.001753249e-05, 1.152600000e-01, 5.738591166e-04
2.205000000e+00, 1.445471674e-03, 8.221271841e-06, 8.832285714e-02, 5.023455189e-04
2.275000000e+00, 1.033674653e-03, 6.738363682e-06, 6.723428571e-02, 4.382898119e-04
2.345000000e+00, 7.180901426e-04, 5.448683198e-06, 4.962571429e-02, 3.765471486e-04
2.415000000e+00, 5.046142039e-04, 4.435151337e-06, 3.698571429e-02, 3.250745597e-04
2.485000000e+00, 3.631563584e-04, 3.656512991e-06, 2.818285714e-02, 2.837647776e-04
2.555000000e+00, 2.432997706e-04, 2.910900822e-06, 1.996000000e-02, 2.388065565e-04
2.625000000e+00, 1.518723510e-04, 2.238505823e-06, 1.315142857e-02, 1.938440358e-04
2.695000000e+00, 1.084634404e-04, 1.842602925e-06, 9.900000000e-03, 1.681835732e-04
2.765000000e+00, 6.946746703e-05, 1.437292120e-06, 6.674285714e-03, 1.380919540e-04
2.835000000e+00, 4.828668849e-05, 1.168720500e-06, 4.877142857e-03, 1.180453043e-04
2.905000000e+00, 2.799138272e-05, 8.683935290e-07, 2.968571429e-03, 9.209577978e-05
2.975000000e+00, 1.929159129e-05, 7.039601640e-07, 2.145714286e-03, 7.829822632e-05
3.045000000e+00, 1.294679569e-05, 5.634369615e-07, 1.508571429e-03, 6.565214453e-05
3.115000000e+00, 9.395763714e-06, 4.692020493e-07, 1.145714286e-03, 5.721424113e-05
3.185000000e+00, 5.804776477e-06, 3.606912601e-07, 7.400000000e-04, 4.598136268e-05
3.255000000e+00, 3.004217724e-06, 2.539027392e-07, 4.000000000e-04, 3.380617019e-05
3.325000000e+00, 2.118165923e-06, 2.087090900e-07, 2.942857143e-04, 2.899683304e-05
3.395000000e+00, 1.242704006e-06, 1.565659882e-07, 1.800000000e-04, 2.267786838e-05
3.465000000e+00, 8.900178186e-07, 1.298224415e-07, 1.342857143e-04, 1.958758457e-05
