# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 5.022169504e-02, 2.684462517e-03, 6.363636364e-04, 3.401506715e-05
8.250000000e-02, 4.841781375e-02, 9.962428760e-04, 4.294545455e-03, 8.836438458e-05
1.375000000e-01, 4.619640730e-02, 5.906619047e-04, 1.112181818e-02, 1.422022771e-04
1.925000000e-01, 4.791033363e-02, 4.310477641e-04, 2.246181818e-02, 2.020882714e-04
2.475000000e-01, 4.617573179e-02, 3.295745267e-04, 3.569090909e-02, 2.547401853e-04
3.025000000e-01, 4.669750388e-02, 2.713549813e-04, 5.384545455e-02, 3.128910776e-04
3.575000000e-01, 4.654743290e-02, 2.293283086e-04, 7.490545455e-02, 3.690416447e-04
4.125000000e-01, 4.685773298e-02, 1.994614379e-04, 1.003418182e-01, 4.271295698e-04
4.675000000e-01, 4.537740093e-02, 1.732214233e-04, 1.247709091e-01, 4.762942351e-04
5.225000000e-01, 4.563105618e-02, 1.554380274e-04, 1.566909091e-01, 5.337532782e-04
5.775000000e-01, 4.377415710e-02, 1.377547428e-04, 1.835945455e-01, 5.777614252e-04
6.325000000e-01, 4.364932151e-02, 1.256044877e-04, 2.195745455e-01, 6.318436882e-04
6.875000000e-01, 4.240222454e-02, 1.138989081e-04, 2.519854545e-01, 6.768717544e-04
7.425000000e-01, 4.130901648e-02, 1.040975302e-04, 2.863163636e-01, 7.215089789e-04
7.975000000e-01, 4.089526362e-02, 9.643473415e-05, 3.269763636e-01, 7.710398688e-04
8.525000000e-01, 4.005197593e-02, 8.928037423e-05, 3.659090909e-01, 8.156526566e-04
9.075000000e-01, 3.903610555e-02, 8.280067452e-05, 4.041127273e-01, 8.571758357e-04
9.625000000e-01, 3.778204739e-02, 7.680626558e-05, 4.399618182e-01, 8.943883824e-04
1.017500000e+00, 3.697403762e-02, 7.187450698e-05, 4.811509091e-01, 9.353180393e-04
1.072500000e+00, 3.570286521e-02, 6.700703081e-05, 5.161818182e-01, 9.687684949e-04
1.127500000e+00, 3.478456897e-02, 6.291401925e-05, 5.557963636e-01, 1.005255611e-03
1.182500000e+00, 3.370372833e-02, 5.904898044e-05, 5.923363636e-01, 1.037774160e-03
1.237500000e+00, 3.239334754e-02, 5.531726371e-05, 6.234872727e-01, 1.064712742e-03
1.292500000e+00, 3.121157761e-02, 5.198861734e-05, 6.553181818e-01, 1.091552840e-03
1.347500000e+00, 3.011867594e-02, 4.898608622e-05, 6.873272727e-01, 1.117893533e-03
1.402500000e+00, 2.899965491e-02, 4.618271294e-05, 7.169090909e-01, 1.141696577e-03
1.457500000e+00, 2.782708904e-02, 4.353246726e-05, 7.429272727e-01, 1.162229263e-03
1.512500000e+00, 2.678056157e-02, 4.115326085e-05, 7.699600000e-01, 1.183185223e-03
1.567500000e+00, 2.559725519e-02, 3.882224049e-05, 7.904290909e-01, 1.198809327e-03
1.622500000e+00, 2.450418637e-02, 3.669681468e-05, 8.107018182e-01, 1.214085378e-03
1.677500000e+00, 2.316660445e-02, 3.451142839e-05, 8.192872727e-01, 1.220497121e-03
1.732500000e+00, 2.219028207e-02, 3.270420943e-05, 8.370581818e-01, 1.233662825e-03
1.787500000e+00, 2.101120140e-02, 3.084437570e-05, 8.436981818e-01, 1.238546202e-03
1.842500000e+00, 1.986089155e-02, 2.909306471e-05, 8.473363636e-01, 1.241213749e-03
1.897500000e+00, 1.886673799e-02, 2.753373607e-05, 8.536909091e-01, 1.245859257e-03
1.952500000e+00, 1.786595957e-02, 2.603883178e-05, 8.559472727e-01, 1.247504617e-03
2.007500000e+00, 1.672621715e-02, 2.450436498e-05, 8.471218182e-01, 1.241056601e-03
2.062500000e+00, 1.592085381e-02, 2.326966203e-05, 8.511181818e-01, 1.243980548e-03
2.117500000e+00, 1.502217390e-02, 2.201630783e-05, 8.464745455e-01, 1.240582375e-03
2.172500000e+00, 1.401572603e-02, 2.072765351e-05, 8.313200000e-01, 1.229427065e-03
2.227500000e+00, 1.315313585e-02, 1.958392023e-05, 8.201563636e-01, 1.221144295e-03
2.282500000e+00, 1.229189490e-02, 1.847574031e-05, 8.047690909e-01, 1.209634874e-03
2.337500000e+00, 1.149518503e-02, 1.744657046e-05, 7.893127273e-01, 1.197962458e-03
2.392500000e+00, 1.073469617e-02, 1.647202878e-05, 7.721872727e-01, 1.184895295e-03
2.447500000e+00, 9.984827018e-03, 1.552930993e-05, 7.516472727e-01, 1.169030113e-03
2.502500000e+00, 9.314734228e-03, 1.466952766e-05, 7.330709091e-01, 1.154493914e-03
2.557500000e+00, 8.595829814e-03, 1.378902682e-05, 7.065545455e-01, 1.133421646e-03
2.612500000e+00, 8.037082269e-03, 1.305264754e-05, 6.893454545e-01, 1.119533551e-03
2.667500000e+00, 7.415007220e-03, 1.227884145e-05, 6.630490909e-01, 1.097972587e-03
2.722500000e+00, 6.830841529e-03, 1.154716987e-05, 6.362600000e-01, 1.075563277e-03
2.777500000e+00, 6.310189958e-03, 1.087861925e-05, 6.117509091e-01, 1.054644196e-03
2.832500000e+00, 5.791774445e-03, 1.021980954e-05, 5.839490909e-01, 1.030400708e-03
2.887500000e+00, 5.328499025e-03, 9.615848459e-06, 5.583054545e-01, 1.007522122e-03
2.942500000e+00, 4.939587655e-03, 9.085237357e-06, 5.374600000e-01, 9.885342685e-04
2.997500000e+00, 4.462812363e-03, 8.477206315e-06, 5.039054545e-01, 9.571790509e-04
3.052500000e+00, 4.121832638e-03, 8.000135686e-06, 4.826400000e-01, 9.367642568e-04
3.107500000e+00, 3.760165783e-03, 7.505859210e-06, 4.563000000e-01, 9.108437647e-04
3.162500000e+00, 3.418457468e-03, 7.032225787e-06, 4.296472727e-01, 8.838421010e-04
3.217500000e+00, 3.118945525e-03, 6.602277510e-06, 4.057563636e-01, 8.589172504e-04
3.272500000e+00, 2.883051023e-03, 6.241013484e-06, 3.880000000e-01, 8.399134155e-04
3.327500000e+00, 2.598575966e-03, 5.827179873e-06, 3.615690909e-01, 8.108010527e-04
3.382500000e+00, 2.343839281e-03, 5.444212243e-06, 3.369945455e-01, 7.827626431e-04
3.437500000e+00, 2.115331697e-03, 5.089271530e-06, 3.141109091e-01, 7.557186936e-04
3.492500000e+00, 1.921815045e-03, 4.774507889e-06, 2.945800000e-01, 7.318469785e-04
3.547500000e+00, 1.744063859e-03, 4.477835766e-06, 2.758200000e-01, 7.081602284e-04
3.602500000e+00, 1.571495294e-03, 4.185641790e-06, 2.562945455e-01, 6.826346626e-04
3.657500000e+00, 1.424987668e-03, 3.925824215e-06, 2.395509091e-01, 6.599599287e-04
3.712500000e+00, 1.274587496e-03, 3.657868732e-06, 2.207600000e-01, 6.335470134e-04
3.767500000e+00, 1.139525210e-03, 3.408149010e-06, 2.032581818e-01, 6.079147396e-04
3.822500000e+00, 1.020980221e-03, 3.179590181e-06, 1.874690909e-01, 5.838260807e-04
3.877500000e+00, 9.262170643e-04, 2.985483429e-06, 1.749981818e-01, 5.640731445e-04
3.932500000e+00, 8.215552464e-04, 2.772425208e-06, 1.596581818e-01, 5.387834475e-04
3.987500000e+00, 7.339957397e-04, 2.584379897e-06, 1.466600000e-01, 5.163860430e-04
4.042500000e+00, 6.679345111e-04, 2.431796823e-06, 1.371672727e-01, 4.993946749e-04
4.097500000e+00, 5.833898111e-04, 2.242182304e-06, 1.230872727e-01, 4.730698060e-04
4.152500000e+00, 5.237182985e-04, 2.096282369e-06, 1.134836364e-01, 4.542398973e-04
4.207500000e+00, 4.660725641e-04, 1.951700960e-06, 1.036854545e-01, 4.341877569e-04
4.262500000e+00, 4.142106297e-04, 1.816171843e-06, 9.457272727e-02, 4.146690406e-04
4.317500000e+00, 3.616176266e-04, 1.675341074e-06, 8.470909091e-02, 3.924493966e-04
4.372500000e+00, 3.259016322e-04, 1.570450708e-06, 7.830000000e-02, 3.773110605e-04
4.427500000e+00, 2.898965391e-04, 1.462762696e-06, 7.141272727e-02, 3.603350140e-04
4.482500000e+00, 2.549447072e-04, 1.354920148e-06, 6.437272727e-02, 3.421130256e-04
4.537500000e+00, 2.278041723e-04, 1.265246847e-06, 5.894000000e-02, 3.273585746e-04
4.592500000e+00, 1.988164331e-04, 1.167852788e-06, 5.269454545e-02, 3.095291012e-04
4.647500000e+00, 1.776265864e-04, 1.090801623e-06, 4.821272727e-02, 2.960734776e-04
4.702500000e+00, 1.547638339e-04, 1.006276159e-06, 4.300727273e-02, 2.796337628e-04
4.757500000e+00, 1.358771901e-04, 9.319782698e-07, 3.864727273e-02, 2.650806832e-04
