#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.979305397595e-02, 4.269672863448e-04, 1.052743633993e-02, 3.113863054568e-04, 9.265617636021e-03, 2.921294787978e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.984722222222e-04, 6.438514992500e-06, 1.587500000000e-04, 4.695594862327e-06, 1.397222222222e-04, 4.405208757543e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.805098102081e-02, 1.541131089166e-04, 9.437982860435e-03, 1.114368350078e-04, 8.612998160380e-03, 1.064550710084e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.905416666667e-03, 1.626779652269e-05, 9.962500000000e-04, 1.176299517791e-05, 9.091666666667e-04, 1.123713255898e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.731255981233e-02, 9.160982208273e-05, 8.828852882958e-03, 6.542045138775e-05, 8.483706929372e-03, 6.412896414455e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.960277777778e-03, 2.624742785752e-05, 2.529583333333e-03, 1.874382614405e-05, 2.430694444444e-03, 1.837379793666e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.786933431846e-02, 6.669473046875e-05, 8.705279521501e-03, 4.655096571879e-05, 9.164054796961e-03, 4.776185363809e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.970138888889e-03, 3.721211512862e-05, 4.857083333333e-03, 2.597296493293e-05, 5.113055555556e-03, 2.664857603960e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.766017722455e-02, 5.163816584535e-05, 8.774750984541e-03, 3.639910285734e-05, 8.885426240012e-03, 3.662793309829e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.624486111111e-02, 4.749979694563e-05, 8.071527777778e-03, 3.348201793040e-05, 8.173333333333e-03, 3.369250933346e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.724775705079e-02, 4.178147942231e-05, 8.624232769840e-03, 2.954457421244e-05, 8.623524280955e-03, 2.954336063014e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.366819444444e-02, 5.733453783188e-05, 1.183458333333e-02, 4.054247315630e-05, 1.183361111111e-02, 4.054080782083e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.746290655618e-02, 3.558726410005e-05, 8.857678661971e-03, 2.534523350615e-05, 8.605227894207e-03, 2.498144320582e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.344347222222e-02, 6.815369907445e-05, 1.696347222222e-02, 4.853903386597e-05, 1.648000000000e-02, 4.784233364802e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.702711336951e-02, 3.046248709898e-05, 8.585359308279e-03, 2.163087473306e-05, 8.441754061235e-03, 2.144920461317e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.339291666667e-02, 7.763242867180e-05, 2.187944444444e-02, 5.512541816980e-05, 2.151347222222e-02, 5.466243914322e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.713537830694e-02, 2.696839982894e-05, 8.487873146450e-03, 1.898050529636e-05, 8.647505160490e-03, 1.915815774098e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.607180555556e-02, 8.824823381578e-05, 2.777472222222e-02, 6.210958306608e-05, 2.829708333333e-02, 6.269091212419e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.698685237753e-02, 2.402757865593e-05, 8.526478110267e-03, 1.702308987438e-05, 8.460374267266e-03, 1.695697340906e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.941819444444e-02, 9.819071185739e-05, 3.484416666667e-02, 6.956628200927e-05, 3.457402777778e-02, 6.929609153819e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
