#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 2.772317006404e-03, 1.597936957330e-04, 1.132873726869e-03, 1.021477839431e-04, 1.639443279535e-03, 1.228814690322e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.180555555556e-05, 2.409632162902e-06, 1.708333333333e-05, 1.540352292557e-06, 2.472222222222e-05, 1.853008897795e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 3.148625816955e-03, 6.436498950749e-05, 1.618391038385e-03, 4.614566502841e-05, 1.530234778570e-03, 4.487125442179e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.323611111111e-04, 6.794208227019e-06, 1.708333333333e-04, 4.871021643542e-06, 1.615277777778e-04, 4.736498029161e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 3.004999671743e-03, 3.816661207140e-05, 1.463961769425e-03, 2.663951194749e-05, 1.541037902318e-03, 2.733178882196e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.609722222222e-04, 1.093524006635e-05, 4.194444444444e-04, 7.632573146686e-06, 4.415277777778e-04, 7.830919643895e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 2.939845905148e-03, 2.705201491744e-05, 1.530661513188e-03, 1.951986977362e-05, 1.409184391959e-03, 1.872928709573e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.640277777778e-03, 1.509358665211e-05, 8.540277777778e-04, 1.089104995562e-05, 7.862500000000e-04, 1.044994683665e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 2.955920158726e-03, 2.112611448233e-05, 1.414167043297e-03, 1.461247008966e-05, 1.541753115429e-03, 1.525740577554e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.719027777778e-03, 1.943303236537e-05, 1.300833333333e-03, 1.344140231882e-05, 1.418194444444e-03, 1.403465178112e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 2.838914961580e-03, 1.695093632181e-05, 1.377099966746e-03, 1.180593083256e-05, 1.461814994834e-03, 1.216364416460e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.895694444444e-03, 2.326088289037e-05, 1.889722222222e-03, 1.620066109000e-05, 2.005972222222e-03, 1.669153237682e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 2.981109238633e-03, 1.470365423569e-05, 1.490627141801e-03, 1.039730654795e-05, 1.490482096832e-03, 1.039680068245e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.709166666667e-03, 2.815918704109e-05, 2.854722222222e-03, 1.991203649883e-05, 2.854444444444e-03, 1.991106770829e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 3.035166382682e-03, 1.286133635176e-05, 1.471258918101e-03, 8.954459955394e-06, 1.563907464581e-03, 9.232097251454e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.735000000000e-03, 3.277660073216e-05, 3.749444444444e-03, 2.282008266505e-05, 3.985555555556e-03, 2.352763019762e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 3.012762462277e-03, 1.130812955879e-05, 1.501075726817e-03, 7.981961541518e-06, 1.511686735461e-03, 8.010123848484e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.858611111111e-03, 3.700339907643e-05, 4.911944444444e-03, 2.611923632446e-05, 4.946666666667e-03, 2.621139136019e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 3.059775260442e-03, 1.019760805250e-05, 1.497753345616e-03, 7.134666878844e-06, 1.562021914827e-03, 7.286133303778e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.250402777778e-02, 4.167337908895e-05, 6.120694444444e-03, 2.915641354175e-05, 6.383333333333e-03, 2.977539376858e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
