#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 8.265056098055e-02, 3.443773374190e-03, 3.773801655883e-02, 2.327025789680e-03, 4.491254442172e-02, 2.538607103698e-03, 1.047272727273e-03, 4.363636363636e-05, 4.781818181818e-04, 2.948595407314e-05, 5.690909090909e-04, 3.216692002355e-05
 8.250000000000e-02, 8.892314819783e-02, 1.350112804178e-03, 4.569149316113e-02, 9.677881863622e-04, 4.323165503670e-02, 9.413769756812e-04, 7.887272727273e-03, 1.197518094551e-04, 4.052727272727e-03, 8.584052097537e-05, 3.834545454545e-03, 8.349790911422e-05
 1.375000000000e-01, 8.840528754006e-02, 8.170976870565e-04, 4.323597054219e-02, 5.714226708601e-04, 4.516931699787e-02, 5.840588681119e-04, 2.128363636364e-02, 1.967168540343e-04, 1.040909090909e-02, 1.375704177311e-04, 1.087454545455e-02, 1.406125912799e-04
 1.925000000000e-01, 9.182232227555e-02, 5.967397049471e-04, 4.512971931920e-02, 4.183522560095e-04, 4.669260295636e-02, 4.255345642273e-04, 4.304909090909e-02, 2.797696809523e-04, 2.115818181818e-02, 1.961362319603e-04, 2.189090909091e-02, 1.995035159905e-04
 2.475000000000e-01, 8.717168968629e-02, 4.528292540041e-04, 4.379284761427e-02, 3.209580971599e-04, 4.337884207202e-02, 3.194373696822e-04, 6.737818181818e-02, 3.500082643652e-04, 3.384909090909e-02, 2.480802322897e-04, 3.352909090909e-02, 2.469048064965e-04
 3.025000000000e-01, 8.844537194674e-02, 3.734466098552e-04, 4.364478169606e-02, 2.623355381607e-04, 4.480059025068e-02, 2.657864477927e-04, 1.019836363636e-01, 4.306097924902e-04, 5.032545454545e-02, 3.024910353156e-04, 5.165818181818e-02, 3.064701730057e-04
 3.575000000000e-01, 8.595084379749e-02, 3.116268522853e-04, 4.207436898998e-02, 2.180311805457e-04, 4.387647480751e-02, 2.226515200378e-04, 1.383145454545e-01, 5.014788048717e-04, 6.770727272727e-02, 3.508619845914e-04, 7.060727272727e-02, 3.582971664752e-04
 4.125000000000e-01, 8.613933435199e-02, 2.704388400381e-04, 4.313971434152e-02, 1.913845790689e-04, 4.299962001047e-02, 1.910735698514e-04, 1.844600000000e-01, 5.791215918802e-04, 9.238000000000e-02, 4.098336691435e-04, 9.208000000000e-02, 4.091676695661e-04
 4.675000000000e-01, 8.452453443341e-02, 2.364139982348e-04, 4.262992044175e-02, 1.678954996480e-04, 4.189461399166e-02, 1.664412201328e-04, 2.324109090909e-01, 6.500502205647e-04, 1.172163636364e-01, 4.616499335612e-04, 1.151945454545e-01, 4.576512079075e-04
 5.225000000000e-01, 8.339819443756e-02, 2.101383606239e-04, 4.183570446517e-02, 1.488334534046e-04, 4.156248997239e-02, 1.483466674832e-04, 2.863781818182e-01, 7.215868646988e-04, 1.436581818182e-01, 5.110740594228e-04, 1.427200000000e-01, 5.094025020462e-04
 5.775000000000e-01, 8.319504478695e-02, 1.899093704789e-04, 4.185285755427e-02, 1.346977129614e-04, 4.134218723267e-02, 1.338734294723e-04, 3.489309090909e-01, 7.965047612606e-04, 1.755363636364e-01, 5.649398417472e-04, 1.733945454545e-01, 5.614826888848e-04
 6.325000000000e-01, 8.131505063026e-02, 1.714359412011e-04, 4.050843248171e-02, 1.210010465892e-04, 4.080661814855e-02, 1.214455790048e-04, 4.090490909091e-01, 8.623952805035e-04, 2.037745454545e-01, 6.086864328648e-04, 2.052745454545e-01, 6.109226188978e-04
 6.875000000000e-01, 7.944940596864e-02, 1.559087777696e-04, 3.983040871467e-02, 1.103907340434e-04, 3.961899725397e-02, 1.100973788197e-04, 4.721472727273e-01, 9.265255456688e-04, 2.367018181818e-01, 6.560235835309e-04, 2.354454545455e-01, 6.542802493031e-04
 7.425000000000e-01, 7.864384293383e-02, 1.436317201009e-04, 3.947669190345e-02, 1.017626420637e-04, 3.916715103039e-02, 1.013628911356e-04, 5.450872727273e-01, 9.955238664116e-04, 2.736163636364e-01, 7.053256677030e-04, 2.714709090909e-01, 7.025549594689e-04
 7.975000000000e-01, 7.673220084871e-02, 1.320948265464e-04, 3.825467352569e-02, 9.326941041440e-05, 3.847752732302e-02, 9.354068783838e-05, 6.135090909091e-01, 1.056158640726e-03, 3.058636363636e-01, 7.457316558115e-04, 3.076454545455e-01, 7.479006430675e-04
 8.525000000000e-01, 7.557593916446e-02, 1.226410344747e-04, 3.767333634925e-02, 8.658867026141e-05, 3.790260281521e-02, 8.685174448098e-05, 6.904509090909e-01, 1.120430849832e-03, 3.441781818182e-01, 7.910616362817e-04, 3.462727272727e-01, 7.934650445102e-04
 9.075000000000e-01, 7.260727575872e-02, 1.129251572406e-04, 3.617209023262e-02, 7.970534310379e-05, 3.643518552610e-02, 7.999468368914e-05, 7.516509090909e-01, 1.169032940737e-03, 3.744636363636e-01, 8.251320956105e-04, 3.771872727273e-01, 8.281274306061e-04
 9.625000000000e-01, 7.133135755464e-02, 1.055344254592e-04, 3.559221598386e-02, 7.454721434108e-05, 3.573914157078e-02, 7.470092229002e-05, 8.306345454545e-01, 1.228920106475e-03, 4.144618181818e-01, 8.680823360424e-04, 4.161727272727e-01, 8.698722239217e-04
 1.017500000000e+00, 6.918075167816e-02, 9.831484017807e-05, 3.436535973152e-02, 6.929260466732e-05, 3.481539194664e-02, 6.974484022248e-05, 9.002636363636e-01, 1.279391642620e-03, 4.472036363636e-01, 9.017192027794e-04, 4.530600000000e-01, 9.076042389420e-04
 1.072500000000e+00, 6.743729218774e-02, 9.209136299124e-05, 3.361049370190e-02, 6.501390986471e-05, 3.382679848584e-02, 6.522277716938e-05, 9.749890909091e-01, 1.331430598273e-03, 4.859309090909e-01, 9.399525220997e-04, 4.890581818182e-01, 9.429722658779e-04
 1.127500000000e+00, 6.516701604761e-02, 8.611286439527e-05, 3.264848273292e-02, 6.095167142728e-05, 3.251853331469e-02, 6.083024876309e-05, 1.041254545455e+00, 1.375932441163e-03, 5.216654545455e-01, 9.739007365374e-04, 5.195890909091e-01, 9.719606154657e-04
 1.182500000000e+00, 6.301852847255e-02, 8.074349788041e-05, 3.134125510507e-02, 5.694185653252e-05, 3.167727336748e-02, 5.724628743066e-05, 1.107538181818e+00, 1.419051015688e-03, 5.508163636364e-01, 1.000741873572e-03, 5.567218181818e-01, 1.006092186434e-03
 1.237500000000e+00, 6.094305631551e-02, 7.587433354517e-05, 3.055120839808e-02, 5.372135651779e-05, 3.039184791744e-02, 5.358106330424e-05, 1.172994545455e+00, 1.460382605817e-03, 5.880309090909e-01, 1.033995699913e-03, 5.849636363636e-01, 1.031295422240e-03
 1.292500000000e+00, 5.931728175785e-02, 7.167059788618e-05, 2.961794047946e-02, 5.064398073502e-05, 2.969934127839e-02, 5.071352695952e-05, 1.245425454545e+00, 1.504795639732e-03, 6.218581818182e-01, 1.063320854526e-03, 6.235672727273e-01, 1.064781046829e-03
 1.347500000000e+00, 5.679437522436e-02, 6.726783773371e-05, 2.833321042313e-02, 4.751193282137e-05, 2.846116480123e-02, 4.761909525544e-05, 1.296083636364e+00, 1.535094688441e-03, 6.465818181818e-01, 1.084252417929e-03, 6.495018181818e-01, 1.086697932589e-03
 1.402500000000e+00, 5.493533410468e-02, 6.356366227152e-05, 2.747494822362e-02, 4.495225345111e-05, 2.746038588106e-02, 4.494033901781e-05, 1.358072727273e+00, 1.571376193181e-03, 6.792163636364e-01, 1.111278022358e-03, 6.788563636364e-01, 1.110983482110e-03
 1.457500000000e+00, 5.286397796910e-02, 6.000111396552e-05, 2.638346643019e-02, 4.238823378922e-05, 2.648051153891e-02, 4.246611959355e-05, 1.411361818182e+00, 1.601908985147e-03, 7.043854545455e-01, 1.131680531973e-03, 7.069763636364e-01, 1.133759926196e-03
 1.512500000000e+00, 5.071426795806e-02, 5.663168630234e-05, 2.535210643417e-02, 4.004067940242e-05, 2.536216152390e-02, 4.004861903285e-05, 1.458070909091e+00, 1.628200852637e-03, 7.288909090909e-01, 1.151197723394e-03, 7.291800000000e-01, 1.151425993359e-03
 1.567500000000e+00, 4.861980579088e-02, 5.350452420366e-05, 2.434729169473e-02, 3.786249473542e-05, 2.427251409615e-02, 3.780430666829e-05, 1.501352727273e+00, 1.652190131736e-03, 7.518309090909e-01, 1.169172908195e-03, 7.495218181818e-01, 1.167376092846e-03
 1.622500000000e+00, 4.660464486522e-02, 5.060842557696e-05, 2.327547634405e-02, 3.576494109473e-05, 2.332916852117e-02, 3.580616885215e-05, 1.541878181818e+00, 1.674340131524e-03, 7.700509090909e-01, 1.183255070551e-03, 7.718272727273e-01, 1.184619058622e-03
