# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
9.642857143e-02, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
1.607142857e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.250000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.892857143e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.535714286e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
4.178571429e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
4.821428571e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
5.464285714e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
6.107142857e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
6.750000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
7.392857143e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
8.035714286e-01, 1.916174604e+00, 2.709755467e-03, 1.555698667e+01, 2.199988956e-02
8.678571429e-01, 6.571138704e-04, 4.646496738e-05, 6.222222222e-03, 4.399775527e-04
9.321428571e-01, 1.070918573e-03, 5.522840848e-05, 1.169777778e-02, 6.032668267e-04
9.964285714e-01, 1.398381152e-03, 5.903969850e-05, 1.745333333e-02, 7.368803109e-04
1.060714286e+00, 3.218253385e-03, 8.413914056e-05, 4.551555556e-02, 1.189974582e-03
1.125000000e+00, 1.493793401e-01, 5.404885464e-04, 2.376422222e+00, 8.598437986e-03
1.189285714e+00, 3.708160114e-03, 8.055509234e-05, 6.592444444e-02, 1.432125245e-03
1.253571429e+00, 4.848204565e-03, 8.738695939e-05, 9.576000000e-02, 1.726035921e-03
1.317857143e+00, 3.572464434e-02, 2.256448346e-04, 7.798311111e-01, 4.925587513e-03
1.382142857e+00, 7.090348677e-03, 9.585053656e-05, 1.702400000e-01, 2.301381228e-03
1.446428571e+00, 6.350894510e-01, 8.668372090e-04, 1.669976000e+01, 2.279359754e-02
1.510714286e+00, 9.410116497e-03, 1.010264816e-04, 2.699200000e-01, 2.897845943e-03
1.575000000e+00, 1.128617701e-02, 1.061244750e-04, 3.518666667e-01, 3.308619495e-03
1.639285714e+00, 1.259426263e-02, 1.077101723e-04, 4.253511111e-01, 3.637739089e-03
1.703571429e+00, 1.420193980e-02, 1.100627978e-04, 5.180000000e-01, 4.014418458e-03
1.767857143e+00, 1.509209847e-02, 1.093343304e-04, 5.927911111e-01, 4.294460400e-03
1.832142857e+00, 1.549417612e-02, 1.068945251e-04, 6.536444444e-01, 4.509501629e-03
1.896428571e+00, 1.601034917e-02, 1.049774329e-04, 7.236444444e-01, 4.744826943e-03
1.960714286e+00, 1.799975331e-02, 1.076594956e-04, 8.696488889e-01, 5.201513550e-03
2.025000000e+00, 1.817249181e-02, 1.047410218e-04, 9.365066667e-01, 5.397755363e-03
2.089285714e+00, 1.755126058e-02, 9.976817316e-05, 9.628266667e-01, 5.473080249e-03
2.153571429e+00, 1.784502689e-02, 9.759690101e-05, 1.040106667e+00, 5.688486097e-03
2.217857143e+00, 1.915527139e-02, 9.818569355e-05, 1.184120000e+00, 6.069537782e-03
2.282142857e+00, 1.938330633e-02, 9.598637124e-05, 1.268680000e+00, 6.282518957e-03
2.346428571e+00, 1.936504548e-02, 9.331278876e-05, 1.339893333e+00, 6.456436352e-03
2.410714286e+00, 1.909664956e-02, 9.019299511e-05, 1.394711111e+00, 6.587185465e-03
2.475000000e+00, 1.863242759e-02, 8.677610226e-05, 1.434346667e+00, 6.680128630e-03
2.539285714e+00, 1.892192309e-02, 8.523388778e-05, 1.533280000e+00, 6.906666667e-03
2.603571429e+00, 1.908705546e-02, 8.349140468e-05, 1.625960000e+00, 7.112342949e-03
2.667857143e+00, 1.795328186e-02, 7.902266581e-05, 1.605831111e+00, 7.068181529e-03
2.732142857e+00, 1.824998630e-02, 7.779840232e-05, 1.711982222e+00, 7.298059272e-03
2.796428571e+00, 1.733922735e-02, 7.408911481e-05, 1.703986667e+00, 7.280997083e-03
2.860714286e+00, 1.686790622e-02, 7.143314894e-05, 1.734755556e+00, 7.346439467e-03
2.925000000e+00, 1.646074424e-02, 6.901491406e-05, 1.769817778e+00, 7.420309800e-03
2.989285714e+00, 1.535535173e-02, 6.522392321e-05, 1.724333333e+00, 7.324337917e-03
3.053571429e+00, 1.496733910e-02, 6.303895782e-05, 1.753826667e+00, 7.386710790e-03
3.117857143e+00, 1.417289678e-02, 6.007838309e-05, 1.731395556e+00, 7.339321461e-03
3.182142857e+00, 1.327111410e-02, 5.696124363e-05, 1.688773333e+00, 7.248421540e-03
3.246428571e+00, 1.225652038e-02, 5.365664047e-05, 1.623315556e+00, 7.106556875e-03
3.310714286e+00, 1.166117520e-02, 5.132104178e-05, 1.606235556e+00, 7.069071568e-03
3.375000000e+00, 1.133485428e-02, 4.963413495e-05, 1.622506667e+00, 7.104786076e-03
3.439285714e+00, 9.972643467e-03, 4.568602757e-05, 1.482413333e+00, 6.791135835e-03
3.503571429e+00, 9.451922299e-03, 4.366121651e-05, 1.458022222e+00, 6.735034622e-03
3.567857143e+00, 8.660080659e-03, 4.103934927e-05, 1.385346667e+00, 6.565034202e-03
3.632142857e+00, 7.756305356e-03, 3.815150617e-05, 1.285884444e+00, 6.324973820e-03
3.696428571e+00, 7.419840785e-03, 3.666589839e-05, 1.274031111e+00, 6.295754399e-03
3.760714286e+00, 6.771513953e-03, 3.442865766e-05, 1.203502222e+00, 6.119010652e-03
3.825000000e+00, 5.903825679e-03, 3.160698286e-05, 1.085466667e+00, 5.811202464e-03
3.889285714e+00, 5.288019300e-03, 2.941877282e-05, 1.005200000e+00, 5.592216813e-03
3.953571429e+00, 4.916777948e-03, 2.790607471e-05, 9.657822222e-01, 5.481474074e-03
4.017857143e+00, 4.349396000e-03, 2.582665617e-05, 8.823422222e-01, 5.239336496e-03
4.082142857e+00, 3.971919819e-03, 2.429183814e-05, 8.317555556e-01, 5.086928298e-03
4.146428571e+00, 3.326581450e-03, 2.188635159e-05, 7.187288889e-01, 4.728684206e-03
4.210714286e+00, 3.211820560e-03, 2.117719689e-05, 7.156177778e-01, 4.718438746e-03
4.275000000e+00, 2.814815145e-03, 1.952709133e-05, 6.464577778e-01, 4.484642656e-03
4.339285714e+00, 2.422001591e-03, 1.784505221e-05, 5.730977778e-01, 4.222523966e-03
4.403571429e+00, 2.225921305e-03, 1.685771978e-05, 5.424222222e-01, 4.107962758e-03
4.467857143e+00, 1.831064510e-03, 1.506959660e-05, 4.593244444e-01, 3.780224045e-03
