#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.4873486071410e-02,  9.4594018944144e-04,  1.1942146945194e-02,  5.4604188974002e-04,  1.2931339126216e-02,  8.6113760347183e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.7508333333333e-04,  1.4264441999446e-05,  1.8008333333333e-04,  8.2341177089257e-06,  1.9500000000000e-04,  1.2985649130226e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.3376671725665e-02,  6.5242583314375e-04,  1.2151748321141e-02,  3.6472366991586e-04,  1.1224923404524e-02,  4.7137369182632e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.4675833333333e-03,  6.8868448468398e-05,  1.2827083333333e-03,  3.8499323587132e-05,  1.1848750000000e-03,  4.9757034678526e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.2940474829106e-02,  1.7523030996260e-04,  1.1616245787053e-02,  9.1894142390552e-05,  1.1324229042053e-02,  1.6375920792426e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.5727500000000e-03,  5.0205805607187e-05,  3.3282083333333e-03,  2.6328889392959e-05,  3.2445416666667e-03,  4.6919182881016e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.3274991534585e-02,  1.3106452467841e-04,  1.1535671553279e-02,  7.5428996220169e-05,  1.1739319981306e-02,  1.1536104268758e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.2986208333333e-02,  7.3127039382768e-05,  6.4362916666667e-03,  4.2085371237786e-05,  6.5499166666667e-03,  6.4365330989076e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.2922959260026e-02,  8.4861224674706e-05,  1.1517896832205e-02,  5.9150771856047e-05,  1.1405062427821e-02,  1.1509760407938e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.1085875000000e-02,  7.8060304323716e-05,  1.0594833333333e-02,  5.4410330156853e-05,  1.0491041666667e-02,  1.0587348975704e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.2593376535849e-02,  8.4791473393705e-05,  1.1256562493868e-02,  8.5332586289341e-05,  1.1336814041981e-02,  9.1792432248113e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.1003708333333e-02,  1.1635490189263e-04,  1.5446791666667e-02,  1.1709744280347e-04,  1.5556916666667e-02,  1.2596195137598e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.2722788286727e-02,  7.3272006152387e-05,  1.1329542268269e-02,  1.5700126282936e-05,  1.1393246018457e-02,  6.8405031278681e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.3516750000000e-02,  1.4032430938920e-04,  2.1697375000000e-02,  3.0067545487896e-05,  2.1819375000000e-02,  1.3100349338005e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.2682636792629e-02,  7.3480088885763e-05,  1.1385536277601e-02,  3.1752560671422e-05,  1.1297100515028e-02,  5.9028318345070e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  5.7805791666667e-02,  1.8726106442611e-04,  2.9015583333333e-02,  8.0920129517390e-05,  2.8790208333333e-02,  1.5043130584349e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.2635446083443e-02,  9.3546068887189e-05,  1.1257953352231e-02,  4.6438314650308e-05,  1.1377492731211e-02,  6.8568016984688e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.4069583333333e-02,  3.0610920232819e-04,  3.6839208333333e-02,  1.5195930330556e-04,  3.7230375000000e-02,  2.2437395001302e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.2301288678559e-02,  7.9167298040570e-05,  1.1134086091305e-02,  5.2899002564929e-05,  1.1167202587254e-02,  6.7105631333531e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  9.1136083333333e-02,  3.2352379162899e-04,  4.5500375000000e-02,  2.1617620288655e-04,  4.5635708333333e-02,  2.7423278078223e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  6.3000000000000e-01,  2.2309773878103e-02,  6.9946787233364e-05,  1.1149051858843e-02,  5.3269308438876e-05,  1.1160722019260e-02,  6.8953284325164e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.1135616666667e-01,  3.4912976435863e-04,  5.5648958333333e-02,  2.6588642364321e-04,  5.5707208333333e-02,  3.4417083129038e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
