# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 4.979122337e-02, 2.672932919e-03, 6.309090909e-04, 3.386897456e-05
8.250000000e-02, 4.499453903e-02, 9.603787555e-04, 3.990909091e-03, 8.518332200e-05
1.375000000e-01, 4.062293197e-02, 5.538861343e-04, 9.780000000e-03, 1.333484840e-04
1.925000000e-01, 4.153469914e-02, 4.013435923e-04, 1.947272727e-02, 1.881620543e-04
2.475000000e-01, 3.988567031e-02, 3.063057794e-04, 3.082909091e-02, 2.367549209e-04
3.025000000e-01, 3.969642614e-02, 2.501881118e-04, 4.577272727e-02, 2.884842119e-04
3.575000000e-01, 3.920003846e-02, 2.104519951e-04, 6.308181818e-02, 3.386653435e-04
4.125000000e-01, 3.911348817e-02, 1.822349127e-04, 8.375818182e-02, 3.902404429e-04
4.675000000e-01, 3.879865644e-02, 1.601733052e-04, 1.066818182e-01, 4.404167823e-04
5.225000000e-01, 3.871650567e-02, 1.431776046e-04, 1.329472727e-01, 4.916526356e-04
5.775000000e-01, 3.817369031e-02, 1.286410977e-04, 1.601054545e-01, 5.395376043e-04
6.325000000e-01, 3.755332216e-02, 1.165039337e-04, 1.889090909e-01, 5.860640531e-04
6.875000000e-01, 3.692633117e-02, 1.062902234e-04, 2.194436364e-01, 6.316553093e-04
7.425000000e-01, 3.644135509e-02, 9.777217062e-05, 2.525781818e-01, 6.776673652e-04
7.975000000e-01, 3.552221309e-02, 8.987667330e-05, 2.840163636e-01, 7.186051687e-04
8.525000000e-01, 3.469088213e-02, 8.309056277e-05, 3.169309091e-01, 7.591034294e-04
9.075000000e-01, 3.449340878e-02, 7.783388179e-05, 3.570854545e-01, 8.057582026e-04
9.625000000e-01, 3.318894432e-02, 7.198642808e-05, 3.864763636e-01, 8.382626662e-04
1.017500000e+00, 3.259554971e-02, 6.748474235e-05, 4.241727273e-01, 8.781931112e-04
1.072500000e+00, 3.166488247e-02, 6.310412935e-05, 4.578018182e-01, 9.123414614e-04
1.127500000e+00, 3.089154839e-02, 5.928897694e-05, 4.935927273e-01, 9.473337967e-04
