#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 1.806150714139e-02, 4.078638273888e-04, 1.025112567484e-02, 3.072726993588e-04, 7.810381466547e-03, 2.682096007248e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.723611111111e-04, 6.150441618190e-06, 1.545833333333e-04, 4.633563143781e-06, 1.177777777778e-04, 4.044505494045e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.675626819011e-02, 1.484833742182e-04, 7.802486876116e-03, 1.013224541018e-04, 8.953781313991e-03, 1.085406500533e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.768750000000e-03, 1.567353572817e-05, 8.236111111111e-04, 1.069534628232e-05, 9.451388888889e-04, 1.145728109647e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.687434079261e-02, 9.044296765853e-05, 8.499703862614e-03, 6.418939666697e-05, 8.374636929994e-03, 6.371539652558e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.834722222222e-03, 2.591310860416e-05, 2.435277777778e-03, 1.839111265507e-05, 2.399444444444e-03, 1.825530533405e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.771997720220e-02, 6.641541858133e-05, 8.885005918073e-03, 4.702904885848e-05, 8.834971284124e-03, 4.689644324253e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.886805555556e-03, 3.705627393940e-05, 4.957361111111e-03, 2.623970991728e-05, 4.929444444444e-03, 2.616572303087e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.730354018032e-02, 5.111410515944e-05, 8.829107180953e-03, 3.651166800045e-05, 8.474432999370e-03, 3.577079599443e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.591680555556e-02, 4.701773535882e-05, 8.121527777778e-03, 3.358556191484e-05, 7.795277777778e-03, 3.290406462940e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.752254952542e-02, 4.211299692991e-05, 8.743967391379e-03, 2.974895846016e-05, 8.778582134038e-03, 2.980778389874e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.404527777778e-02, 5.778946195960e-05, 1.199888888889e-02, 4.082293896425e-05, 1.204638888889e-02, 4.090366203534e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.708970585210e-02, 3.520494175444e-05, 8.521101812448e-03, 2.485903200457e-05, 8.568604039648e-03, 2.492822600446e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.272875000000e-02, 6.742150786079e-05, 1.631888888889e-02, 4.760790213482e-05, 1.640986111111e-02, 4.774041659373e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.699577636115e-02, 3.043444233254e-05, 8.433088697182e-03, 2.143819310497e-05, 8.562687663964e-03, 2.160229516711e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.331305555556e-02, 7.756095770743e-05, 2.149138888889e-02, 5.463437675545e-05, 2.182166666667e-02, 5.505258429027e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.684268424450e-02, 2.673708047688e-05, 8.417246272915e-03, 1.890137275022e-05, 8.425437971588e-03, 1.891056796039e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.511402777778e-02, 8.749129145376e-05, 2.754361111111e-02, 6.185063898789e-05, 2.757041666667e-02, 6.188072831696e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.674119758205e-02, 2.385320893856e-05, 8.401033748047e-03, 1.689740120767e-05, 8.340163834004e-03, 1.683607463437e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.841430555556e-02, 9.747813540849e-05, 3.433152777778e-02, 6.905264474959e-05, 3.408277777778e-02, 6.880202857331e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
