#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 3.931641268867e-02, 2.375191353571e-03, 1.951471578708e-02, 1.673373073471e-03, 1.980169690159e-02, 1.685632380758e-03, 4.981818181818e-04, 3.009626428590e-05, 2.472727272727e-04, 2.120346143580e-05, 2.509090909091e-04, 2.135880022631e-05
 8.250000000000e-02, 3.913192482933e-02, 8.956292042338e-04, 1.978119825055e-02, 6.367793024500e-04, 1.935072657878e-02, 6.298125049948e-04, 3.470909090909e-03, 7.944019009074e-05, 1.754545454545e-03, 5.648081660731e-05, 1.716363636364e-03, 5.586287816632e-05
 1.375000000000e-01, 3.929375628489e-02, 5.447492414949e-04, 1.974127982485e-02, 3.861201914766e-04, 1.955247646004e-02, 3.842693506426e-04, 9.460000000000e-03, 1.311487704860e-04, 4.752727272727e-03, 9.295871295392e-05, 4.707272727273e-03, 9.251312169606e-05
 1.925000000000e-01, 3.823053820131e-02, 3.850490046305e-04, 1.942551895419e-02, 2.744714104031e-04, 1.880501924712e-02, 2.700521816951e-04, 1.792363636364e-02, 1.805226571710e-04, 9.107272727273e-03, 1.286805256671e-04, 8.816363636364e-03, 1.266086571531e-04
 2.475000000000e-01, 3.672652574537e-02, 2.939250948782e-04, 1.836208672058e-02, 2.078297717653e-04, 1.836443902479e-02, 2.078430835201e-04, 2.838727272727e-02, 2.271854377827e-04, 1.419272727273e-02, 1.606392189899e-04, 1.419454545455e-02, 1.606495081312e-04
 3.025000000000e-01, 3.786889256160e-02, 2.443612102184e-04, 1.929238426429e-02, 1.744150339106e-04, 1.857650829731e-02, 1.711484648057e-04, 4.366545454545e-02, 2.817653909500e-04, 2.224545454545e-02, 2.011126077394e-04, 2.142000000000e-02, 1.973460274377e-04
 3.575000000000e-01, 3.724653315405e-02, 2.051411228905e-04, 1.825606633207e-02, 1.436194975941e-04, 1.899046682198e-02, 1.464797604162e-04, 5.993818181818e-02, 3.301189367436e-04, 2.937818181818e-02, 2.311165853699e-04, 3.056000000000e-02, 2.357194017548e-04
 4.125000000000e-01, 3.714707319876e-02, 1.775949489158e-04, 1.836254604625e-02, 1.248632853512e-04, 1.878452715251e-02, 1.262898485695e-04, 7.954727272727e-02, 3.803043583220e-04, 3.932181818182e-02, 2.673840213551e-04, 4.022545454545e-02, 2.704388841913e-04
 4.675000000000e-01, 3.692336049182e-02, 1.562544535447e-04, 1.842564229489e-02, 1.103806919086e-04, 1.849771819692e-02, 1.105963702223e-04, 1.015254545455e-01, 4.296414034252e-04, 5.066363636364e-02, 3.035056877216e-04, 5.086181818182e-02, 3.040987225522e-04
 5.225000000000e-01, 3.643918874719e-02, 1.389029167903e-04, 1.830113513307e-02, 9.843873623853e-05, 1.813805361412e-02, 9.799916071378e-05, 1.251272727273e-01, 4.769739324443e-04, 6.284363636364e-02, 3.380253792614e-04, 6.228363636364e-02, 3.365159360366e-04
 5.775000000000e-01, 3.566585684979e-02, 1.243437598663e-04, 1.807330762127e-02, 8.851492068854e-05, 1.759254922852e-02, 8.732971678183e-05, 1.495872727273e-01, 5.215140070067e-04, 7.580181818182e-02, 3.712431650594e-04, 7.378545454545e-02, 3.662722647169e-04
 6.325000000000e-01, 3.532542343617e-02, 1.129952262007e-04, 1.764247123646e-02, 7.985389727268e-05, 1.768295219971e-02, 7.994545787293e-05, 1.777018181818e-01, 5.684137708360e-04, 8.874909090909e-02, 4.016988716328e-04, 8.895272727273e-02, 4.021594601709e-04
 6.875000000000e-01, 3.538464903979e-02, 1.040477482760e-04, 1.771603564610e-02, 7.362215278083e-05, 1.766861339370e-02, 7.352355092913e-05, 2.102818181818e-01, 6.183288595176e-04, 1.052818181818e-01, 4.375174140572e-04, 1.050000000000e-01, 4.369314487527e-04
 7.425000000000e-01, 3.421397241586e-02, 9.473702626839e-05, 1.722017848482e-02, 6.721045294544e-05, 1.699379393105e-02, 6.676720123717e-05, 2.371400000000e-01, 6.566305173868e-04, 1.193545454545e-01, 4.658414585058e-04, 1.177854545455e-01, 4.627692426046e-04
 7.975000000000e-01, 3.388969532194e-02, 8.778712246179e-05, 1.689368224832e-02, 6.198108039060e-05, 1.699601307362e-02, 6.216851730366e-05, 2.709636363636e-01, 7.018982526156e-04, 1.350727272727e-01, 4.955671264920e-04, 1.358909090909e-01, 4.970657704623e-04
 8.525000000000e-01, 3.315268723952e-02, 8.122755801532e-05, 1.650061802054e-02, 5.730521339703e-05, 1.665206921898e-02, 5.756760111949e-05, 3.028781818182e-01, 7.420832859631e-04, 1.507472727273e-01, 5.235321866067e-04, 1.521309090909e-01, 5.259293230963e-04
 9.075000000000e-01, 3.266825104377e-02, 7.574667523363e-05, 1.636266556540e-02, 5.360775990390e-05, 1.630558547836e-02, 5.351417463658e-05, 3.381909090909e-01, 7.841508540985e-04, 1.693909090909e-01, 5.549625852924e-04, 1.688000000000e-01, 5.539937643233e-04
 9.625000000000e-01, 3.192563409476e-02, 7.060308392181e-05, 1.585672147213e-02, 4.975773517022e-05, 1.606891262263e-02, 5.008955230385e-05, 3.717654545455e-01, 8.221539941414e-04, 1.846472727273e-01, 5.794154934497e-04, 1.871181818182e-01, 5.832794150603e-04
 1.017500000000e+00, 3.116022498615e-02, 6.598219086052e-05, 1.558234798374e-02, 4.665980169305e-05, 1.557787700241e-02, 4.665310725685e-05, 4.054945454545e-01, 8.586400933554e-04, 2.027763636364e-01, 6.071937890992e-04, 2.027181818182e-01, 6.071066729963e-04
 1.072500000000e+00, 3.033360198369e-02, 6.176334816383e-05, 1.511630891583e-02, 4.360052494693e-05, 1.521729306787e-02, 4.374591867544e-05, 4.385545454545e-01, 8.929568303263e-04, 2.185472727273e-01, 6.303639247974e-04, 2.200072727273e-01, 6.324659857577e-04
 1.127500000000e+00, 2.976763385259e-02, 5.820044099561e-05, 1.484017804548e-02, 4.109355120305e-05, 1.492745580711e-02, 4.121421334450e-05, 4.756345454545e-01, 9.299409027700e-04, 2.371200000000e-01, 6.566028272306e-04, 2.385145454545e-01, 6.585307964836e-04
 1.182500000000e+00, 2.898881690644e-02, 5.476318218180e-05, 1.445002673075e-02, 3.866408668423e-05, 1.453879017569e-02, 3.878265751017e-05, 5.094727272727e-01, 9.624521024897e-04, 2.539563636364e-01, 6.795136812274e-04, 2.555163636364e-01, 6.815975400569e-04
 1.237500000000e+00, 2.821568467349e-02, 5.162714044781e-05, 1.405782373894e-02, 3.644112878474e-05, 1.415786093455e-02, 3.657055870112e-05, 5.430781818182e-01, 9.936875142785e-04, 2.705763636364e-01, 7.013964818798e-04, 2.725018181818e-01, 7.038876694755e-04
 1.292500000000e+00, 2.735993427517e-02, 4.867522097335e-05, 1.370850071551e-02, 3.445445514127e-05, 1.365143355967e-02, 3.438266507591e-05, 5.744490909091e-01, 1.021984780984e-03, 2.878236363636e-01, 7.234056279013e-04, 2.866254545455e-01, 7.218983239229e-04
 1.347500000000e+00, 2.631884520428e-02, 4.579185317481e-05, 1.309795510357e-02, 3.230401873111e-05, 1.322089010071e-02, 3.245526445745e-05, 6.006127272727e-01, 1.044999110285e-03, 2.989036363636e-01, 7.371981802913e-04, 3.017090909091e-01, 7.406497036191e-04
 1.402500000000e+00, 2.549542574868e-02, 4.330261868922e-05, 1.274432970385e-02, 3.061551191809e-05, 1.275109604484e-02, 3.062363817931e-05, 6.302800000000e-01, 1.070496910955e-03, 3.150563636364e-01, 7.568551724512e-04, 3.152236363636e-01, 7.570560641706e-04
 1.457500000000e+00, 2.474623031863e-02, 4.105196203966e-05, 1.234733861640e-02, 2.899786826461e-05, 1.239889170223e-02, 2.905834171824e-05, 6.606745454545e-01, 1.096004765629e-03, 3.296490909091e-01, 7.741847218016e-04, 3.310254545455e-01, 7.757992413053e-04
 1.512500000000e+00, 2.393218863685e-02, 3.890322651158e-05, 1.197782525645e-02, 2.752221604163e-05, 1.195436338040e-02, 2.749524790158e-05, 6.880672727273e-01, 1.118495151960e-03, 3.443709090909e-01, 7.912830881675e-04, 3.436963636364e-01, 7.905077351543e-04
 1.567500000000e+00, 2.315161555757e-02, 3.692109286004e-05, 1.153953769948e-02, 2.606622271756e-05, 1.161207785809e-02, 2.614802346677e-05, 7.149090909091e-01, 1.140102938661e-03, 3.563345454545e-01, 8.049105489031e-04, 3.585745454545e-01, 8.074365108219e-04
 1.622500000000e+00, 2.202478384996e-02, 3.479077095205e-05, 1.104800352249e-02, 2.464053466729e-05, 1.097678032747e-02, 2.456098114383e-05, 7.286727272727e-01, 1.151025414199e-03, 3.655145454545e-01, 8.152127948128e-04, 3.631581818182e-01, 8.125808287831e-04
 1.677500000000e+00, 2.143381844609e-02, 3.319567597231e-05, 1.070451895995e-02, 2.345931467262e-05, 1.072929948614e-02, 2.348645265572e-05, 7.580072727273e-01, 1.173965519648e-03, 3.785654545455e-01, 8.296389735579e-04, 3.794418181818e-01, 8.305987086891e-04
 1.732500000000e+00, 2.041638789142e-02, 3.136979625064e-05, 1.023921046354e-02, 2.221546861497e-05, 1.017717742787e-02, 2.214807149672e-05, 7.701436363636e-01, 1.183326310459e-03, 3.862418181818e-01, 8.380082644221e-04, 3.839018181818e-01, 8.354659213787e-04
 1.787500000000e+00, 1.967532197407e-02, 2.984774086386e-05, 9.882736673294e-03, 2.115383698856e-05, 9.792585300779e-03, 2.105713217267e-05, 7.900563636364e-01, 1.198526643718e-03, 3.968381818182e-01, 8.494256688741e-04, 3.932181818182e-01, 8.455425174173e-04
 1.842500000000e+00, 1.873150537386e-02, 2.825377247652e-05, 9.354672335020e-03, 1.996661266018e-05, 9.376833038843e-03, 1.999024857357e-05, 7.991527272727e-01, 1.205406553275e-03, 3.991036363636e-01, 8.518468026627e-04, 4.000490909091e-01, 8.528551949018e-04
 1.897500000000e+00, 1.784992797477e-02, 2.678150446240e-05, 8.925948450742e-03, 1.893842782589e-05, 8.923979524025e-03, 1.893633894798e-05, 8.076818181818e-01, 1.211821932750e-03, 4.038854545455e-01, 8.569347641931e-04, 4.037963636364e-01, 8.568402456769e-04
 1.952500000000e+00, 1.703002555571e-02, 2.542236631589e-05, 8.533912089549e-03, 1.799626604222e-05, 8.496113466162e-03, 1.795636705008e-05, 8.158981818182e-01, 1.217970130861e-03, 4.088545454545e-01, 8.621901767165e-04, 4.070436363636e-01, 8.602786402341e-04
 2.007500000000e+00, 1.636119038772e-02, 2.423550290865e-05, 8.175982099890e-03, 1.713225590970e-05, 8.185208287834e-03, 1.714191963229e-05, 8.286345454545e-01, 1.227439719279e-03, 4.140836363636e-01, 8.676861983707e-04, 4.145509090909e-01, 8.681756306300e-04
 2.062500000000e+00, 1.535899933749e-02, 2.285537541409e-05, 7.667885062133e-03, 1.614896508671e-05, 7.691114275361e-03, 1.617340755522e-05, 8.210818181818e-01, 1.221833062680e-03, 4.099200000000e-01, 8.633128580701e-04, 4.111618181818e-01, 8.646195360670e-04
 2.117500000000e+00, 1.468392080410e-02, 2.176702685868e-05, 7.330505680252e-03, 1.537960082916e-05, 7.353415123844e-03, 1.540361440059e-05, 8.274145454545e-01, 1.226535805692e-03, 4.130618181818e-01, 8.666149592543e-04, 4.143527272727e-01, 8.679680841145e-04
 2.172500000000e+00, 1.377920110938e-02, 2.055201271429e-05, 6.896834857512e-03, 1.454009533534e-05, 6.882366251867e-03, 1.452483577352e-05, 8.172909090909e-01, 1.219009216977e-03, 4.090745454545e-01, 8.624221129044e-04, 4.082163636364e-01, 8.615170168069e-04
 2.227500000000e+00, 1.308324215515e-02, 1.953181798384e-05, 6.532946328381e-03, 1.380192056996e-05, 6.550295826769e-03, 1.382023524888e-05, 8.157981818182e-01, 1.217895488738e-03, 4.073581818182e-01, 8.606109688294e-04, 4.084400000000e-01, 8.617529702984e-04
 2.282500000000e+00, 1.235112953044e-02, 1.852020410133e-05, 6.191338451407e-03, 1.311247590279e-05, 6.159791079035e-03, 1.307902655605e-05, 8.086472727273e-01, 1.212545986177e-03, 4.053563636364e-01, 8.584937799704e-04, 4.032909090909e-01, 8.563038002643e-04
 2.337500000000e+00, 1.161931932651e-02, 1.754051859036e-05, 5.816703119284e-03, 1.241053588668e-05, 5.802616207223e-03, 1.239549883725e-05, 7.978363636364e-01, 1.204413371832e-03, 3.994018181818e-01, 8.521649628839e-04, 3.984345454545e-01, 8.511324493174e-04
 2.392500000000e+00, 1.095714823561e-02, 1.664182621674e-05, 5.483199584066e-03, 1.177251469077e-05, 5.473948651539e-03, 1.176257955058e-05, 7.881890909091e-01, 1.197109466331e-03, 3.944272727273e-01, 8.468414821369e-04, 3.937618181818e-01, 8.461268099478e-04
 2.447500000000e+00, 1.026816109089e-02, 1.574810209411e-05, 5.144743915419e-03, 1.114714796808e-05, 5.123417175467e-03, 1.112401958575e-05, 7.729763636364e-01, 1.185500556832e-03, 3.872909090909e-01, 8.391455709567e-04, 3.856854545455e-01, 8.374044906685e-04
 2.502500000000e+00, 9.724066975327e-03, 1.498838593529e-05, 4.868860320648e-03, 1.060582737949e-05, 4.855206654678e-03, 1.059094606452e-05, 7.652854545455e-01, 1.179588105727e-03, 3.831800000000e-01, 8.346801238145e-04, 3.821054545455e-01, 8.335089622090e-04
 2.557500000000e+00, 9.068306814589e-03, 1.416292041974e-05, 4.530094440552e-03, 1.001021349631e-05, 4.538212374037e-03, 1.001917863771e-05, 7.453909090909e-01, 1.164154714094e-03, 3.723618181818e-01, 8.228131547340e-04, 3.730290909091e-01, 8.235500657178e-04
 2.612500000000e+00, 8.498566894706e-03, 1.342215508952e-05, 4.256957192622e-03, 9.499462781868e-06, 4.241609702084e-03, 9.482323243958e-06, 7.289272727273e-01, 1.151226439086e-03, 3.651218181818e-01, 8.147747242273e-04, 3.638054545455e-01, 8.133046555934e-04
 2.667500000000e+00, 7.904424495159e-03, 1.267759080885e-05, 3.966211574301e-03, 8.980273036590e-06, 3.938212920858e-03, 8.948519704675e-06, 7.068127272727e-01, 1.133628708876e-03, 3.546581818182e-01, 8.030149798424e-04, 3.521545454545e-01, 8.001756005625e-04
 2.722500000000e+00, 7.355281850136e-03, 1.198224262865e-05, 3.694662250864e-03, 8.492309653810e-06, 3.660619599272e-03, 8.453095004529e-06, 6.851090909091e-01, 1.116088210027e-03, 3.441400000000e-01, 7.910177563804e-04, 3.409690909091e-01, 7.873651006064e-04
 2.777500000000e+00, 6.870011305818e-03, 1.135092583321e-05, 3.445067433587e-03, 8.038063332697e-06, 3.424943872231e-03, 8.014552709322e-06, 6.660236363636e-01, 1.100432672232e-03, 3.339872727273e-01, 7.792622066910e-04, 3.320363636364e-01, 7.769829337501e-04
 2.832500000000e+00, 6.327109455623e-03, 1.068168227667e-05, 3.172463152505e-03, 7.563717073302e-06, 3.154646303118e-03, 7.542447898053e-06, 6.379236363636e-01, 1.076968503265e-03, 3.198600000000e-01, 7.626031971895e-04, 3.180636363636e-01, 7.604587567128e-04
