# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.740032177e+00, 1.100492976e-01, 3.571428571e-02, 2.258769757e-03
1.050000000e-01, 1.687334059e+00, 4.096001922e-02, 2.424285714e-01, 5.884951407e-03
1.750000000e-01, 1.816959915e+00, 2.579909715e-02, 7.085714286e-01, 1.006103821e-02
2.450000000e-01, 1.776337713e+00, 1.827976219e-02, 1.349000000e+00, 1.388215710e-02
3.150000000e-01, 1.729991335e+00, 1.404965571e-02, 2.166000000e+00, 1.759058190e-02
3.850000000e-01, 1.645802742e+00, 1.121958595e-02, 3.074000000e+00, 2.095573566e-02
4.550000000e-01, 1.507059680e+00, 9.088077046e-03, 3.928428571e+00, 2.368974634e-02
5.250000000e-01, 1.386630612e+00, 7.556934794e-03, 4.809857143e+00, 2.621302060e-02
5.950000000e-01, 1.263824661e+00, 6.366814272e-03, 5.629000000e+00, 2.835741274e-02
6.650000000e-01, 1.144543084e+00, 5.421757171e-03, 6.366285714e+00, 3.015741016e-02
7.350000000e-01, 1.006800491e+00, 4.601149534e-03, 6.840000000e+00, 3.125928434e-02
8.050000000e-01, 9.142839094e-01, 4.003629866e-03, 7.450000000e+00, 3.262339213e-02
8.750000000e-01, 8.211467838e-01, 3.490861448e-03, 7.904571429e+00, 3.360393563e-02
9.450000000e-01, 7.286631271e-01, 3.044937402e-03, 8.180857143e+00, 3.418616500e-02
1.015000000e+00, 6.313090434e-01, 2.638851559e-03, 8.176285714e+00, 3.417661212e-02
1.085000000e+00, 5.519835776e-01, 2.308362877e-03, 8.168571429e+00, 3.416048559e-02
1.155000000e+00, 4.680835640e-01, 1.996913730e-03, 7.849285714e+00, 3.348621404e-02
1.225000000e+00, 4.045660014e-01, 1.750433318e-03, 7.631142857e+00, 3.301762053e-02
1.295000000e+00, 3.437707192e-01, 1.526363088e-03, 7.246428571e+00, 3.217458751e-02
1.365000000e+00, 2.863046808e-01, 1.321539162e-03, 6.705000000e+00, 3.094926724e-02
1.435000000e+00, 2.354411182e-01, 1.139966917e-03, 6.093714286e+00, 2.950475576e-02
1.505000000e+00, 1.796034366e-01, 9.493529974e-04, 5.113000000e+00, 2.702644208e-02
1.575000000e+00, 1.506668546e-01, 8.308805817e-04, 4.697428571e+00, 2.590484944e-02
1.645000000e+00, 1.214977205e-01, 7.143835508e-04, 4.132142857e+00, 2.429621622e-02
1.715000000e+00, 9.303616795e-02, 5.996221758e-04, 3.439142857e+00, 2.216542629e-02
1.785000000e+00, 7.109962333e-02, 5.036323872e-04, 2.847142857e+00, 2.016766456e-02
1.855000000e+00, 5.724350753e-02, 4.348500115e-04, 2.475571429e+00, 1.880566567e-02
1.925000000e+00, 4.278838049e-02, 3.622883026e-04, 1.992714286e+00, 1.687226924e-02
1.995000000e+00, 3.282998748e-02, 3.062077859e-04, 1.642142857e+00, 1.531639111e-02
2.065000000e+00, 2.361805452e-02, 2.509153669e-04, 1.265714286e+00, 1.344679614e-02
2.135000000e+00, 1.945394627e-02, 2.202584472e-04, 1.114428571e+00, 1.261760998e-02
2.205000000e+00, 1.431069796e-02, 1.829151282e-04, 8.744285714e-01, 1.117668857e-02
2.275000000e+00, 1.213245534e-02, 1.632382260e-04, 7.891428571e-01, 1.061765953e-02
2.345000000e+00, 7.716709374e-03, 1.262999415e-04, 5.332857143e-01, 8.728325926e-03
2.415000000e+00, 5.287826710e-03, 1.015201656e-04, 3.875714286e-01, 7.440923796e-03
2.485000000e+00, 3.486507212e-03, 8.011255461e-05, 2.705714286e-01, 6.217158613e-03
2.555000000e+00, 2.227171533e-03, 6.227566799e-05, 1.827142857e-01, 5.109015641e-03
2.625000000e+00, 1.720648078e-03, 5.327824363e-05, 1.490000000e-01, 4.613644361e-03
2.695000000e+00, 1.597996719e-03, 5.001070908e-05, 1.458571429e-01, 4.564727231e-03
2.765000000e+00, 8.014333204e-04, 3.452017686e-05, 7.700000000e-02, 3.316624790e-03
2.835000000e+00, 5.770641155e-04, 2.856893080e-05, 5.828571429e-02, 2.885572840e-03
2.905000000e+00, 5.482431553e-04, 2.717540428e-05, 5.814285714e-02, 2.882034429e-03
2.975000000e+00, 1.066046656e-04, 1.170138223e-05, 1.185714286e-02, 1.301490511e-03
3.045000000e+00, 7.478736148e-05, 9.575540422e-06, 8.714285714e-03, 1.115749954e-03
3.115000000e+00, 2.577391543e-05, 5.495017232e-06, 3.142857143e-03, 6.700593943e-04
3.185000000e+00, 9.189028400e-05, 1.014758429e-05, 1.171428571e-02, 1.293626448e-03
3.255000000e+00, 4.613620077e-05, 7.035704658e-06, 6.142857143e-03, 9.367769320e-04
3.325000000e+00, 6.375062488e-05, 8.096337456e-06, 8.857142857e-03, 1.124858268e-03
3.395000000e+00, 2.860191760e-05, 5.311242761e-06, 4.142857143e-03, 7.693092582e-04
3.465000000e+00, 1.325558453e-05, 3.542703984e-06, 2.000000000e-03, 5.345224838e-04
