#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  1.5172525631947e-02,  3.0522598726044e-04,  8.9586057859211e-03,  2.3453776398069e-04,  6.2139198460262e-03,  1.9533289678404e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.2879629629630e-04,  4.6026994524580e-06,  1.3509259259259e-04,  3.5367461582934e-06,  9.3703703703704e-05,  2.9455506889976e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  1.6504957061382e-02,  1.2032358043730e-04,  8.3077406637089e-03,  8.5366015842993e-05,  8.1972163976728e-03,  8.4796269660547e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.7422222222222e-03,  1.2701057925542e-05,  8.7694444444444e-04,  9.0110243408162e-06,  8.6527777777778e-04,  8.9508833506644e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  1.6615481327418e-02,  7.3277767595810e-05,  8.4505819665976e-03,  5.2258757049973e-05,  8.1648993608202e-03,  5.1367825877853e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.7605555555556e-03,  2.0995051347162e-05,  2.4212037037037e-03,  1.4972826323734e-05,  2.3393518518519e-03,  1.4717562738077e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  1.6354770183360e-02,  5.2097145494015e-05,  8.1700002120424e-03,  3.6821607055798e-05,  8.1847699713174e-03,  3.6854875151775e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  9.1250925925926e-03,  2.9067438497322e-05,  4.5584259259259e-03,  2.0544499863048e-05,  4.5666666666667e-03,  2.0563061692580e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  1.5955053541022e-02,  4.0075300050319e-05,  7.7284445334380e-03,  2.7891617252964e-05,  8.2266090075841e-03,  2.8776507104533e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.4676388888889e-02,  3.6863598537302e-05,  7.1090740740741e-03,  2.5656336438613e-05,  7.5673148148148e-03,  2.6470309738801e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  1.6065828903041e-02,  3.2924822310181e-05,  8.1528852360210e-03,  2.3454573255245e-05,  7.9129436670197e-03,  2.3106858669481e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.2046296296296e-02,  4.5181010736133e-05,  1.1187777777778e-02,  3.2185483525873e-05,  1.0858518518519e-02,  3.1708332995355e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  1.5714558679423e-02,  2.7563972073786e-05,  7.7600992107823e-03,  1.9369764634453e-05,  7.9544594686409e-03,  1.9610833090166e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.0095185185185e-02,  5.2788173115296e-05,  1.4861481481481e-02,  3.7095324505080e-05,  1.5233703703704e-02,  3.7556998292107e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  1.5698042720687e-02,  2.3882070070319e-05,  7.7993363064958e-03,  1.6833640132768e-05,  7.8987064141909e-03,  1.6940538088386e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.0005833333333e-02,  6.0862499350261e-05,  1.9876296296296e-02,  4.2899857869376e-05,  2.0129537037037e-02,  4.3172283029137e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  1.5582082269583e-02,  2.0997879871026e-05,  7.8146258700043e-03,  1.4870199519517e-05,  7.7674563995788e-03,  1.4825252959994e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  5.0988981481481e-02,  6.8711003405758e-05,  2.5571666666667e-02,  4.8659499725955e-05,  2.5417314814815e-02,  4.8512421867454e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  1.5479854689863e-02,  1.8727998314215e-05,  7.7678982769572e-03,  1.3266601578639e-05,  7.7119564129058e-03,  1.3218744396155e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.3259722222222e-02,  7.6533533090031e-05,  3.1744166666667e-02,  5.4215078081268e-05,  3.1515555555556e-02,  5.4019505698264e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
