# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 4.852457376e-02, 9.338558574e-03, 8.400000000e-04, 1.616580754e-04
9.642857143e-02, 4.005202914e-02, 3.206728741e-03, 4.853333333e-03, 3.885776532e-04
1.607142857e-01, 4.417344239e-02, 2.044103136e-03, 1.452888889e-02, 6.723167978e-04
2.250000000e-01, 4.133574802e-02, 1.416971193e-03, 2.647555556e-02, 9.075703557e-04
2.892857143e-01, 3.765294795e-02, 1.053255067e-03, 3.976000000e-02, 1.112195027e-03
3.535714286e-01, 3.855106552e-02, 8.725623694e-04, 6.072888889e-02, 1.374533815e-03
4.178571429e-01, 3.825077949e-02, 7.357279702e-04, 8.409333333e-02, 1.617478605e-03
4.821428571e-01, 3.871969605e-02, 6.416845753e-04, 1.132755556e-01, 1.877266203e-03
5.464285714e-01, 3.637479569e-02, 5.488698775e-04, 1.366400000e-01, 2.061800723e-03
6.107142857e-01, 3.672004441e-02, 4.934758866e-04, 1.722622222e-01, 2.315009533e-03
6.750000000e-01, 3.830058670e-02, 4.560239993e-04, 2.194577778e-01, 2.612962937e-03
7.392857143e-01, 3.784545542e-02, 4.139144585e-04, 2.600888889e-01, 2.844583330e-03
8.035714286e-01, 3.571804091e-02, 3.699613677e-04, 2.899866667e-01, 3.003632369e-03
8.678571429e-01, 3.487631867e-02, 3.385093259e-04, 3.302444444e-01, 3.205350465e-03
9.321428571e-01, 3.415261865e-02, 3.118863065e-04, 3.730533333e-01, 3.406773210e-03
9.964285714e-01, 3.245191482e-02, 2.844143560e-04, 4.050355556e-01, 3.549803681e-03
1.060714286e+00, 3.178217697e-02, 2.644111561e-04, 4.494933333e-01, 3.739550379e-03
1.125000000e+00, 3.160853930e-02, 2.486242237e-04, 5.028488889e-01, 3.955273398e-03
1.189285714e+00, 3.015526903e-02, 2.297181788e-04, 5.361066667e-01, 4.083977727e-03
1.253571429e+00, 2.906875089e-02, 2.139781091e-04, 5.741555556e-01, 4.226418967e-03
1.317857143e+00, 2.776619808e-02, 1.989297093e-04, 6.061066667e-01, 4.342424651e-03
1.382142857e+00, 2.672874863e-02, 1.861015822e-04, 6.417600000e-01, 4.468318103e-03
1.446428571e+00, 2.553949843e-02, 1.738306194e-04, 6.715644444e-01, 4.570898823e-03
1.510714286e+00, 2.412399852e-02, 1.617567360e-04, 6.919733333e-01, 4.639833969e-03
1.575000000e+00, 2.363511073e-02, 1.535751495e-04, 7.368666667e-01, 4.787978774e-03
1.639285714e+00, 2.249317619e-02, 1.439447204e-04, 7.596711111e-01, 4.861503095e-03
1.703571429e+00, 2.111184456e-02, 1.341929822e-04, 7.700311111e-01, 4.894540168e-03
1.767857143e+00, 2.012332600e-02, 1.262500667e-04, 7.904088889e-01, 4.958880798e-03
1.832142857e+00, 1.900894259e-02, 1.183995897e-04, 8.019200000e-01, 4.994859580e-03
1.896428571e+00, 1.778621765e-02, 1.106464152e-04, 8.039111111e-01, 5.001056678e-03
1.960714286e+00, 1.686836968e-02, 1.042210920e-04, 8.149866667e-01, 5.035388837e-03
2.025000000e+00, 1.598046744e-02, 9.822098938e-05, 8.235422222e-01, 5.061750051e-03
2.089285714e+00, 1.496065187e-02, 9.211134450e-05, 8.207111111e-01, 5.053042110e-03
2.153571429e+00, 1.396131023e-02, 8.632578038e-05, 8.137422222e-01, 5.031542973e-03
2.217857143e+00, 1.308372324e-02, 8.114648867e-05, 8.087955556e-01, 5.016226510e-03
2.282142857e+00, 1.243499539e-02, 7.688089989e-05, 8.138977778e-01, 5.032023867e-03
2.346428571e+00, 1.155616778e-02, 7.208399164e-05, 7.995866667e-01, 4.987587556e-03
2.410714286e+00, 1.069719081e-02, 6.750393518e-05, 7.812622222e-01, 4.930105050e-03
2.475000000e+00, 1.007437869e-02, 6.380791498e-05, 7.755377778e-01, 4.912009973e-03
2.539285714e+00, 9.192589978e-03, 5.940850269e-05, 7.448933333e-01, 4.813985798e-03
2.603571429e+00, 8.384163410e-03, 5.533528705e-05, 7.142177778e-01, 4.713821024e-03
2.667857143e+00, 7.715431228e-03, 5.180358959e-05, 6.901066667e-01, 4.633571537e-03
2.732142857e+00, 7.156324131e-03, 4.871743433e-05, 6.713155556e-01, 4.570051733e-03
2.796428571e+00, 6.596510569e-03, 4.569794459e-05, 6.482622222e-01, 4.490897240e-03
2.860714286e+00, 5.901649613e-03, 4.225284116e-05, 6.069466667e-01, 4.345432681e-03
2.925000000e+00, 5.555685649e-03, 4.009470756e-05, 5.973333333e-01, 4.310882010e-03
2.989285714e+00, 5.128978379e-03, 3.769575687e-05, 5.759600000e-01, 4.233055109e-03
3.053571429e+00, 4.539877802e-03, 3.471832843e-05, 5.319688889e-01, 4.068186723e-03
3.117857143e+00, 4.207148975e-03, 3.273277831e-05, 5.139555556e-01, 3.998715843e-03
3.182142857e+00, 3.702964042e-03, 3.008849869e-05, 4.712088889e-01, 3.828816018e-03
3.246428571e+00, 3.340722772e-03, 2.801303090e-05, 4.424622222e-01, 3.710187510e-03
3.310714286e+00, 2.998581455e-03, 2.602449009e-05, 4.130311111e-01, 3.584669691e-03
3.375000000e+00, 2.741125597e-03, 2.440826750e-05, 3.923733333e-01, 3.493876124e-03
3.439285714e+00, 2.473434920e-03, 2.275246710e-05, 3.676711111e-01, 3.382108335e-03
3.503571429e+00, 2.235062475e-03, 2.123149591e-05, 3.447733333e-01, 3.275100225e-03
3.567857143e+00, 1.911367260e-03, 1.928020151e-05, 3.057600000e-01, 3.084239506e-03
3.632142857e+00, 1.760425349e-03, 1.817577951e-05, 2.918533333e-01, 3.013284169e-03
3.696428571e+00, 1.538831965e-03, 1.669785313e-05, 2.642266667e-01, 2.867121411e-03
3.760714286e+00, 1.393373257e-03, 1.561747923e-05, 2.476444444e-01, 2.775696998e-03
3.825000000e+00, 1.259956607e-03, 1.460138567e-05, 2.316533333e-01, 2.684584249e-03
3.889285714e+00, 1.078389327e-03, 1.328513058e-05, 2.049911111e-01, 2.525371504e-03
3.953571429e+00, 9.545926842e-04, 1.229610338e-05, 1.875066667e-01, 2.415272395e-03
