#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.4061132716046e-02,  8.4239504547089e-04,  1.2301350809811e-02,  6.1628552741256e-04,  1.1759781906234e-02,  9.0656851279709e-04,                 -nan,                 -nan,  7.4051258244146e-03,  5.5306325054684e-04,                 -nan,                 -nan,  8.7696335078534e-01,  6.5642775715844e-02,  3.6283333333333e-04,  1.2703018014105e-05,  1.8550000000000e-04,  9.2933668100784e-06,  1.7733333333333e-04,  1.3670731102940e-05,                 -nan,                 -nan,  1.1166666666667e-04,  8.3399973354645e-06
  9.0000000000000e-02,  2.2385900626556e-02,  2.3797810409477e-04,  1.1101373064277e-02,  1.3239395270617e-04,  1.1284527562280e-02,  1.9169392124253e-04,                 -nan,                 -nan,  7.9261687928702e-03,  1.5820727708653e-04,                 -nan,                 -nan,  1.0186688311688e+00,  2.8888746367851e-02,  2.3630000000000e-03,  2.5120376854923e-05,  1.1718333333333e-03,  1.3975176405168e-05,  1.1911666666667e-03,  2.0234733614368e-05,                 -nan,                 -nan,  8.3666666666667e-04,  1.6699966733167e-05
  1.5000000000000e-01,  2.1769208462456e-02,  2.3323840409991e-04,  1.0895947511163e-02,  1.5936299685695e-04,  1.0873260951293e-02,  2.2008201062801e-04,                 -nan,                 -nan,  7.9379691280409e-03,  9.9205803617344e-05,                 -nan,                 -nan,  1.0066391265860e+00,  1.7263178423027e-02,  6.2371666666667e-03,  6.6825893185202e-05,  3.1218333333333e-03,  4.5659610160403e-05,  3.1153333333333e-03,  6.3056412133193e-05,                 -nan,                 -nan,  2.2743333333333e-03,  2.8423777214000e-05
  2.1000000000000e-01,  2.2207610903198e-02,  1.7281303806093e-04,  1.1140846016433e-02,  6.8246102622440e-05,  1.1066764886765e-02,  1.3186939325425e-04,                 -nan,                 -nan,  7.9929954340333e-03,  1.0323384092952e-04,                 -nan,                 -nan,  1.0172597323601e+00,  1.2491107224337e-02,  1.2390666666667e-02,  9.6420491137056e-05,  6.2160000000000e-03,  3.8077698343139e-05,  6.1746666666667e-03,  7.3576113273565e-05,                 -nan,                 -nan,  4.4596666666667e-03,  5.7598996904846e-05
  2.7000000000000e-01,  2.2213022038066e-02,  6.3440664897385e-05,  1.1036844493966e-02,  6.4992172517816e-05,  1.1176177544100e-02,  1.0689836990693e-04,                 -nan,                 -nan,  7.9258581860335e-03,  9.0368127875520e-05,                 -nan,                 -nan,  1.0102540415704e+00,  9.6852719551045e-03,  2.0432833333333e-02,  5.8356424001323e-05,  1.0152333333333e-02,  5.9783591208439e-05,  1.0280500000000e-02,  9.8331355912321e-05,                 -nan,                 -nan,  7.2906666666667e-03,  8.3125875099821e-05
  3.3000000000000e-01,  2.1769029475790e-02,  5.4619758492673e-05,  1.0840973035287e-02,  3.8133617918191e-05,  1.0928056440504e-02,  5.2632820164240e-05,                 -nan,                 -nan,  7.8581538599249e-03,  4.3690134872772e-05,                 -nan,                 -nan,  1.0079137587238e+00,  7.9406994571347e-03,  2.9872500000000e-02,  7.4951836386961e-05,  1.4876500000000e-02,  5.2328768378398e-05,  1.4996000000000e-02,  7.2225264893172e-05,                 -nan,                 -nan,  1.0783333333333e-02,  5.9953685828683e-05
  3.9000000000000e-01,  2.1563545384574e-02,  9.5043424752403e-05,  1.0816844565683e-02,  5.0421843706001e-05,  1.0746700818892e-02,  7.6487577539967e-05,                 -nan,                 -nan,  7.7708131991259e-03,  3.6776906168160e-05,                 -nan,                 -nan,  1.0038448566610e+00,  6.7252335025624e-03,  4.1296666666667e-02,  1.8201907714425e-04,  2.0715500000000e-02,  9.6563623240500e-05,  2.0581166666667e-02,  1.4648249800649e-04,                 -nan,                 -nan,  1.4882000000000e-02,  7.0432000302893e-05
  4.5000000000000e-01,  2.1333472309045e-02,  5.9306377241567e-05,  1.0660163557637e-02,  2.6403858793565e-05,  1.0673308751408e-02,  5.3382006157561e-05,                 -nan,                 -nan,  7.7125010021479e-03,  3.1761286258749e-05,                 -nan,                 -nan,  9.9209220156473e-01,  5.7664642256345e-03,  5.4367500000000e-02,  1.5113992780790e-04,  2.7167000000000e-02,  6.7289176940525e-05,  2.7200500000000e-02,  1.3604190530862e-04,                 -nan,                 -nan,  1.9655000000000e-02,  8.0942366327324e-05
  5.1000000000000e-01,  2.1017844504101e-02,  6.7963139341399e-05,  1.0546357890547e-02,  5.4886199861690e-05,  1.0471486613555e-02,  5.7083823685633e-05,                 -nan,                 -nan,  7.6922851847423e-03,  4.2357607946498e-05,                 -nan,                 -nan,  9.9878316535725e-01,  5.1385468124390e-03,  6.8776333333333e-02,  2.2239461923946e-04,  3.4510666666667e-02,  1.7960317369133e-04,  3.4265666666667e-02,  1.8679442056859e-04,                 -nan,                 -nan,  2.5171333333333e-02,  1.3860607650621e-04
  5.7000000000000e-01,  2.0646177598704e-02,  4.2953884096154e-05,  1.0317297490947e-02,  2.5125573359307e-05,  1.0328880107757e-02,  5.0856360648771e-05,                 -nan,                 -nan,  7.5782125347677e-03,  3.3436121399269e-05,                 -nan,                 -nan,  9.9474292811409e-01,  4.6092483507121e-03,  8.4372333333333e-02,  1.7553464362088e-04,  4.2162500000000e-02,  1.0267775914102e-04,  4.2209833333333e-02,  2.0782877567844e-04,                 -nan,                 -nan,  3.0969000000000e-02,  1.3663950949691e-04
  6.3000000000000e-01,  2.0372861159084e-02,  2.6081996700053e-05,  1.0182089747341e-02,  1.8438826728653e-05,  1.0190771411743e-02,  2.3562562207095e-05,                 -nan,                 -nan,  7.6241041134370e-03,  2.2564422860895e-05,                 -nan,                 -nan,  1.0096129186307e+00,  4.2359079848379e-03,  1.0168833333333e-01,  1.3018469785484e-04,  5.0822500000000e-02,  9.2034866581458e-05,  5.0865833333333e-02,  1.1760928723721e-04,                 -nan,                 -nan,  3.8054666666667e-02,  1.1262721202662e-04
  6.9000000000000e-01,  1.9879584917906e-02,  3.2588043719892e-05,  9.9474623418985e-03,  2.0688635560979e-05,  9.9321225760078e-03,  3.3880839515340e-05,                 -nan,                 -nan,  7.4569636539761e-03,  2.1947195597399e-05,                 -nan,                 -nan,  9.9549549549550e-01,  3.8426623586224e-03,  1.1901150000000e-01,  1.9509220042499e-04,  5.9551666666667e-02,  1.2385497791997e-04,  5.9459833333333e-02,  2.0283167624631e-04,                 -nan,                 -nan,  4.4642000000000e-02,  1.3138949729716e-04
  7.5000000000000e-01,  1.9557916938471e-02,  5.2019515183926e-05,  9.7600468011129e-03,  2.4318530843391e-05,  9.7978701373577e-03,  3.8392684290165e-05,                 -nan,                 -nan,  7.4194539168986e-03,  2.7190268614681e-05,                 -nan,                 -nan,  1.0062644225545e+00,  3.5923416150237e-03,  1.3832050000000e-01,  3.6790039412863e-04,  6.9026500000000e-02,  1.7198924384972e-04,  6.9294000000000e-02,  2.7152663057444e-04,                 -nan,                 -nan,  5.2473000000000e-02,  1.9229918818804e-04
  8.1000000000000e-01,  1.9025186469289e-02,  4.5195307168290e-05,  9.5122800488816e-03,  3.1798109367363e-05,  9.5129064204075e-03,  4.0051138390350e-05,                 -nan,                 -nan,  7.3015118506974e-03,  2.4080750558533e-05,                 -nan,                 -nan,  9.9563571440380e-01,  3.3089092607266e-03,  1.5693050000000e-01,  3.7279645921065e-04,  7.8462666666667e-02,  2.6228879333878e-04,  7.8467833333333e-02,  3.3036444522174e-04,                 -nan,                 -nan,  6.0227000000000e-02,  1.9863165239542e-04
  8.7000000000000e-01,  1.8554904863934e-02,  3.5219032597019e-05,  9.2624589657663e-03,  1.7522676905091e-05,  9.2924458981679e-03,  2.6858540732089e-05,                 -nan,                 -nan,  7.2139591303548e-03,  1.5897029375901e-05,                 -nan,                 -nan,  9.9654474888938e-01,  3.1029775146610e-03,  1.7655466666667e-01,  3.3511810521732e-04,  8.8134666666667e-02,  1.6673275356423e-04,  8.8420000000000e-02,  2.5556588626462e-04,                 -nan,                 -nan,  6.8642666666667e-02,  1.5126430143589e-04
  9.3000000000000e-01,  1.8052506286344e-02,  3.0156361074226e-05,  9.0250651222820e-03,  1.8077145696655e-05,  9.0274411640623e-03,  2.3100172439908e-05,                 -nan,                 -nan,  7.1042729471298e-03,  1.4758288798727e-05,                 -nan,                 -nan,  9.9572442064826e-01,  2.9221722365521e-03,  1.9627450000000e-01,  3.2787273953980e-04,  9.8124333333333e-02,  1.9654239011244e-04,  9.8150166666667e-02,  2.5115486590283e-04,                 -nan,                 -nan,  7.7240666666667e-02,  1.6045837120228e-04
  9.9000000000000e-01,  1.7515823452306e-02,  1.6379668794650e-05,  8.7581890514229e-03,  1.1371113031049e-05,  8.7576344008835e-03,  2.0117897434064e-05,                 -nan,                 -nan,  7.0092406198517e-03,  1.3771088645849e-05,                 -nan,                 -nan,  9.9428520986214e-01,  2.7586837600651e-03,  2.1579616666667e-01,  2.0179866203719e-04,  1.0790150000000e-01,  1.4009290568127e-04,  1.0789466666667e-01,  2.4785389961741e-04,                 -nan,                 -nan,  8.6354333333333e-02,  1.6966077265466e-04
  1.0500000000000e+00,  1.7011055573015e-02,  2.1787781156404e-05,  8.5178369906736e-03,  1.1196162945009e-05,  8.4932185823411e-03,  1.5947496618159e-05,                 -nan,                 -nan,  6.9480917484732e-03,  1.5009610700817e-05,                 -nan,                 -nan,  1.0030417934081e+00,  2.6412975229480e-03,  2.3574250000000e-01,  3.0193928749557e-04,  1.1804183333333e-01,  1.5515859270079e-04,  1.1770066666667e-01,  2.2100349419058e-04,                 -nan,                 -nan,  9.6288000000000e-02,  2.0800608965444e-04
