# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 5.165660061e-02, 2.722541902e-03, 6.545454545e-04, 3.449757447e-05
8.250000000e-02, 5.686325798e-02, 1.079638867e-03, 5.043636364e-03, 9.576141151e-05
1.375000000e-01, 5.300088057e-02, 6.326687787e-04, 1.276000000e-02, 1.523154621e-04
1.925000000e-01, 5.333194982e-02, 4.547833223e-04, 2.500363636e-02, 2.132162213e-04
2.475000000e-01, 5.053455150e-02, 3.447791157e-04, 3.906000000e-02, 2.664923673e-04
3.025000000e-01, 5.078934999e-02, 2.829940421e-04, 5.856363636e-02, 3.263117204e-04
3.575000000e-01, 4.974941903e-02, 2.370848524e-04, 8.005818182e-02, 3.815236960e-04
4.125000000e-01, 5.022848749e-02, 2.065110806e-04, 1.075600000e-01, 4.422257753e-04
4.675000000e-01, 4.846343978e-02, 1.790147894e-04, 1.332563636e-01, 4.922238287e-04
5.225000000e-01, 4.865441810e-02, 1.605048489e-04, 1.670727273e-01, 5.511520616e-04
5.775000000e-01, 4.742384593e-02, 1.433824674e-04, 1.989018182e-01, 6.013648389e-04
6.325000000e-01, 4.697996505e-02, 1.303085020e-04, 2.363290909e-01, 6.555068697e-04
6.875000000e-01, 4.595675182e-02, 1.185768482e-04, 2.731090909e-01, 7.046715430e-04
7.425000000e-01, 4.477613658e-02, 1.083780437e-04, 3.103472727e-01, 7.511775879e-04
7.975000000e-01, 4.424898587e-02, 1.003110190e-04, 3.537909091e-01, 8.020325420e-04
8.525000000e-01, 4.294706211e-02, 9.245081817e-05, 3.923581818e-01, 8.446173763e-04
9.075000000e-01, 4.133669651e-02, 8.520567396e-05, 4.279290909e-01, 8.820730653e-04
9.625000000e-01, 4.073554835e-02, 7.975183580e-05, 4.743545455e-01, 9.286887584e-04
1.017500000e+00, 3.940052303e-02, 7.419547726e-05, 5.127272727e-01, 9.655213125e-04
1.072500000e+00, 3.835272457e-02, 6.944915240e-05, 5.544927273e-01, 1.004075991e-03
1.127500000e+00, 3.684600825e-02, 6.475142647e-05, 5.887345455e-01, 1.034614153e-03
1.182500000e+00, 3.557820952e-02, 6.066880976e-05, 6.252800000e-01, 1.066242340e-03
1.237500000e+00, 3.432588857e-02, 5.694343589e-05, 6.606836364e-01, 1.096012306e-03
1.292500000e+00, 3.298741398e-02, 5.344714880e-05, 6.926036364e-01, 1.122176162e-03
1.347500000e+00, 3.162345448e-02, 5.019488453e-05, 7.216672727e-01, 1.145479076e-03
1.402500000e+00, 3.035454114e-02, 4.724924383e-05, 7.504036364e-01, 1.168062604e-03
1.457500000e+00, 2.908908406e-02, 4.450864947e-05, 7.766200000e-01, 1.188291363e-03
1.512500000e+00, 2.777879800e-02, 4.191323071e-05, 7.986600000e-01, 1.205034892e-03
1.567500000e+00, 2.650818765e-02, 3.950698747e-05, 8.185581818e-01, 1.219953935e-03
1.622500000e+00, 2.508886505e-02, 3.713203345e-05, 8.300454545e-01, 1.228484250e-03
1.677500000e+00, 2.375645295e-02, 3.494801725e-05, 8.401472727e-01, 1.235937092e-03
1.732500000e+00, 2.277957181e-02, 3.313561396e-05, 8.592872727e-01, 1.249936197e-03
1.787500000e+00, 2.158665785e-02, 3.126390667e-05, 8.668054545e-01, 1.255392336e-03
1.842500000e+00, 2.034514555e-02, 2.944560646e-05, 8.679963636e-01, 1.256254435e-03
1.897500000e+00, 1.922066261e-02, 2.779079136e-05, 8.697054545e-01, 1.257490614e-03
1.952500000e+00, 1.810379488e-02, 2.621157591e-05, 8.673418182e-01, 1.255780683e-03
2.007500000e+00, 1.699287912e-02, 2.469892611e-05, 8.606272727e-01, 1.250910412e-03
2.062500000e+00, 1.600904319e-02, 2.333402112e-05, 8.558327273e-01, 1.247421141e-03
2.117500000e+00, 1.496773977e-02, 2.197638265e-05, 8.434072727e-01, 1.238332657e-03
2.172500000e+00, 1.403031725e-02, 2.073844008e-05, 8.321854545e-01, 1.230066853e-03
2.227500000e+00, 1.307755619e-02, 1.952757326e-05, 8.154436364e-01, 1.217630812e-03
2.282500000e+00, 1.222035790e-02, 1.842189883e-05, 8.000854545e-01, 1.206109790e-03
2.337500000e+00, 1.135256829e-02, 1.733800593e-05, 7.795200000e-01, 1.190507913e-03
2.392500000e+00, 1.048572981e-02, 1.627989298e-05, 7.542781818e-01, 1.171074240e-03
2.447500000e+00, 9.770738430e-03, 1.536192281e-05, 7.355309091e-01, 1.156429386e-03
2.502500000e+00, 9.042515707e-03, 1.445358339e-05, 7.116472727e-01, 1.137499069e-03
2.557500000e+00, 8.420840790e-03, 1.364795055e-05, 6.921709091e-01, 1.121825549e-03
2.612500000e+00, 7.732421863e-03, 1.280286524e-05, 6.632145455e-01, 1.098109570e-03
2.667500000e+00, 7.167899278e-03, 1.207250932e-05, 6.409527273e-01, 1.079522392e-03
2.722500000e+00, 6.566835300e-03, 1.132182693e-05, 6.116690909e-01, 1.054573667e-03
2.777500000e+00, 6.050496617e-03, 1.065241485e-05, 5.865745455e-01, 1.032714469e-03
2.832500000e+00, 5.580569040e-03, 1.003173901e-05, 5.626545455e-01, 1.011438710e-03
2.887500000e+00, 5.092396410e-03, 9.400398549e-06, 5.335672727e-01, 9.849478738e-04
2.942500000e+00, 4.657669734e-03, 8.822167006e-06, 5.067854545e-01, 9.599104641e-04
2.997500000e+00, 4.255700305e-03, 8.278162694e-06, 4.805200000e-01, 9.347046203e-04
3.052500000e+00, 3.922504829e-03, 7.804299352e-06, 4.593000000e-01, 9.138330860e-04
3.107500000e+00, 3.553043149e-03, 7.296207192e-06, 4.311654545e-01, 8.854022759e-04
3.162500000e+00, 3.230381983e-03, 6.836040951e-06, 4.060090909e-01, 8.591846991e-04
3.217500000e+00, 2.950675698e-03, 6.421708976e-06, 3.838654545e-01, 8.354263523e-04
3.272500000e+00, 2.659729405e-03, 5.994427114e-06, 3.579454545e-01, 8.067279079e-04
3.327500000e+00, 2.397237062e-03, 5.596882726e-06, 3.335545455e-01, 7.787572214e-04
3.382500000e+00, 2.178003803e-03, 5.248080046e-06, 3.131509091e-01, 7.545629790e-04
3.437500000e+00, 1.975477687e-03, 4.918157679e-06, 2.933436364e-01, 7.303095687e-04
3.492500000e+00, 1.774291522e-03, 4.587597521e-06, 2.719672727e-01, 7.031969499e-04
3.547500000e+00, 1.623417284e-03, 4.320182091e-06, 2.567400000e-01, 6.832276341e-04
3.602500000e+00, 1.448829876e-03, 4.018964892e-06, 2.362890909e-01, 6.554513933e-04
3.657500000e+00, 1.314311639e-03, 3.770287546e-06, 2.209454545e-01, 6.338130704e-04
3.712500000e+00, 1.184896712e-03, 3.526821962e-06, 2.052254545e-01, 6.108495642e-04
3.767500000e+00, 1.048896912e-03, 3.269813701e-06, 1.870927273e-01, 5.832397406e-04
3.822500000e+00, 9.453285847e-04, 3.059524096e-06, 1.735781818e-01, 5.617799340e-04
3.877500000e+00, 8.464509031e-04, 2.854034130e-06, 1.599272727e-01, 5.392372942e-04
3.932500000e+00, 7.565602082e-04, 2.660499613e-06, 1.470272727e-01, 5.170322176e-04
3.987500000e+00, 6.862686821e-04, 2.498944867e-06, 1.371236364e-01, 4.993152336e-04
4.042500000e+00, 6.084116495e-04, 2.320914306e-06, 1.249436364e-01, 4.766238013e-04
4.097500000e+00, 5.389578063e-04, 2.155107231e-06, 1.137127273e-01, 4.546981562e-04
4.152500000e+00, 4.829223749e-04, 2.012980517e-06, 1.046436364e-01, 4.361893591e-04
4.207500000e+00, 4.285592271e-04, 1.871509050e-06, 9.534000000e-02, 4.163477567e-04
4.262500000e+00, 3.832413873e-04, 1.746958227e-06, 8.750181818e-02, 3.988661616e-04
4.317500000e+00, 3.330235219e-04, 1.607740290e-06, 7.801090909e-02, 3.766138825e-04
4.372500000e+00, 2.979996395e-04, 1.501719815e-06, 7.159636364e-02, 3.607980136e-04
4.427500000e+00, 2.652667367e-04, 1.399244983e-06, 6.534545455e-02, 3.446881451e-04
4.482500000e+00, 2.336663112e-04, 1.297145675e-06, 5.900000000e-02, 3.275251552e-04
4.537500000e+00, 2.056049133e-04, 1.202018553e-06, 5.319636364e-02, 3.109994552e-04
4.592500000e+00, 1.856246588e-04, 1.128443442e-06, 4.919818182e-02, 2.990840010e-04
4.647500000e+00, 1.624274792e-04, 1.043089425e-06, 4.408727273e-02, 2.831230787e-04
4.702500000e+00, 1.453683462e-04, 9.752531653e-07, 4.039636364e-02, 2.710127928e-04
4.757500000e+00, 1.253488812e-04, 8.951436576e-07, 3.565272727e-02, 2.546038894e-04
4.812500000e+00, 1.115426836e-04, 8.347590992e-07, 3.246363636e-02, 2.429501871e-04
4.867500000e+00, 1.005966698e-04, 7.837855537e-07, 2.995090909e-02, 2.333585189e-04
4.922500000e+00, 8.646095748e-05, 7.185148687e-07, 2.632727273e-02, 2.187870394e-04
4.977500000e+00, 7.350014870e-05, 6.551554438e-07, 2.288363636e-02, 2.039769878e-04
5.032500000e+00, 6.805189784e-05, 6.235164259e-07, 2.165818182e-02, 1.984401985e-04
5.087500000e+00, 5.872329674e-05, 5.729442966e-07, 1.910000000e-02, 1.863525496e-04
5.142500000e+00, 5.152135500e-05, 5.309223294e-07, 1.712181818e-02, 1.764385970e-04
5.197500000e+00, 4.359722056e-05, 4.832218907e-07, 1.480000000e-02, 1.640399065e-04
5.252500000e+00, 3.953712624e-05, 4.553530268e-07, 1.370727273e-02, 1.578680273e-04
5.307500000e+00, 3.350355818e-05, 4.148272177e-07, 1.186000000e-02, 1.468456209e-04
5.362500000e+00, 3.050035969e-05, 3.917391666e-07, 1.102181818e-02, 1.415615393e-04
5.417500000e+00, 2.544742696e-05, 3.541888428e-07, 9.385454545e-03, 1.306310178e-04
5.472500000e+00, 2.246976808e-05, 3.294772407e-07, 8.456363636e-03, 1.239968008e-04
