# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.672689423e+00, 1.363901110e-01, 5.485714286e-02, 2.799416849e-03
1.050000000e-01, 2.204372192e+00, 4.681683789e-02, 3.167142857e-01, 6.726432781e-03
1.750000000e-01, 1.830147527e+00, 2.589255364e-02, 7.137142857e-01, 1.009748403e-02
2.450000000e-01, 1.872650845e+00, 1.876878584e-02, 1.422142857e+00, 1.425353519e-02
3.150000000e-01, 1.905934261e+00, 1.474679613e-02, 2.386285714e+00, 1.846342220e-02
3.850000000e-01, 1.751810856e+00, 1.157528108e-02, 3.272000000e+00, 2.162009647e-02
4.550000000e-01, 1.659196036e+00, 9.535766885e-03, 4.325000000e+00, 2.485673234e-02
5.250000000e-01, 1.449971902e+00, 7.727607871e-03, 5.029571429e+00, 2.680504065e-02
5.950000000e-01, 1.327492198e+00, 6.525213966e-03, 5.912571429e+00, 2.906291557e-02
6.650000000e-01, 1.191466165e+00, 5.531779326e-03, 6.627285714e+00, 3.076938579e-02
7.350000000e-01, 1.065972099e+00, 4.734428445e-03, 7.242000000e+00, 3.216475445e-02
8.050000000e-01, 9.803963663e-01, 4.145856143e-03, 7.988714286e+00, 3.378231635e-02
8.750000000e-01, 8.523857410e-01, 3.556643223e-03, 8.205285714e+00, 3.423716801e-02
9.450000000e-01, 7.265381883e-01, 3.040494313e-03, 8.157000000e+00, 3.413628149e-02
1.015000000e+00, 6.284080706e-01, 2.632781592e-03, 8.138714286e+00, 3.409799803e-02
1.085000000e+00, 5.471085915e-01, 2.298146818e-03, 8.096428571e+00, 3.400930245e-02
1.155000000e+00, 4.740469546e-01, 2.009593825e-03, 7.949285714e+00, 3.369884634e-02
1.225000000e+00, 3.859122505e-01, 1.709602571e-03, 7.279285714e+00, 3.224744888e-02
1.295000000e+00, 3.270582778e-01, 1.488798718e-03, 6.894142857e+00, 3.138275882e-02
1.365000000e+00, 2.615995790e-01, 1.263235534e-03, 6.126428571e+00, 2.958384832e-02
1.435000000e+00, 2.199036382e-01, 1.101710020e-03, 5.691571429e+00, 2.851458631e-02
1.505000000e+00, 1.733307899e-01, 9.326275983e-04, 4.934428571e+00, 2.655029882e-02
1.575000000e+00, 1.360638722e-01, 7.895891312e-04, 4.242142857e+00, 2.461748176e-02
1.645000000e+00, 1.161337589e-01, 6.984360100e-04, 3.949714286e+00, 2.375383965e-02
1.715000000e+00, 8.704991622e-02, 5.800106361e-04, 3.217857143e+00, 2.144047289e-02
1.785000000e+00, 7.102113905e-02, 5.033543397e-04, 2.844000000e+00, 2.015653031e-02
1.855000000e+00, 5.861108858e-02, 4.400137635e-04, 2.534714286e+00, 1.902897897e-02
1.925000000e+00, 4.269942336e-02, 3.619115075e-04, 1.988571429e+00, 1.685472138e-02
1.995000000e+00, 3.109352533e-02, 2.979997179e-04, 1.555285714e+00, 1.490582683e-02
2.065000000e+00, 2.277302931e-02, 2.463857589e-04, 1.220428571e+00, 1.320405009e-02
2.135000000e+00, 1.957614129e-02, 2.209491131e-04, 1.121428571e+00, 1.265717510e-02
2.205000000e+00, 1.379400718e-02, 1.795826773e-04, 8.428571429e-01, 1.097306535e-02
2.275000000e+00, 9.171819968e-03, 1.419303509e-04, 5.965714286e-01, 9.231711098e-03
2.345000000e+00, 7.846940472e-03, 1.273612334e-04, 5.422857143e-01, 8.801669600e-03
2.415000000e+00, 5.609423248e-03, 1.045617433e-04, 4.111428571e-01, 7.663856332e-03
2.485000000e+00, 3.168045888e-03, 7.636617326e-05, 2.458571429e-01, 5.926419575e-03
2.555000000e+00, 2.885397365e-03, 7.088337320e-05, 2.367142857e-01, 5.815180696e-03
2.625000000e+00, 1.446796131e-03, 4.885483400e-05, 1.252857143e-01, 4.230597970e-03
2.695000000e+00, 1.502523849e-03, 4.849374872e-05, 1.371428571e-01, 4.426266681e-03
2.765000000e+00, 1.008110930e-03, 3.871626702e-05, 9.685714286e-02, 3.719776162e-03
2.835000000e+00, 7.368882455e-04, 3.228366018e-05, 7.442857143e-02, 3.260774917e-03
2.905000000e+00, 3.098179993e-04, 2.042879391e-05, 3.285714286e-02, 2.166535841e-03
2.975000000e+00, 2.581631057e-04, 1.820942148e-05, 2.871428571e-02, 2.025349554e-03
3.045000000e+00, 1.912594818e-04, 1.531301386e-05, 2.228571429e-02, 1.784285142e-03
3.115000000e+00, 7.029249662e-05, 9.074722292e-06, 8.571428571e-03, 1.106566670e-03
3.185000000e+00, 4.818636844e-05, 7.348352297e-06, 6.142857143e-03, 9.367769320e-04
3.255000000e+00, 2.038576313e-05, 4.676814809e-06, 2.714285714e-03, 6.226998491e-04
3.325000000e+00, 2.056471770e-05, 4.598410672e-06, 2.857142857e-03, 6.388765650e-04
3.395000000e+00, 3.156073666e-05, 5.579202728e-06, 4.571428571e-03, 8.081220356e-04
3.465000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
