# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.336344712e+00, 9.644237238e-02, 2.742857143e-02, 1.979486637e-03
1.050000000e-01, 1.727106223e+00, 4.143994209e-02, 2.481428571e-01, 5.953904567e-03
1.750000000e-01, 1.753219789e+00, 2.534253278e-02, 6.837142857e-01, 9.882988889e-03
2.450000000e-01, 1.711251104e+00, 1.794174351e-02, 1.299571429e+00, 1.362545637e-02
3.150000000e-01, 1.652631216e+00, 1.373193357e-02, 2.069142857e+00, 1.719278444e-02
3.850000000e-01, 1.583085099e+00, 1.100373365e-02, 2.956857143e+00, 2.055257072e-02
4.550000000e-01, 1.525802703e+00, 9.144415789e-03, 3.977285714e+00, 2.383660365e-02
5.250000000e-01, 1.342481157e+00, 7.435657588e-03, 4.656714286e+00, 2.579234185e-02
5.950000000e-01, 1.225912808e+00, 6.270592224e-03, 5.460142857e+00, 2.792884545e-02
6.650000000e-01, 1.136247432e+00, 5.402072983e-03, 6.320142857e+00, 3.004792091e-02
7.350000000e-01, 9.994618657e-01, 4.584349846e-03, 6.790142857e+00, 3.114515064e-02
8.050000000e-01, 9.079724577e-01, 3.989787078e-03, 7.398571429e+00, 3.251059482e-02
8.750000000e-01, 7.881269834e-01, 3.419954376e-03, 7.586714286e+00, 3.292136581e-02
9.450000000e-01, 6.770665605e-01, 2.935152393e-03, 7.601571429e+00, 3.295358517e-02
1.015000000e+00, 5.968613700e-01, 2.565846618e-03, 7.730142857e+00, 3.323110173e-02
1.085000000e+00, 5.130609161e-01, 2.225489088e-03, 7.592571429e+00, 3.293407143e-02
1.155000000e+00, 4.472798500e-01, 1.952033533e-03, 7.500428571e+00, 3.273361874e-02
1.225000000e+00, 3.620175758e-01, 1.655829850e-03, 6.828571429e+00, 3.123315873e-02
1.295000000e+00, 3.270582778e-01, 1.488798718e-03, 6.894142857e+00, 3.138275882e-02
1.365000000e+00, 2.639846888e-01, 1.268981183e-03, 6.182285714e+00, 2.971840631e-02
1.435000000e+00, 2.177620602e-01, 1.096332277e-03, 5.636142857e+00, 2.837539895e-02
1.505000000e+00, 1.885256492e-01, 9.726478413e-04, 5.367000000e+00, 2.768960610e-02
1.575000000e+00, 1.498191760e-01, 8.285399436e-04, 4.671000000e+00, 2.583187400e-02
1.645000000e+00, 1.214305134e-01, 7.141859412e-04, 4.129857143e+00, 2.428949550e-02
1.715000000e+00, 9.495686977e-02, 6.057800599e-04, 3.510142857e+00, 2.239305650e-02
1.785000000e+00, 8.279021368e-02, 5.434624000e-04, 3.315285714e+00, 2.176263414e-02
1.855000000e+00, 6.522106368e-02, 4.641627732e-04, 2.820571429e+00, 2.007333494e-02
1.925000000e+00, 5.197550498e-02, 3.992921261e-04, 2.420571429e+00, 1.859558868e-02
1.995000000e+00, 3.991863723e-02, 3.376515316e-04, 1.996714286e+00, 1.688919471e-02
2.065000000e+00, 3.191902763e-02, 2.916956991e-04, 1.710571429e+00, 1.563225342e-02
2.135000000e+00, 2.602753970e-02, 2.547682336e-04, 1.491000000e+00, 1.459451952e-02
2.205000000e+00, 2.023043121e-02, 2.174812337e-04, 1.236142857e+00, 1.328878613e-02
2.275000000e+00, 1.522047710e-02, 1.828359736e-04, 9.900000000e-01, 1.189237451e-02
2.345000000e+00, 1.122674755e-02, 1.523400366e-04, 7.758571429e-01, 1.052790267e-02
2.415000000e+00, 8.794203507e-03, 1.309217995e-04, 6.445714286e-01, 9.595917499e-03
2.485000000e+00, 6.707936791e-03, 1.111219304e-04, 5.205714286e-01, 8.623650442e-03
2.555000000e+00, 5.224014541e-03, 9.537702016e-05, 4.285714286e-01, 7.824607964e-03
2.625000000e+00, 3.951056708e-03, 8.073474988e-05, 3.421428571e-01, 6.991248173e-03
2.695000000e+00, 2.707673187e-03, 6.509883143e-05, 2.471428571e-01, 5.941895527e-03
2.765000000e+00, 1.927008503e-03, 5.352801398e-05, 1.851428571e-01, 5.142857143e-03
2.835000000e+00, 1.684518043e-03, 4.881123390e-05, 1.701428571e-01, 4.930123979e-03
2.905000000e+00, 9.294539980e-04, 3.538370898e-05, 9.857142857e-02, 3.752550153e-03
2.975000000e+00, 8.772408021e-04, 3.356668643e-05, 9.757142857e-02, 3.733466956e-03
3.045000000e+00, 5.455799321e-04, 2.586296916e-05, 6.357142857e-02, 3.013574730e-03
3.115000000e+00, 4.287842294e-04, 2.241291071e-05, 5.228571429e-02, 2.733018067e-03
3.185000000e+00, 3.193747676e-04, 1.891812852e-05, 4.071428571e-02, 2.411706145e-03
3.255000000e+00, 1.255333835e-04, 1.160556541e-05, 1.671428571e-02, 1.545236261e-03
3.325000000e+00, 1.933083464e-04, 1.409846015e-05, 2.685714286e-02, 1.958758457e-03
3.395000000e+00, 1.075037592e-04, 1.029699264e-05, 1.557142857e-02, 1.491472358e-03
3.465000000e+00, 9.468274666e-05, 9.468274666e-06, 1.428571429e-02, 1.428571429e-03
