#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.554708008907e-02, 5.351525663846e-04, 7.515650090451e-03, 3.720801235466e-04, 8.031429998619e-03, 3.846357380295e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.344444444444e-04, 8.069910581297e-06, 1.133333333333e-04, 5.610836076868e-06, 1.211111111111e-04, 5.800170282728e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.527340095412e-02, 2.004804604140e-04, 7.655121188068e-03, 1.419319631380e-04, 7.618279766056e-03, 1.415900167654e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.612222222222e-03, 2.116221883860e-05, 8.080555555556e-04, 1.498198506685e-05, 8.041666666667e-04, 1.494589005813e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.487908693733e-02, 1.201059533354e-04, 7.276180847373e-03, 8.399010738016e-05, 7.602906089953e-03, 8.585512150644e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.263055555556e-03, 3.441194703537e-05, 2.084722222222e-03, 2.406427863396e-05, 2.178333333333e-03, 2.459862989259e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.479432022309e-02, 8.582223887434e-05, 7.346378692017e-03, 6.047682576629e-05, 7.447941531077e-03, 6.089343339505e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.254444444444e-03, 4.788424829281e-05, 4.098888888889e-03, 3.374285475347e-05, 4.155555555556e-03, 3.397529966982e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.475740534676e-02, 6.675645718030e-05, 7.329631107177e-03, 4.704671839324e-05, 7.427774239586e-03, 4.736064678288e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.357472222222e-02, 6.140648314990e-05, 6.742222222222e-03, 4.327631576478e-05, 6.832500000000e-03, 4.356508540869e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.467604361150e-02, 5.450508173495e-05, 7.317070777298e-03, 3.848585385883e-05, 7.358972834202e-03, 3.859589340449e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.013916666667e-02, 7.479447147325e-05, 1.004083333333e-02, 5.281212332761e-05, 1.009833333333e-02, 5.296312483788e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.440731672619e-02, 4.571333286316e-05, 7.184802517185e-03, 3.228187502534e-05, 7.222514209009e-03, 3.236648492355e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.759166666667e-02, 8.754628405507e-05, 1.375972222222e-02, 6.182349926790e-05, 1.383194444444e-02, 6.198553694309e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.458517018003e-02, 3.987177709405e-05, 7.343759787158e-03, 2.829235336266e-05, 7.241410392870e-03, 2.809450746747e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.716972222222e-02, 1.016116274818e-04, 1.871527777778e-02, 7.210192973565e-05, 1.845444444444e-02, 7.159772739341e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.426832621536e-02, 3.480245196038e-05, 7.145028780533e-03, 2.462778303493e-05, 7.123297434830e-03, 2.459030226001e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.669000000000e-02, 1.138834687057e-04, 2.338055555556e-02, 8.058907348662e-05, 2.330944444444e-02, 8.046642578748e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.409238770442e-02, 3.095001334063e-05, 7.020058193975e-03, 2.184433887977e-05, 7.072329510446e-03, 2.192551446810e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.758972222222e-02, 1.264798207689e-04, 2.868805555556e-02, 8.926871972302e-05, 2.890166666667e-02, 8.960045056104e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 1.422106715511e-02, 2.813230332226e-05, 7.103771896627e-03, 1.988308190658e-05, 7.117295258484e-03, 1.990199849542e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.098250000000e-02, 1.404185212538e-04, 3.545750000000e-02, 9.924366758416e-05, 3.552500000000e-02, 9.933808713457e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 1.384263072359e-02, 2.534353887136e-05, 6.889902713556e-03, 1.787987531907e-05, 6.952728010035e-03, 1.796120878724e-05, 2.783986550026e-07, 1.607335384078e-07, 7.887961891741e-07, 1.913111767676e-07, 8.287055555556e-02, 1.517221103381e-04, 4.124722222222e-02, 1.070400005998e-04, 4.162333333333e-02, 1.075269130824e-04, 1.666666666667e-06, 9.622504486494e-07, 4.722222222222e-06, 1.145307118227e-06
 7.500000000000e-01, 1.372920335516e-02, 2.322145574978e-05, 6.831412976515e-03, 1.638030723924e-05, 6.897790378648e-03, 1.645969446518e-05, 5.655825980522e-06, 6.665454840064e-07, 2.101296458041e-05, 9.084696801402e-07, 9.709777777778e-02, 1.642303411014e-04, 4.831416666667e-02, 1.158473212977e-04, 4.878361111111e-02, 1.164087758136e-04, 4.000000000000e-05, 4.714045207910e-06, 1.486111111111e-04, 6.425018614567e-06
