# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.095680721e-01, 9.211592954e-03, 1.251142857e-02, 1.890686086e-04
1.050000000e-01, 5.946137384e-01, 3.438682534e-03, 8.543142857e-02, 4.940544463e-04
1.750000000e-01, 5.656899555e-01, 2.035804483e-03, 2.206057143e-01, 7.939156383e-04
2.450000000e-01, 5.400646031e-01, 1.425429124e-03, 4.101400000e-01, 1.082510310e-03
3.150000000e-01, 5.072906923e-01, 1.075937793e-03, 6.351428571e-01, 1.347105741e-03
3.850000000e-01, 4.704266859e-01, 8.482989160e-04, 8.786542857e-01, 1.584437066e-03
4.550000000e-01, 4.299605807e-01, 6.864929682e-04, 1.120771429e+00, 1.789470335e-03
5.250000000e-01, 3.874279454e-01, 5.649054342e-04, 1.343885714e+00, 1.959508476e-03
5.950000000e-01, 3.427308502e-01, 4.688893465e-04, 1.526502857e+00, 2.088405309e-03
6.650000000e-01, 3.004649038e-01, 3.928582369e-04, 1.671274286e+00, 2.185193215e-03
7.350000000e-01, 2.616512143e-01, 3.317195088e-04, 1.777605714e+00, 2.253635611e-03
8.050000000e-01, 2.246196579e-01, 2.806417375e-04, 1.830302857e+00, 2.286796173e-03
8.750000000e-01, 1.888032116e-01, 2.367237874e-04, 1.817468571e+00, 2.278764434e-03
9.450000000e-01, 1.579918678e-01, 2.005152171e-04, 1.773808571e+00, 2.251227330e-03
1.015000000e+00, 1.313719330e-01, 1.702394661e-04, 1.701440000e+00, 2.204825876e-03
1.085000000e+00, 1.081974693e-01, 1.445321797e-04, 1.601168571e+00, 2.138870577e-03
1.155000000e+00, 8.758176154e-02, 1.221573050e-04, 1.468657143e+00, 2.048453872e-03
1.225000000e+00, 7.086138088e-02, 1.036026068e-04, 1.336625714e+00, 1.954208436e-03
1.295000000e+00, 5.664067349e-02, 8.761987227e-05, 1.193942857e+00, 1.846961100e-03
1.365000000e+00, 4.505502983e-02, 7.413997781e-05, 1.055148571e+00, 1.736292085e-03
1.435000000e+00, 3.539454508e-02, 6.250780624e-05, 9.160857143e-01, 1.617834279e-03
1.505000000e+00, 2.748382705e-02, 5.251991398e-05, 7.824171429e-01, 1.495151347e-03
1.575000000e+00, 2.145332522e-02, 4.433962895e-05, 6.688628571e-01, 1.382402523e-03
1.645000000e+00, 1.627141157e-02, 3.697217450e-05, 5.533914286e-01, 1.257425293e-03
1.715000000e+00, 1.249955641e-02, 3.108236651e-05, 4.620542857e-01, 1.148980027e-03
1.785000000e+00, 9.467915521e-03, 2.599095190e-05, 3.791371429e-01, 1.040792477e-03
1.855000000e+00, 7.059889450e-03, 2.159684521e-05, 3.053142857e-01, 9.339842240e-04
1.925000000e+00, 5.222642544e-03, 1.789993840e-05, 2.432257143e-01, 8.336249830e-04
1.995000000e+00, 3.859344243e-03, 1.484747585e-05, 1.930428571e-01, 7.426648103e-04
2.065000000e+00, 2.836459039e-03, 1.229726283e-05, 1.520085714e-01, 6.590221575e-04
2.135000000e+00, 2.057913798e-03, 1.013111638e-05, 1.178885714e-01, 5.803658241e-04
2.205000000e+00, 1.465110600e-03, 8.276932644e-06, 8.952285714e-02, 5.057465688e-04
2.275000000e+00, 1.020672456e-03, 6.695849923e-06, 6.638857143e-02, 4.355245489e-04
2.345000000e+00, 7.236301322e-04, 5.469660823e-06, 5.000857143e-02, 3.779968686e-04
2.415000000e+00, 5.077327158e-04, 4.448834829e-06, 3.721428571e-02, 3.260774917e-04
2.485000000e+00, 3.627513787e-04, 3.654473612e-06, 2.815142857e-02, 2.836065110e-04
2.555000000e+00, 2.336527570e-04, 2.852607462e-06, 1.916857143e-02, 2.340242443e-04
2.625000000e+00, 1.654989599e-04, 2.336772886e-06, 1.433142857e-02, 2.023534995e-04
2.695000000e+00, 1.100598720e-04, 1.856113673e-06, 1.004571429e-02, 1.694167666e-04
2.765000000e+00, 7.770483363e-05, 1.520121600e-06, 7.465714286e-03, 1.460500334e-04
2.835000000e+00, 4.641971635e-05, 1.145903885e-06, 4.688571429e-03, 1.157407377e-04
2.905000000e+00, 3.200554637e-05, 9.285750815e-07, 3.394285714e-03, 9.847821680e-05
2.975000000e+00, 2.026773039e-05, 7.215503088e-07, 2.254285714e-03, 8.025469660e-05
3.045000000e+00, 1.260350944e-05, 5.559169700e-07, 1.468571429e-03, 6.477590885e-05
3.115000000e+00, 8.153929608e-06, 4.370965070e-07, 9.942857143e-04, 5.329930887e-05
3.185000000e+00, 5.692715155e-06, 3.571927171e-07, 7.257142857e-04, 4.553536414e-05
3.255000000e+00, 3.154428611e-06, 2.601728868e-07, 4.200000000e-04, 3.464101615e-05
3.325000000e+00, 1.706871569e-06, 1.873534947e-07, 2.371428571e-04, 2.602981023e-05
3.395000000e+00, 1.222978546e-06, 1.553184306e-07, 1.771428571e-04, 2.249716535e-05
3.465000000e+00, 4.734137333e-07, 9.468274666e-08, 7.142857143e-05, 1.428571429e-05
