#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 6.557518466686e-02, 3.067477757073e-03, 3.429424318464e-02, 2.218310182392e-03, 3.128094148222e-02, 2.118612688727e-03, 8.309090909091e-04, 3.886828786624e-05, 4.345454545455e-04, 2.810840878862e-05, 3.963636363636e-04, 2.684513283679e-05
 8.250000000000e-02, 5.958957856411e-02, 1.105217614960e-03, 3.119894687808e-02, 7.997101504737e-04, 2.839063168603e-02, 7.628693542458e-04, 5.285454545455e-03, 9.803018593970e-05, 2.767272727273e-03, 7.093239710230e-05, 2.518181818182e-03, 6.766470569429e-05
 1.375000000000e-01, 6.600565633864e-02, 7.060337106237e-04, 3.292730682339e-02, 4.986696831566e-04, 3.307834951524e-02, 4.998121123358e-04, 1.589090909091e-02, 1.699781220730e-04, 7.927272727273e-03, 1.200550837761e-04, 7.963636363636e-03, 1.203301244202e-04
 1.925000000000e-01, 6.796023041588e-02, 5.133791426961e-04, 3.374354969462e-02, 3.617480364556e-04, 3.421668072126e-02, 3.642753110985e-04, 3.186181818182e-02, 2.406877199036e-04, 1.582000000000e-02, 1.695984562537e-04, 1.604181818182e-02, 1.707833192931e-04
 2.475000000000e-01, 6.804745639929e-02, 4.000853892202e-04, 3.374850860622e-02, 2.817565600362e-04, 3.429894779307e-02, 2.840449956329e-04, 5.259636363636e-02, 3.092406054614e-04, 2.608545454545e-02, 2.177799328991e-04, 2.651090909091e-02, 2.195487483284e-04
 3.025000000000e-01, 6.712677486842e-02, 3.253410439307e-04, 3.307063139967e-02, 2.283558849741e-04, 3.405614346875e-02, 2.317334344966e-04, 7.740181818182e-02, 3.751407449377e-04, 3.813272727273e-02, 2.633101429967e-04, 3.926909090909e-02, 2.672046914024e-04
 3.575000000000e-01, 6.604181143968e-02, 2.731613743259e-04, 3.294181643631e-02, 1.929228069187e-04, 3.309999500337e-02, 1.933854363550e-04, 1.062763636364e-01, 4.395790623609e-04, 5.301090909091e-02, 3.104568747417e-04, 5.326545454545e-02, 3.112013512049e-04
 4.125000000000e-01, 6.695235439392e-02, 2.384246949417e-04, 3.423905450877e-02, 1.705018872589e-04, 3.271329988515e-02, 1.666596579836e-04, 1.433727272727e-01, 5.105660446508e-04, 7.332000000000e-02, 3.651151748546e-04, 7.005272727273e-02, 3.568873702463e-04
 4.675000000000e-01, 6.751991152813e-02, 2.112991385456e-04, 3.385054657671e-02, 1.496113827913e-04, 3.366936495142e-02, 1.492104556973e-04, 1.856545454545e-01, 5.809937340525e-04, 9.307636363636e-02, 4.113754393083e-04, 9.257818181818e-02, 4.102730395019e-04
 5.225000000000e-01, 6.533850467021e-02, 1.859994290902e-04, 3.299223846030e-02, 1.321700051643e-04, 3.234626620991e-02, 1.308696960978e-04, 2.243636363636e-01, 6.386970207364e-04, 1.132909090909e-01, 4.538540195640e-04, 1.110727272727e-01, 4.493889331338e-04
 5.775000000000e-01, 6.492145729422e-02, 1.677613043646e-04, 3.236297299556e-02, 1.184464011211e-04, 3.255848429866e-02, 1.188036417943e-04, 2.722890909091e-01, 7.036128725231e-04, 1.357345454545e-01, 4.967797123924e-04, 1.365545454545e-01, 4.982780265430e-04
 6.325000000000e-01, 6.443376607790e-02, 1.526065470033e-04, 3.232260341174e-02, 1.080860322460e-04, 3.211116266616e-02, 1.077319257304e-04, 3.241290909091e-01, 7.676754651770e-04, 1.625963636364e-01, 5.437184492604e-04, 1.615327272727e-01, 5.419371437433e-04
 6.875000000000e-01, 6.284274507865e-02, 1.386605164758e-04, 3.155262509597e-02, 9.825235944443e-05, 3.129011998269e-02, 9.784279581516e-05, 3.734581818182e-01, 8.240235894882e-04, 1.875090909091e-01, 5.838883624758e-04, 1.859490909091e-01, 5.814544317471e-04
 7.425000000000e-01, 6.284860175619e-02, 1.284002318569e-04, 3.137144283918e-02, 9.071628245838e-05, 3.147715891701e-02, 9.086900262377e-05, 4.356090909091e-01, 8.899531049025e-04, 2.174381818182e-01, 6.287623945183e-04, 2.181709090909e-01, 6.298209111845e-04
 7.975000000000e-01, 6.192674964207e-02, 1.186686834959e-04, 3.075064040532e-02, 8.362267650007e-05, 3.117610923675e-02, 8.419919487509e-05, 4.951327272727e-01, 9.488104775528e-04, 2.458654545455e-01, 6.686015997390e-04, 2.492672727273e-01, 6.732111282061e-04
 8.525000000000e-01, 6.047360776707e-02, 1.097051380126e-04, 3.031929602776e-02, 7.767899273415e-05, 3.015431173932e-02, 7.746735695878e-05, 5.524781818182e-01, 1.002250360501e-03, 2.769927272727e-01, 7.096641039928e-04, 2.754854545455e-01, 7.077306299915e-04
 9.075000000000e-01, 5.988965673595e-02, 1.025596534717e-04, 3.008577227520e-02, 7.269109563560e-05, 2.980388446076e-02, 7.234975560101e-05, 6.199945454545e-01, 1.061726334757e-03, 3.114563636364e-01, 7.525186359956e-04, 3.085381818182e-01, 7.489849880984e-04
 9.625000000000e-01, 5.873479150749e-02, 9.576385516622e-05, 2.951049596672e-02, 6.788005095739e-05, 2.922429554076e-02, 6.755008984685e-05, 6.839509090909e-01, 1.115144433443e-03, 3.436418181818e-01, 7.904450049087e-04, 3.403090909091e-01, 7.866026961897e-04
 1.017500000000e+00, 5.757617990194e-02, 8.969079275313e-05, 2.863509855837e-02, 6.325222111072e-05, 2.894108134357e-02, 6.358926661981e-05, 7.492509090909e-01, 1.167165104073e-03, 3.726345454545e-01, 8.231144242278e-04, 3.766163636364e-01, 8.275004681530e-04
 1.072500000000e+00, 5.612819898657e-02, 8.401549537010e-05, 2.802542872523e-02, 5.936698198217e-05, 2.810277026135e-02, 5.944884281980e-05, 8.114854545455e-01, 1.214672013003e-03, 4.051836363636e-01, 8.583108531652e-04, 4.063018181818e-01, 8.594943737526e-04
 1.127500000000e+00, 5.468401240971e-02, 7.888316083963e-05, 2.738200377097e-02, 5.581960138197e-05, 2.730200863874e-02, 5.573800467911e-05, 8.737545454545e-01, 1.260414466792e-03, 4.375163636364e-01, 8.918992642225e-04, 4.362381818182e-01, 8.905954921167e-04
