#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.2178536051232e-02,  5.2188402487911e-04,  9.5050868790993e-03,  3.4165329257096e-04,  1.2673449172132e-02,  3.9450724087074e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.3444444444444e-04,  7.8698256892133e-06,  1.4333333333333e-04,  5.1520102752754e-06,  1.9111111111111e-04,  5.9490290385959e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.2676772425108e-02,  1.9945694639670e-04,  1.1596276166638e-02,  1.4263227845841e-04,  1.1080496258470e-02,  1.3942419663623e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.3937037037037e-03,  2.1054179244246e-05,  1.2240740740741e-03,  1.5055908610502e-05,  1.1696296296296e-03,  1.4717271471337e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.2740206151731e-02,  1.2123498506967e-04,  1.1206255699022e-02,  8.5106166451726e-05,  1.1533950452708e-02,  8.6341542936958e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.5153703703704e-03,  3.4735429586909e-05,  3.2107407407407e-03,  2.4384044345754e-05,  3.3046296296296e-03,  2.4737996077520e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.3108533028508e-02,  8.7577570114861e-05,  1.1568870321178e-02,  6.1965816913913e-05,  1.1539662707330e-02,  6.1887545769846e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.2893333333333e-02,  4.8863629838436e-05,  6.4548148148148e-03,  3.4573632681822e-05,  6.4385185185185e-03,  3.4529961543131e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.3222778980064e-02,  6.8375378269750e-05,  1.1712753730377e-02,  4.8559270476397e-05,  1.1510025249687e-02,  4.8137195642574e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.1361666666667e-02,  6.2895661197978e-05,  1.0774074074074e-02,  4.4667649396474e-05,  1.0587592592593e-02,  4.4279400345133e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.2942759395019e-02,  5.5642892018703e-05,  1.1670633761981e-02,  3.9685704033849e-05,  1.1272125633038e-02,  3.9002260544009e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.1483148148148e-02,  7.6355828985268e-05,  1.6015000000000e-02,  5.4458614935938e-05,  1.5468148148148e-02,  5.3520761198685e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.3122198616626e-02,  4.7284659747701e-05,  1.1712381210512e-02,  3.3653350148623e-05,  1.1409817406114e-02,  3.3215825614157e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.4281666666667e-02,  9.0555555555556e-05,  2.2430555555556e-02,  6.4450031686277e-05,  2.1851111111111e-02,  6.3612121939243e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.2865515940189e-02,  4.0761927799587e-05,  1.1364670371623e-02,  2.8737079840652e-05,  1.1500845568567e-02,  2.8908735706888e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  5.8271851851852e-02,  1.0388014091379e-04,  2.8962407407407e-02,  7.3235297358238e-05,  2.9309444444444e-02,  7.3672755460342e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.2475474517126e-02,  3.5664170956635e-05,  1.1273588319768e-02,  2.5258571414879e-05,  1.1201886197358e-02,  2.5178118676810e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.3546111111111e-02,  1.1670325704864e-04,  3.6890370370370e-02,  8.2653191520879e-05,  3.6655740740741e-02,  8.2389927401195e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.2642928293272e-02,  3.2032380542936e-05,  1.1225712701727e-02,  2.2554327442504e-05,  1.1417215591546e-02,  2.2745894505686e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  9.2532222222222e-02,  1.3090300496100e-04,  4.5874814814815e-02,  9.2170147427557e-05,  4.6657407407407e-02,  9.2953002269972e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
