# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 8.254712646e-01, 1.071950208e-02, 1.694285714e-02, 2.200185521e-04
1.050000000e-01, 7.977102941e-01, 3.982879905e-03, 1.146114286e-01, 5.722422778e-04
1.750000000e-01, 7.593280625e-01, 2.358639449e-03, 2.961200000e-01, 9.198136457e-04
2.450000000e-01, 7.122130405e-01, 1.636921043e-03, 5.408742857e-01, 1.243123124e-03
3.150000000e-01, 6.650619770e-01, 1.231940620e-03, 8.326771429e-01, 1.542425866e-03
3.850000000e-01, 6.006239243e-01, 9.585267791e-04, 1.121834286e+00, 1.790318635e-03
4.550000000e-01, 5.368144496e-01, 7.670680103e-04, 1.399305714e+00, 1.999504020e-03
5.250000000e-01, 4.756510774e-01, 6.259282071e-04, 1.649908571e+00, 2.171180437e-03
5.950000000e-01, 4.113237205e-01, 5.136717052e-04, 1.832011429e+00, 2.287863275e-03
6.650000000e-01, 3.519667742e-01, 4.251966378e-04, 1.957742857e+00, 2.365068925e-03
7.350000000e-01, 2.962058351e-01, 3.529445183e-04, 2.012362857e+00, 2.397834057e-03
8.050000000e-01, 2.460025058e-01, 2.936960768e-04, 2.004540000e+00, 2.393168850e-03
8.750000000e-01, 2.024391277e-01, 2.451232129e-04, 1.948731429e+00, 2.359619478e-03
9.450000000e-01, 1.643595585e-01, 2.045160768e-04, 1.845300000e+00, 2.296145839e-03
1.015000000e+00, 1.306907007e-01, 1.697975020e-04, 1.692617143e+00, 2.199101857e-03
1.085000000e+00, 1.038862439e-01, 1.416234022e-04, 1.537368571e+00, 2.095824810e-03
1.155000000e+00, 8.105747150e-02, 1.175192824e-04, 1.359251429e+00, 1.970678947e-03
1.225000000e+00, 6.284579675e-02, 9.756723460e-05, 1.185431429e+00, 1.840365980e-03
1.295000000e+00, 4.849793285e-02, 8.107743959e-05, 1.022300000e+00, 1.709051533e-03
1.365000000e+00, 3.681792185e-02, 6.702092951e-05, 8.622428571e-01, 1.569570330e-03
1.435000000e+00, 2.761708421e-02, 5.521473625e-05, 7.147885714e-01, 1.429074197e-03
1.505000000e+00, 2.074740601e-02, 4.563176902e-05, 5.906428571e-01, 1.299057743e-03
1.575000000e+00, 1.511094803e-02, 3.721265034e-05, 4.711228571e-01, 1.160200546e-03
1.645000000e+00, 1.108386845e-02, 3.051462662e-05, 3.769628571e-01, 1.037803804e-03
1.715000000e+00, 8.029538377e-03, 2.491219908e-05, 2.968171429e-01, 9.208957485e-04
1.785000000e+00, 5.799417545e-03, 2.034169731e-05, 2.322342857e-01, 8.145713785e-04
1.855000000e+00, 4.012429964e-03, 1.628152565e-05, 1.735228571e-01, 7.041161778e-04
1.925000000e+00, 2.857977927e-03, 1.324145840e-05, 1.331000000e-01, 6.166731016e-04
1.995000000e+00, 1.985678738e-03, 1.065001848e-05, 9.932285714e-02, 5.327096694e-04
2.065000000e+00, 1.361423567e-03, 8.519553399e-06, 7.296000000e-02, 4.565710710e-04
2.135000000e+00, 9.175100515e-04, 6.764709174e-06, 5.256000000e-02, 3.875195848e-04
2.205000000e+00, 6.381247999e-04, 5.462444374e-06, 3.899142857e-02, 3.337724998e-04
2.275000000e+00, 4.295996134e-04, 4.344046391e-06, 2.794285714e-02, 2.825539501e-04
2.345000000e+00, 2.714594897e-04, 3.350075457e-06, 1.876000000e-02, 2.315167381e-04
2.415000000e+00, 1.790805448e-04, 2.642122269e-06, 1.312571429e-02, 1.936544366e-04
2.485000000e+00, 1.125475454e-04, 2.035580624e-06, 8.734285714e-03, 1.579718394e-04
2.555000000e+00, 7.515615586e-05, 1.617852179e-06, 6.165714286e-03, 1.327265103e-04
2.625000000e+00, 4.744567471e-05, 1.251172482e-06, 4.108571429e-03, 1.083456299e-04
2.695000000e+00, 2.961224087e-05, 9.627769962e-07, 2.702857143e-03, 8.787746571e-05
2.765000000e+00, 1.935929839e-05, 7.587507257e-07, 1.860000000e-03, 7.289914756e-05
2.835000000e+00, 1.057950878e-05, 5.470533758e-07, 1.068571429e-03, 5.525451316e-05
2.905000000e+00, 5.388139119e-06, 3.809989709e-07, 5.714285714e-04, 4.040610178e-05
2.975000000e+00, 3.904556425e-06, 3.167013461e-07, 4.342857143e-04, 3.522522287e-05
3.045000000e+00, 3.065055798e-06, 2.741469248e-07, 3.571428571e-04, 3.194382825e-05
3.115000000e+00, 1.241834107e-06, 1.705790333e-07, 1.514285714e-04, 2.080031397e-05
3.185000000e+00, 5.154820810e-07, 1.074854441e-07, 6.571428571e-05, 1.370237578e-05
3.255000000e+00, 6.223022429e-07, 1.155586254e-07, 8.285714286e-05, 1.538618516e-05
3.325000000e+00, 1.850824593e-07, 6.169415311e-08, 2.571428571e-05, 8.571428571e-06
3.395000000e+00, 1.183527625e-07, 4.831731295e-08, 1.714285714e-05, 6.998542122e-06
3.465000000e+00, 9.468274666e-08, 4.234341156e-08, 1.428571429e-05, 6.388765650e-06
