#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  5.5483181550091e-03,  6.5900643925950e-04,  2.8736309169370e-03,  4.2404460731731e-04,  2.6746872380721e-03,  6.5974747900701e-04,  0.0000000000000e+00,  0.0000000000000e+00,  1.3262911924325e-03,  1.7122345668375e-04,                 -nan,                 -nan,  1.5000000000000e+00,  3.0618621784790e-01,  8.3666666666667e-05,  9.9375829835808e-06,  4.3333333333333e-05,  6.3944420310836e-06,  4.0333333333333e-05,  9.9487575997095e-06,  0.0000000000000e+00,  0.0000000000000e+00,  2.0000000000000e-05,  2.5819888974716e-06
  9.0000000000000e-02,  5.5198976294570e-03,  1.4147669940691e-04,  2.7473174700387e-03,  1.5946291009140e-04,  2.7725801594183e-03,  2.1670212140699e-04,  0.0000000000000e+00,  0.0000000000000e+00,  8.9366763680568e-04,  5.3123026924868e-05,                 -nan,                 -nan,  8.5240963855422e-01,  6.8964191652510e-02,  5.8266666666667e-04,  1.4933928559566e-05,  2.9000000000000e-04,  1.6832508230603e-05,  2.9266666666667e-04,  2.2874537032352e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.4333333333333e-05,  5.6075346137536e-06
  1.5000000000000e-01,  5.3738061560049e-03,  1.3405429741317e-04,  2.7968456373751e-03,  1.1480007160986e-04,  2.5769605186297e-03,  1.2252239318464e-04,  0.0000000000000e+00,  0.0000000000000e+00,  9.5865258119680e-04,  3.6988494141748e-05,                 -nan,                 -nan,  9.1150442477876e-01,  4.3901850772994e-02,  1.5396666666667e-03,  3.8408332429305e-05,  8.0133333333333e-04,  3.2891741618021e-05,  7.3833333333333e-04,  3.5104289070014e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.7466666666667e-04,  1.0597693669432e-05
  2.1000000000000e-01,  5.4473527444140e-03,  9.9171685602793e-05,  2.7451837969492e-03,  7.5124105511443e-05,  2.7021689474649e-03,  8.3527251195188e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.9651067971952e-04,  2.4399668969074e-05,                 -nan,                 -nan,  9.2873051224944e-01,  3.1581115525156e-02,  3.0393333333333e-03,  5.5332530114652e-05,  1.5316666666667e-03,  4.1915258425648e-05,  1.5076666666667e-03,  4.6603767134333e-05,  0.0000000000000e+00,  0.0000000000000e+00,  5.5600000000000e-04,  1.3613718571108e-05
  2.7000000000000e-01,  5.5559280225067e-03,  6.0944908191827e-05,  2.8537003115862e-03,  5.5576977323245e-05,  2.7022277109205e-03,  6.3285180647589e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.9363127039612e-04,  2.6314487849655e-05,                 -nan,                 -nan,  9.6109358569926e-01,  2.5702840024767e-02,  5.1106666666667e-03,  5.6060681408631e-05,  2.6250000000000e-03,  5.1122945489824e-05,  2.4856666666667e-03,  5.8213400519124e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.1400000000000e-04,  2.4205600821114e-05
  3.3000000000000e-01,  5.5305856903484e-03,  1.0727439219433e-04,  2.7424592605426e-03,  7.2849657311121e-05,  2.7881264298058e-03,  8.1702171766860e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.0063780971150e-03,  1.5635209669302e-05,                 -nan,                 -nan,  9.8385181667062e-01,  2.1529147836433e-02,  7.5893333333333e-03,  1.4720703485605e-04,  3.7633333333333e-03,  9.9967772584746e-05,  3.8260000000000e-03,  1.1211561492991e-04,  0.0000000000000e+00,  0.0000000000000e+00,  1.3810000000000e-03,  2.1455380055672e-05
  3.9000000000000e-01,  5.5951386708575e-03,  6.9161169241845e-05,  2.7545780067501e-03,  2.9829213477266e-05,  2.8405606641073e-03,  5.9760306985922e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.9210758489042e-04,  1.3140785978770e-05,                 -nan,                 -nan,  9.7352690008540e-01,  1.8114737857068e-02,  1.0715333333333e-02,  1.3245158444587e-04,  5.2753333333333e-03,  5.7126370637581e-05,  5.4400000000000e-03,  1.1444785323942e-04,  0.0000000000000e+00,  0.0000000000000e+00,  1.9000000000000e-03,  2.5166114784236e-05
  4.5000000000000e-01,  5.5587819908469e-03,  5.8947487732106e-05,  2.7893970384433e-03,  3.5003740100185e-05,  2.7693849524036e-03,  4.6144062710977e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.7012838010568e-04,  1.1264581722677e-05,                 -nan,                 -nan,  9.5678534571723e-01,  1.5540749820771e-02,  1.4166333333333e-02,  1.5022531226276e-04,  7.1086666666667e-03,  8.9205630116290e-05,  7.0576666666667e-03,  1.1759629623797e-04,  0.0000000000000e+00,  0.0000000000000e+00,  2.4723333333333e-03,  2.8707335493060e-05
  5.1000000000000e-01,  5.5693024857035e-03,  4.9894764036834e-05,  2.7707465771246e-03,  2.0448885709396e-05,  2.7985559085789e-03,  4.0200075719225e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.6762212265099e-04,  1.1854469777751e-05,                 -nan,                 -nan,  9.3919319754795e-01,  1.3419197169221e-02,  1.8224333333333e-02,  1.6326978355538e-04,  9.0666666666667e-03,  6.6914539194076e-05,  9.1576666666667e-03,  1.3154602067549e-04,  0.0000000000000e+00,  0.0000000000000e+00,  3.1663333333333e-03,  3.8791178836890e-05
  5.7000000000000e-01,  5.5328202874469e-03,  5.9834515308664e-05,  2.7775441380511e-03,  4.6544890514033e-05,  2.7552761493958e-03,  4.8518742169585e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.7245040566912e-04,  1.4398771216427e-05,                 -nan,                 -nan,  9.6090916418151e-01,  1.2323569384526e-02,  2.2610333333333e-02,  2.4451875638123e-04,  1.1350666666667e-02,  1.9020959200022e-04,  1.1259666666667e-02,  1.9827590204897e-04,  0.0000000000000e+00,  0.0000000000000e+00,  3.9740000000000e-03,  5.8841784095620e-05
  6.3000000000000e-01,  5.4135520106824e-03,  2.8942227096464e-05,  2.7235049048228e-03,  2.3414242026145e-05,  2.6900471058596e-03,  2.9903291607487e-05,  0.0000000000000e+00,  0.0000000000000e+00,  9.8470108924555e-04,  8.1092750281779e-06,                 -nan,                 -nan,  9.9092741935484e-01,  1.1514555333512e-02,  2.7021000000000e-02,  1.4446114433377e-04,  1.3594000000000e-02,  1.1686896746166e-04,  1.3427000000000e-02,  1.4925816560577e-04,  0.0000000000000e+00,  0.0000000000000e+00,  4.9150000000000e-03,  4.0476330531971e-05
