# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.864604448e-01, 9.035308713e-03, 1.203714286e-02, 1.854503619e-04
1.050000000e-01, 5.986108409e-01, 3.450220903e-03, 8.600571429e-02, 4.957122272e-04
1.750000000e-01, 5.686205360e-01, 2.041070956e-03, 2.217485714e-01, 7.959694384e-04
2.450000000e-01, 5.386763396e-01, 1.423595876e-03, 4.090857143e-01, 1.081118091e-03
3.150000000e-01, 5.104467113e-01, 1.079279482e-03, 6.390942857e-01, 1.351289633e-03
3.850000000e-01, 4.740306559e-01, 8.515421532e-04, 8.853857143e-01, 1.590494725e-03
4.550000000e-01, 4.277684142e-01, 6.847406797e-04, 1.115057143e+00, 1.784902673e-03
5.250000000e-01, 3.871528350e-01, 5.647048305e-04, 1.342931429e+00, 1.958812635e-03
5.950000000e-01, 3.448753396e-01, 4.703539947e-04, 1.536054286e+00, 2.094928765e-03
6.650000000e-01, 3.018307327e-01, 3.937501359e-04, 1.678871429e+00, 2.190154221e-03
7.350000000e-01, 2.606271712e-01, 3.310697352e-04, 1.770648571e+00, 2.249221180e-03
8.050000000e-01, 2.239436313e-01, 2.802191026e-04, 1.824794286e+00, 2.283352351e-03
8.750000000e-01, 1.892243810e-01, 2.369876740e-04, 1.821522857e+00, 2.281304675e-03
9.450000000e-01, 1.579883051e-01, 2.005129562e-04, 1.773768571e+00, 2.251201947e-03
1.015000000e+00, 1.312466286e-01, 1.701582583e-04, 1.699817143e+00, 2.203774128e-03
1.085000000e+00, 1.076257927e-01, 1.441498459e-04, 1.592708571e+00, 2.133212582e-03
1.155000000e+00, 8.794638028e-02, 1.224113224e-04, 1.474771429e+00, 2.052713485e-03
1.225000000e+00, 7.073217544e-02, 1.035081116e-04, 1.334188571e+00, 1.952426016e-03
1.295000000e+00, 5.667157728e-02, 8.764377220e-05, 1.194594286e+00, 1.847464893e-03
1.365000000e+00, 4.486666105e-02, 7.398483104e-05, 1.050737143e+00, 1.732658686e-03
1.435000000e+00, 3.531285602e-02, 6.243563193e-05, 9.139714286e-01, 1.615966255e-03
1.505000000e+00, 2.756441801e-02, 5.259685982e-05, 7.847114286e-01, 1.497341862e-03
1.575000000e+00, 2.129744400e-02, 4.417824798e-05, 6.640028571e-01, 1.377371054e-03
1.645000000e+00, 1.641683080e-02, 3.713701901e-05, 5.583371429e-01, 1.263031662e-03
1.715000000e+00, 1.245542277e-02, 3.102744493e-05, 4.604228571e-01, 1.146949815e-03
1.785000000e+00, 9.389930686e-03, 2.588369011e-05, 3.760142857e-01, 1.036497241e-03
1.855000000e+00, 7.046610040e-03, 2.157652419e-05, 3.047400000e-01, 9.331054143e-04
1.925000000e+00, 5.243869557e-03, 1.793627794e-05, 2.442142857e-01, 8.353173661e-04
1.995000000e+00, 3.835981973e-03, 1.480246856e-05, 1.918742857e-01, 7.404135634e-04
2.065000000e+00, 2.800312220e-03, 1.221865564e-05, 1.500714286e-01, 6.548095221e-04
2.135000000e+00, 2.035569566e-03, 1.007596591e-05, 1.166085714e-01, 5.772065029e-04
2.205000000e+00, 1.448417513e-03, 8.229644960e-06, 8.850285714e-02, 5.028571429e-04
2.275000000e+00, 1.051508747e-03, 6.796243935e-06, 6.839428571e-02, 4.420545723e-04
2.345000000e+00, 7.461621794e-04, 5.554163896e-06, 5.156571429e-02, 3.838367000e-04
2.415000000e+00, 5.134240000e-04, 4.473699314e-06, 3.763142857e-02, 3.278999350e-04
2.485000000e+00, 3.580020711e-04, 3.630471770e-06, 2.778285714e-02, 2.817438408e-04
2.555000000e+00, 2.442400932e-04, 2.916520528e-06, 2.003714286e-02, 2.392675899e-04
2.625000000e+00, 1.724277441e-04, 2.385187055e-06, 1.493142857e-02, 2.065459380e-04
2.695000000e+00, 1.131275248e-04, 1.881803236e-06, 1.032571429e-02, 1.717615813e-04
2.765000000e+00, 7.687217563e-05, 1.511955116e-06, 7.385714286e-03, 1.452654151e-04
2.835000000e+00, 5.547170247e-05, 1.252658524e-06, 5.602857143e-03, 1.265233704e-04
2.905000000e+00, 3.284070793e-05, 9.406123088e-07, 3.482857143e-03, 9.975480143e-05
2.975000000e+00, 2.152643608e-05, 7.436183953e-07, 2.394285714e-03, 8.270922758e-05
3.045000000e+00, 1.436898158e-05, 5.935771580e-07, 1.674285714e-03, 6.916410535e-05
3.115000000e+00, 9.958103687e-06, 4.830389804e-07, 1.214285714e-03, 5.890150894e-05
3.185000000e+00, 4.549689671e-06, 3.193256141e-07, 5.800000000e-04, 4.070801957e-05
3.255000000e+00, 2.832548140e-06, 2.465416703e-07, 3.771428571e-04, 3.282607227e-05
3.325000000e+00, 1.172188909e-06, 1.552602139e-07, 1.628571429e-04, 2.157095553e-05
3.395000000e+00, 1.499134991e-06, 1.719625771e-07, 2.171428571e-04, 2.490799396e-05
3.465000000e+00, 8.900178186e-07, 1.298224415e-07, 1.342857143e-04, 1.958758457e-05
