#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.886280807015e-02, 8.336262186640e-04, 9.762976833183e-03, 5.997348994388e-04, 9.099831236967e-03, 5.790083961733e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 2.844444444444e-04, 1.257078722109e-05, 1.472222222222e-04, 9.043789220055e-06, 1.372222222222e-04, 8.731240914168e-06,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 2.019962538316e-02, 3.260549741609e-04, 9.747187652321e-03, 2.264951130755e-04, 1.045243773084e-02, 2.345459654908e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 2.132222222222e-03, 3.441755222607e-05, 1.028888888889e-03, 2.390826087928e-05, 1.103333333333e-03, 2.475808883906e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 2.019103828479e-02, 1.978657921435e-04, 9.976269276411e-03, 1.390834559229e-04, 1.021476900838e-02, 1.407361502568e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 5.785000000000e-03, 5.669117117232e-05, 2.858333333333e-03, 3.984925297873e-05, 2.926666666667e-03, 4.032277180361e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.999194786911e-02, 1.410895621523e-04, 1.010251534416e-02, 1.002956482547e-04, 9.889432524954e-03, 9.923229055852e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 1.115444444444e-02, 7.872047751536e-05, 5.636666666667e-03, 5.595964154175e-05, 5.517777777778e-03, 5.536634445912e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.954346844077e-02, 1.086435869725e-04, 9.783511396272e-03, 7.686889755701e-05, 9.759957044494e-03, 7.677630870660e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 1.797722222222e-02, 9.993670836591e-05, 8.999444444444e-03, 7.070849565664e-05, 8.977777777778e-03, 7.062332703143e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.990125034994e-02, 8.976099906332e-05, 9.913581327562e-03, 6.335235785261e-05, 9.987669022378e-03, 6.358864448437e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 2.730944444444e-02, 1.231743219192e-04, 1.360388888889e-02, 8.693512552118e-05, 1.370555555556e-02, 8.725936930132e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.948882215442e-02, 7.518983437258e-05, 9.770229081611e-03, 5.323762898328e-05, 9.718593072807e-03, 5.309676123094e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 3.732333333333e-02, 1.439971707541e-04, 1.871111111111e-02, 1.019561755285e-04, 1.861222222222e-02, 1.016863975996e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.919089292298e-02, 6.468036041527e-05, 9.610379227216e-03, 4.577149553578e-05, 9.580513695763e-03, 4.570031969108e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 4.890722222222e-02, 1.648353087550e-04, 2.449166666667e-02, 1.166468237094e-04, 2.441555555556e-02, 1.164654349190e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.906806742136e-02, 5.689730091773e-05, 9.541588748835e-03, 4.024840482633e-05, 9.526478672526e-03, 4.021652347803e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 6.239611111111e-02, 1.861840653032e-04, 3.122277777778e-02, 1.317041671866e-04, 3.117333333333e-02, 1.315998423955e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.881753798332e-02, 5.057838380188e-05, 9.386269894455e-03, 3.572153114140e-05, 9.431268088869e-03, 3.580705406654e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 7.689944444444e-02, 2.066928000203e-04, 3.835777777778e-02, 1.459790277513e-04, 3.854166666667e-02, 1.463285243452e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 1.843818563820e-02, 4.530157351171e-05, 9.276803626693e-03, 3.213315561580e-05, 9.161382011507e-03, 3.193263022063e-05,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00, 9.203166666667e-02, 2.261165710507e-04, 4.630388888889e-02, 1.603882249919e-04, 4.572777777778e-02, 1.593873300725e-04,               -nan,               -nan, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 1.814908671828e-02, 4.103933613780e-05, 9.124144719504e-03, 2.909839410208e-05, 9.024941998771e-03, 2.893977490084e-05,               -nan,               -nan, 1.855991033351e-07, 1.855991033351e-07, 1.086516666667e-01, 2.456868678563e-04, 5.462277777778e-02, 1.742009978568e-04, 5.402888888889e-02, 1.732514051392e-04,               -nan,               -nan, 1.111111111111e-06, 1.111111111111e-06
 7.500000000000e-01, 1.782260740857e-02, 3.741686451730e-05, 8.964876944821e-03, 2.653712910891e-05, 8.857730463745e-03, 2.637806909087e-05,               -nan,               -nan, 9.269270356967e-06, 1.206756213360e-06, 1.260477777778e-01, 2.646252883038e-04, 6.340277777778e-02, 1.876799547957e-04, 6.264500000000e-02, 1.865550261391e-04,               -nan,               -nan, 6.555555555556e-05, 8.534606386521e-06
 8.100000000000e-01, 1.743158280917e-02, 3.426438497767e-05, 8.671339231774e-03, 2.416671483920e-05, 8.760243577398e-03, 2.429028554337e-05,               -nan,               -nan, 7.098877294454e-05, 3.092319519053e-06, 1.437855555556e-01, 2.826320296738e-04, 7.152611111111e-02, 1.993407344099e-04, 7.225944444444e-02, 2.003600154783e-04,               -nan,               -nan, 5.855555555556e-04, 2.550720062944e-05
 8.700000000000e-01, 1.716816104337e-02, 3.166032743155e-05, 8.587379317792e-03, 2.239153342880e-05, 8.580781725578e-03, 2.238293018753e-05,               -nan,               -nan, 2.737124982446e-04, 5.653479541665e-06, 1.633594444444e-01, 3.012561151472e-04, 8.171111111111e-02, 2.130611689830e-04, 8.164833333333e-02, 2.129793069413e-04,               -nan,               -nan, 2.604444444444e-03, 5.379430416405e-05
 9.300000000000e-01, 1.677756314520e-02, 2.927959067658e-05, 8.403727641864e-03, 2.072223261257e-05, 8.373835503338e-03, 2.068534519264e-05,               -nan,               -nan, 7.007534833186e-04, 8.462490428880e-06, 1.824127777778e-01, 3.183401201526e-04, 9.136888888889e-02, 2.253008961970e-04, 9.104388888889e-02, 2.248998405326e-04,               -nan,               -nan, 7.618888888889e-03, 9.200778281627e-05
 9.900000000000e-01, 1.632237331875e-02, 2.712993901187e-05, 8.159991680573e-03, 1.918235933272e-05, 8.162381638182e-03, 1.918516826140e-05,               -nan,               -nan, 1.284534574583e-03, 1.076329047794e-05, 2.010927777778e-01, 3.342427409482e-04, 1.005316666667e-01, 2.363280049548e-04, 1.005611111111e-01, 2.363626111521e-04,               -nan,               -nan, 1.582555555556e-02, 1.326044894311e-04
 1.050000000000e+00, 1.592748080014e-02, 2.526876298414e-05, 7.965845051490e-03, 1.787007453538e-05, 7.961635748648e-03, 1.786535246920e-05,               -nan,               -nan, 2.002265140165e-03, 1.267028044472e-05, 2.207261111111e-01, 3.501794072814e-04, 1.103922222222e-01, 2.476469510123e-04, 1.103338888889e-01, 2.475815117053e-04,               -nan,               -nan, 2.774777777778e-02, 1.755871982735e-04
