#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.6341616738589e-02,  9.8512061126801e-04,  1.3962898942553e-02,  7.1722594240147e-04,  1.2378717796036e-02,  6.7531442031944e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.9722222222222e-04,  1.4855268841245e-05,  2.1055555555556e-04,  1.0815512407740e-05,  1.8666666666667e-04,  1.0183501544346e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.9000000000000e-01,  2.1776528393408e-02,  4.4953888283258e-05,  1.0841771621319e-02,  3.1719261431190e-05,  1.0934756772089e-02,  3.1854992168316e-05,                 -nan,                 -nan,  3.7119820667015e-07,  2.6247676910075e-07,                 -nan,                 -nan,  3.6744442403087e-04,  2.5987017471134e-04,  1.3036777777778e-01,  2.6912179995288e-04,  6.4905555555555e-02,  1.8989113190275e-04,  6.5462222222222e-02,  1.9070370010718e-04,                 -nan,                 -nan,  2.2222222222222e-06,  1.5713484026368e-06,                 -nan,                 -nan,  3.6744442403087e-04,  2.5987017471134e-04
  7.5000000000000e-01,  2.1370617020542e-02,  4.0972296020294e-05,  1.0679691960860e-02,  2.8964173093718e-05,  1.0690925059682e-02,  2.8979401618594e-05,                 -nan,                 -nan,  1.1782970792755e-05,  1.3605802718101e-06,                 -nan,                 -nan,  1.2238903394256e-02,  1.4218487068581e-03,  1.5114055555556e-01,  2.8977055631765e-04,  7.5530555555555e-02,  2.0484486752928e-04,  7.5610000000000e-02,  2.0495256903868e-04,                 -nan,                 -nan,  8.3333333333333e-05,  9.6225044864938e-06,                 -nan,                 -nan,  1.2238903394256e-02,  1.4218487068581e-03
  8.1000000000000e-01,  2.0679824309712e-02,  3.7320542802091e-05,  1.0381670256588e-02,  2.6442842885678e-05,  1.0298154053124e-02,  2.6336267297514e-05,                 -nan,                 -nan,  8.7826717191343e-05,  3.4395597014128e-06,                 -nan,                 -nan,  9.0092579798259e-02,  3.6838074084643e-03,  1.7057888888889e-01,  3.0784094819032e-04,  8.5633888888889e-02,  2.1811552607747e-04,  8.4945000000000e-02,  2.1723643033954e-04,                 -nan,                 -nan,  7.2444444444445e-04,  2.8371434077342e-05,                 -nan,                 -nan,  9.0092579798259e-02,  3.6838074084643e-03
  8.7000000000000e-01,  2.0311125525666e-02,  3.4436619174110e-05,  1.0161342954242e-02,  2.4357295642332e-05,  1.0149782571424e-02,  2.4343436263903e-05,                 -nan,                 -nan,  3.3349952857784e-04,  6.2404530883962e-06,                 -nan,                 -nan,  3.4880312652662e-01,  7.5801107249829e-03,  1.9326555555556e-01,  3.2767324133414e-04,  9.6687777777778e-02,  2.3176589934407e-04,  9.6577777777778e-02,  2.3163402381268e-04,                 -nan,                 -nan,  3.1733333333333e-03,  5.9379507626166e-05,                 -nan,                 -nan,  3.4880312652662e-01,  7.5801107249829e-03
  9.3000000000000e-01,  1.9826663470168e-02,  3.1829174676746e-05,  9.9253141393306e-03,  2.2520223206524e-05,  9.9013493308374e-03,  2.2493019079953e-05,                 -nan,                 -nan,  8.0356200077797e-04,  9.0620249508248e-06,                 -nan,                 -nan,  8.2620573710203e-01,  1.2591252115385e-02,  2.1556388888889e-01,  3.4606027805771e-04,  1.0791222222222e-01,  2.4484941202278e-04,  1.0765166666667e-01,  2.4455363722808e-04,                 -nan,                 -nan,  8.7366666666667e-03,  9.8526176254879e-05,                 -nan,                 -nan,  8.2620573710203e-01,  1.2591252115385e-02
  9.9000000000000e-01,  1.9304183637658e-02,  2.9504134846880e-05,  9.6536700927218e-03,  2.0864279438505e-05,  9.6505135449362e-03,  2.0860868068583e-05,                 -nan,                 -nan,  1.5934253221744e-03,  1.1987759438265e-05,                 -nan,                 -nan,  1.6285371923680e+00,  1.9863741247821e-02,  2.3782888888889e-01,  3.6349299923634e-04,  1.1893388888889e-01,  2.5704937797250e-04,  1.1889500000000e-01,  2.5700734965712e-04,                 -nan,                 -nan,  1.9631111111111e-02,  1.4769003242945e-04,                 -nan,                 -nan,  1.6285371923680e+00,  1.9863741247821e-02
  1.0500000000000e+00,  1.8690507273842e-02,  2.7372910727020e-05,  9.3243273885094e-03,  1.9333887784516e-05,  9.3661798853326e-03,  1.9377229544111e-05,                 -nan,                 -nan,  2.4437207867337e-03,  1.3997524169670e-05,                 -nan,                 -nan,  2.5378018318068e+00,  2.7341611041880e-02,  2.5901666666667e-01,  3.7933909388323e-04,  1.2921833333333e-01,  2.6793275828641e-04,  1.2979833333333e-01,  2.6853339677810e-04,                 -nan,                 -nan,  3.3865555555556e-02,  1.9398039865339e-04,                 -nan,                 -nan,  2.5378018318068e+00,  2.7341611041880e-02
  1.1100000000000e+00,  1.8106644161104e-02,  2.5486016150844e-05,  9.0534117626892e-03,  1.8021424105071e-05,  9.0532323984145e-03,  1.8021245585870e-05,                 -nan,                 -nan,  3.3175216238276e-03,  1.5427830173758e-05,                 -nan,                 -nan,  3.5142118863049e+00,  3.4722421171446e-02,  2.8041388888889e-01,  3.9469671119375e-04,  1.4020833333333e-01,  2.7909410333885e-04,  1.4020555555556e-01,  2.7909133864856e-04,                 -nan,                 -nan,  5.1377777777778e-02,  2.3892764543494e-04,                 -nan,                 -nan,  3.5142118863049e+00,  3.4722421171446e-02
  1.1700000000000e+00,  1.7424507330865e-02,  2.3719505131596e-05,  8.7180817782046e-03,  1.6777831925103e-05,  8.7064255526601e-03,  1.6766612048378e-05,                 -nan,                 -nan,  4.0763209143984e-03,  1.6224620661958e-05,                 -nan,                 -nan,  4.2923296613627e+00,  3.9302728226174e-02,  2.9980388888889e-01,  4.0811483193996e-04,  1.5000222222222e-01,  2.8867727292122e-04,  1.4980166666667e-01,  2.8848422512877e-04,                 -nan,                 -nan,  7.0136666666667e-02,  2.7915878927526e-04,                 -nan,                 -nan,  4.2923296613627e+00,  3.9302728226173e-02
  1.2300000000000e+00,  1.6802610041127e-02,  2.2156391133571e-05,  8.3909333276099e-03,  1.5657260752511e-05,  8.4116767135168e-03,  1.5676602112437e-05,                 -nan,                 -nan,  4.7333485035767e-03,  1.6630675427855e-05,                 -nan,                 -nan,  5.0142989786444e+00,  4.3206007659317e-02,  3.1950888888889e-01,  4.2131334926822e-04,  1.5955722222222e-01,  2.9772957735933e-04,  1.5995166666667e-01,  2.9809736167406e-04,                 -nan,                 -nan,  9.0006666666667e-02,  3.1623947793944e-04,                 -nan,                 -nan,  5.0142989786444e+00,  4.3206007659317e-02
  1.2900000000000e+00,  1.6197927503316e-02,  2.0742432587314e-05,  8.0932927757392e-03,  1.4661978810911e-05,  8.1046347275771e-03,  1.4672248872878e-05,                 -nan,                 -nan,  5.2797184234519e-03,  1.6747513650457e-05,                 -nan,                 -nan,  5.7121098913731e+00,  4.6942440234034e-02,  3.3878722222222e-01,  4.3383766947649e-04,  1.6927500000000e-01,  3.0666213764772e-04,  1.6951222222222e-01,  3.0687694079244e-04,                 -nan,                 -nan,  1.1042777777778e-01,  3.5028207328409e-04,                 -nan,                 -nan,  5.7121098913731e+00,  4.6942440234034e-02
  1.3500000000000e+00,  1.5541089416761e-02,  1.9414670985101e-05,  7.7886501208438e-03,  1.3744229646964e-05,  7.7524392959169e-03,  1.3712242736738e-05,                 -nan,                 -nan,  5.6459297330404e-03,  1.6549010736187e-05,                 -nan,                 -nan,  6.0126562661432e+00,  4.6670689978566e-02,  3.5598388888889e-01,  4.4471207220008e-04,  1.7840666666667e-01,  3.1482505429971e-04,  1.7757722222222e-01,  3.1409236276242e-04,                 -nan,                 -nan,  1.2932555555556e-01,  3.7907131483191e-04,                 -nan,                 -nan,  6.0126562661432e+00,  4.6670689978566e-02
  1.4100000000000e+00,  1.4939452314678e-02,  1.8225282818882e-05,  7.4721829932669e-03,  1.2889340236631e-05,  7.4672693214113e-03,  1.2885101555386e-05,                 -nan,                 -nan,  5.9213080930834e-03,  1.6226720861283e-05,                 -nan,                 -nan,  6.3874898066868e+00,  4.7576421615754e-02,  3.7329166666667e-01,  4.5539461926911e-04,  1.8670722222222e-01,  3.2206557495004e-04,  1.8658444444444e-01,  3.2195966314332e-04,                 -nan,                 -nan,  1.4795555555556e-01,  4.0545660893417e-04,                 -nan,                 -nan,  6.3874898066868e+00,  4.7576421615754e-02
  1.4700000000000e+00,  1.4191045738611e-02,  1.7037996939980e-05,  7.0859085059818e-03,  1.2039518161497e-05,  7.1051372326288e-03,  1.2055842656810e-05,                 -nan,                 -nan,  6.2006915730846e-03,  1.5927455439236e-05,                 -nan,                 -nan,  6.6290950443949e+00,  4.7032387723702e-02,  3.8540666666667e-01,  4.6272542054097e-04,  1.9244222222222e-01,  3.2697453368575e-04,  1.9296444444444e-01,  3.2741788151505e-04,                 -nan,                 -nan,  1.6840111111111e-01,  4.3256484563475e-04,                 -nan,                 -nan,  6.6290950443949e+00,  4.7032387723702e-02
  1.5300000000000e+00,  1.3626019922207e-02,  1.6040727737053e-05,  6.8148888547429e-03,  1.1344071270019e-05,  6.8111310674644e-03,  1.1340943230393e-05,                 -nan,                 -nan,  6.2326017767509e-03,  1.5342256707928e-05,                 -nan,                 -nan,  6.7662566625666e+00,  4.6416693833498e-02,  4.0088277777778e-01,  4.7192441589834e-04,  2.0049666666667e-01,  3.3374696558476e-04,  2.0038611111111e-01,  3.3365493744878e-04,                 -nan,                 -nan,  1.8336555555556e-01,  4.5137512799537e-04,                 -nan,                 -nan,  6.7662566625666e+00,  4.6416693833498e-02
  1.5900000000000e+00,  1.2956482915895e-02,  1.5051489777306e-05,  6.4647690727269e-03,  1.0631937934018e-05,  6.4917138431685e-03,  1.0654071535499e-05,                 -nan,                 -nan,  6.3368644680672e-03,  1.4886346780072e-05,                 -nan,                 -nan,  7.1041674834359e+00,  4.7509570965913e-02,  4.1166388888889e-01,  4.7822814690671e-04,  2.0540388888889e-01,  3.3780655944629e-04,  2.0626000000000e-01,  3.3850980619310e-04,                 -nan,                 -nan,  2.0134000000000e-01,  4.7298108959145e-04,                 -nan,                 -nan,  7.1041674834359e+00,  4.7509570965913e-02
  1.6500000000000e+00,  1.2299757974421e-02,  1.4131856778797e-05,  6.1428727846553e-03,  9.9870380653798e-06,  6.1568851897661e-03,  9.9984222103832e-06,                 -nan,                 -nan,  6.3495192271175e-03,  1.4359402317734e-05,                 -nan,                 -nan,  6.9098491006114e+00,  4.3948917591363e-02,  4.2084500000000e-01,  4.8353156854313e-04,  2.1018277777778e-01,  3.4171363724110e-04,  2.1066222222222e-01,  3.4210315388963e-04,                 -nan,                 -nan,  2.1725333333333e-01,  4.9131720160462e-04,                 -nan,                 -nan,  6.9098491006114e+00,  4.3948917591363e-02
  1.7100000000000e+00,  1.1693500605180e-02,  1.3295745670369e-05,  5.8462363065505e-03,  9.4010986653009e-06,  5.8472642986296e-03,  9.4019251654334e-06,                 -nan,                 -nan,  6.3189766051708e-03,  1.3822251772652e-05,                 -nan,                 -nan,  7.0855370219691e+00,  4.4071644733663e-02,  4.2972555555556e-01,  4.8860661042713e-04,  2.1484388888889e-01,  3.4548186066620e-04,  2.1488166666667e-01,  3.4551223379745e-04,                 -nan,                 -nan,  2.3221666666667e-01,  5.0795523278978e-04,                 -nan,                 -nan,  7.0855370219691e+00,  4.4071644733663e-02
  1.7700000000000e+00,  1.1122045744242e-02,  1.2527288954771e-05,  5.5572272602785e-03,  8.8551074463756e-06,  5.5648184839639e-03,  8.8611534615682e-06,                 -nan,                 -nan,  6.2382926596182e-03,  1.3268218868691e-05,                 -nan,                 -nan,  6.8721982155625e+00,  4.1010075567539e-02,  4.3790777777778e-01,  4.9323635182885e-04,  2.1880444444445e-01,  3.4865172406193e-04,  2.1910333333333e-01,  3.4888977353037e-04,                 -nan,                 -nan,  2.4562000000000e-01,  5.2240895006796e-04,                 -nan,                 -nan,  6.8721982155625e+00,  4.1010075567539e-02
  1.8300000000000e+00,  1.0433844475934e-02,  1.1735739305628e-05,  5.2081969853872e-03,  8.2914784264761e-06,  5.2256474905466e-03,  8.3053574608764e-06,                 -nan,                 -nan,  6.1494418574720e-03,  1.2741516525140e-05,                 -nan,                 -nan,  6.8378687802730e+00,  3.9664791772313e-02,  4.3913222222222e-01,  4.9392544546623e-04,  2.1919888888889e-01,  3.4896584430833e-04,  2.1993333333333e-01,  3.4954997523271e-04,                 -nan,                 -nan,  2.5881333333333e-01,  5.3625588143196e-04,                 -nan,                 -nan,  6.8378687802730e+00,  3.9664791772313e-02
  1.8900000000000e+00,  9.8614846327184e-03,  1.1047141739732e-05,  4.9224075169890e-03,  7.8049038581716e-06,  4.9390771157294e-03,  7.8181082355272e-06,                 -nan,                 -nan,  5.9907345032272e-03,  1.2176817845480e-05,                 -nan,                 -nan,  6.7337042704131e+00,  3.8062872145516e-02,  4.4270277777778e-01,  4.9592941801664e-04,  2.2097722222222e-01,  3.5037854308846e-04,  2.2172555555556e-01,  3.5097131534861e-04,                 -nan,                 -nan,  2.6893666666667e-01,  5.4664295341522e-04,                 -nan,                 -nan,  6.7337042704131e+00,  3.8062872145516e-02
  1.9500000000000e+00,  9.2462203773822e-03,  1.0367861642861e-05,  4.6169777020671e-03,  7.3263213066493e-06,  4.6292426753151e-03,  7.3360460165707e-06,                 -nan,                 -nan,  5.8630059795198e-03,  1.1675681494971e-05,                 -nan,                 -nan,  6.7076317399516e+00,  3.7084428573511e-02,  4.4185277777778e-01,  4.9545309105111e-04,  2.2063333333333e-01,  3.5010580411366e-04,  2.2121944444444e-01,  3.5057052265988e-04,                 -nan,                 -nan,  2.8017777777778e-01,  5.5795039383023e-04,                 -nan,                 -nan,  6.7076317399516e+00,  3.7084428573511e-02
  2.0100000000000e+00,  8.7190088871881e-03,  9.7674274569426e-06,  4.3647839167514e-03,  6.9107949687983e-06,  4.3542249704367e-03,  6.9024308780218e-06,                 -nan,                 -nan,  5.7226425289952e-03,  1.1190769257002e-05,                 -nan,                 -nan,  6.5568677598917e+00,  3.5247689902505e-02,  4.4269166666667e-01,  4.9592319447150e-04,  2.2161388888889e-01,  3.5088292514811e-04,  2.2107777777778e-01,  3.5045825379683e-04,                 -nan,                 -nan,  2.9055666666667e-01,  5.6819076087239e-04,                 -nan,                 -nan,  6.5568677598917e+00,  3.5247689902505e-02
  2.0700000000000e+00,  8.1552733001680e-03,  9.1726015214432e-06,  4.0781009077123e-03,  6.4863779573417e-06,  4.0771723924557e-03,  6.4856394955080e-06,                 -nan,                 -nan,  5.5622603274278e-03,  1.0713069458302e-05,                 -nan,                 -nan,  6.3934161844227e+00,  3.3482521982875e-02,  4.3915666666667e-01,  4.9393919253884e-04,  2.1960333333333e-01,  3.4928763483961e-04,  2.1955333333333e-01,  3.4924786910456e-04,                 -nan,                 -nan,  2.9952444444444e-01,  5.7689248415247e-04,                 -nan,                 -nan,  6.3934161844227e+00,  3.3482521982875e-02
  2.1300000000000e+00,  7.5969331220360e-03,  8.6036751701664e-06,  3.8043713221233e-03,  6.0884438246970e-06,  3.7925617999126e-03,  6.0789866118661e-06,                 -nan,                 -nan,  5.3844210846322e-03,  1.0243523301161e-05,                 -nan,                 -nan,  6.2508257544907e+00,  3.2021485157389e-02,  4.3314777777778e-01,  4.9054832006744e-04,  2.1691055555556e-01,  3.4713954571257e-04,  2.1623722222222e-01,  3.4660033197251e-04,                 -nan,                 -nan,  3.0699888888889e-01,  5.8404612535587e-04,                 -nan,                 -nan,  6.2508257544907e+00,  3.2021485157389e-02
  2.1900000000000e+00,  7.1081177830103e-03,  8.0942837738186e-06,  3.5638199787983e-03,  5.7313772749260e-06,  3.5442978042120e-03,  5.7156578224701e-06,                 -nan,                 -nan,  5.2582488732973e-03,  9.8454752515999e-06,                 -nan,                 -nan,  6.1444789108612e+00,  3.0751470259416e-02,  4.2843000000000e-01,  4.8786951807494e-04,  2.1480333333333e-01,  3.4544925124421e-04,  2.1362666666667e-01,  3.4450178734149e-04,                 -nan,                 -nan,  3.1693222222222e-01,  5.9341967744612e-04,                 -nan,                 -nan,  6.1444789108612e+00,  3.0751470259416e-02
  2.2500000000000e+00,  6.6029538523147e-03,  7.5933350067674e-06,  3.2942466115269e-03,  5.3634160053092e-06,  3.3087072407878e-03,  5.3751749068278e-06,                 -nan,                 -nan,  5.0458689211343e-03,  9.3874234764570e-06,                 -nan,                 -nan,  5.9694421487603e+00,  2.9318598205696e-02,  4.2008666666667e-01,  4.8309572703708e-04,  2.0958333333333e-01,  3.4122600309060e-04,  2.1050333333333e-01,  3.4197411641277e-04,                 -nan,                 -nan,  3.2102333333333e-01,  5.9723746750567e-04,                 -nan,                 -nan,  5.9694421487603e+00,  2.9318598205696e-02
  2.3100000000000e+00,  6.1198514703859e-03,  7.1204111015342e-06,  3.0651698593516e-03,  5.0392035451482e-06,  3.0546816110343e-03,  5.0305747072692e-06,                 -nan,                 -nan,  4.8627031851070e-03,  8.9761170298477e-06,                 -nan,                 -nan,  5.7978229518560e+00,  2.7903624475924e-02,  4.1039222222222e-01,  4.7748893077468e-04,  2.0554777777778e-01,  3.3792485832881e-04,  2.0484444444444e-01,  3.3734621553502e-04,                 -nan,                 -nan,  3.2608888888889e-01,  6.0193104892032e-04,                 -nan,                 -nan,  5.7978229518560e+00,  2.7903624475924e-02
  2.3700000000000e+00,  5.6676604362603e-03,  6.6788360580391e-06,  2.8355774507058e-03,  4.7241059465322e-06,  2.8320829855545e-03,  4.7211941387855e-06,                 -nan,                 -nan,  4.6898713089191e-03,  8.5920012700893e-06,                 -nan,                 -nan,  5.6224147041063e+00,  2.6507237487350e-02,  4.0006777777778e-01,  4.7144445753790e-04,  2.0015722222222e-01,  3.3346432611319e-04,  1.9991055555556e-01,  3.3325878796078e-04,                 -nan,                 -nan,  3.3104777777778e-01,  6.0649061344553e-04,                 -nan,                 -nan,  5.6224147041063e+00,  2.6507237487350e-02
  2.4300000000000e+00,  5.2487759075891e-03,  6.2685995265270e-06,  2.6378263509723e-03,  4.4439034129130e-06,  2.6109495566168e-03,  4.4212059984437e-06,                 -nan,                 -nan,  4.4923625943589e-03,  8.2015117031267e-06,                 -nan,                 -nan,  5.4563442268172e+00,  2.5311285712733e-02,  3.8949555555556e-01,  4.6517353724507e-04,  1.9574500000000e-01,  3.2976843727413e-04,  1.9375055555556e-01,  3.2808413178766e-04,                 -nan,                 -nan,  3.3336444444444e-01,  6.0860901921645e-04,                 -nan,                 -nan,  5.4563442268172e+00,  2.5311285712733e-02
  2.4900000000000e+00,  4.8237806463083e-03,  5.8646586196132e-06,  2.4066282814578e-03,  4.1424137021667e-06,  2.4171523648505e-03,  4.1514611216661e-06,                 -nan,                 -nan,  4.3336692342197e-03,  7.8612542026212e-06,                 -nan,                 -nan,  5.3011321018019e+00,  2.4138706716400e-02,  3.7585222222222e-01,  4.5695381618218e-04,  1.8751611111111e-01,  3.2276247812277e-04,  1.8833611111111e-01,  3.2346742160457e-04,                 -nan,                 -nan,  3.3766444444444e-01,  6.1252160455724e-04,                 -nan,                 -nan,  5.3011321018019e+00,  2.4138706716400e-02
  2.5500000000000e+00,  4.4261919391173e-03,  5.4855949716730e-06,  2.2132999264991e-03,  3.8790801372328e-06,  2.2128920126182e-03,  3.8787226611566e-06,                 -nan,                 -nan,  4.1544805030347e-03,  7.5159170325629e-06,                 -nan,                 -nan,  5.1459536842105e+00,  2.3079466564756e-02,  3.6169333333333e-01,  4.4826414170748e-04,  1.8086333333333e-01,  3.1698521989145e-04,  1.8083000000000e-01,  3.1695600816377e-04,                 -nan,                 -nan,  3.3949000000000e-01,  6.1417514693376e-04,                 -nan,                 -nan,  5.1459536842105e+00,  2.3079466564756e-02
  2.6100000000000e+00,  4.0682417686885e-03,  5.1382132237278e-06,  2.0384721567521e-03,  3.6371493721264e-06,  2.0297696119365e-03,  3.6293772988395e-06,                 -nan,                 -nan,  3.9853631707468e-03,  7.1921327471337e-06,                 -nan,                 -nan,  5.0250057277518e+00,  2.2258971056333e-02,  3.4827055555556e-01,  4.3986775509841e-04,  1.7450777777778e-01,  3.1136596704216e-04,  1.7376277777778e-01,  3.1070062205154e-04,                 -nan,                 -nan,  3.4117555555556e-01,  6.1569793780497e-04,                 -nan,                 -nan,  5.0250057277518e+00,  2.2258971056333e-02
