# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.058096026e-01, 9.183150664e-03, 1.243428571e-02, 1.884848286e-04
1.050000000e-01, 5.859632928e-01, 3.413577903e-03, 8.418857143e-02, 4.904475257e-04
1.750000000e-01, 5.760349047e-01, 2.054334846e-03, 2.246400000e-01, 8.011420420e-04
2.450000000e-01, 5.485108133e-01, 1.436532209e-03, 4.165542857e-01, 1.090942300e-03
3.150000000e-01, 5.115512039e-01, 1.080446510e-03, 6.404771429e-01, 1.352750788e-03
3.850000000e-01, 4.764062778e-01, 8.536732538e-04, 8.898228571e-01, 1.594475155e-03
4.550000000e-01, 4.325791237e-01, 6.885802324e-04, 1.127597143e+00, 1.794911174e-03
5.250000000e-01, 3.897836812e-01, 5.666202708e-04, 1.352057143e+00, 1.965456794e-03
5.950000000e-01, 3.481013753e-01, 4.725487686e-04, 1.550422857e+00, 2.104704158e-03
6.650000000e-01, 3.030142115e-01, 3.945213281e-04, 1.685454286e+00, 2.194443819e-03
7.350000000e-01, 2.614855170e-01, 3.316144572e-04, 1.776480000e+00, 2.252921912e-03
8.050000000e-01, 2.238247657e-01, 2.801447248e-04, 1.823825714e+00, 2.282746287e-03
8.750000000e-01, 1.904151715e-01, 2.377321871e-04, 1.832985714e+00, 2.288471551e-03
9.450000000e-01, 1.593184913e-01, 2.013552986e-04, 1.788702857e+00, 2.260659106e-03
1.015000000e+00, 1.316735018e-01, 1.704347494e-04, 1.705345714e+00, 2.207355052e-03
1.085000000e+00, 1.078634604e-01, 1.443089196e-04, 1.596225714e+00, 2.135566646e-03
1.155000000e+00, 8.779388787e-02, 1.223051503e-04, 1.472214286e+00, 2.050933088e-03
1.225000000e+00, 7.067688824e-02, 1.034676505e-04, 1.333145714e+00, 1.951662818e-03
1.295000000e+00, 5.620097228e-02, 8.727911338e-05, 1.184674286e+00, 1.839778159e-03
1.365000000e+00, 4.443014325e-02, 7.362404385e-05, 1.040514286e+00, 1.724209372e-03
1.435000000e+00, 3.499813236e-02, 6.215678236e-05, 9.058257143e-01, 1.608749039e-03
1.505000000e+00, 2.723151611e-02, 5.227828274e-05, 7.752342857e-01, 1.488272523e-03
1.575000000e+00, 2.104002462e-02, 4.391044800e-05, 6.559771429e-01, 1.369021697e-03
1.645000000e+00, 1.612288402e-02, 3.680304426e-05, 5.483400000e-01, 1.251673166e-03
1.715000000e+00, 1.232742751e-02, 3.086761007e-05, 4.556914286e-01, 1.141041415e-03
1.785000000e+00, 9.223401313e-03, 2.565314117e-05, 3.693457143e-01, 1.027265043e-03
1.855000000e+00, 6.954182702e-03, 2.143455213e-05, 3.007428571e-01, 9.269656445e-04
1.925000000e+00, 5.121538163e-03, 1.772583049e-05, 2.385171429e-01, 8.255165359e-04
1.995000000e+00, 3.813190907e-03, 1.475842943e-05, 1.907342857e-01, 7.382107437e-04
2.065000000e+00, 2.745878735e-03, 1.209931753e-05, 1.471542857e-01, 6.484140778e-04
2.135000000e+00, 1.979758860e-03, 9.936875820e-06, 1.134114286e-01, 5.692386609e-04
2.205000000e+00, 1.451363352e-03, 8.238009570e-06, 8.868285714e-02, 5.033682468e-04
2.275000000e+00, 1.024713679e-03, 6.709092512e-06, 6.665142857e-02, 4.363858992e-04
2.345000000e+00, 7.212322262e-04, 5.460590847e-06, 4.984285714e-02, 3.773700614e-04
2.415000000e+00, 5.014956920e-04, 4.421425497e-06, 3.675714286e-02, 3.240685239e-04
2.485000000e+00, 3.519273753e-04, 3.599538473e-06, 2.731142857e-02, 2.793432531e-04
2.555000000e+00, 2.318069386e-04, 2.841317556e-06, 1.901714286e-02, 2.330980349e-04
2.625000000e+00, 1.584052046e-04, 2.286144061e-06, 1.371714286e-02, 1.979692823e-04
2.695000000e+00, 9.907266632e-05, 1.761030972e-06, 9.042857143e-03, 1.607380935e-04
2.765000000e+00, 7.199517880e-05, 1.463207842e-06, 6.917142857e-03, 1.405818811e-04
2.835000000e+00, 4.876757525e-05, 1.174525721e-06, 4.925714286e-03, 1.186316542e-04
2.905000000e+00, 3.238271610e-05, 9.340304583e-07, 3.434285714e-03, 9.905677613e-05
2.975000000e+00, 2.052460910e-05, 7.261084736e-07, 2.282857143e-03, 8.076168014e-05
3.045000000e+00, 1.186789605e-05, 5.394498205e-07, 1.382857143e-03, 6.285714286e-05
3.115000000e+00, 7.497866306e-06, 4.191434686e-07, 9.142857143e-04, 5.111012520e-05
3.185000000e+00, 5.177233074e-06, 3.406369276e-07, 6.600000000e-04, 4.342481187e-05
3.255000000e+00, 2.768172046e-06, 2.437239587e-07, 3.685714286e-04, 3.245090483e-05
3.325000000e+00, 1.809695158e-06, 1.929141520e-07, 2.514285714e-04, 2.680237577e-05
3.395000000e+00, 1.183527625e-06, 1.527927593e-07, 1.714285714e-04, 2.213133341e-05
3.465000000e+00, 9.468274666e-07, 1.339016244e-07, 1.428571429e-04, 2.020305089e-05
