# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 1.836679133e-02, 1.623410337e-03, 2.327272727e-04, 2.057037909e-05
8.250000000e-02, 2.092912271e-02, 6.549952541e-04, 1.856363636e-03, 5.809652840e-05
1.375000000e-01, 2.178035616e-02, 4.055714256e-04, 5.243636364e-03, 9.764161151e-05
1.925000000e-01, 1.683881080e-02, 2.555444820e-04, 7.894545455e-03, 1.198070073e-04
2.475000000e-01, 2.027686235e-02, 2.183972272e-04, 1.567272727e-02, 1.688071911e-04
3.025000000e-01, 1.933968884e-02, 1.746287343e-04, 2.230000000e-02, 2.013590190e-04
3.575000000e-01, 1.893510432e-02, 1.462660899e-04, 3.047090909e-02, 2.353755571e-04
4.125000000e-01, 1.819018757e-02, 1.242758944e-04, 3.895272727e-02, 2.661261740e-04
4.675000000e-01, 1.862137135e-02, 1.109654106e-04, 5.120181818e-02, 3.051134459e-04
5.225000000e-01, 1.901276358e-02, 1.003343496e-04, 6.528727273e-02, 3.445346604e-04
5.775000000e-01, 1.890347202e-02, 9.052498336e-05, 7.928363636e-02, 3.796736311e-04
6.325000000e-01, 1.864943520e-02, 8.210115173e-05, 9.381454545e-02, 4.130035119e-04
6.875000000e-01, 1.873148375e-02, 7.570269310e-05, 1.113163636e-01, 4.498815271e-04
7.425000000e-01, 1.868525118e-02, 7.001119137e-05, 1.295090909e-01, 4.852536186e-04
7.975000000e-01, 1.877838865e-02, 6.534707353e-05, 1.501418182e-01, 5.224797833e-04
8.525000000e-01, 1.896065516e-02, 6.142861147e-05, 1.732218182e-01, 5.612029582e-04
9.075000000e-01, 1.916380498e-02, 5.801516131e-05, 1.983890909e-01, 6.005892423e-04
9.625000000e-01, 1.903880804e-02, 5.452225165e-05, 2.217018182e-01, 6.348970112e-04
1.017500000e+00, 1.856714718e-02, 5.093297327e-05, 2.416181818e-01, 6.628014674e-04
1.072500000e+00, 1.866609679e-02, 4.845020239e-05, 2.698690909e-01, 7.004791748e-04
1.127500000e+00, 1.898922856e-02, 4.648445877e-05, 3.034145455e-01, 7.427400689e-04
1.182500000e+00, 1.881547089e-02, 4.411954007e-05, 3.306781818e-01, 7.753921962e-04
1.237500000e+00, 1.870903378e-02, 4.203958825e-05, 3.601000000e-01, 8.091521938e-04
1.292500000e+00, 1.861004116e-02, 4.014431703e-05, 3.907363636e-01, 8.428699497e-04
1.347500000e+00, 1.847849247e-02, 3.836967083e-05, 4.216909091e-01, 8.756202052e-04
1.402500000e+00, 1.841761243e-02, 3.680439570e-05, 4.553072727e-01, 9.098524083e-04
1.457500000e+00, 1.834513495e-02, 3.534596546e-05, 4.897781818e-01, 9.436661407e-04
1.512500000e+00, 1.859179768e-02, 3.428902257e-05, 5.345272727e-01, 9.858335400e-04
1.567500000e+00, 1.820740317e-02, 3.274220332e-05, 5.622345455e-01, 1.011061140e-03
1.622500000e+00, 1.810624413e-02, 3.154441016e-05, 5.990309091e-01, 1.043622110e-03
1.677500000e+00, 1.804829473e-02, 3.046139793e-05, 6.382781818e-01, 1.077267741e-03
1.732500000e+00, 1.816112314e-02, 2.958650020e-05, 6.850709091e-01, 1.116057109e-03
1.787500000e+00, 1.780908442e-02, 2.839692653e-05, 7.151181818e-01, 1.140269651e-03
1.842500000e+00, 1.755720115e-02, 2.735380492e-05, 7.490527273e-01, 1.167010732e-03
1.897500000e+00, 1.735914285e-02, 2.641075853e-05, 7.854745455e-01, 1.195046249e-03
1.952500000e+00, 1.740854310e-02, 2.570333851e-05, 8.340327273e-01, 1.231431338e-03
