#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_err_alike,        dens_unlike,    dens_err_unlike,       dens_alike_n,   dens_err_alike_n,      dens_unlike_n,  dens_err_unlike_n,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_err_alike,        prob_unlike,    prob_err_unlike,       prob_alike_n,   prob_err_alike_n,      prob_unlike_n,  prob_err_unlike_n
 3.000000000000e-02, 9.652452567147e-03, 4.216693482322e-04, 5.563054723814e-03, 3.201178273355e-04, 4.089397843333e-03, 2.744624124732e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.455555555556e-04, 6.358623967922e-06, 8.388888888889e-05, 4.827263110273e-06, 6.166666666667e-05, 4.138795673820e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 7.697225670367e-03, 1.423217529914e-04, 3.615722417465e-03, 9.754425935372e-05, 4.081503252902e-03, 1.036368604392e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.125000000000e-04, 1.502313031443e-05, 3.816666666667e-04, 1.029652944047e-05, 4.308333333333e-04, 1.093964925973e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 8.434746618540e-03, 9.042997577917e-05, 4.213495264848e-03, 6.391424295551e-05, 4.221251353692e-03, 6.397304171951e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.416666666667e-03, 2.590938625858e-05, 1.207222222222e-03, 1.831227747094e-05, 1.209444444444e-03, 1.832912409592e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 8.472531348655e-03, 6.494697451766e-05, 4.254188528279e-03, 4.602149246570e-05, 4.218342820375e-03, 4.582719422163e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.727222222222e-03, 3.623696019192e-05, 2.373611111111e-03, 2.567754699641e-05, 2.353611111111e-03, 2.556913890215e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 8.383235380947e-03, 5.031460959292e-05, 4.173649947771e-03, 3.550146603487e-05, 4.209585433176e-03, 3.565397380185e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.711388888889e-03, 4.628231270297e-05, 3.839166666667e-03, 3.265631922286e-05, 3.872222222222e-03, 3.279660476255e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 8.179402962854e-03, 4.069052569215e-05, 4.122190757432e-03, 2.888660753882e-05, 4.057212205422e-03, 2.865803178869e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.122416666667e-02, 5.583747911640e-05, 5.656666666667e-03, 3.963957992078e-05, 5.567500000000e-03, 3.932591737999e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 8.221728997358e-03, 3.453288901697e-05, 4.141323942075e-03, 2.450873723672e-05, 4.080405055283e-03, 2.432780760611e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.574555555556e-02, 6.613444966202e-05, 7.931111111111e-03, 4.693704741197e-05, 7.814444444444e-03, 4.659054638385e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 8.307086673969e-03, 3.009083319132e-05, 4.082312954485e-03, 2.109419662341e-05, 4.224773719484e-03, 2.145910321893e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.117027777778e-02, 7.668528356894e-05, 1.040361111111e-02, 5.375771549563e-05, 1.076666666667e-02, 5.468766534367e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 8.257996255186e-03, 2.647650575828e-05, 4.155780313410e-03, 1.878233655927e-05, 4.102215941775e-03, 1.866090004641e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.702250000000e-02, 8.663861725582e-05, 1.359888888889e-02, 6.146111889481e-05, 1.342361111111e-02, 6.106374426939e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 8.213869807992e-03, 2.362884299550e-05, 4.115703434327e-03, 1.672594197262e-05, 4.098166373665e-03, 1.669026921397e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.356666666667e-02, 9.656124519741e-05, 1.681916666667e-02, 6.835196223036e-05, 1.674750000000e-02, 6.820618251547e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
