# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.889660912e-01, 9.054589773e-03, 1.208857143e-02, 1.858461071e-04
1.050000000e-01, 5.925853581e-01, 3.432812409e-03, 8.514000000e-02, 4.932110531e-04
1.750000000e-01, 5.673310806e-01, 2.038755384e-03, 2.212457143e-01, 7.950664200e-04
2.450000000e-01, 5.446695747e-01, 1.431493332e-03, 4.136371429e-01, 1.087115637e-03
3.150000000e-01, 5.134909119e-01, 1.082492999e-03, 6.429057143e-01, 1.355313052e-03
3.850000000e-01, 4.766020793e-01, 8.538486642e-04, 8.901885714e-01, 1.594802784e-03
4.550000000e-01, 4.350705209e-01, 6.905602908e-04, 1.134091429e+00, 1.800072561e-03
5.250000000e-01, 3.921122356e-01, 5.683102356e-04, 1.360134286e+00, 1.971318838e-03
5.950000000e-01, 3.456207470e-01, 4.708620277e-04, 1.539374286e+00, 2.097191514e-03
6.650000000e-01, 3.047431999e-01, 3.956452895e-04, 1.695071429e+00, 2.200695623e-03
7.350000000e-01, 2.636959361e-01, 3.330131281e-04, 1.791497143e+00, 2.262424201e-03
8.050000000e-01, 2.248591425e-01, 2.807913047e-04, 1.832254286e+00, 2.288014914e-03
8.750000000e-01, 1.900162626e-01, 2.374830389e-04, 1.829145714e+00, 2.286073186e-03
9.450000000e-01, 1.597979385e-01, 2.016580467e-04, 1.794085714e+00, 2.264058123e-03
1.015000000e+00, 1.319470536e-01, 1.706116967e-04, 1.708888571e+00, 2.209646754e-03
1.085000000e+00, 1.084169885e-01, 1.446787243e-04, 1.604417143e+00, 2.141039229e-03
1.155000000e+00, 8.790122890e-02, 1.223798956e-04, 1.474014286e+00, 2.052186490e-03
1.225000000e+00, 7.022989499e-02, 1.031399430e-04, 1.324714286e+00, 1.945481421e-03
1.295000000e+00, 5.635549120e-02, 8.739901359e-05, 1.187931429e+00, 1.842305565e-03
1.365000000e+00, 4.473099649e-02, 7.387289137e-05, 1.047560000e+00, 1.730037159e-03
1.435000000e+00, 3.480627345e-02, 6.198617725e-05, 9.008600000e-01, 1.604333417e-03
1.505000000e+00, 2.728822084e-02, 5.233268449e-05, 7.768485714e-01, 1.489821247e-03
1.575000000e+00, 2.085371861e-02, 4.371560576e-05, 6.501685714e-01, 1.362946987e-03
1.645000000e+00, 1.606584205e-02, 3.673788289e-05, 5.464000000e-01, 1.249457025e-03
1.715000000e+00, 1.218776119e-02, 3.069225125e-05, 4.505285714e-01, 1.134559161e-03
1.785000000e+00, 9.110455298e-03, 2.549558840e-05, 3.648228571e-01, 1.020955935e-03
1.855000000e+00, 6.931521818e-03, 2.139960035e-05, 2.997628571e-01, 9.254541081e-04
1.925000000e+00, 5.083439970e-03, 1.765977780e-05, 2.367428571e-01, 8.224403706e-04
1.995000000e+00, 3.724425704e-03, 1.458564121e-05, 1.862942857e-01, 7.295679459e-04
2.065000000e+00, 2.685953920e-03, 1.196656423e-05, 1.439428571e-01, 6.412997007e-04
2.135000000e+00, 1.934222511e-03, 9.821932193e-06, 1.108028571e-01, 5.626540605e-04
2.205000000e+00, 1.367757641e-03, 7.997215344e-06, 8.357428571e-02, 4.886549636e-04
2.275000000e+00, 9.645345922e-04, 6.509107101e-06, 6.273714286e-02, 4.233780575e-04
2.345000000e+00, 7.078783707e-04, 5.409802326e-06, 4.892000000e-02, 3.738601725e-04
2.415000000e+00, 4.784576855e-04, 4.318674532e-06, 3.506857143e-02, 3.165373886e-04
2.485000000e+00, 3.181299770e-04, 3.422335573e-06, 2.468857143e-02, 2.655913694e-04
2.555000000e+00, 2.214633898e-04, 2.777202391e-06, 1.816857143e-02, 2.278381094e-04
2.625000000e+00, 1.489358662e-04, 2.216759194e-06, 1.289714286e-02, 1.919608804e-04
2.695000000e+00, 1.053644849e-04, 1.816089271e-06, 9.617142857e-03, 1.657635395e-04
2.765000000e+00, 6.982432046e-05, 1.440979066e-06, 6.708571429e-03, 1.384461879e-04
2.835000000e+00, 4.565595502e-05, 1.136437789e-06, 4.611428571e-03, 1.147846253e-04
2.905000000e+00, 2.882654429e-05, 8.812531728e-07, 3.057142857e-03, 9.345958419e-05
2.975000000e+00, 1.831545218e-05, 6.859190746e-07, 2.037142857e-03, 7.629159956e-05
3.045000000e+00, 1.174529382e-05, 5.366561724e-07, 1.368571429e-03, 6.253162465e-05
3.115000000e+00, 7.357281313e-06, 4.151954045e-07, 8.971428571e-04, 5.062870042e-05
3.185000000e+00, 4.258330234e-06, 3.089317450e-07, 5.428571429e-04, 3.938299643e-05
3.255000000e+00, 2.660878556e-06, 2.389539483e-07, 3.542857143e-04, 3.181579636e-05
3.325000000e+00, 1.850824593e-06, 1.950940421e-07, 2.571428571e-04, 2.710523709e-05
3.395000000e+00, 9.862730206e-07, 1.394800682e-07, 1.428571429e-04, 2.020305089e-05
3.465000000e+00, 5.680964799e-07, 1.037197523e-07, 8.571428571e-05, 1.564921593e-05
