# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 5.208707228e-02, 2.733862291e-03, 6.600000000e-04, 3.464101615e-05
8.250000000e-02, 6.399678854e-02, 1.145359261e-03, 5.676363636e-03, 1.015906549e-04
1.375000000e-01, 6.852051716e-02, 7.193581639e-04, 1.649636364e-02, 1.731859937e-04
1.925000000e-01, 6.792532731e-02, 5.132472948e-04, 3.184545455e-02, 2.406259056e-04
2.475000000e-01, 6.756523403e-02, 3.986652543e-04, 5.222363636e-02, 3.081429313e-04
3.025000000e-01, 6.682402556e-02, 3.246065525e-04, 7.705272727e-02, 3.742938254e-04
3.575000000e-01, 6.614914690e-02, 2.733832640e-04, 1.064490909e-01, 4.399361336e-04
4.125000000e-01, 6.624763746e-02, 2.371665883e-04, 1.418636364e-01, 5.078719172e-04
4.675000000e-01, 6.622849651e-02, 2.092686835e-04, 1.821036364e-01, 5.754107408e-04
5.225000000e-01, 6.447809081e-02, 1.847706984e-04, 2.214090909e-01, 6.344777250e-04
5.775000000e-01, 6.404664175e-02, 1.666271805e-04, 2.686200000e-01, 6.988562084e-04
6.325000000e-01, 6.320271107e-02, 1.511416857e-04, 3.179363636e-01, 7.603065932e-04
6.875000000e-01, 6.227061855e-02, 1.380278838e-04, 3.700581818e-01, 8.202640172e-04
7.425000000e-01, 6.149790179e-02, 1.270129922e-04, 4.262472727e-01, 8.803380267e-04
7.975000000e-01, 6.079201449e-02, 1.175764245e-04, 4.860600000e-01, 9.400773663e-04
8.525000000e-01, 5.984829940e-02, 1.091364784e-04, 5.467654545e-01, 9.970551681e-04
9.075000000e-01, 5.872592548e-02, 1.015583339e-04, 6.079472727e-01, 1.051360394e-03
9.625000000e-01, 5.790445116e-02, 9.508453351e-05, 6.742818182e-01, 1.107233915e-03
1.017500000e+00, 5.711105812e-02, 8.932778035e-05, 7.431981818e-01, 1.162441148e-03
1.072500000e+00, 5.560441444e-02, 8.362256306e-05, 8.039127273e-01, 1.208991110e-03
1.127500000e+00, 5.458933823e-02, 7.881484623e-05, 8.722418182e-01, 1.259322919e-03
1.182500000e+00, 5.332179456e-02, 7.427211808e-05, 9.371200000e-01, 1.305317795e-03
1.237500000e+00, 5.189011520e-02, 7.001242035e-05, 9.987490909e-01, 1.347556098e-03
1.292500000e+00, 5.079686962e-02, 6.632372069e-05, 1.066530909e+00, 1.392532623e-03
1.347500000e+00, 4.969410233e-02, 6.292268259e-05, 1.134050909e+00, 1.435935494e-03
1.402500000e+00, 4.802962120e-02, 5.943436228e-05, 1.187354545e+00, 1.469294540e-03
1.457500000e+00, 4.654562632e-02, 5.630135312e-05, 1.242674545e+00, 1.503132817e-03
1.512500000e+00, 4.515336066e-02, 5.343667817e-05, 1.298190909e+00, 1.536342119e-03
1.567500000e+00, 4.379894700e-02, 5.078269341e-05, 1.352487273e+00, 1.568141501e-03
1.622500000e+00, 4.213577407e-02, 4.812089692e-05, 1.394029091e+00, 1.592042194e-03
1.677500000e+00, 4.078710093e-02, 4.579237427e-05, 1.442436364e+00, 1.619447921e-03
1.732500000e+00, 3.930961653e-02, 4.352829412e-05, 1.482830909e+00, 1.641967173e-03
1.787500000e+00, 3.765162338e-02, 4.128976342e-05, 1.511889091e+00, 1.657977459e-03
1.842500000e+00, 3.629842315e-02, 3.933090888e-05, 1.548620000e+00, 1.677996641e-03
1.897500000e+00, 3.473455949e-02, 3.735920567e-05, 1.571685455e+00, 1.690446662e-03
1.952500000e+00, 3.344848001e-02, 3.562841612e-05, 1.602496364e+00, 1.706935779e-03
2.007500000e+00, 3.176300083e-02, 3.376800084e-05, 1.608680000e+00, 1.710225929e-03
2.062500000e+00, 3.055406777e-02, 3.223602005e-05, 1.633400000e+00, 1.723316042e-03
2.117500000e+00, 2.897883280e-02, 3.057866640e-05, 1.632909091e+00, 1.723057056e-03
2.172500000e+00, 2.756425710e-02, 2.906802243e-05, 1.634929091e+00, 1.724122486e-03
2.227500000e+00, 2.623477427e-02, 2.765818292e-05, 1.635854545e+00, 1.724610388e-03
2.282500000e+00, 2.497516049e-02, 2.633580357e-05, 1.635161818e+00, 1.724245194e-03
2.337500000e+00, 2.366916328e-02, 2.503476612e-05, 1.625234545e+00, 1.719003171e-03
2.392500000e+00, 2.225284016e-02, 2.371619094e-05, 1.600730909e+00, 1.705995262e-03
2.447500000e+00, 2.104647326e-02, 2.254610633e-05, 1.584356364e+00, 1.697247163e-03
2.502500000e+00, 1.974521092e-02, 2.135805916e-05, 1.553950909e+00, 1.680882295e-03
2.557500000e+00, 1.870584224e-02, 2.034128318e-05, 1.537570909e+00, 1.671999842e-03
2.612500000e+00, 1.746154377e-02, 1.923936449e-05, 1.497687273e+00, 1.650172042e-03
2.667500000e+00, 1.627142660e-02, 1.818923434e-05, 1.454989091e+00, 1.626479238e-03
2.722500000e+00, 1.536434267e-02, 1.731790856e-05, 1.431114545e+00, 1.613079802e-03
2.777500000e+00, 1.420245192e-02, 1.632052872e-05, 1.376878182e+00, 1.582218340e-03
2.832500000e+00, 1.338380807e-02, 1.553555712e-05, 1.349407273e+00, 1.566354931e-03
2.887500000e+00, 1.235297696e-02, 1.464100810e-05, 1.294310909e+00, 1.534044511e-03
2.942500000e+00, 1.144727795e-02, 1.383063257e-05, 1.245540000e+00, 1.504864838e-03
2.997500000e+00, 1.063020108e-02, 1.308335661e-05, 1.200278182e+00, 1.477269091e-03
3.052500000e+00, 9.872184500e-03, 1.238108792e-05, 1.155969091e+00, 1.449745489e-03
3.107500000e+00, 9.062813853e-03, 1.165275049e-05, 1.099781818e+00, 1.414073303e-03
3.162500000e+00, 8.380592108e-03, 1.101070350e-05, 1.053310909e+00, 1.383875263e-03
3.217500000e+00, 7.749873706e-03, 1.040727889e-05, 1.008212727e+00, 1.353925422e-03
