# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 4.405160108e-02, 2.514157669e-03, 5.581818182e-04, 3.185711903e-05
8.250000000e-02, 3.919342078e-02, 8.963326701e-04, 3.476363636e-03, 7.950258585e-05
1.375000000e-01, 4.043412861e-02, 5.525974859e-04, 9.734545455e-03, 1.330382409e-04
1.925000000e-01, 4.030921222e-02, 3.953784135e-04, 1.889818182e-02, 1.853653975e-04
2.475000000e-01, 3.993036409e-02, 3.064773464e-04, 3.086363636e-02, 2.368875313e-04
3.025000000e-01, 3.955135877e-02, 2.497305473e-04, 4.560545455e-02, 2.879566083e-04
3.575000000e-01, 3.981580502e-02, 2.120984775e-04, 6.407272727e-02, 3.413149100e-04
4.125000000e-01, 3.888424290e-02, 1.817000859e-04, 8.326727273e-02, 3.890951572e-04
4.675000000e-01, 3.833379993e-02, 1.592108754e-04, 1.054036364e-01, 4.377704595e-04
5.225000000e-01, 3.791274676e-02, 1.416836187e-04, 1.301872727e-01, 4.865224889e-04
5.775000000e-01, 3.754727382e-02, 1.275812548e-04, 1.574781818e-01, 5.350924845e-04
6.325000000e-01, 3.724971494e-02, 1.160320284e-04, 1.873818182e-01, 5.836901703e-04
6.875000000e-01, 3.666290820e-02, 1.059104213e-04, 2.178781818e-01, 6.293982434e-04
7.425000000e-01, 3.622913596e-02, 9.748706293e-05, 2.511072727e-01, 6.756912591e-04
7.975000000e-01, 3.533392437e-02, 8.963815708e-05, 2.825109091e-01, 7.166981222e-04
8.525000000e-01, 3.457604988e-02, 8.295292739e-05, 3.158818182e-01, 7.578460124e-04
9.075000000e-01, 3.381898560e-02, 7.706921248e-05, 3.501036364e-01, 7.978421311e-04
9.625000000e-01, 3.319784417e-02, 7.199607927e-05, 3.865800000e-01, 8.383750517e-04
1.017500000e+00, 3.227126385e-02, 6.714820790e-05, 4.199527273e-01, 8.738137177e-04
1.072500000e+00, 3.186685078e-02, 6.330505818e-05, 4.607218182e-01, 9.152464330e-04
1.127500000e+00, 3.081860831e-02, 5.921894000e-05, 4.924272727e-01, 9.462147294e-04
1.182500000e+00, 2.996976677e-02, 5.568203670e-05, 5.267127273e-01, 9.786007889e-04
1.237500000e+00, 2.921105005e-02, 5.252987394e-05, 5.622363636e-01, 1.011062774e-03
1.292500000e+00, 2.823196198e-02, 4.944483559e-05, 5.927581818e-01, 1.038143607e-03
1.347500000e+00, 2.733961201e-02, 4.667141608e-05, 6.239072727e-01, 1.065071293e-03
1.402500000e+00, 2.635754585e-02, 4.402866443e-05, 6.515927273e-01, 1.088445704e-03
1.457500000e+00, 2.545530658e-02, 4.163595776e-05, 6.796054545e-01, 1.111596276e-03
1.512500000e+00, 2.445442091e-02, 3.932539601e-05, 7.030818182e-01, 1.130632822e-03
1.567500000e+00, 2.362966227e-02, 3.730032825e-05, 7.296709091e-01, 1.151813518e-03
1.622500000e+00, 2.260720933e-02, 3.524777463e-05, 7.479418182e-01, 1.166145023e-03
1.677500000e+00, 2.185555010e-02, 3.352066408e-05, 7.729218182e-01, 1.185458728e-03
1.732500000e+00, 2.075749729e-02, 3.163076814e-05, 7.830109091e-01, 1.193170649e-03
1.787500000e+00, 1.977493675e-02, 2.992320398e-05, 7.940563636e-01, 1.201556841e-03
1.842500000e+00, 1.891808145e-02, 2.839413536e-05, 8.071127273e-01, 1.211394934e-03
1.897500000e+00, 1.808615900e-02, 2.695813900e-05, 8.183709091e-01, 1.219814374e-03
1.952500000e+00, 1.721548928e-02, 2.556042129e-05, 8.247836364e-01, 1.224584261e-03
2.007500000e+00, 1.627901629e-02, 2.417456487e-05, 8.244727273e-01, 1.224353430e-03
2.062500000e+00, 1.555098895e-02, 2.299777946e-05, 8.313454545e-01, 1.229445887e-03
2.117500000e+00, 1.467007834e-02, 2.175676460e-05, 8.266345455e-01, 1.225957544e-03
2.172500000e+00, 1.389317203e-02, 2.063683288e-05, 8.240509091e-01, 1.224040187e-03
2.227500000e+00, 1.309554718e-02, 1.954100084e-05, 8.165654545e-01, 1.218468080e-03
2.282500000e+00, 1.230208670e-02, 1.848339829e-05, 8.054363636e-01, 1.210136254e-03
2.337500000e+00, 1.159270777e-02, 1.752042068e-05, 7.960090909e-01, 1.203033356e-03
2.392500000e+00, 1.086279378e-02, 1.657001805e-05, 7.814018182e-01, 1.191944033e-03
2.447500000e+00, 1.027156661e-02, 1.575071337e-05, 7.732327273e-01, 1.185697131e-03
2.502500000e+00, 9.569556454e-03, 1.486883017e-05, 7.531254545e-01, 1.170179050e-03
2.557500000e+00, 8.964830812e-03, 1.408188395e-05, 7.368854545e-01, 1.157493730e-03
2.612500000e+00, 8.374748259e-03, 1.332402027e-05, 7.183072727e-01, 1.142809356e-03
2.667500000e+00, 7.840741283e-03, 1.262641805e-05, 7.011181818e-01, 1.129052847e-03
2.722500000e+00, 7.218623247e-03, 1.187040776e-05, 6.723800000e-01, 1.105671330e-03
2.777500000e+00, 6.701033405e-03, 1.121046047e-05, 6.496418182e-01, 1.086815045e-03
2.832500000e+00, 6.281629603e-03, 1.064322258e-05, 6.333381818e-01, 1.073090847e-03
2.887500000e+00, 5.792548424e-03, 1.002582227e-05, 6.069272727e-01, 1.050478049e-03
