#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  2.5917940385451e-02,  1.3547227593248e-03,  1.2312403236415e-02,  7.2178354064766e-04,  1.3605537149036e-02,  9.8059381144329e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.9083333333333e-04,  2.0428737928059e-05,  1.8566666666667e-04,  1.0884239370147e-05,  2.0516666666667e-04,  1.4787006308092e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.4615332964312e-02,  2.6794198054499e-04,  1.2220825987413e-02,  1.9500756999504e-04,  1.2394506976899e-02,  2.4092862098396e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.5983333333333e-03,  2.8283289137659e-05,  1.2900000000000e-03,  2.0584514136171e-05,  1.3083333333333e-03,  2.5431826080283e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.4146643595558e-02,  3.1278622061049e-04,  1.2012824304791e-02,  2.7092097160747e-04,  1.2133819290767e-02,  2.8039685232340e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  6.9183333333333e-03,  8.9617396624639e-05,  3.4418333333333e-03,  7.7622448070416e-05,  3.4765000000000e-03,  8.0337413451019e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.4150149557339e-02,  1.4054598286018e-04,  1.1995168721468e-02,  1.3486701148958e-04,  1.2154980835871e-02,  1.4869597244505e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.3474500000000e-02,  7.8417189158727e-05,  6.6926666666667e-03,  7.5248624941294e-05,  6.7818333333333e-03,  8.2964450218151e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.3971626179289e-02,  1.2833962379891e-04,  1.2011632282940e-02,  7.9302277446204e-05,  1.1959993896349e-02,  1.1012099745355e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  2.2050500000000e-02,  1.1805427188845e-04,  1.1049000000000e-02,  7.2946860415267e-05,  1.1001500000000e-02,  1.0129571670225e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.3798667948019e-02,  1.1925734228472e-04,  1.1869820351321e-02,  6.3714125648162e-05,  1.1928847596698e-02,  9.0685250641346e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  3.2657666666667e-02,  1.6365061021036e-04,  1.6288333333333e-02,  8.7431560536101e-05,  1.6369333333333e-02,  1.2444262399462e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  2.3454467630583e-02,  7.7604511674096e-05,  1.1748033263782e-02,  5.6821701411562e-05,  1.1706434366801e-02,  8.1987139274985e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  4.4918000000000e-02,  1.4862155518856e-04,  2.2498833333333e-02,  1.0882008597272e-04,  2.2419166666667e-02,  1.5701479052766e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  2.3204275358883e-02,  5.0632863847376e-05,  1.1639251597179e-02,  2.7589764631441e-05,  1.1565023761705e-02,  4.4481803376366e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  5.9135166666667e-02,  1.2903582620514e-04,  2.9662166666667e-02,  7.0311410485386e-05,  2.9473000000000e-02,  1.1336009487960e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  2.2856010753521e-02,  6.7462335699347e-05,  1.1380688767015e-02,  2.8098776676555e-05,  1.1475321986506e-02,  5.0138647203418e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  7.4791333333333e-02,  2.2075584804132e-04,  3.7240833333333e-02,  9.1947146653812e-05,  3.7550500000000e-02,  1.6406783827294e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  2.2561020703744e-02,  6.0321082912600e-05,  1.1311159424169e-02,  4.4193954415714e-05,  1.1249861279575e-02,  4.7419156252585e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  9.2197500000000e-02,  2.4650715563200e-04,  4.6224000000000e-02,  1.8060229480516e-04,  4.5973500000000e-02,  1.9378235213765e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.3000000000000e-01,  2.2151333502773e-02,  2.7196609200377e-05,  1.1070758271898e-02,  2.9191251259471e-05,  1.1080575230875e-02,  3.1171368293457e-05,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00,  1.1056533333333e-01,  1.3574813278847e-04,  5.5258166666667e-02,  1.4570411417969e-04,  5.5307166666667e-02,  1.5558759590662e-04,                 -nan,                 -nan,  0.0000000000000e+00,  0.0000000000000e+00
  6.9000000000000e-01,  2.1736587466370e-02,  3.5722303342807e-05,  1.0879735917906e-02,  2.8595176813913e-05,  1.0856851548464e-02,  4.4262087261069e-05,                 -nan,                 -nan,  2.2271892400209e-07,  1.2198817865922e-07,                 -nan,                 -nan,  2.6209915210924e-05,  1.3105129344251e-05,  1.3012866666667e-01,  2.1385581851124e-04,  6.5132833333333e-02,  1.7118842769819e-04,  6.4995833333333e-02,  2.6498025083642e-04,                 -nan,                 -nan,  1.3333333333333e-06,  7.3029674334022e-07
  7.5000000000000e-01,  2.1260556218024e-02,  4.5197800020430e-05,  1.0627273451460e-02,  2.6116622375524e-05,  1.0633282766564e-02,  3.4263498144641e-05,                 -nan,                 -nan,  1.0180486764940e-05,  6.9269438631279e-07,                 -nan,                 -nan,  1.2037785270432e-03,  8.1956038262485e-05,  1.5036216666667e-01,  3.1965481382266e-04,  7.5159833333333e-02,  1.8470598257772e-04,  7.5202333333333e-02,  2.4232356697422e-04,                 -nan,                 -nan,  7.2000000000000e-05,  4.8989794855664e-06
  8.1000000000000e-01,  2.0752840371144e-02,  2.0477358300294e-05,  1.0382209070804e-02,  1.4483717374744e-05,  1.0370631300340e-02,  1.4691843134426e-05,                 -nan,                 -nan,  8.4620772606751e-05,  1.8492202797552e-06,                 -nan,                 -nan,  1.0232453589910e-02,  2.2475124330982e-04,  1.7118116666667e-01,  1.6890883471401e-04,  8.5638333333333e-02,  1.1946989392962e-04,  8.5542833333333e-02,  1.2118663292624e-04,                 -nan,                 -nan,  6.9800000000000e-04,  1.5253414918197e-05
  8.7000000000000e-01,  2.0339267467678e-02,  3.8535461286571e-05,  1.0177183014134e-02,  2.0779658761088e-05,  1.0162084453544e-02,  4.0973491701836e-05,                 -nan,                 -nan,  3.2747411692706e-04,  4.2240449523688e-06,                 -nan,                 -nan,  3.9955377178248e-02,  4.2142785271186e-04,  1.9353333333333e-01,  3.6667477263767e-04,  9.6838500000000e-02,  1.9772376915507e-04,  9.6694833333333e-02,  3.8987325575827e-04,                 -nan,                 -nan,  3.1160000000000e-03,  4.0192868355800e-05
  9.3000000000000e-01,  1.9864291796340e-02,  5.5324032557260e-05,  9.9304443456691e-03,  2.9369282876432e-05,  9.9338474506704e-03,  4.0335314627270e-05,                 -nan,                 -nan,  8.2578948839964e-04,  6.8977088855236e-06,                 -nan,                 -nan,  1.0218288593150e-01,  6.5365186689476e-04,  2.1597300000000e-01,  6.0150633136042e-04,  1.0796800000000e-01,  3.1931529176592e-04,  1.0800500000000e-01,  4.3854263697438e-04,                 -nan,                 -nan,  8.9783333333333e-03,  7.4994814635562e-05
  9.9000000000000e-01,  1.9272401710811e-02,  2.6536474714152e-05,  9.6268529646061e-03,  1.5380679436953e-05,  9.6455487462048e-03,  2.3548598603300e-05,                 -nan,                 -nan,  1.5449046733556e-03,  1.0765005757210e-05,                 -nan,                 -nan,  1.9384845192830e-01,  8.8637782648692e-04,  2.3743733333333e-01,  3.2693121940589e-04,  1.1860350000000e-01,  1.8949104347054e-04,  1.1883383333333e-01,  2.9012037731489e-04,                 -nan,                 -nan,  1.9033333333333e-02,  1.3262562179140e-04
  1.0500000000000e+00,  1.8646934976143e-02,  2.8220991499024e-05,  9.3288012761008e-03,  2.6083256146427e-05,  9.3181337000427e-03,  3.0032445411843e-05,                 -nan,                 -nan,  2.4387016942028e-03,  7.6588824140989e-06,                 -nan,                 -nan,  3.1195059889912e-01,  1.1221509635948e-03,  2.5841283333333e-01,  3.9109196133674e-04,  1.2928033333333e-01,  3.6146681113977e-04,  1.2913250000000e-01,  4.1619544020141e-04,                 -nan,                 -nan,  3.3796000000000e-02,  1.0613827459184e-04
  1.1100000000000e+00,  1.8053326336823e-02,  4.2555854434989e-05,  9.0361174593279e-03,  1.8941843282049e-05,  9.0172088774949e-03,  3.3776806208030e-05,                 -nan,                 -nan,  3.2954956909012e-03,  8.4220723876711e-06,                 -nan,                 -nan,  4.2891559514805e-01,  1.3103078626744e-03,  2.7958816666667e-01,  6.5905379986092e-04,  1.3994050000000e-01,  2.9334844658036e-04,  1.3964766666667e-01,  5.2309447840073e-04,                 -nan,                 -nan,  5.1036666666667e-02,  1.3043090976537e-04
