# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 4.888571429e-01, 5.909176537e-03, 9.777142857e-01, 1.181835307e-02
1.050000000e-01, 4.769285714e-01, 5.836636577e-03, 9.538571429e-01, 1.167327315e-02
1.750000000e-01, 4.898571429e-01, 5.915217318e-03, 9.797142857e-01, 1.183043464e-02
2.450000000e-01, 4.937857143e-01, 5.938889472e-03, 9.875714286e-01, 1.187777894e-02
3.150000000e-01, 5.102142857e-01, 6.036876473e-03, 1.020428571e+00, 1.207375295e-02
3.850000000e-01, 5.441428571e-01, 6.234368207e-03, 1.088285714e+00, 1.246873641e-02
4.550000000e-01, 5.655714286e-01, 6.355938891e-03, 1.131142857e+00, 1.271187778e-02
5.250000000e-01, 5.988571429e-01, 6.540298938e-03, 1.197714286e+00, 1.308059788e-02
5.950000000e-01, 5.827142857e-01, 6.451546247e-03, 1.165428571e+00, 1.290309249e-02
6.650000000e-01, 6.053571429e-01, 6.575697371e-03, 1.210714286e+00, 1.315139474e-02
7.350000000e-01, 6.030000000e-01, 6.562882642e-03, 1.206000000e+00, 1.312576528e-02
8.050000000e-01, 6.285000000e-01, 6.700213216e-03, 1.257000000e+00, 1.340042643e-02
8.750000000e-01, 6.354285714e-01, 6.737043499e-03, 1.270857143e+00, 1.347408700e-02
9.450000000e-01, 6.180714286e-01, 6.644393064e-03, 1.236142857e+00, 1.328878613e-02
1.015000000e+00, 6.327142857e-01, 6.722639180e-03, 1.265428571e+00, 1.344527836e-02
1.085000000e+00, 5.890000000e-01, 6.486249191e-03, 1.178000000e+00, 1.297249838e-02
1.155000000e+00, 5.719285714e-01, 6.391560124e-03, 1.143857143e+00, 1.278312025e-02
1.225000000e+00, 5.497857143e-01, 6.266610580e-03, 1.099571429e+00, 1.253322116e-02
1.295000000e+00, 5.009285714e-01, 5.981689748e-03, 1.001857143e+00, 1.196337950e-02
1.365000000e+00, 4.732857143e-01, 5.814303264e-03, 9.465714286e-01, 1.162860653e-02
1.435000000e+00, 4.322142857e-01, 5.556298136e-03, 8.644285714e-01, 1.111259627e-02
1.505000000e+00, 3.878571429e-01, 5.263466693e-03, 7.757142857e-01, 1.052693339e-02
1.575000000e+00, 3.466428571e-01, 4.975962629e-03, 6.932857143e-01, 9.951925257e-03
1.645000000e+00, 3.054285714e-01, 4.670795064e-03, 6.108571429e-01, 9.341590128e-03
1.715000000e+00, 2.725714286e-01, 4.412412918e-03, 5.451428571e-01, 8.824825835e-03
1.785000000e+00, 2.391428571e-01, 4.132993183e-03, 4.782857143e-01, 8.265986367e-03
1.855000000e+00, 2.020000000e-01, 3.798495943e-03, 4.040000000e-01, 7.596991886e-03
1.925000000e+00, 1.727857143e-01, 3.513095036e-03, 3.455714286e-01, 7.026190073e-03
1.995000000e+00, 1.525000000e-01, 3.300432872e-03, 3.050000000e-01, 6.600865744e-03
2.065000000e+00, 1.232142857e-01, 2.966651380e-03, 2.464285714e-01, 5.933302759e-03
2.135000000e+00, 9.871428571e-02, 2.655375756e-03, 1.974285714e-01, 5.310751513e-03
2.205000000e+00, 8.728571429e-02, 2.496936899e-03, 1.745714286e-01, 4.993873798e-03
2.275000000e+00, 6.457142857e-02, 2.147613768e-03, 1.291428571e-01, 4.295227537e-03
2.345000000e+00, 5.521428571e-02, 1.985919825e-03, 1.104285714e-01, 3.971839650e-03
2.415000000e+00, 4.271428571e-02, 1.746717037e-03, 8.542857143e-02, 3.493434074e-03
2.485000000e+00, 3.500000000e-02, 1.581138830e-03, 7.000000000e-02, 3.162277660e-03
2.555000000e+00, 2.342857143e-02, 1.293626448e-03, 4.685714286e-02, 2.587252897e-03
2.625000000e+00, 2.078571429e-02, 1.218480151e-03, 4.157142857e-02, 2.436960301e-03
2.695000000e+00, 1.407142857e-02, 1.002547775e-03, 2.814285714e-02, 2.005095550e-03
2.765000000e+00, 1.657142857e-02, 1.087967587e-03, 3.314285714e-02, 2.175935173e-03
2.835000000e+00, 1.000000000e-02, 8.451542547e-04, 2.000000000e-02, 1.690308509e-03
2.905000000e+00, 5.357142857e-03, 6.185895741e-04, 1.071428571e-02, 1.237179148e-03
2.975000000e+00, 6.857142857e-03, 6.998542122e-04, 1.371428571e-02, 1.399708424e-03
3.045000000e+00, 3.714285714e-03, 5.150787536e-04, 7.428571429e-03, 1.030157507e-03
3.115000000e+00, 1.357142857e-03, 3.113499245e-04, 2.714285714e-03, 6.226998491e-04
3.185000000e+00, 1.357142857e-03, 3.113499245e-04, 2.714285714e-03, 6.226998491e-04
3.255000000e+00, 1.214285714e-03, 2.945075447e-04, 2.428571429e-03, 5.890150894e-04
3.325000000e+00, 1.285714286e-03, 3.030457634e-04, 2.571428571e-03, 6.060915267e-04
3.395000000e+00, 5.714285714e-04, 2.020305089e-04, 1.142857143e-03, 4.040610178e-04
3.465000000e+00, 6.428571429e-04, 2.142857143e-04, 1.285714286e-03, 4.285714286e-04
