# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 3.759452600e-02, 2.322597573e-03, 4.763636364e-04, 2.942984374e-05
8.250000000e-02, 4.101780072e-02, 9.169566966e-04, 3.638181818e-03, 8.133188817e-05
1.375000000e-01, 3.744348331e-02, 5.317689588e-04, 9.014545455e-03, 1.280237581e-04
1.925000000e-01, 3.826156319e-02, 3.852052111e-04, 1.793818182e-02, 1.805958915e-04
2.475000000e-01, 3.784857486e-02, 2.983812364e-04, 2.925454545e-02, 2.306297523e-04
3.025000000e-01, 3.829936423e-02, 2.457461640e-04, 4.416181818e-02, 2.833623385e-04
3.575000000e-01, 3.734257014e-02, 2.054054220e-04, 6.009272727e-02, 3.305442544e-04
4.125000000e-01, 3.727528074e-02, 1.779011561e-04, 7.982181818e-02, 3.809600747e-04
4.675000000e-01, 3.675606505e-02, 1.559000663e-04, 1.010654545e-01, 4.286669709e-04
5.225000000e-01, 3.603783878e-02, 1.381358437e-04, 1.237490909e-01, 4.743399067e-04
5.775000000e-01, 3.569620228e-02, 1.243966461e-04, 1.497145455e-01, 5.217358187e-04
6.325000000e-01, 3.547072118e-02, 1.132273693e-04, 1.784327273e-01, 5.695815486e-04
6.875000000e-01, 3.465557015e-02, 1.029702492e-04, 2.059490909e-01, 6.119255613e-04
7.425000000e-01, 3.388554430e-02, 9.428122810e-05, 2.348636364e-01, 6.534713409e-04
7.975000000e-01, 3.315655181e-02, 8.683237121e-05, 2.651018182e-01, 6.942645791e-04
8.525000000e-01, 3.253494148e-02, 8.046722857e-05, 2.972345455e-01, 7.351370255e-04
9.075000000e-01, 3.190864681e-02, 7.486086247e-05, 3.303272727e-01, 7.749806716e-04
9.625000000e-01, 3.110700407e-02, 6.969201131e-05, 3.622327273e-01, 8.115447977e-04
1.017500000e+00, 3.033700555e-02, 6.510476787e-05, 3.947818182e-01, 8.472220039e-04
1.072500000e+00, 2.964733733e-02, 6.106068700e-05, 4.286327273e-01, 8.827979562e-04
1.127500000e+00, 2.866693269e-02, 5.711428327e-05, 4.580472727e-01, 9.125860086e-04
1.182500000e+00, 2.794103582e-02, 5.376438491e-05, 4.910581818e-01, 9.448984378e-04
1.237500000e+00, 2.717233167e-02, 5.066362118e-05, 5.229963636e-01, 9.751422867e-04
1.292500000e+00, 2.635645294e-02, 4.777425112e-05, 5.533800000e-01, 1.003068021e-03
1.347500000e+00, 2.546539110e-02, 4.504327711e-05, 5.811363636e-01, 1.027916130e-03
1.402500000e+00, 2.461955233e-02, 4.255230618e-05, 6.086272727e-01, 1.051948212e-03
1.457500000e+00, 2.369616819e-02, 4.017153761e-05, 6.326400000e-01, 1.072499205e-03
1.512500000e+00, 2.268497807e-02, 3.787595528e-05, 6.522090909e-01, 1.088960381e-03
1.567500000e+00, 2.193026774e-02, 3.593402482e-05, 6.771945455e-01, 1.109622823e-03
1.622500000e+00, 2.107222857e-02, 3.403011835e-05, 6.971581818e-01, 1.125859818e-03
1.677500000e+00, 2.024620402e-02, 3.226291079e-05, 7.160072727e-01, 1.140978267e-03
1.732500000e+00, 1.928552613e-02, 3.048863559e-05, 7.274854545e-01, 1.150087313e-03
1.787500000e+00, 1.844335887e-02, 2.889818386e-05, 7.405872727e-01, 1.160397481e-03
1.842500000e+00, 1.771445692e-02, 2.747603267e-05, 7.557618182e-01, 1.172225404e-03
1.897500000e+00, 1.674773084e-02, 2.594147836e-05, 7.578090909e-01, 1.173812042e-03
1.952500000e+00, 1.606005064e-02, 2.468776516e-05, 7.694272727e-01, 1.182775836e-03
2.007500000e+00, 1.537043422e-02, 2.349025089e-05, 7.784563636e-01, 1.189695426e-03
2.062500000e+00, 1.454499057e-02, 2.224147680e-05, 7.775654545e-01, 1.189014454e-03
2.117500000e+00, 1.378222446e-02, 2.108811473e-05, 7.766054545e-01, 1.188280235e-03
2.172500000e+00, 1.300555986e-02, 1.996672639e-05, 7.714036364e-01, 1.184293910e-03
2.227500000e+00, 1.237675309e-02, 1.899714520e-05, 7.717454545e-01, 1.184556269e-03
2.282500000e+00, 1.169968740e-02, 1.802517789e-05, 7.659963636e-01, 1.180135866e-03
2.337500000e+00, 1.102570956e-02, 1.708658847e-05, 7.570763636e-01, 1.173244424e-03
2.392500000e+00, 1.033144650e-02, 1.615968086e-05, 7.431800000e-01, 1.162426928e-03
2.447500000e+00, 9.782597354e-03, 1.537124250e-05, 7.364236364e-01, 1.157130963e-03
2.502500000e+00, 9.190649897e-03, 1.457149152e-05, 7.233054545e-01, 1.146778456e-03
2.557500000e+00, 8.605363409e-03, 1.379667138e-05, 7.073381818e-01, 1.134050008e-03
2.612500000e+00, 8.049822382e-03, 1.306298875e-05, 6.904381818e-01, 1.120420523e-03
2.667500000e+00, 7.546419926e-03, 1.238716968e-05, 6.748000000e-01, 1.107659285e-03
2.722500000e+00, 7.076401481e-03, 1.175289029e-05, 6.591327273e-01, 1.094725144e-03
2.777500000e+00, 6.595520678e-03, 1.112185179e-05, 6.394127273e-01, 1.078224742e-03
2.832500000e+00, 6.186918983e-03, 1.056268179e-05, 6.237890909e-01, 1.064970414e-03
2.887500000e+00, 5.723709745e-03, 9.966070756e-06, 5.997145455e-01, 1.044217450e-03
2.942500000e+00, 5.314447755e-03, 9.423668506e-06, 5.782472727e-01, 1.025357829e-03
2.997500000e+00, 4.945746411e-03, 8.924098630e-06, 5.584345455e-01, 1.007638595e-03
3.052500000e+00, 4.607629150e-03, 8.458452886e-06, 5.395236364e-01, 9.904302429e-04
3.107500000e+00, 4.264472838e-03, 7.993364064e-06, 5.174981818e-01, 9.700029820e-04
3.162500000e+00, 3.944608799e-03, 7.554047052e-06, 4.957763636e-01, 9.494269694e-04
3.217500000e+00, 3.651091863e-03, 7.143338989e-06, 4.749854545e-01, 9.293061483e-04
3.272500000e+00, 3.391827117e-03, 6.769331941e-06, 4.564709091e-01, 9.110143289e-04
3.327500000e+00, 3.129259739e-03, 6.394572588e-06, 4.354090909e-01, 8.897487806e-04
3.382500000e+00, 2.872251762e-03, 6.026739028e-06, 4.129690909e-01, 8.665176816e-04
3.437500000e+00, 2.651140793e-03, 5.697479616e-06, 3.936745455e-01, 8.460330377e-04
3.492500000e+00, 2.425390156e-03, 5.363689464e-06, 3.717690909e-01, 8.221580150e-04
3.547500000e+00, 2.245033416e-03, 5.080405462e-06, 3.550472727e-01, 8.034553478e-04
3.602500000e+00, 2.052290669e-03, 4.783270607e-06, 3.347072727e-01, 7.801017098e-04
3.657500000e+00, 1.880724580e-03, 4.510117919e-06, 3.161636364e-01, 7.581839983e-04
3.712500000e+00, 1.735827389e-03, 4.268709079e-06, 3.006472727e-01, 7.393452542e-04
3.767500000e+00, 1.587447747e-03, 4.022595146e-06, 2.831545455e-01, 7.175140739e-04
3.822500000e+00, 1.431717114e-03, 3.765226364e-06, 2.628872727e-01, 6.913587054e-04
3.877500000e+00, 1.327386292e-03, 3.574019685e-06, 2.507945455e-01, 6.752703774e-04
3.932500000e+00, 1.199447083e-03, 3.349901202e-06, 2.330963636e-01, 6.510081184e-04
3.987500000e+00, 1.106958354e-03, 3.173768356e-06, 2.211818182e-01, 6.341520010e-04
4.042500000e+00, 1.000370091e-03, 2.976053228e-06, 2.054363636e-01, 6.111633670e-04
4.097500000e+00, 9.112611241e-04, 2.802289001e-06, 1.922636364e-01, 5.912446600e-04
4.152500000e+00, 8.310134671e-04, 2.640614104e-06, 1.800709091e-01, 5.721902244e-04
4.207500000e+00, 7.477331596e-04, 2.472064664e-06, 1.663454545e-01, 5.499511624e-04
4.262500000e+00, 6.895334848e-04, 2.343278992e-06, 1.574345455e-01, 5.350183437e-04
4.317500000e+00, 6.165662031e-04, 2.187601932e-06, 1.444309091e-01, 5.124467318e-04
4.372500000e+00, 5.661826661e-04, 2.069947481e-06, 1.360290909e-01, 4.973184290e-04
4.427500000e+00, 5.104650188e-04, 1.941043883e-06, 1.257472727e-01, 4.781541644e-04
4.482500000e+00, 4.660436772e-04, 1.831909483e-06, 1.176745455e-01, 4.625513150e-04
4.537500000e+00, 4.143650869e-04, 1.706420283e-06, 1.072090909e-01, 4.415038163e-04
4.592500000e+00, 3.834944123e-04, 1.621965018e-06, 1.016418182e-01, 4.298875502e-04
4.647500000e+00, 3.408578967e-04, 1.511048731e-06, 9.251818182e-02, 4.101400688e-04
4.702500000e+00, 3.096716098e-04, 1.423420249e-06, 8.605454545e-02, 3.955538015e-04
4.757500000e+00, 2.753277405e-04, 1.326653457e-06, 7.831090909e-02, 3.773373439e-04
4.812500000e+00, 2.479115013e-04, 1.244482961e-06, 7.215272727e-02, 3.621971519e-04
4.867500000e+00, 2.236356853e-04, 1.168627239e-06, 6.658363636e-02, 3.479384386e-04
4.922500000e+00, 1.998036298e-04, 1.092263513e-06, 6.084000000e-02, 3.325931175e-04
4.977500000e+00, 1.797500856e-04, 1.024553870e-06, 5.596363636e-02, 3.189859967e-04
5.032500000e+00, 1.614861481e-04, 9.604956804e-07, 5.139454545e-02, 3.056871409e-04
5.087500000e+00, 1.455141492e-04, 9.019029311e-07, 4.732909091e-02, 2.933477332e-04
