# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 8.810320216e-02, 3.555555874e-03, 1.116363636e-03, 4.505276979e-05
8.250000000e-02, 8.195360685e-02, 1.296124372e-03, 7.269090909e-03, 1.149631633e-04
1.375000000e-01, 8.604146941e-02, 8.060997194e-04, 2.071454545e-02, 1.940690854e-04
1.925000000e-01, 8.897577987e-02, 5.874172566e-04, 4.171454545e-02, 2.753990343e-04
2.475000000e-01, 8.864423213e-02, 4.566379321e-04, 6.851636364e-02, 3.529521308e-04
3.025000000e-01, 8.621101898e-02, 3.686993348e-04, 9.940727273e-02, 4.251358558e-04
3.575000000e-01, 8.703662668e-02, 3.135890041e-04, 1.400618182e-01, 5.046363554e-04
4.125000000e-01, 8.832310780e-02, 2.738454187e-04, 1.891363636e-01, 5.864164881e-04
4.675000000e-01, 8.622658372e-02, 2.387824391e-04, 2.370909091e-01, 6.565625486e-04
5.225000000e-01, 8.692192011e-02, 2.145317974e-04, 2.984781818e-01, 7.366733355e-04
5.775000000e-01, 8.517876923e-02, 1.921601568e-04, 3.572509091e-01, 8.059448538e-04
6.325000000e-01, 8.347210767e-02, 1.736949122e-04, 4.199000000e-01, 8.737588600e-04
6.875000000e-01, 8.304156510e-02, 1.593943792e-04, 4.934945455e-01, 9.472395737e-04
7.425000000e-01, 8.434778933e-02, 1.487492725e-04, 5.846218182e-01, 1.030994064e-03
7.975000000e-01, 9.091479843e-02, 1.437852284e-04, 7.269054545e-01, 1.149628758e-03
8.525000000e-01, 8.062935419e-02, 1.266749144e-04, 7.366181818e-01, 1.157283796e-03
9.075000000e-01, 8.044235195e-02, 1.188619943e-04, 8.327618182e-01, 1.230492745e-03
9.625000000e-01, 7.854726191e-02, 1.107438023e-04, 9.146618182e-01, 1.289581904e-03
1.017500000e+00, 7.736013260e-02, 1.039644935e-04, 1.006703636e+00, 1.352911766e-03
1.072500000e+00, 7.647292150e-02, 9.806695258e-05, 1.105623636e+00, 1.417823964e-03
1.127500000e+00, 7.473991859e-02, 9.222112759e-05, 1.194212727e+00, 1.473531767e-03
1.182500000e+00, 7.302738279e-02, 8.691931574e-05, 1.283441818e+00, 1.527589794e-03
1.237500000e+00, 7.173668242e-02, 8.231963161e-05, 1.380743636e+00, 1.584437747e-03
1.292500000e+00, 7.069867219e-02, 7.824489922e-05, 1.484389091e+00, 1.642829649e-03
1.347500000e+00, 6.857757121e-02, 7.391725910e-05, 1.564983636e+00, 1.686838698e-03
1.402500000e+00, 6.729280562e-02, 7.035052523e-05, 1.663565455e+00, 1.739156250e-03
1.457500000e+00, 6.528330022e-02, 6.667767436e-05, 1.742932727e+00, 1.780159711e-03
1.512500000e+00, 6.323943159e-02, 6.323949483e-05, 1.818178182e+00, 1.818180000e-03
1.567500000e+00, 6.183341962e-02, 6.033864166e-05, 1.909381818e+00, 1.863223901e-03
1.622500000e+00, 6.025614194e-02, 5.754517112e-05, 1.993527273e+00, 1.903836926e-03
1.677500000e+00, 5.792699915e-02, 5.457230005e-05, 2.048589091e+00, 1.929950113e-03
1.732500000e+00, 5.606451292e-02, 5.198359022e-05, 2.114856364e+00, 1.960916466e-03
1.787500000e+00, 5.467474722e-02, 4.975582520e-05, 2.195447273e+00, 1.997929507e-03
1.842500000e+00, 5.263836241e-02, 4.736322736e-05, 2.245740000e+00, 2.020683953e-03
1.897500000e+00, 5.046668578e-02, 4.503178151e-05, 2.283540000e+00, 2.037618931e-03
1.952500000e+00, 4.879817460e-02, 4.303384098e-05, 2.337890909e+00, 2.061725186e-03
2.007500000e+00, 4.720448029e-02, 4.116576564e-05, 2.390734545e+00, 2.084895701e-03
2.062500000e+00, 4.521350388e-02, 3.921398521e-05, 2.417083636e+00, 2.096353386e-03
2.117500000e+00, 4.322182748e-02, 3.734475883e-05, 2.435478182e+00, 2.104315126e-03
2.172500000e+00, 4.132540311e-02, 3.559187683e-05, 2.451149091e+00, 2.111074303e-03
2.227500000e+00, 3.912040710e-02, 3.377432369e-05, 2.439330909e+00, 2.105978895e-03
2.282500000e+00, 3.751140867e-02, 3.227558459e-05, 2.455929091e+00, 2.113131709e-03
2.337500000e+00, 3.537070040e-02, 3.060369855e-05, 2.428716364e+00, 2.101391904e-03
2.392500000e+00, 3.369601621e-02, 2.918377667e-05, 2.423881818e+00, 2.099299372e-03
2.447500000e+00, 3.215400943e-02, 2.786759256e-05, 2.420520000e+00, 2.097843048e-03
2.502500000e+00, 3.014281255e-02, 2.638899087e-05, 2.372243636e+00, 2.076817336e-03
2.557500000e+00, 2.853278874e-02, 2.512244028e-05, 2.345320000e+00, 2.064998349e-03
2.612500000e+00, 2.685494991e-02, 2.385951313e-05, 2.303365455e+00, 2.046445013e-03
2.667500000e+00, 2.506090947e-02, 2.257355795e-05, 2.240943636e+00, 2.018524950e-03
2.722500000e+00, 2.370781789e-02, 2.151217098e-05, 2.208269091e+00, 2.003755152e-03
2.777500000e+00, 2.221039155e-02, 2.040942021e-05, 2.153220000e+00, 1.978622110e-03
2.832500000e+00, 2.079942243e-02, 1.936701192e-05, 2.097078182e+00, 1.952657016e-03
2.887500000e+00, 1.937381080e-02, 1.833549725e-05, 2.029934545e+00, 1.921142911e-03
2.942500000e+00, 1.807695277e-02, 1.738015084e-05, 1.966892727e+00, 1.891076042e-03
2.997500000e+00, 1.668583753e-02, 1.639164141e-05, 1.884032727e+00, 1.850814429e-03
3.052500000e+00, 1.551811325e-02, 1.552285621e-05, 1.817070909e+00, 1.817626279e-03
3.107500000e+00, 1.448904030e-02, 1.473386640e-05, 1.758260000e+00, 1.787969900e-03
3.162500000e+00, 1.329004073e-02, 1.386567039e-05, 1.670352727e+00, 1.742700479e-03
3.217500000e+00, 1.232468865e-02, 1.312435166e-05, 1.603369091e+00, 1.707400518e-03
3.272500000e+00, 1.135607318e-02, 1.238634145e-05, 1.528296364e+00, 1.666949508e-03
3.327500000e+00, 1.032227764e-02, 1.161391073e-05, 1.436254545e+00, 1.615973979e-03
3.382500000e+00, 9.516204732e-03, 1.096990893e-05, 1.368229091e+00, 1.577241027e-03
3.437500000e+00, 8.674107650e-03, 1.030573066e-05, 1.288040000e+00, 1.530323792e-03
3.492500000e+00, 7.958192461e-03, 9.715832964e-06, 1.219849091e+00, 1.489264059e-03
3.547500000e+00, 7.335895819e-03, 9.183612427e-06, 1.160156364e+00, 1.452368826e-03
3.602500000e+00, 6.616518939e-03, 8.588558852e-06, 1.079085455e+00, 1.400704663e-03
3.657500000e+00, 6.029945425e-03, 8.075733659e-06, 1.013678182e+00, 1.357590233e-03
3.712500000e+00, 5.452578191e-03, 7.565615058e-06, 9.443927273e-01, 1.310373109e-03
3.767500000e+00, 4.951530194e-03, 7.104382268e-06, 8.832090909e-01, 1.267215337e-03
3.822500000e+00, 4.468981769e-03, 6.652222615e-06, 8.205800000e-01, 1.221459634e-03
3.877500000e+00, 4.001357028e-03, 6.205287788e-06, 7.560109091e-01, 1.172418564e-03
3.932500000e+00, 3.637317689e-03, 5.833538516e-06, 7.068636364e-01, 1.133669534e-03
3.987500000e+00, 3.268698333e-03, 5.453772344e-06, 6.531200000e-01, 1.089720565e-03
4.042500000e+00, 2.952025825e-03, 5.112348147e-06, 6.062290909e-01, 1.049873664e-03
4.097500000e+00, 2.629752503e-03, 4.760460208e-06, 5.548418182e-01, 1.004392008e-03
4.152500000e+00, 2.337769203e-03, 4.428959655e-06, 5.065672727e-01, 9.597038111e-04
4.207500000e+00, 2.079374895e-03, 4.122426343e-06, 4.625909091e-01, 9.171010741e-04
4.262500000e+00, 1.866738967e-03, 3.855565763e-06, 4.262145455e-01, 8.803042299e-04
4.317500000e+00, 1.681983785e-03, 3.613177880e-06, 3.940054545e-01, 8.463885359e-04
