# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 7.856428571e-01, 7.491151243e-03, 1.571285714e+00, 1.498230249e-02
1.050000000e-01, 7.817857143e-01, 7.472739574e-03, 1.563571429e+00, 1.494547915e-02
1.750000000e-01, 7.477142857e-01, 7.308088893e-03, 1.495428571e+00, 1.461617779e-02
2.450000000e-01, 7.152857143e-01, 7.147855394e-03, 1.430571429e+00, 1.429571079e-02
3.150000000e-01, 6.382857143e-01, 6.752172742e-03, 1.276571429e+00, 1.350434548e-02
3.850000000e-01, 5.863571429e-01, 6.471680853e-03, 1.172714286e+00, 1.294336171e-02
4.550000000e-01, 5.327857143e-01, 6.168964455e-03, 1.065571429e+00, 1.233792891e-02
5.250000000e-01, 4.635000000e-01, 5.753880678e-03, 9.270000000e-01, 1.150776136e-02
5.950000000e-01, 3.870000000e-01, 5.257647491e-03, 7.740000000e-01, 1.051529498e-02
6.650000000e-01, 3.292142857e-01, 4.849258306e-03, 6.584285714e-01, 9.698516613e-03
7.350000000e-01, 2.746428571e-01, 4.429147428e-03, 5.492857143e-01, 8.858294856e-03
8.050000000e-01, 2.169285714e-01, 3.936355924e-03, 4.338571429e-01, 7.872711848e-03
8.750000000e-01, 1.852142857e-01, 3.637250588e-03, 3.704285714e-01, 7.274501175e-03
9.450000000e-01, 1.376428571e-01, 3.135543438e-03, 2.752857143e-01, 6.271086876e-03
1.015000000e+00, 1.038571429e-01, 2.723667995e-03, 2.077142857e-01, 5.447335990e-03
1.085000000e+00, 7.828571429e-02, 2.364706480e-03, 1.565714286e-01, 4.729412959e-03
1.155000000e+00, 5.664285714e-02, 2.011446834e-03, 1.132857143e-01, 4.022893669e-03
1.225000000e+00, 3.857142857e-02, 1.659850006e-03, 7.714285714e-02, 3.319700011e-03
1.295000000e+00, 2.807142857e-02, 1.416016257e-03, 5.614285714e-02, 2.832032515e-03
1.365000000e+00, 1.992857143e-02, 1.193092363e-03, 3.985714286e-02, 2.386184727e-03
1.435000000e+00, 1.228571429e-02, 9.367769320e-04, 2.457142857e-02, 1.873553864e-03
1.505000000e+00, 8.642857143e-03, 7.857142857e-04, 1.728571429e-02, 1.571428571e-03
1.575000000e+00, 5.142857143e-03, 6.060915267e-04, 1.028571429e-02, 1.212183053e-03
1.645000000e+00, 4.000000000e-03, 5.345224838e-04, 8.000000000e-03, 1.069044968e-03
1.715000000e+00, 2.071428571e-03, 3.846546291e-04, 4.142857143e-03, 7.693092582e-04
1.785000000e+00, 1.357142857e-03, 3.113499245e-04, 2.714285714e-03, 6.226998491e-04
1.855000000e+00, 1.000000000e-03, 2.672612419e-04, 2.000000000e-03, 5.345224838e-04
1.925000000e+00, 3.571428571e-04, 1.597191412e-04, 7.142857143e-04, 3.194382825e-04
1.995000000e+00, 2.857142857e-04, 1.428571429e-04, 5.714285714e-04, 2.857142857e-04
2.065000000e+00, 2.142857143e-04, 1.237179148e-04, 4.285714286e-04, 2.474358297e-04
2.135000000e+00, 7.142857143e-05, 7.142857143e-05, 1.428571429e-04, 1.428571429e-04
2.205000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.275000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.345000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.415000000e+00, 7.142857143e-05, 7.142857143e-05, 1.428571429e-04, 1.428571429e-04
2.485000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.555000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.625000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.695000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.765000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.835000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.905000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
2.975000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.045000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.115000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.185000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.255000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.325000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.395000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.465000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
