# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.108918998e+00, 1.211542309e-01, 4.328571429e-02, 2.486699312e-03
1.050000000e-01, 2.083067091e+00, 4.551046200e-02, 2.992857143e-01, 6.538738566e-03
1.750000000e-01, 1.684351147e+00, 2.483980334e-02, 6.568571429e-01, 9.686936290e-03
2.450000000e-01, 1.715201447e+00, 1.796244042e-02, 1.302571429e+00, 1.364117417e-02
3.150000000e-01, 1.604138516e+00, 1.352896743e-02, 2.008428571e+00, 1.693866486e-02
3.850000000e-01, 1.505070469e+00, 1.072917568e-02, 2.811142857e+00, 2.003975640e-02
4.550000000e-01, 1.466888228e+00, 8.966135267e-03, 3.823714286e+00, 2.337188264e-02
5.250000000e-01, 1.342604709e+00, 7.435999743e-03, 4.657142857e+00, 2.579352869e-02
5.950000000e-01, 1.265877418e+00, 6.371982797e-03, 5.638142857e+00, 2.838043304e-02
6.650000000e-01, 1.162392860e+00, 5.463871245e-03, 6.465571429e+00, 3.039166105e-02
7.350000000e-01, 1.053376579e+00, 4.706374338e-03, 7.156428571e+00, 3.197416049e-02
8.050000000e-01, 9.526785741e-01, 4.086830077e-03, 7.762857143e+00, 3.330134520e-02
8.750000000e-01, 8.487201721e-01, 3.548987553e-03, 8.170000000e+00, 3.416347256e-02
9.450000000e-01, 7.504087577e-01, 3.090038703e-03, 8.425000000e+00, 3.469252698e-02
1.015000000e+00, 6.537226433e-01, 2.685287064e-03, 8.466571429e+00, 3.477801323e-02
1.085000000e+00, 5.574667303e-01, 2.319799657e-03, 8.249714286e+00, 3.432973365e-02
1.155000000e+00, 4.605185771e-01, 1.980711322e-03, 7.722428571e+00, 3.321451613e-02
1.225000000e+00, 4.006353084e-01, 1.741909110e-03, 7.557000000e+00, 3.285683230e-02
1.295000000e+00, 3.408497694e-01, 1.519864656e-03, 7.184857143e+00, 3.203760545e-02
1.365000000e+00, 2.767215413e-01, 1.299233760e-03, 6.480571429e+00, 3.042689466e-02
1.435000000e+00, 2.186396656e-01, 1.098539227e-03, 5.658857143e+00, 2.843251947e-02
1.505000000e+00, 1.950492017e-01, 9.893329949e-04, 5.552714286e+00, 2.816460364e-02
1.575000000e+00, 1.505843778e-01, 8.306531336e-04, 4.694857143e+00, 2.589775816e-02
1.645000000e+00, 1.199561591e-01, 7.098370389e-04, 4.079714286e+00, 2.414158915e-02
1.715000000e+00, 9.444674373e-02, 6.041506868e-04, 3.491285714e+00, 2.233282566e-02
1.785000000e+00, 7.174176745e-02, 5.059015809e-04, 2.872857143e+00, 2.025853310e-02
1.855000000e+00, 5.533748272e-02, 4.275491695e-04, 2.393142857e+00, 1.848993107e-02
1.925000000e+00, 3.999083206e-02, 3.502447285e-04, 1.862428571e+00, 1.631138328e-02
1.995000000e+00, 3.217881417e-02, 3.031558049e-04, 1.609571429e+00, 1.516373224e-02
2.065000000e+00, 2.445774833e-02, 2.553368141e-04, 1.310714286e+00, 1.368374576e-02
2.135000000e+00, 1.867838195e-02, 2.158233071e-04, 1.070000000e+00, 1.236354087e-02
2.205000000e+00, 1.500507425e-02, 1.873002221e-04, 9.168571429e-01, 1.144463157e-02
2.275000000e+00, 8.928028776e-03, 1.400313599e-04, 5.807142857e-01, 9.108193217e-03
2.345000000e+00, 6.488816160e-03, 1.158163335e-04, 4.484285714e-01, 8.003825616e-03
2.415000000e+00, 4.662175264e-03, 9.532526211e-05, 3.417142857e-01, 6.986868149e-03
2.485000000e+00, 4.127111494e-03, 8.716224295e-05, 3.202857143e-01, 6.764251772e-03
2.555000000e+00, 2.709522209e-03, 6.868911466e-05, 2.222857143e-01, 5.635166550e-03
2.625000000e+00, 1.831178683e-03, 5.496284879e-05, 1.585714286e-01, 4.759523214e-03
2.695000000e+00, 1.468091011e-03, 4.793487072e-05, 1.340000000e-01, 4.375255095e-03
2.765000000e+00, 6.051639358e-04, 2.999686262e-05, 5.814285714e-02, 2.882034429e-03
2.835000000e+00, 6.803133322e-04, 3.101961790e-05, 6.871428571e-02, 3.133101743e-03
2.905000000e+00, 4.795443816e-04, 2.541580139e-05, 5.085714286e-02, 2.695423181e-03
2.975000000e+00, 1.965122148e-04, 1.588707095e-05, 2.185714286e-02, 1.767045268e-03
3.045000000e+00, 1.593829015e-04, 1.397880519e-05, 1.857142857e-02, 1.628822036e-03
3.115000000e+00, 8.903716238e-05, 1.021326297e-05, 1.085714286e-02, 1.245399698e-03
3.185000000e+00, 1.086994823e-04, 1.103676025e-05, 1.385714286e-02, 1.406979686e-03
3.255000000e+00, 2.467750274e-05, 5.145615024e-06, 3.285714286e-03, 6.851187890e-04
3.325000000e+00, 4.524237895e-05, 6.820545254e-06, 6.285714286e-03, 9.476070830e-04
3.395000000e+00, 2.268427947e-05, 4.729999243e-06, 3.285714286e-03, 6.851187890e-04
3.465000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
