#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.860491811607e-03, 1.851258544630e-04, 1.105242660360e-03, 1.426862139031e-04, 7.552491512463e-04, 1.179501011133e-04, 1.178925504384e-03, 2.084065546660e-04, 9.210355503003e-04, 1.302540966662e-04, 2.805555555556e-05, 2.791632116978e-06, 1.666666666667e-05, 2.151657414560e-06, 1.138888888889e-05, 1.778645621509e-06, 1.777777777778e-05, 3.142696805274e-06, 1.388888888889e-05, 1.964185503296e-06
 9.000000000000e-02, 2.334167237475e-03, 7.837366551265e-05, 1.310502011570e-03, 5.872499933458e-05, 1.023665225905e-03, 5.190188723970e-05, 8.157743445517e-04, 6.552457215667e-05, 1.078927358923e-03, 5.328442425217e-05, 2.463888888889e-04, 8.272929228797e-06, 1.383333333333e-04, 6.198864890117e-06, 1.080555555556e-04, 5.478634145366e-06, 8.611111111111e-05, 6.916610887772e-06, 1.138888888889e-04, 5.624571314255e-06
 1.500000000000e-01, 2.671003095871e-03, 5.088778993515e-05, 1.285571725998e-03, 3.530405168495e-05, 1.385431369873e-03, 3.664957160881e-05, 8.880721727106e-04, 4.149688744952e-05, 1.017986660858e-03, 3.141575039743e-05, 7.652777777778e-04, 1.458002608001e-05, 3.683333333333e-04, 1.011507858669e-05, 3.969444444444e-04, 1.050058787302e-05, 2.544444444444e-04, 1.188940808835e-05, 2.916666666667e-04, 9.001028747789e-06
 2.100000000000e-01, 2.849235921280e-03, 3.766314116661e-05, 1.370102613204e-03, 2.611733621531e-05, 1.479133308077e-03, 2.713663486051e-05, 1.150049795240e-03, 3.383963366410e-05, 1.002186250138e-03, 2.233708786457e-05, 1.589722222222e-03, 2.101403117379e-05, 7.644444444444e-04, 1.457208560956e-05, 8.252777777778e-04, 1.514080008324e-05, 6.416666666667e-04, 1.888071718663e-05, 5.591666666667e-04, 1.246290793010e-05
 2.700000000000e-01, 2.834071685104e-03, 2.925456822436e-05, 1.402691846277e-03, 2.058113935683e-05, 1.431379838827e-03, 2.079053786626e-05, 9.820352818284e-04, 2.435380478186e-05, 9.859610071248e-04, 1.725512647770e-05, 2.606944444444e-03, 2.691005824163e-05, 1.290277777778e-03, 1.893173245710e-05, 1.316666666667e-03, 1.912434942007e-05, 9.033333333333e-04, 2.240205017073e-05, 9.069444444444e-04, 1.587227180796e-05
 3.300000000000e-01, 2.751973254139e-03, 2.360231503144e-05, 1.359691382718e-03, 1.659024008676e-05, 1.392281871421e-03, 1.678788875074e-05, 1.010507575187e-03, 2.022633905259e-05, 9.724516008006e-04, 1.403028510268e-05, 3.776388888889e-03, 3.238822183418e-05, 1.865833333333e-03, 2.276591832185e-05, 1.910555555556e-03, 2.303714124068e-05, 1.386666666667e-03, 2.775554665955e-05, 1.334444444444e-03, 1.925302605685e-05
 3.900000000000e-01, 2.735112971971e-03, 1.991769000169e-05, 1.372270447463e-03, 1.410818641414e-05, 1.362842524507e-03, 1.405963908169e-05, 9.645490408657e-04, 1.672740178859e-05, 1.019521083947e-03, 1.216044421715e-05, 5.238055555556e-03, 3.814466452990e-05, 2.628055555556e-03, 2.701879775450e-05, 2.610000000000e-03, 2.692582403567e-05, 1.847222222222e-03, 3.203489609631e-05, 1.952500000000e-03, 2.328864768747e-05
 4.500000000000e-01, 2.778366411498e-03, 1.740221789833e-05, 1.374359438312e-03, 1.223939657781e-05, 1.404006973186e-03, 1.237070568691e-05, 9.801126234675e-04, 1.461715430186e-05, 9.663788389305e-04, 1.026321786346e-05, 7.080555555556e-03, 4.434885553940e-05, 3.502500000000e-03, 3.119161212035e-05, 3.578055555556e-03, 3.152624812736e-05, 2.497777777778e-03, 3.725123247609e-05, 2.462777777778e-03, 2.615539979185e-05
 5.100000000000e-01, 2.749015231422e-03, 1.527607917841e-05, 1.405067320606e-03, 1.092123856872e-05, 1.343947910816e-03, 1.068106470302e-05, 1.010337799048e-03, 1.309699392629e-05, 9.738359293129e-04, 9.092142305877e-06, 8.995555555556e-03, 4.998765279645e-05, 4.597777777778e-03, 3.573738230239e-05, 4.397777777778e-03, 3.495146546672e-05, 3.306111111111e-03, 4.285706937090e-05, 3.186666666667e-03, 2.975206186444e-05
 5.700000000000e-01, 2.748900272302e-03, 1.366935559159e-05, 1.355587599973e-03, 9.599140379417e-06, 1.393312672329e-03, 9.731792551508e-06, 1.012119508780e-03, 1.173003870121e-05, 9.686167226406e-04, 8.114177998294e-06, 1.123361111111e-02, 5.586096607529e-05, 5.539722222222e-03, 3.922769083690e-05, 5.693888888889e-03, 3.976978504429e-05, 4.136111111111e-03, 4.793578523580e-05, 3.958333333333e-03, 3.315926773976e-05
 6.300000000000e-01, 2.771064843269e-03, 1.241831128441e-05, 1.369977772915e-03, 8.731642744275e-06, 1.401087070354e-03, 8.830224807033e-06, 1.000394867202e-03, 1.055212489608e-05, 9.927705850035e-04, 7.432991704868e-06, 1.383138888889e-02, 6.198429211611e-05, 6.838055555556e-03, 4.358279335407e-05, 6.993333333333e-03, 4.407485215622e-05, 4.993333333333e-03, 5.266947953107e-05, 4.955277777778e-03, 3.710075537483e-05
 6.900000000000e-01, 2.728631617456e-03, 1.125201739169e-05, 1.378305341142e-03, 7.997065640563e-06, 1.350326276314e-03, 7.915480814419e-06, 9.983375768394e-04, 9.625241791433e-06, 9.720753037175e-04, 6.715956833247e-06, 1.633527777778e-02, 6.736154066301e-05, 8.251388888889e-03, 4.787538479361e-05, 8.083888888889e-03, 4.738696752650e-05, 5.976666666667e-03, 5.762265500973e-05, 5.819444444444e-03, 4.020587451703e-05
 7.500000000000e-01, 2.678662026886e-03, 1.025712702246e-05, 1.350721218543e-03, 7.283659489397e-06, 1.327940808343e-03, 7.221977512939e-06, 9.837209549178e-04, 8.790584083748e-06, 9.748444502539e-04, 6.187773882106e-06, 1.894444444444e-02, 7.254202698445e-05, 9.552777777778e-03, 5.151261382143e-05, 9.391666666667e-03, 5.107637708664e-05, 6.957222222222e-03, 6.217011707235e-05, 6.894444444444e-03, 4.376212354068e-05
 8.100000000000e-01, 2.691073925413e-03, 9.519679902196e-06, 1.349527555493e-03, 6.741404859363e-06, 1.341546369920e-03, 6.721440765375e-06, 9.952572085402e-04, 8.187328108396e-06, 9.932703311191e-04, 5.783533601077e-06, 2.219750000000e-02, 7.852370484269e-05, 1.113166666667e-02, 5.560692069904e-05, 1.106583333333e-02, 5.544224555871e-05, 8.209444444444e-03, 6.753371357430e-05, 8.193055555556e-03, 4.770585672045e-05
 8.700000000000e-01, 2.646451878825e-03, 8.789628419416e-06, 1.322174995520e-03, 6.212737222075e-06, 1.324276883305e-03, 6.217673516746e-06, 9.760349473452e-04, 7.548943880712e-06, 9.681820610368e-04, 5.316392427487e-06, 2.518166666667e-02, 8.363556305429e-05, 1.258083333333e-02, 5.911578406759e-05, 1.260083333333e-02, 5.916275417424e-05, 9.287222222222e-03, 7.183013226519e-05, 9.212500000000e-03, 5.058683403592e-05
 9.300000000000e-01, 2.618653530196e-03, 8.179459058631e-06, 1.315841718367e-03, 5.798122516882e-06, 1.302811811830e-03, 5.769343617003e-06, 9.724909067027e-04, 7.049256843675e-06, 9.753779252099e-04, 4.991970651698e-06, 2.847111111111e-02, 8.893054579451e-05, 1.430638888889e-02, 6.303964556991e-05, 1.416472222222e-02, 6.272674917233e-05, 1.057333333333e-02, 7.664250827102e-05, 1.060472222222e-02, 5.427482079970e-05
