# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 6.960128707e-03, 6.960128707e-03, 1.428571429e-04, 1.428571429e-04
1.050000000e-01, 3.977216404e-02, 6.288531292e-03, 5.714285714e-03, 9.035079029e-04
1.750000000e-01, 4.725561069e-02, 4.160624526e-03, 1.842857143e-02, 1.622545242e-03
2.450000000e-01, 3.969154479e-02, 2.732478631e-03, 3.014285714e-02, 2.075119864e-03
3.150000000e-01, 4.974780518e-02, 2.382487772e-03, 6.228571429e-02, 2.982944717e-03
3.850000000e-01, 4.443774482e-02, 1.843588305e-03, 8.300000000e-02, 3.443420227e-03
4.550000000e-01, 4.197998889e-02, 1.516798654e-03, 1.094285714e-01, 3.953815001e-03
5.250000000e-01, 4.110182514e-02, 1.301055541e-03, 1.425714286e-01, 4.513019714e-03
5.950000000e-01, 3.880993426e-02, 1.115707165e-03, 1.728571429e-01, 4.969293466e-03
6.650000000e-01, 4.070776384e-02, 1.022498343e-03, 2.264285714e-01, 5.687436925e-03
7.350000000e-01, 3.728189788e-02, 8.854084139e-04, 2.532857143e-01, 6.015286649e-03
8.050000000e-01, 3.825441017e-02, 8.189438711e-04, 3.117142857e-01, 6.673126122e-03
8.750000000e-01, 3.356889368e-02, 7.058147472e-04, 3.231428571e-01, 6.794355400e-03
9.450000000e-01, 3.508057558e-02, 6.681105465e-04, 3.938571429e-01, 7.501020339e-03
1.015000000e+00, 3.474549196e-02, 6.190748888e-04, 4.500000000e-01, 8.017837257e-03
1.085000000e+00, 3.250312532e-02, 5.601489989e-04, 4.810000000e-01, 8.289408044e-03
1.155000000e+00, 3.106926486e-02, 5.144736021e-04, 5.210000000e-01, 8.627199513e-03
1.225000000e+00, 3.002928218e-02, 4.768956435e-04, 5.664285714e-01, 8.995463709e-03
1.295000000e+00, 2.871476663e-02, 4.411396142e-04, 6.052857143e-01, 9.298891749e-03
1.365000000e+00, 2.856031780e-02, 4.173950851e-04, 6.688571429e-01, 9.775020225e-03
1.435000000e+00, 2.604666722e-02, 3.791640668e-04, 6.741428571e-01, 9.813568283e-03
1.505000000e+00, 2.477444515e-02, 3.525919341e-04, 7.052857143e-01, 1.003768410e-02
1.575000000e+00, 2.394577526e-02, 3.312410857e-04, 7.465714286e-01, 1.032729690e-02
1.645000000e+00, 2.411892519e-02, 3.182924641e-04, 8.202857143e-01, 1.082514081e-02
1.715000000e+00, 2.153350203e-02, 2.884756175e-04, 7.960000000e-01, 1.066369006e-02
1.785000000e+00, 1.928216077e-02, 2.622755766e-04, 7.721428571e-01, 1.050267216e-02
1.855000000e+00, 1.836985085e-02, 2.463367360e-04, 7.944285714e-01, 1.065315896e-02
1.925000000e+00, 1.719940135e-02, 2.296931548e-04, 8.010000000e-01, 1.069712912e-02
1.995000000e+00, 1.605370680e-02, 2.141255710e-04, 8.030000000e-01, 1.071047551e-02
2.065000000e+00, 1.520512223e-02, 2.013261355e-04, 8.148571429e-01, 1.078926148e-02
2.135000000e+00, 1.492026157e-02, 1.928932079e-04, 8.547142857e-01, 1.104997922e-02
2.205000000e+00, 1.346201582e-02, 1.774084356e-04, 8.225714286e-01, 1.084021236e-02
2.275000000e+00, 1.222030802e-02, 1.638281745e-04, 7.948571429e-01, 1.065603211e-02
2.345000000e+00, 1.146860531e-02, 1.539722232e-04, 7.925714286e-01, 1.064069969e-02
2.415000000e+00, 1.071403738e-02, 1.445074671e-04, 7.852857143e-01, 1.059167945e-02
2.485000000e+00, 9.750807130e-03, 1.339755596e-04, 7.567142857e-01, 1.039721313e-02
2.555000000e+00, 8.673605476e-03, 1.228970316e-04, 7.115714286e-01, 1.008231428e-02
2.625000000e+00, 8.058835917e-03, 1.153028466e-04, 6.978571429e-01, 9.984682146e-03
2.695000000e+00, 7.174551381e-03, 1.059674407e-04, 6.548571429e-01, 9.672177646e-03
2.765000000e+00, 6.600301502e-03, 9.906521856e-05, 6.341428571e-01, 9.517974403e-03
2.835000000e+00, 6.043615111e-03, 9.245498916e-05, 6.104285714e-01, 9.338312569e-03
2.905000000e+00, 5.509372249e-03, 8.614706050e-05, 5.842857143e-01, 9.136158260e-03
2.975000000e+00, 4.935924455e-03, 7.962204209e-05, 5.490000000e-01, 8.855990708e-03
3.045000000e+00, 4.418584439e-03, 7.360219522e-05, 5.148571429e-01, 8.576189154e-03
3.115000000e+00, 4.091023303e-03, 6.923008037e-05, 4.988571429e-01, 8.441878116e-03
3.185000000e+00, 3.510881217e-03, 6.272431669e-05, 4.475714286e-01, 7.996172554e-03
3.255000000e+00, 3.243482208e-03, 5.899190845e-05, 4.318571429e-01, 7.854545025e-03
3.325000000e+00, 3.004505256e-03, 5.558183266e-05, 4.174285714e-01, 7.722218144e-03
3.395000000e+00, 2.548529485e-03, 5.013527574e-05, 3.691428571e-01, 7.261865730e-03
3.465000000e+00, 2.226938201e-03, 4.591869179e-05, 3.360000000e-01, 6.928203230e-03
