# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.088038612e-02, 1.205529655e-02, 4.285714286e-04, 2.474358297e-04
1.050000000e-01, 3.977216404e-03, 1.988608202e-03, 5.714285714e-04, 2.857142857e-04
1.750000000e-01, 4.029548199e-03, 1.214954495e-03, 1.571428571e-03, 4.738035415e-04
2.450000000e-01, 3.386008560e-03, 7.980898713e-04, 2.571428571e-03, 6.060915267e-04
3.150000000e-01, 6.047324942e-03, 8.306639644e-04, 7.571428571e-03, 1.040015698e-03
3.850000000e-01, 6.195279398e-03, 6.883643776e-04, 1.157142857e-02, 1.285714286e-03
4.550000000e-01, 5.425612141e-03, 5.452945373e-04, 1.414285714e-02, 1.421410624e-03
5.250000000e-01, 5.230392578e-03, 4.641222901e-04, 1.814285714e-02, 1.609918239e-03
5.950000000e-01, 4.137588033e-03, 3.642943134e-04, 1.842857143e-02, 1.622545242e-03
6.650000000e-01, 5.881437173e-03, 3.886563081e-04, 3.271428571e-02, 2.161820850e-03
7.350000000e-01, 5.319977531e-03, 3.344641218e-04, 3.614285714e-02, 2.272281960e-03
8.050000000e-01, 5.908220086e-03, 3.218412559e-04, 4.814285714e-02, 2.622508536e-03
8.750000000e-01, 5.639336692e-03, 2.892918683e-04, 5.428571429e-02, 2.784798384e-03
9.450000000e-01, 5.267812220e-03, 2.588988461e-04, 5.914285714e-02, 2.906712850e-03
1.015000000e+00, 5.812975956e-03, 2.532172098e-04, 7.528571429e-02, 3.279497224e-03
1.085000000e+00, 5.068054883e-03, 2.211880489e-04, 7.500000000e-02, 3.273268354e-03
1.155000000e+00, 4.668482902e-03, 1.994277059e-04, 7.828571429e-02, 3.344199974e-03
1.225000000e+00, 5.127320059e-03, 1.970589179e-04, 9.671428571e-02, 3.717031952e-03
1.295000000e+00, 5.008310725e-03, 1.842336881e-04, 1.055714286e-01, 3.883507777e-03
1.365000000e+00, 4.965420480e-03, 1.740378977e-04, 1.162857143e-01, 4.075812176e-03
1.435000000e+00, 4.873745954e-03, 1.640146101e-04, 1.261428571e-01, 4.245045131e-03
1.505000000e+00, 4.676885331e-03, 1.531964726e-04, 1.331428571e-01, 4.361239292e-03
1.575000000e+00, 4.829477062e-03, 1.487578190e-04, 1.505714286e-01, 4.637909452e-03
1.645000000e+00, 4.994322892e-03, 1.448390573e-04, 1.698571429e-01, 4.925982757e-03
1.715000000e+00, 4.479061172e-03, 1.315664862e-04, 1.655714286e-01, 4.863441294e-03
1.785000000e+00, 4.744731512e-03, 1.301025539e-04, 1.900000000e-01, 5.209880723e-03
1.855000000e+00, 4.248089946e-03, 1.184604067e-04, 1.837142857e-01, 5.122977451e-03
1.925000000e+00, 4.266874848e-03, 1.144053515e-04, 1.987142857e-01, 5.328016057e-03
1.995000000e+00, 4.572493254e-03, 1.142766255e-04, 2.287142857e-01, 5.716071150e-03
2.065000000e+00, 4.534346584e-03, 1.099417272e-04, 2.430000000e-01, 5.891883036e-03
2.135000000e+00, 4.351639052e-03, 1.041729949e-04, 2.492857143e-01, 5.967599593e-03
2.205000000e+00, 4.241072715e-03, 9.957655047e-05, 2.591428571e-01, 6.084439840e-03
2.275000000e+00, 3.793039532e-03, 9.127276355e-05, 2.467142857e-01, 5.936741359e-03
2.345000000e+00, 3.900731473e-03, 8.979664367e-05, 2.695714286e-01, 6.205659037e-03
2.415000000e+00, 3.839667755e-03, 8.650884895e-05, 2.814285714e-01, 6.340668863e-03
2.485000000e+00, 3.920940001e-03, 8.495723999e-05, 3.042857143e-01, 6.593131862e-03
2.555000000e+00, 3.961544360e-03, 8.305653766e-05, 3.250000000e-01, 6.813851439e-03
2.625000000e+00, 3.875170024e-03, 7.995566757e-05, 3.355714286e-01, 6.923783323e-03
2.695000000e+00, 3.352506339e-03, 7.243690307e-05, 3.060000000e-01, 6.611677980e-03
2.765000000e+00, 3.205733282e-03, 6.904035372e-05, 3.080000000e-01, 6.633249581e-03
2.835000000e+00, 3.428439745e-03, 6.963542225e-05, 3.462857143e-01, 7.033447786e-03
2.905000000e+00, 3.324481836e-03, 6.691929959e-05, 3.525714286e-01, 7.096995628e-03
2.975000000e+00, 3.212268296e-03, 6.423252070e-05, 3.572857143e-01, 7.144285571e-03
3.045000000e+00, 3.016014905e-03, 6.080872955e-05, 3.514285714e-01, 7.085483867e-03
3.115000000e+00, 2.986259565e-03, 5.914835026e-05, 3.641428571e-01, 7.212517464e-03
3.185000000e+00, 3.142199468e-03, 5.933961798e-05, 4.005714286e-01, 7.564687026e-03
3.255000000e+00, 2.864736187e-03, 5.544073808e-05, 3.814285714e-01, 7.381720390e-03
3.325000000e+00, 2.771095711e-03, 5.337920991e-05, 3.850000000e-01, 7.416198487e-03
3.395000000e+00, 2.673786159e-03, 5.135253793e-05, 3.872857143e-01, 7.438180598e-03
3.465000000e+00, 2.604722360e-03, 4.966107806e-05, 3.930000000e-01, 7.492853738e-03
