# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 2.227241186e-01, 3.937243365e-02, 4.571428571e-03, 8.081220356e-04
1.050000000e-01, 4.374938044e-01, 2.085669878e-02, 6.285714286e-02, 2.996596709e-03
1.750000000e-01, 3.959946912e-01, 1.204416001e-02, 1.544285714e-01, 4.696937778e-03
2.450000000e-01, 3.910839887e-01, 8.577145774e-03, 2.970000000e-01, 6.513721780e-03
3.150000000e-01, 3.727662375e-01, 6.521717804e-03, 4.667142857e-01, 8.165382379e-03
3.850000000e-01, 3.753880406e-01, 5.358313944e-03, 7.011428571e-01, 1.000815994e-02
4.550000000e-01, 3.363879528e-01, 4.293653480e-03, 8.768571429e-01, 1.119219845e-02
5.250000000e-01, 3.478828828e-01, 3.785138831e-03, 1.206714286e+00, 1.312965175e-02
5.950000000e-01, 3.253940356e-01, 3.230602780e-03, 1.449285714e+00, 1.438891297e-02
6.650000000e-01, 3.108943099e-01, 2.825728141e-03, 1.729285714e+00, 1.571753213e-02
7.350000000e-01, 2.859119940e-01, 2.451945573e-03, 1.942428571e+00, 1.665802497e-02
8.050000000e-01, 2.630472824e-01, 2.147485755e-03, 2.143428571e+00, 1.749868800e-02
8.750000000e-01, 2.397756919e-01, 1.886360920e-03, 2.308142857e+00, 1.815859835e-02
9.450000000e-01, 2.075950637e-01, 1.625262382e-03, 2.330714286e+00, 1.824716920e-02
1.015000000e+00, 1.866329282e-01, 1.434789173e-03, 2.417142857e+00, 1.858241433e-02
1.085000000e+00, 1.739839108e-01, 1.295971787e-03, 2.574714286e+00, 1.917853818e-02
1.155000000e+00, 1.549288870e-01, 1.148851267e-03, 2.598000000e+00, 1.926506831e-02
1.225000000e+00, 1.301748555e-01, 9.929203959e-04, 2.455428571e+00, 1.872900185e-02
1.295000000e+00, 1.119177853e-01, 8.709093782e-04, 2.359142857e+00, 1.835811559e-02
1.365000000e+00, 9.902780843e-02, 7.772207684e-04, 2.319142857e+00, 1.820181646e-02
1.435000000e+00, 8.151795469e-02, 6.707763304e-04, 2.109857143e+00, 1.736111066e-02
1.505000000e+00, 6.437240883e-02, 5.683557855e-04, 1.832571429e+00, 1.618010873e-02
1.575000000e+00, 5.062703231e-02, 4.816382653e-04, 1.578428571e+00, 1.501631766e-02
1.645000000e+00, 3.794677292e-02, 3.992406972e-04, 1.290571429e+00, 1.357819380e-02
1.715000000e+00, 3.057664538e-02, 3.437531584e-04, 1.130285714e+00, 1.270706055e-02
1.785000000e+00, 2.174728067e-02, 2.785367350e-04, 8.708571429e-01, 1.115384074e-02
1.855000000e+00, 1.557192536e-02, 2.268023364e-04, 6.734285714e-01, 9.808367939e-03
1.925000000e+00, 1.257363048e-02, 1.963910689e-04, 5.855714286e-01, 9.146204744e-03
1.995000000e+00, 9.507701463e-03, 1.647853653e-04, 4.755714286e-01, 8.242498135e-03
2.065000000e+00, 6.730878968e-03, 1.339494979e-04, 3.607142857e-01, 7.178482587e-03
2.135000000e+00, 4.538672249e-03, 1.063881185e-04, 2.600000000e-01, 6.094494002e-03
2.205000000e+00, 3.651904951e-03, 9.240148497e-05, 2.231428571e-01, 5.646020813e-03
2.275000000e+00, 2.914512715e-03, 8.000746181e-05, 1.895714286e-01, 5.204001600e-03
2.345000000e+00, 2.304883727e-03, 6.902582212e-05, 1.592857143e-01, 4.770230816e-03
2.415000000e+00, 1.785348052e-03, 5.898956007e-05, 1.308571429e-01, 4.323641700e-03
2.485000000e+00, 1.213098338e-03, 4.725560205e-05, 9.414285714e-02, 3.667285044e-03
2.555000000e+00, 9.681840282e-04, 4.106014873e-05, 7.942857143e-02, 3.368521749e-03
2.625000000e+00, 6.103928944e-04, 3.173281555e-05, 5.285714286e-02, 2.747912009e-03
2.695000000e+00, 6.542239261e-04, 3.199913820e-05, 5.971428571e-02, 2.920721186e-03
2.765000000e+00, 4.698570116e-04, 2.643152195e-05, 4.514285714e-02, 2.539484119e-03
2.835000000e+00, 3.295488699e-04, 2.158946429e-05, 3.328571429e-02, 2.180619646e-03
2.905000000e+00, 2.788361994e-04, 1.938045558e-05, 2.957142857e-02, 2.055356367e-03
2.975000000e+00, 3.480706550e-04, 2.114378651e-05, 3.871428571e-02, 2.351725376e-03
3.045000000e+00, 3.261219369e-04, 1.999581890e-05, 3.800000000e-02, 2.329929490e-03
3.115000000e+00, 2.893707777e-04, 1.841222167e-05, 3.528571429e-02, 2.245176235e-03
3.185000000e+00, 1.322323599e-04, 1.217297542e-05, 1.685714286e-02, 1.551825784e-03
3.255000000e+00, 9.549120624e-05, 1.012204762e-05, 1.271428571e-02, 1.347711590e-03
3.325000000e+00, 9.665417320e-05, 9.969116778e-06, 1.342857143e-02, 1.385051388e-03
3.395000000e+00, 7.495674957e-05, 8.598128855e-06, 1.085714286e-02, 1.245399698e-03
3.465000000e+00, 5.870330293e-05, 7.455326927e-06, 8.857142857e-03, 1.124858268e-03
