# r, density, density error estimate, radial probability, probability error estimate
3.214285714e-02, 8.626590891e-02, 1.245141143e-02, 1.493333333e-03, 2.155441005e-04
9.642857143e-02, 4.261946690e-02, 3.307912164e-03, 5.164444444e-03, 4.008386271e-04
1.607142857e-01, 3.793051477e-02, 1.894159517e-03, 1.247555556e-02, 6.229995145e-04
2.250000000e-01, 3.730417682e-02, 1.346098533e-03, 2.389333333e-02, 8.621764020e-04
2.892857143e-01, 3.567896711e-02, 1.025274608e-03, 3.767555556e-02, 1.082648787e-03
3.535714286e-01, 4.216522791e-02, 9.125475689e-04, 6.642222222e-02, 1.437521873e-03
4.178571429e-01, 4.014704455e-02, 7.537440763e-04, 8.826222222e-02, 1.657086540e-03
4.821428571e-01, 3.848574018e-02, 6.397430139e-04, 1.125911111e-01, 1.871586110e-03
5.464285714e-01, 3.803948921e-02, 5.612889003e-04, 1.428933333e-01, 2.108452127e-03
6.107142857e-01, 3.767501757e-02, 4.998515796e-04, 1.767422222e-01, 2.344919383e-03
6.750000000e-01, 3.755129821e-02, 4.515412840e-04, 2.151644444e-01, 2.587277515e-03
7.392857143e-01, 3.611615351e-02, 4.043472319e-04, 2.482044444e-01, 2.778833577e-03
8.035714286e-01, 3.584449680e-02, 3.706156934e-04, 2.910133333e-01, 3.008944690e-03
8.678571429e-01, 3.408449646e-02, 3.346445531e-04, 3.227466667e-01, 3.168754867e-03
9.321428571e-01, 3.257472267e-02, 3.045963300e-04, 3.558177778e-01, 3.327143883e-03
9.964285714e-01, 3.249678266e-02, 2.846109029e-04, 4.055955556e-01, 3.552256803e-03
1.060714286e+00, 3.239371110e-02, 2.669428584e-04, 4.581422222e-01, 3.775356087e-03
1.125000000e+00, 3.148142459e-02, 2.481237951e-04, 5.008266667e-01, 3.947312260e-03
1.189285714e+00, 2.949203511e-02, 2.271779268e-04, 5.243155556e-01, 4.038816597e-03
1.253571429e+00, 2.850013431e-02, 2.118749503e-04, 5.629244444e-01, 4.184878127e-03
1.317857143e+00, 2.754956416e-02, 1.981521576e-04, 6.013777778e-01, 4.325451521e-03
1.382142857e+00, 2.590983409e-02, 1.832285176e-04, 6.220977778e-01, 4.399335528e-03
1.446428571e+00, 2.545786101e-02, 1.735525708e-04, 6.694177778e-01, 4.563587499e-03
1.510714286e+00, 2.443745214e-02, 1.628042322e-04, 7.009644444e-01, 4.669880375e-03
1.575000000e+00, 2.332676160e-02, 1.525700721e-04, 7.272533333e-01, 4.756643697e-03
1.639285714e+00, 2.234118282e-02, 1.434575564e-04, 7.545377778e-01, 4.845049911e-03
1.703571429e+00, 2.141208977e-02, 1.351438362e-04, 7.809822222e-01, 4.929221510e-03
1.767857143e+00, 1.985877468e-02, 1.254174478e-04, 7.800177778e-01, 4.926176992e-03
1.832142857e+00, 1.902516685e-02, 1.184501064e-04, 8.026044444e-01, 4.996990699e-03
1.896428571e+00, 1.848348695e-02, 1.127943898e-04, 8.354266667e-01, 5.098142000e-03
1.960714286e+00, 1.676147743e-02, 1.038903508e-04, 8.098222222e-01, 5.019409242e-03
2.025000000e+00, 1.597805265e-02, 9.821356807e-05, 8.234177778e-01, 5.061367599e-03
2.089285714e+00, 1.484949615e-02, 9.176851881e-05, 8.146133333e-01, 5.034235386e-03
2.153571429e+00, 1.414706248e-02, 8.689815588e-05, 8.245688889e-01, 5.064904177e-03
2.217857143e+00, 1.335448691e-02, 8.198183990e-05, 8.255333333e-01, 5.067865355e-03
2.282142857e+00, 1.223821055e-02, 7.627015065e-05, 8.010177778e-01, 4.992048987e-03
2.346428571e+00, 1.147253495e-02, 7.182267946e-05, 7.938000000e-01, 4.969507018e-03
2.410714286e+00, 1.064692525e-02, 6.734514967e-05, 7.775911111e-01, 4.918508255e-03
2.475000000e+00, 9.596686310e-03, 6.227676823e-05, 7.387644444e-01, 4.794140456e-03
2.539285714e+00, 8.980657068e-03, 5.871968517e-05, 7.277200000e-01, 4.758169583e-03
