#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.768388256577e-02, 4.660112231897e-04, 9.259477399019e-03, 3.372102778524e-04, 8.424405166747e-03, 3.216452838912e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.666666666667e-04, 7.027283689263e-06, 1.396296296296e-04, 5.085011191758e-06, 1.270370370370e-04, 4.850296612485e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.544532759018e-02, 1.646103381385e-04, 7.798100992543e-03, 1.169642048538e-04, 7.647226597636e-03, 1.158271911297e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.630370370370e-03, 1.737585793443e-05, 8.231481481481e-04, 1.234645059317e-05, 8.072222222222e-04, 1.222643025203e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.659738378678e-02, 1.035739603853e-04, 8.087661642742e-03, 7.230065827642e-05, 8.509722144038e-03, 7.416319897828e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.755370370370e-03, 2.967531200613e-05, 2.317222222222e-03, 2.071509658045e-05, 2.438148148148e-03, 2.124873917021e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.625403710606e-02, 7.344924339408e-05, 8.062960945386e-03, 5.173137013800e-05, 8.191076160671e-03, 5.214073933892e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.068888888889e-03, 4.098077437424e-05, 4.498703703704e-03, 2.886335528769e-05, 4.570185185185e-03, 2.909176154600e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.632054863208e-02, 5.732050718881e-05, 8.162488827743e-03, 4.053721865172e-05, 8.158059804332e-03, 4.052621927054e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.501259259259e-02, 5.272674595847e-05, 7.508333333333e-03, 3.728849821011e-05, 7.504259259259e-03, 3.727838033772e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.638188242081e-02, 4.701850012395e-05, 8.164086107915e-03, 3.319255298690e-05, 8.217796312899e-03, 3.330155822358e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.248000000000e-02, 6.452102729315e-05, 1.120314814815e-02, 4.554840353373e-05, 1.127685185185e-02, 4.569798571591e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.609612364336e-02, 3.945175743992e-05, 7.993524913504e-03, 2.780192522941e-05, 8.102598729855e-03, 2.799096494651e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.082592592593e-02, 7.555464777959e-05, 1.530851851852e-02, 5.324388074476e-05, 1.551740740741e-02, 5.360591352020e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.589434864093e-02, 3.398486743783e-05, 7.927881623141e-03, 2.400174354858e-05, 7.966467017793e-03, 2.406008149186e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.050611111111e-02, 8.660907393133e-05, 2.020388888889e-02, 6.116748241795e-05, 2.030222222222e-02, 6.131615433059e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.599070513846e-02, 3.008233239610e-05, 7.996003377759e-03, 2.127228694290e-05, 7.994701760699e-03, 2.127055548425e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.232611111111e-02, 9.843790213191e-05, 2.616518518519e-02, 6.960894097688e-05, 2.616092592593e-02, 6.960327515432e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.565248371465e-02, 2.663266031416e-05, 7.895438476530e-03, 1.891520473949e-05, 7.757045238123e-03, 1.874869662330e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.396518518519e-02, 1.088365961610e-04, 3.226537037037e-02, 7.729856782053e-05, 3.169981481481e-02, 7.661811846305e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
