# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.914035394e+00, 1.154206771e-01, 3.928571429e-02, 2.369017707e-03
1.050000000e-01, 1.537194140e+00, 3.909524827e-02, 2.208571429e-01, 5.617029500e-03
1.750000000e-01, 1.608156054e+00, 2.427146160e-02, 6.271428571e-01, 9.465296442e-03
2.450000000e-01, 1.693004280e+00, 1.784583204e-02, 1.285714286e+00, 1.355261854e-02
3.150000000e-01, 1.584170934e+00, 1.344450256e-02, 1.983428571e+00, 1.683291237e-02
3.850000000e-01, 1.572147753e+00, 1.096565603e-02, 2.936428571e+00, 2.048145004e-02
4.550000000e-01, 1.494509526e+00, 9.050157112e-03, 3.895714286e+00, 2.359090105e-02
5.250000000e-01, 1.359943255e+00, 7.483860380e-03, 4.717285714e+00, 2.595954466e-02
5.950000000e-01, 1.243040498e+00, 6.314244686e-03, 5.536428571e+00, 2.812327092e-02
6.650000000e-01, 1.156588472e+00, 5.450212301e-03, 6.433285714e+00, 3.031568598e-02
7.350000000e-01, 1.023117892e+00, 4.638285511e-03, 6.950857143e+00, 3.151157869e-02
8.050000000e-01, 8.967696309e-01, 3.965097110e-03, 7.307285714e+00, 3.230940976e-02
8.750000000e-01, 8.622991013e-01, 3.577265554e-03, 8.300714286e+00, 3.443568391e-02
9.450000000e-01, 7.457517063e-01, 3.080435360e-03, 8.372714286e+00, 3.458470819e-02
1.015000000e+00, 6.384125662e-01, 2.653656279e-03, 8.268285714e+00, 3.436835279e-02
1.085000000e+00, 5.721785696e-01, 2.350210687e-03, 8.467428571e+00, 3.477977362e-02
1.155000000e+00, 4.703581715e-01, 2.001759756e-03, 7.887428571e+00, 3.356747697e-02
1.225000000e+00, 4.034223894e-01, 1.747957537e-03, 7.609571429e+00, 3.297092102e-02
1.295000000e+00, 3.302503134e-01, 1.496046294e-03, 6.961428571e+00, 3.153553228e-02
1.365000000e+00, 2.821200636e-01, 1.311845832e-03, 6.607000000e+00, 3.072225810e-02
1.435000000e+00, 2.295021028e-01, 1.125497220e-03, 5.940000000e+00, 2.913024937e-02
1.505000000e+00, 1.902267909e-01, 9.770262801e-04, 5.415428571e+00, 2.781425270e-02
1.575000000e+00, 1.450767578e-01, 8.153210762e-04, 4.523142857e+00, 2.541974165e-02
1.645000000e+00, 1.194731085e-01, 7.084063784e-04, 4.063285714e+00, 2.409293232e-02
1.715000000e+00, 9.704374900e-02, 6.124005356e-04, 3.587285714e+00, 2.263778672e-02
1.785000000e+00, 7.412840307e-02, 5.142476584e-04, 2.968428571e+00, 2.059274689e-02
1.855000000e+00, 5.874652535e-02, 4.405218556e-04, 2.540571429e+00, 1.905095209e-02
1.925000000e+00, 4.193561902e-02, 3.586599771e-04, 1.953000000e+00, 1.670329309e-02
1.995000000e+00, 3.175041068e-02, 3.011310540e-04, 1.588142857e+00, 1.506245501e-02
2.065000000e+00, 2.572928467e-02, 2.618900843e-04, 1.378857143e+00, 1.403494182e-02
2.135000000e+00, 1.890531556e-02, 2.171304250e-04, 1.083000000e+00, 1.243841974e-02
2.205000000e+00, 1.482505077e-02, 1.861732639e-04, 9.058571429e-01, 1.137577089e-02
2.275000000e+00, 9.413414843e-03, 1.437874940e-04, 6.122857143e-01, 9.352507030e-03
2.345000000e+00, 7.512060505e-03, 1.246139366e-04, 5.191428571e-01, 8.611809642e-03
2.415000000e+00, 4.525740369e-03, 9.392009608e-05, 3.317142857e-01, 6.883876459e-03
2.485000000e+00, 3.504915381e-03, 8.032376656e-05, 2.720000000e-01, 6.233549780e-03
2.555000000e+00, 2.794847779e-03, 6.976227595e-05, 2.292857143e-01, 5.723207321e-03
2.625000000e+00, 1.877370578e-03, 5.565175651e-05, 1.625714286e-01, 4.819179370e-03
2.695000000e+00, 1.247407821e-03, 4.418545199e-05, 1.138571429e-01, 4.033026918e-03
2.765000000e+00, 5.694785932e-04, 2.909899678e-05, 5.471428571e-02, 2.795769399e-03
2.835000000e+00, 3.224770057e-04, 2.135656142e-05, 3.257142857e-02, 2.157095553e-03
2.905000000e+00, 2.599777125e-04, 1.871360523e-05, 2.757142857e-02, 1.984634856e-03
2.975000000e+00, 3.288047516e-04, 2.055029697e-05, 3.657142857e-02, 2.285714286e-03
3.045000000e+00, 2.292661737e-04, 1.676560306e-05, 2.671428571e-02, 1.953542047e-03
3.115000000e+00, 2.167351979e-04, 1.593468866e-05, 2.642857143e-02, 1.943067216e-03
3.185000000e+00, 1.512827846e-04, 1.302034901e-05, 1.928571429e-02, 1.659850006e-03
3.255000000e+00, 1.137310996e-04, 1.104654091e-05, 1.514285714e-02, 1.470804306e-03
3.325000000e+00, 7.711769139e-05, 8.904783976e-06, 1.071428571e-02, 1.237179148e-03
3.395000000e+00, 1.972546041e-05, 4.410747037e-06, 2.857142857e-03, 6.388765650e-04
3.465000000e+00, 1.893654933e-06, 1.339016244e-06, 2.857142857e-04, 2.020305089e-04
